ShortName,PlusMinus,Minutes
"Coby White, Patrick Williams, Josh Giddey, Nikola Vučević, Zach LaVine",-3.641711175335218,250
"Trae Young, Onyeka Okongwu, Dyson Daniels, Mouhamed Gueye, Zaccharie Risacher",6.642066420664207,248
"Donovan Mitchell, Jarrett Allen, Max Strus, Darius Garland, Evan Mobley",11.505234545307744,243
"Jaren Jackson Jr., Ja Morant, Desmond Bane, Zach Edey, Jaylen Wells",24.51722403821977,222
"Dejounte Murray, Herbert Jones, Trey Murphy III, Yves Missi, CJ McCollum",-8.56736070633427,221
"Domantas Sabonis, Keegan Murray, Keon Ellis, DeMar DeRozan, Zach LaVine",-0.3879000549613209,220
"Wendell Carter Jr., Franz Wagner, Paolo Banchero, Cory Joseph, Kentavious Caldwell-Pope",9.0982255134833,216
"Donte DiVincenzo, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle",5.648960968109904,213
"Moses Moody, Brandin Podziemski, Stephen Curry, Jimmy Butler III, Draymond Green",19.16456322692403,211
"Kyle Kuzma, Jordan Poole, Bilal Coulibaly, Alex Sarr, Bub Carrington",-33.93705634534366,208
"Taurean Prince, Kyle Kuzma, Brook Lopez, Damian Lillard, Giannis Antetokounmpo",3.8685256794292258,205
"Domantas Sabonis, Malik Monk, Keegan Murray, Keon Ellis, DeMar DeRozan",19.362305901858875,201
"Malik Beasley, Cade Cunningham, Jalen Duren, Tobias Harris, Tim Hardaway Jr.",-4.023474819162004,200
"Rui Hachimura, Austin Reaves, Max Christie, Anthony Davis, LeBron James",1.372462283479237,199
"Donovan Mitchell, Jarrett Allen, Darius Garland, Dean Wade, Evan Mobley",7.597807597807602,197
"Lauri Markkanen, John Collins, Collin Sexton, Walker Kessler, Keyonte George",8.432044887780549,196
"Domantas Sabonis, Malik Monk, Keegan Murray, DeMar DeRozan, Zach LaVine",-8.265206812652067,196
"Norman Powell, Ivica Zubac, Derrick Jones Jr., James Harden, Kawhi Leonard",24.413119587248943,193
"Bam Adebayo, Duncan Robinson, Haywood Highsmith, Tyler Herro, Jared Butler",5.16476828101905,189
"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Julius Randle",12.173011617515629,188
"Taurean Prince, Gary Trent Jr., Brook Lopez, Damian Lillard, Giannis Antetokounmpo",0.5361733382298866,188
"Wendell Carter Jr., Cole Anthony, Franz Wagner, Paolo Banchero, Kentavious Caldwell-Pope",9.619834710743802,187
"Karl-Anthony Towns, OG Anunoby, Josh Hart, Mikal Bridges, Miles McBride",2.6749539594843554,185
"Domantas Sabonis, De'Aaron Fox, Kevin Huerter, Keegan Murray, DeMar DeRozan",9.98719231819041,184
"Chris Paul, Julian Champagnie, Victor Wembanyama, Stephon Castle, Harrison Barnes",14.244905732241463,177
"Kris Dunn, Ivica Zubac, Derrick Jones Jr., Amir Coffey, James Harden",0.3773113443278362,175
"Norman Powell, Ivica Zubac, Derrick Jones Jr., Terance Mann, James Harden",-10.510510510510514,169
"Jamal Murray, Michael Porter Jr., Christian Braun, Peyton Watson, Nikola Jokić",15.42404804634056,168
"Isaiah Hartenstein, Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Jalen Williams",13.319169027384334,167
"Jakob Poeltl, RJ Barrett, Ochai Agbaji, Davion Mitchell, Gradey Dick",1.0508290523326167,167
"Chris Paul, Devin Vassell, Victor Wembanyama, Stephon Castle, Harrison Barnes",8.42163203522773,166
"Donovan Mitchell, Jarrett Allen, Darius Garland, Isaac Okoro, Evan Mobley",7.68178893178893,160
"Anfernee Simons, Deni Avdija, Shaedon Sharpe, Toumani Camara, Donovan Clingan",4.927626137303548,155
"Goga Bitadze, Franz Wagner, Jalen Suggs, Tristan da Silva, Kentavious Caldwell-Pope",-1.810623239194669,152
"Dillon Brooks, Jalen Green, Alperen Sengun, Tari Eason, Amen Thompson",16.414565826330517,149
"Taurean Prince, Kyle Kuzma, Ryan Rollins, Brook Lopez, Giannis Antetokounmpo",12.774632210607804,146
"Nickeil Alexander-Walker, Anthony Edwards, Jaden McDaniels, Rudy Gobert, Julius Randle",5.057857409481159,146
"Chris Paul, Devin Vassell, Stephon Castle, Bismack Biyombo, Harrison Barnes",-6.614780902550692,138
"Anfernee Simons, Deandre Ayton, Shaedon Sharpe, Toumani Camara, Jerami Grant",-34.41797798510309,137
"Chris Paul, Devin Vassell, Jeremy Sochan, Victor Wembanyama, Harrison Barnes",16.0,136
"Kevin Huerter, Coby White, Josh Giddey, Matas Buzelis, Nikola Vučević",3.571032767304118,134
"Anfernee Simons, Deandre Ayton, Deni Avdija, Shaedon Sharpe, Toumani Camara",5.384935497295047,134
"Michael Porter Jr., Christian Braun, Russell Westbrook, Aaron Gordon, Nikola Jokić",24.85293331194181,128
"Jakob Poeltl, RJ Barrett, Davion Mitchell, Scottie Barnes, Gradey Dick",-3.697763521340107,126
"Chris Paul, De'Aaron Fox, Devin Vassell, Bismack Biyombo, Harrison Barnes",-7.553127806046092,125
"Moses Moody, Brandin Podziemski, Quinten Post, Jimmy Butler III, Draymond Green",17.929645126297856,125
"OG Anunoby, Josh Hart, Mikal Bridges, Jalen Brunson, Precious Achiuwa",-8.891338582677164,124
"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Mike Conley, Rudy Gobert",26.86624649859944,123
"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Rudy Gobert",18.45255911403771,123
"Bobby Portis, Gary Trent Jr., AJ Green, Brook Lopez, Damian Lillard",18.987619336774287,121
"OG Anunoby, Josh Hart, Mikal Bridges, Jalen Brunson, Jericho Sims",-4.142535392535393,120
"Bam Adebayo, Tyler Herro, Davion Mitchell, Kel'el Ware, Andrew Wiggins",-1.5117157974300852,120
"Terry Rozier, Bam Adebayo, Haywood Highsmith, Tyler Herro, Jaime Jaquez Jr.",-17.62304921968787,120
"Jayson Tatum, Luke Kornet, Payton Pritchard, Sam Hauser, Al Horford",12.629128753630994,120
"Miles Bridges, LaMelo Ball, Josh Green, Mark Williams, Nick Smith Jr.",-13.708212209302332,120
"Tyus Jones, Devin Booker, Kevin Durant, Bradley Beal, Jusuf Nurkić",-18.25127334465195,119
"P.J. Washington, Luka Dončić, Dereck Lively II, Kyrie Irving, Klay Thompson",23.537234042553195,119
"Karl-Anthony Towns, Josh Hart, Mikal Bridges, Jalen Brunson, Precious Achiuwa",1.017932489451468,116
"Michael Porter Jr., Christian Braun, Peyton Watson, Russell Westbrook, Nikola Jokić",0.7123655913978411,114
"Naz Reid, Anthony Edwards, Jaden McDaniels, Mike Conley, Rudy Gobert",24.69428801287208,114
"Donte DiVincenzo, Naz Reid, Anthony Edwards, Jaden McDaniels, Julius Randle",-4.840867067941304,113
"Jaren Jackson Jr., Ja Morant, Brandon Clarke, Desmond Bane, Jaylen Wells",4.0733528075300285,110
"Taurean Prince, AJ Green, Brook Lopez, Damian Lillard, Giannis Antetokounmpo",12.121212121212125,110
"Donte DiVincenzo, Naz Reid, Anthony Edwards, Jaden McDaniels, Rudy Gobert",9.904799165362531,108
"Dorian Finney-Smith, Luka Dončić, Rui Hachimura, Austin Reaves, LeBron James",23.45967462789892,108
"Myles Turner, Pascal Siakam, Tyrese Haliburton, Bennedict Mathurin, Ben Sheppard",-3.2059727711901616,107
"Jakob Poeltl, RJ Barrett, Immanuel Quickley, Scottie Barnes, Gradey Dick",-8.07174887892377,107
"Jordan Poole, Bilal Coulibaly, Alex Sarr, Bub Carrington, Kyshawn George",-10.788390200154907,107
"Myles Turner, Pascal Siakam, Tyrese Haliburton, Bennedict Mathurin, Quenton Jackson",-4.981484746958216,106
"Caris LeVert, Georges Niang, Trae Young, Onyeka Okongwu, Dyson Daniels",2.607795142157784,106
"Myles Turner, Andrew Nembhard, Obi Toppin, Tyrese Haliburton, Bennedict Mathurin",6.458134075297792,106
"Dorian Finney-Smith, Nic Claxton, Keon Johnson, Cam Thomas, Dennis Schröder",7.388729527158318,106
"Coby White, Patrick Williams, Ayo Dosunmu, Nikola Vučević, Zach LaVine",-3.0042918454935688,105
"D'Angelo Russell, Rui Hachimura, Austin Reaves, Anthony Davis, LeBron James",4.727272727272734,105
"Trae Young, De'Andre Hunter, Jalen Johnson, Dyson Daniels, Clint Capela",15.360453535585693,104
"Coby White, Ayo Dosunmu, Josh Giddey, Nikola Vučević, Zach LaVine",-2.232142857142861,104
"D'Angelo Russell, Nic Claxton, Keon Johnson, Ziaire Williams, Keon Johnson",-25.79201404124616,104
"Malik Beasley, Isaiah Stewart, Marcus Sasser, Simone Fontecchio, Ronald Holland II",-5.058204293795185,103
"Luke Kennard, Jaren Jackson Jr., Desmond Bane, Zach Edey, Jaylen Wells",-3.321256038647362,103
"Fred VanVleet, Dillon Brooks, Jalen Green, Alperen Sengun, Tari Eason",2.93132516578622,102
"Jamal Murray, Michael Porter Jr., Russell Westbrook, Aaron Gordon, Nikola Jokić",11.910736322501036,102
"Dillon Brooks, Jalen Green, Alperen Sengun, Jabari Smith Jr., Amen Thompson",7.152422401836532,102
"Dorian Finney-Smith, Luka Dončić, Jaxson Hayes, Austin Reaves, LeBron James",0.5984926850894112,102
"Luka Dončić, Rui Hachimura, Jaxson Hayes, Austin Reaves, LeBron James",-1.1474330846862557,100
"Chris Paul, Julian Champagnie, Jeremy Sochan, Victor Wembanyama, Harrison Barnes",-2.414141414141412,100
"Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Jaden McDaniels, Rudy Gobert",-12.617467135233625,98
"Karl-Anthony Towns, Cameron Payne, OG Anunoby, Josh Hart, Mikal Bridges",16.0,98
"Naz Reid, Anthony Edwards, Jaden McDaniels, Mike Conley, Julius Randle",-0.6347572482415558,97
"Dejounte Murray, Javonte Green, Trey Murphy III, Yves Missi, CJ McCollum",-1.65336922041719,97
"Ben Simmons, Dorian Finney-Smith, Keon Johnson, Cam Thomas, Dennis Schröder",-6.509350878101841,95
"Trae Young, De'Andre Hunter, Onyeka Okongwu, Jalen Johnson, Dyson Daniels",2.6235399820305503,95
"Terry Rozier, Bam Adebayo, Tyler Herro, Nikola Jović, Jared Butler",-22.19994187736124,95
"Malik Beasley, Isaiah Stewart, Cade Cunningham, Simone Fontecchio, Ronald Holland II",-4.555578576608312,93
"Norman Powell, Ivica Zubac, Derrick Jones Jr., Amir Coffey, James Harden",2.986118305190089,93
"Keegan Murray, Keon Ellis, DeMar DeRozan, Jonas Valančiūnas, Zach LaVine",12.782248378573158,92
"Fred VanVleet, Jalen Green, Alperen Sengun, Jabari Smith Jr., Amen Thompson",13.11047035501892,92
"Myles Turner, Andrew Nembhard, Obi Toppin, Tyrese Haliburton, Aaron Nesmith",14.514695613533933,92
"Kyle Kuzma, Corey Kispert, Bub Carrington, Kyshawn George, Jonas Valančiūnas",-25.312885598448787,91
"Bam Adebayo, Duncan Robinson, Haywood Highsmith, Tyler Herro, Kel'el Ware",2.8693528693528663,90
"Shai Gilgeous-Alexander, Luguentz Dort, Chet Holmgren, Jalen Williams, Cason Wallace",21.870940862191503,90
"P.J. Washington, Luka Dončić, Daniel Gafford, Kyrie Irving, Klay Thompson",-8.02005012531329,89
"Tyus Jones, Devin Booker, Ryan Dunn, Kevin Durant, Mason Plumlee",25.33615767176275,89
"Jordan Poole, Corey Kispert, Bilal Coulibaly, Kyshawn George, Jonas Valančiūnas",3.77857436680965,89
"Jordan Poole, Justin Champagnie, Bilal Coulibaly, Alex Sarr, Bub Carrington",-9.171195652173909,88
"Trey Lyles, Domantas Sabonis, Keon Ellis, DeMar DeRozan, Zach LaVine",-0.8179959100204712,88
"D'Angelo Russell, Nic Claxton, Ziaire Williams, Keon Johnson, Jalen Wilson",-7.601828202715424,87
"Caris LeVert, Georges Niang, Donovan Mitchell, Sam Merrill, Evan Mobley",32.91994353700342,85
"Karl-Anthony Towns, OG Anunoby, Josh Hart, Jalen Brunson, Miles McBride",34.45280833815866,84
"Malik Beasley, Isaiah Stewart, Simone Fontecchio, Ronald Holland II, Dennis Schröder",-0.6261510128913415,84
"Karl-Anthony Towns, Cameron Payne, Josh Hart, Mikal Bridges, Miles McBride",24.319327731092443,83
"Isaiah Stewart, Cade Cunningham, Jaden Ivey, Tobias Harris, Tim Hardaway Jr.",3.6735700197238543,83
"Wendell Carter Jr., Goga Bitadze, Jalen Suggs, Tristan da Silva, Kentavious Caldwell-Pope",-0.6211180124223574,83
"Caris LeVert, Donovan Mitchell, Jarrett Allen, Darius Garland, Evan Mobley",18.724619726065114,82
"Devin Booker, Nick Richards, Collin Gillespie, Ryan Dunn, Kevin Durant",-3.441295546558706,82
"Wendell Carter Jr., Franz Wagner, Jalen Suggs, Paolo Banchero, Kentavious Caldwell-Pope",-10.417912431067704,82
"Delon Wright, Karl-Anthony Towns, OG Anunoby, Josh Hart, Mikal Bridges",-1.1527591848876997,81
"P.J. Washington, Daniel Gafford, Kyrie Irving, Klay Thompson, Spencer Dinwiddie",22.75449101796407,81
"Bobby Portis, Taurean Prince, Gary Trent Jr., Brook Lopez, Damian Lillard",5.140291806958473,80
"Malik Beasley, Isaiah Stewart, Cade Cunningham, Tobias Harris, Tim Hardaway Jr.",9.31336868739386,80
"Domantas Sabonis, De'Aaron Fox, Keegan Murray, Keon Ellis, DeMar DeRozan",13.610215288067636,80
"Isaiah Hartenstein, Shai Gilgeous-Alexander, Luguentz Dort, Aaron Wiggins, Jalen Williams",31.799719887955177,80
"Jordan Poole, Justin Champagnie, Alex Sarr, Bub Carrington, AJ Johnson",-19.687907369066792,79
"Lonzo Ball, Patrick Williams, Josh Giddey, Nikola Vučević, Zach LaVine",11.544216669160562,79
"Zion Williamson, Trey Murphy III, Yves Missi, CJ McCollum, Kelly Olynyk",-12.624318865983312,79
"Kris Dunn, Ivica Zubac, Nicolas Batum, James Harden, Kawhi Leonard",5.025409373235462,78
"Nickeil Alexander-Walker, Naz Reid, Anthony Edwards, Jaden McDaniels, Julius Randle",-2.874514021010839,78
"Miles Bridges, LaMelo Ball, Josh Green, Mark Williams, Brandon Miller",4.852320675105474,77
"Jaylen Brown, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",16.92919983242564,77
"Georges Niang, Donovan Mitchell, Ty Jerome, Sam Merrill, Evan Mobley",-10.694579681921454,76
"Miles Bridges, DaQuan Jeffries, LaMelo Ball, Josh Green, Mark Williams",15.483870967741936,76
"Jaylen Brown, Jayson Tatum, Derrick White, Luke Kornet, Jrue Holiday",16.909539735626694,76
"Lindy Waters III, Trayce Jackson-Davis, Stephen Curry, Draymond Green, Andrew Wiggins",8.463988241058303,76
"Malik Beasley, Isaiah Stewart, Jaden Ivey, Simone Fontecchio, Ronald Holland II",-5.488115449915114,76
"Tyus Jones, Devin Booker, Nick Richards, Ryan Dunn, Kevin Durant",-0.2842497670083901,75
"Wendell Carter Jr., Goga Bitadze, Franz Wagner, Jalen Suggs, Kentavious Caldwell-Pope",30.82191780821917,75
"Tyus Jones, Devin Booker, Royce O'Neale, Kevin Durant, Jusuf Nurkić",30.4635761589404,74
"Deni Avdija, Scoot Henderson, Shaedon Sharpe, Toumani Camara, Donovan Clingan",-18.556236481615,74
"Trayce Jackson-Davis, Stephen Curry, Draymond Green, Dennis Schröder, Andrew Wiggins",-7.790498749835493,74
"Malcolm Brogdon, Corey Kispert, Bub Carrington, Kyshawn George, Jonas Valančiūnas",-8.454140276800373,73
"Trae Young, De'Andre Hunter, Onyeka Okongwu, Dyson Daniels, Bogdan Bogdanović",-1.2473118279569917,73
"Caris LeVert, Georges Niang, Donovan Mitchell, Max Strus, Evan Mobley",-18.33313035359072,72
"Kelly Oubre Jr., Guerschon Yabusele, Caleb Martin, Tyrese Maxey, Paul George",22.773444585525127,72
"Isaiah Hartenstein, Shai Gilgeous-Alexander, Luguentz Dort, Isaiah Joe, Jalen Williams",15.997247785327248,72
"Malik Beasley, Jalen Duren, Ausar Thompson, Dennis Schröder, Tim Hardaway Jr.",18.667679837892607,71
"Jaren Jackson Jr., Brandon Clarke, Desmond Bane, Scotty Pippen Jr., Jaylen Wells",-5.130695867184741,71
"Kelly Oubre Jr., Guerschon Yabusele, Tyrese Maxey, Justin Edwards, Eric Gordon",-15.207330618289532,70
"Deandre Ayton, Deni Avdija, Scoot Henderson, Shaedon Sharpe, Toumani Camara",3.478091907121353,70
"Anfernee Simons, Deni Avdija, Toumani Camara, Donovan Clingan, Jerami Grant",38.9004329004329,70
"OG Anunoby, Mikal Bridges, Jalen Brunson, Precious Achiuwa, Miles McBride",4.166666666666671,70
"Donovan Mitchell, De'Andre Hunter, Ty Jerome, Sam Merrill, Evan Mobley",0.763258323463603,70
"Kelly Oubre Jr., Guerschon Yabusele, Tyrese Maxey, Eric Gordon, Paul George",-1.5519013360740104,70
"Chris Paul, Devin Vassell, Jeremy Sochan, Stephon Castle, Harrison Barnes",-25.29362416107384,70
"Domantas Sabonis, De'Aaron Fox, Malik Monk, Keon Ellis, DeMar DeRozan",14.50470599198583,69
"Malik Beasley, Cade Cunningham, Jalen Duren, Ausar Thompson, Tim Hardaway Jr.",12.96798439655582,69
"Goga Bitadze, Cole Anthony, Caleb Houstan, Tristan da Silva, Kentavious Caldwell-Pope",0.7520325203252014,69
"Anfernee Simons, Deandre Ayton, Deni Avdija, Scoot Henderson, Toumani Camara",7.388263910003033,69
"Rui Hachimura, Cam Reddish, Austin Reaves, Anthony Davis, LeBron James",-10.589388822311804,68
"OG Anunoby, Mikal Bridges, Jalen Brunson, Miles McBride, Jericho Sims",26.19454366620076,67
"Bam Adebayo, Duncan Robinson, Haywood Highsmith, Tyler Herro, Jaime Jaquez Jr.",-21.043942087884176,67
"Donte DiVincenzo, Nickeil Alexander-Walker, Naz Reid, Josh Minott, Julius Randle",19.748928352725045,66
"Kris Dunn, Ivica Zubac, Derrick Jones Jr., James Harden, Kawhi Leonard",15.579710144927532,66
"Michael Porter Jr., Julian Strawther, Christian Braun, Russell Westbrook, Nikola Jokić",34.495814003092846,66
"Wendell Carter Jr., Franz Wagner, Paolo Banchero, Anthony Black, Kentavious Caldwell-Pope",-18.54241903972529,66
"Miles Bridges, Josh Green, Mark Williams, Nick Smith Jr., KJ Simpson",-23.02158273381295,65
"Fred VanVleet, Dillon Brooks, Alperen Sengun, Jabari Smith Jr., Amen Thompson",29.650349650349654,64
"Karl-Anthony Towns, Josh Hart, Mikal Bridges, Jalen Brunson, Miles McBride",13.511009374318732,64
"Jakob Poeltl, RJ Barrett, Ochai Agbaji, Scottie Barnes, Ja'Kobe Walter",24.30926916221034,63
"Terry Rozier, Bam Adebayo, Haywood Highsmith, Tyler Herro, Nikola Jović",11.772423664122144,63
"Pascal Siakam, Thomas Bryant, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith",2.2959349593495944,63
"Kris Dunn, Ivica Zubac, Nicolas Batum, James Harden, Bogdan Bogdanović",21.857152455822074,63
"Kyle Kuzma, Jordan Poole, Bilal Coulibaly, Kyshawn George, Jonas Valančiūnas",-30.63484251968504,63
"Devin Booker, Bol Bol, Nick Richards, Kevin Durant, Bradley Beal",-15.248348143084982,63
"Norman Powell, Kris Dunn, Ivica Zubac, Amir Coffey, James Harden",40.51459293394778,62
"Coby White, Ayo Dosunmu, Josh Giddey, Matas Buzelis, Nikola Vučević",-41.11623143881208,62
"Malik Beasley, Cade Cunningham, Jaden Ivey, Jalen Duren, Tobias Harris",18.897637795275585,62
"Tyus Jones, Devin Booker, Bol Bol, Nick Richards, Kevin Durant",11.598478888014697,62
"Keldon Johnson, Tre Jones, Julian Champagnie, Victor Wembanyama, Stephon Castle",14.173576561636269,62
"De'Andre Hunter, Onyeka Okongwu, Jalen Johnson, Kobe Bufkin, Bogdan Bogdanović",-2.114427860696523,61
"Ben Simmons, Nic Claxton, Keon Johnson, Keon Johnson, Noah Clowney",-16.830601092896174,61
"Jakob Poeltl, RJ Barrett, Ochai Agbaji, Scottie Barnes, Gradey Dick",-14.949483082706765,61
"Chris Paul, De'Aaron Fox, Devin Vassell, Victor Wembanyama, Harrison Barnes",-0.7874015748031411,61
"Anfernee Simons, Shaedon Sharpe, Toumani Camara, Donovan Clingan, Jerami Grant",-28.37377049180327,60
"De'Aaron Fox, Keldon Johnson, Julian Champagnie, Jeremy Sochan, Stephon Castle",-9.77443609022555,60
"Tyus Jones, Devin Booker, Royce O'Neale, Grayson Allen, Mason Plumlee",-3.809836065573776,60
"Caris LeVert, Georges Niang, Jarrett Allen, Darius Garland, Sam Merrill",5.769230769230774,60
"Miles Bridges, Mark Williams, LaMelo Ball, Josh Green, Brandon Miller",-4.098360655737707,60
"Scoot Henderson, Shaedon Sharpe, Toumani Camara, Donovan Clingan, Jerami Grant",-13.00813008130082,60
"Goga Bitadze, Cole Anthony, Franz Wagner, Paolo Banchero, Kentavious Caldwell-Pope",9.890479070079962,59
"Jayson Tatum, Derrick White, Luke Kornet, Payton Pritchard, Sam Hauser",23.60377882745206,59
"Caris LeVert, Georges Niang, Trae Young, Terance Mann, Clint Capela",-13.682277318640956,59
"Malik Monk, Keegan Murray, DeMar DeRozan, Jonas Valančiūnas, Zach LaVine",0.1330532212885202,58
"Shai Gilgeous-Alexander, Luguentz Dort, Isaiah Joe, Jalen Williams, Cason Wallace",33.3984251968504,58
"Terry Rozier, Bam Adebayo, Haywood Highsmith, Tyler Herro, Kevin Love",-4.2735042735042725,58
"Karl-Anthony Towns, Mikal Bridges, Jalen Brunson, Precious Achiuwa, Miles McBride",-11.1190137505927,58
"Coby White, Patrick Williams, Ayo Dosunmu, Josh Giddey, Nikola Vučević",-23.64747551913328,58
"Bobby Portis, Gary Trent Jr., AJ Green, Khris Middleton, Giannis Antetokounmpo",24.71014492753622,57
"Jamal Murray, Julian Strawther, Christian Braun, Aaron Gordon, Nikola Jokić",20.22988505747128,57
"Corey Kispert, Bilal Coulibaly, Alex Sarr, Bub Carrington, Kyshawn George",-18.801229508196727,57
"Miles Bridges, Josh Green, Mark Williams, Seth Curry, Vasilije Micić",-2.930215564486673,57
"Tyus Jones, Devin Booker, Royce O'Neale, Bradley Beal, Mason Plumlee",-27.433628318584056,56
"Jayson Tatum, Derrick White, Al Horford, Jrue Holiday, Kristaps Porziņģis",7.478330981656924,56
"Pascal Siakam, Thomas Bryant, Jarace Walker, Ben Sheppard, T.J. McConnell",2.141036533559898,56
"Georges Niang, Trae Young, Onyeka Okongwu, Dyson Daniels, Zaccharie Risacher",7.950819672131146,56
"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Bennedict Mathurin",11.153846153846146,56
"Malik Beasley, Cade Cunningham, Jalen Duren, Ausar Thompson, Tobias Harris",-21.50934119960669,56
"Terry Rozier, Tyler Herro, Nikola Jović, Jaime Jaquez Jr., Kel'el Ware",-24.57079152731328,55
"Kris Dunn, Ivica Zubac, James Harden, Kawhi Leonard, Bogdan Bogdanović",18.03032974783989,55
"Ayo Dosunmu, Josh Giddey, Julian Phillips, Nikola Vučević, Zach LaVine",7.608695652173907,55
"Jakob Poeltl, RJ Barrett, Ochai Agbaji, Davion Mitchell, Scottie Barnes",27.71607918879768,55
"Jordan Poole, Justin Champagnie, Alex Sarr, Kyshawn George, Khris Middleton",-29.310344827586206,55
"Keldon Johnson, Sandro Mamukelashvili, Julian Champagnie, Blake Wesley, Stephon Castle",-37.325633718314094,55
"Richaun Holmes, Jordan Poole, Bilal Coulibaly, Bub Carrington, Kyshawn George",-10.899292149292153,55
"Kevin Huerter, Coby White, Tre Jones, Matas Buzelis, Nikola Vučević",-13.211289092295956,54
"Jaren Jackson Jr., Desmond Bane, Scotty Pippen Jr., Zach Edey, Jaylen Wells",20.15473380540257,54
"Jaylen Brown, Derrick White, Neemias Queta, Payton Pritchard, Sam Hauser",2.040816326530603,54
"Michael Porter Jr., Jalen Pickett, Christian Braun, Aaron Gordon, Nikola Jokić",15.600999352271684,54
"KJ Martin, Johnny Juzang, Brice Sensabaugh, Isaiah Collier, Kyle Filipowski",-9.870327993897789,54
"Luka Dončić, Daniel Gafford, Naji Marshall, Kyrie Irving, Klay Thompson",2.468560782487188,54
"Kelly Oubre Jr., Caleb Martin, Tyrese Maxey, Paul George, Joel Embiid",-4.318181818181813,54
"Dillon Brooks, Jalen Green, Alperen Sengun, Jabari Smith Jr., Tari Eason",-0.6095083299471753,54
"Pascal Siakam, Thomas Bryant, Bennedict Mathurin, Ben Sheppard, T.J. McConnell",15.159694107062537,54
"Jayson Tatum, Derrick White, Neemias Queta, Al Horford, Jrue Holiday",32.500924898261204,54
"Kris Dunn, Ivica Zubac, Amir Coffey, Kevin Porter Jr., Nicolas Batum",9.345794392523374,54
"Gary Trent Jr., AJ Green, Brook Lopez, Damian Lillard, Giannis Antetokounmpo",13.45117845117845,54
"Goga Bitadze, Franz Wagner, Paolo Banchero, Anthony Black, Kentavious Caldwell-Pope",-18.50155706173291,54
"Tyus Jones, Royce O'Neale, Grayson Allen, Kevin Durant, Mason Plumlee",33.3050127442651,53
"Christian Braun, Peyton Watson, Russell Westbrook, Aaron Gordon, Nikola Jokić",13.977455716586135,53
"Bilal Coulibaly, Alex Sarr, Bub Carrington, Kyshawn George, Khris Middleton",2.252252252252262,53
"Corey Kispert, Bilal Coulibaly, Bub Carrington, Kyshawn George, Jonas Valančiūnas",-20.161725067385447,53
"Shai Gilgeous-Alexander, Luguentz Dort, Isaiah Joe, Chet Holmgren, Jalen Williams",-0.6372132540356716,53
"Trey Lyles, Domantas Sabonis, Malik Monk, Kevin Huerter, Keon Ellis",-8.30175970362886,53
"Jordan Poole, Corey Kispert, Bilal Coulibaly, Alex Sarr, Kyshawn George",11.322423706324628,53
