ShortName,TeamAbbreviation,GamesPlayed,Minutes,PlusMinus,OffPoss,Points,FG2M,FG2A,Fg2Pct,FG3M,FG3A,Fg3Pct,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Fg2aBlocked,FG2APctBlocked,Fg3aBlocked,FG3APctBlocked
"Karl-Anthony Towns, OG Anunoby, Josh Hart, Mikal Bridges, Jalen Brunson",NYK,48,940,3.0790548530959683,1897,120.34791776489192,34.159198734844495,58.67158671586716,0.5822102425876011,11.597258829731157,31.892461781760677,0.3636363636363636,0.3654485049833887,17.23774380600949,41.11755403268318,27.2008434370058,29.098576700052718,5.693199789140748,0.6018518518518519,0.6543624161073825,0.8363636363636363,0.3521536670547148,0.561086472303207,0.5692665890570431,0.6030190677966102,5.482340537691091,5.166051660516605,0.0880503144654088,0.474433315761729,0.0148760330578512
"Anthony Edwards, Jaden McDaniels, Mike Conley, Rudy Gobert, Julius Randle",MIN,55,714,2.6137147366106888,1422,116.1040787623066,28.551336146272856,51.47679324894515,0.5546448087431693,14.627285513361462,37.06047819971871,0.3946869070208729,0.3954372623574144,15.119549929676513,30.94233473980309,26.16033755274261,35.232067510548525,8.649789029535865,0.541871921182266,0.5945945945945946,0.8028846153846154,0.4185861795075457,0.549806722354813,0.5702938840349484,0.596656976744186,5.063291139240507,3.586497890295359,0.0696721311475409,0.2109704641350211,0.0056925996204933
"Cade Cunningham, Jalen Duren, Ausar Thompson, Tobias Harris, Tim Hardaway Jr.",DET,39,491,5.601475729546365,1031,118.0407371483996,38.11833171677983,67.11930164888457,0.5679190751445087,9.117361784675072,25.994180407371484,0.3507462686567164,0.3533834586466165,14.451988360814743,41.31910766246363,34.917555771096026,22.114451988360816,5.237633365664403,0.5419847328244275,0.6051136363636364,0.8085106382978723,0.2791666666666667,0.5599507828810021,0.55625,0.5809386973180076,7.953443258971871,5.62560620756547,0.0838150289017341,0.1939864209505334,0.0074626865671641
"Fred VanVleet, Dillon Brooks, Jalen Green, Alperen Sengun, Jabari Smith Jr.",HOU,37,450,4.01010101010101,924,112.12121212121212,28.78787878787879,57.79220779220779,0.49812734082397,12.012987012987011,37.55411255411256,0.3198847262247838,0.3208092485549133,18.506493506493506,27.272727272727277,30.303030303030305,28.571428571428573,7.467532467532467,0.4736842105263157,0.5294117647058824,0.7927927927927928,0.3938706015891033,0.5402538285714286,0.4909194097616345,0.5281473899692938,6.0606060606060606,6.493506493506493,0.1123595505617977,0.5411255411255411,0.0144092219020172
"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Bennedict Mathurin",IND,37,435,12.03506827228297,890,117.64044943820224,31.123595505617978,53.03370786516854,0.586864406779661,12.584269662921349,34.60674157303371,0.3636363636363636,0.3648208469055374,17.640449438202246,40.89887640449438,21.34831460674157,30.0,7.752808988764045,0.6570397111913358,0.6920152091254753,0.7946428571428571,0.3948717948717948,0.5220622750642674,0.5705128205128205,0.6019585253456221,3.146067415730337,3.4831460674157304,0.0656779661016949,0.449438202247191,0.0129870129870129
"Domantas Sabonis, De'Aaron Fox, Malik Monk, Keegan Murray, DeMar DeRozan",SAC,28,431,0.3061009843105182,913,117.52464403066811,34.720700985761226,61.44578313253012,0.5650623885918004,10.076670317634171,30.668127053669224,0.3285714285714285,0.3297491039426523,17.853231106243154,39.43044906900329,30.01095290251917,27.272727272727277,2.9572836801752462,0.5678233438485805,0.6020066889632107,0.9021739130434784,0.3329369797859691,0.5241636904761905,0.5410225921521997,0.5796316359696642,3.9430449069003286,5.695509309967141,0.0926916221033868,0.2190580503833515,0.0071428571428571
"Jamal Murray, Michael Porter Jr., Christian Braun, Aaron Gordon, Nikola Jokić",DEN,26,426,11.655764936306907,889,128.90888638920134,34.87064116985377,57.255343082114734,0.6090373280943026,13.835770528683916,33.18335208098988,0.4169491525423728,0.4212328767123288,17.66029246344207,43.8695163104612,25.871766029246345,35.43307086614173,6.074240719910011,0.6290322580645161,0.6989247311827957,0.8536585365853658,0.3669154228855721,0.5559382646691635,0.6150497512437811,0.6434195725534309,6.974128233970753,4.274465691788526,0.074656188605108,0.1124859392575928,0.0033898305084745
"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith",IND,26,383,8.859210663334366,792,120.32828282828282,28.535353535353536,49.74747474747475,0.5736040609137056,16.54040404040404,39.77272727272727,0.4158730158730159,0.4171974522292994,13.636363636363637,37.121212121212125,19.949494949494948,40.90909090909091,8.712121212121213,0.6504424778761062,0.6933962264150944,0.8244274809160306,0.4442877291960507,0.5432447033898306,0.5959097320169252,0.6189856957087126,3.5353535353535355,3.0303030303030303,0.0609137055837563,0.0,0.0
"Jamal Murray, Michael Porter Jr., Christian Braun, Russell Westbrook, Nikola Jokić",DEN,27,368,1.8254274990767243,765,127.7124183006536,36.99346405228758,62.61437908496732,0.5908141962421712,12.418300653594772,30.326797385620917,0.4094827586206896,0.4148471615720524,16.470588235294116,48.36601307189542,25.62091503267974,32.94117647058823,4.313725490196078,0.6537102473498233,0.7283464566929134,0.8842105263157894,0.3263009845288326,0.5548922913719944,0.5984528832630098,0.6269329896907216,7.5816993464052285,4.705882352941177,0.0751565762004175,0.130718954248366,0.0043103448275862
"Jaylen Brown, Jayson Tatum, Derrick White, Jrue Holiday, Kristaps Porziņģis",BOS,24,357,0.196385796815548,752,116.09042553191487,25.398936170212767,45.07978723404256,0.5634218289085545,16.356382978723403,45.07978723404256,0.3628318584070796,0.3628318584070796,16.22340425531915,29.78723404255319,21.01063829787234,41.090425531914896,7.978723404255319,0.5863874345549738,0.6363636363636364,0.8373983739837398,0.5,0.551354228486647,0.553834808259587,0.5834454912516823,3.98936170212766,2.792553191489361,0.0619469026548672,0.2659574468085106,0.0058997050147492
