Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGA,NonHeaveArc3Accuracy,Pos
Aaron Wiggins,OKC,1.90292333149476,1.26861555432984,1.3971503665790600,0.0,1.8753447324875900,109.6586178184850,0.4995836802664450,1.665278934221480,25.20683949255380,10.7280750137893,0.5784061696658100,9.349145063430780,0.3846153846153850,2.0408163265306100,7.115278543849970,5.295091009376720,9.928295642581360,0.827357970215113,0.5733333333333330,0.6231884057971010,0.9230769230769230,0.4656593406593410,0.5699592159559830,0.5769230769230770,0.5950520833333330,0.9928295642581360,20.469552457813600,4.080785724166550,5.939494865389950,2.553427699139610,0.1092636579572450,3.24729392173189,0.1278688524590160,2.2338665195808100,0.7997793712079430,0.0361596009975062,1.406508549365690,0.0593023255813953,0.0481347773766546,0.1214285714285710,0.0545454545454545,3.6955322669608400,9.156094870380580,1.9305019305019300,1.765030336458910,2.4544953116381700,1.2134583563155000,0.2482073910645340,0.0,0.0,0.1378929950358520,0.0576671035386631,0.7939560439560440,4.4524421593830300,25.33952802359880,6.591285162713730,0.3282967032967030,0.6903765690376570,0.6181818181818180,3.530060672917820,0.1758241758241760,0.390625,0.6067291781577500,0.0302197802197802,0.4545454545454550,0.3,0.0454545454545454,3.1991174848317700,0.1593406593406590,0.3534482758620690,0.3596491228070180,0.975609756097561,6.150027578599010,0.3991031390134530,222,0.4009009009009010,SG
Walker Kessler,UTA,2.396878483835010,1.226309921962100,1.81033282272664,0.0,3.5953177257525100,120.26161981630900,3.84080155858614,0.9741163373225720,17.86510590858420,10.702341137123700,0.7083333333333330,0.975473801560758,0.1764705882352940,2.201783723522850,9.364548494983280,5.797101449275360,0.5016722408026760,0.0,0.6176470588235290,0.9032258064516130,1.0,0.0835322195704057,0.5882498789346250,0.6706443914081150,0.6663201663201660,4.793756967670010,13.564593301435400,9.831499791115440,12.24603395491230,5.065404954077370,0.2252475247524750,6.373504035624830,0.2385416666666670,7.413600891861760,4.570791527313270,0.2017220172201720,2.6755852842809400,0.1059602649006620,0.1512507271669580,0.1709401709401710,0.2222222222222220,2.7034559643255300,6.7725752508361200,1.3377926421404700,1.3656633221850600,4.23634336677815,2.201783723522850,0.7803790412486070,0.0,0.0,0.3065774804905240,0.1680851063829790,0.8424821002386630,2.371354166666670,25.888571428571400,8.862876254180600,0.7589498806682580,0.7421383647798740,0.5932203389830510,1.8115942028985500,0.1551312649164680,0.5538461538461540,0.027870680044593,0.0023866348448687,0.0,0.0,1.0,0.2229654403567450,0.0190930787589498,0.5,0.5,1.0,0.7525083612040130,0.074074074074074,26,0.0769230769230769,C
De'Andre Hunter,CLE,2.206673842841770,1.2109795479009700,2.083333333333330,0.0269106566200215,5.651237890204520,116.031149301826,0.3490870032223420,1.3426423200859300,29.278794402583400,10.064585575888100,0.5374331550802140,10.441334768568400,0.4077922077922080,5.785791173304630,6.889128094725510,3.928955866523140,11.544671689989200,1.1302475780409000,0.6368159203980100,0.6666666666666670,0.910828025477707,0.5091863517060370,0.5378067423230980,0.5728346456692910,0.6184510250569480,0.4843918191603880,22.786612864941800,3.467741935483870,5.746509129967780,2.0676691729323300,0.0913404507710557,3.329752953813100,0.148502994011976,1.1840688912809500,0.511302475780409,0.0238993710691823,0.6189451022604950,0.0267441860465116,0.0253776435045317,0.0707964601769911,0.03886925795053,2.4757804090419800,6.001076426264800,1.426264800861140,1.0495156081808400,6.835306781485470,2.341227125941870,0.4036598493003230,0.1345532831001080,0.053821313240043,1.1033369214208800,0.1099163679808840,0.6942257217847770,7.367112299465240,25.172351421188600,3.794402583423040,0.1850393700787400,0.6170212765957450,0.735632183908046,4.709364908503770,0.2296587926509190,0.4857142857142860,1.5608180839612500,0.0761154855643044,0.5,0.6206896551724140,0.0,3.094725511302480,0.1509186351706040,0.3739130434782610,0.3771929824561400,1.0,7.346609257265880,0.4175824175824180,270,0.4222222222222220,SF
Ochai Agbaji,TOR,1.492537313432840,0.746268656716418,1.7262809004281200,0.0552791597567716,1.326699834162520,114.35274634281000,0.8280430582390290,1.6008832459287900,18.43559977888340,7.766721945826420,0.5871886120996440,6.99281370923162,0.3992094861660080,0.9397457158651190,7.241569928137090,1.8794914317302400,8.043117744610280,0.3316749585406300,0.793939393939394,0.8733333333333330,0.9603960396039600,0.4737827715355810,0.6068390449438200,0.5926966292134830,0.601985559566787,0.8291873963515760,14.822038030229200,3.342079823228840,4.995859784708810,2.2081148219707400,0.0991325898389095,2.346121998343910,0.0948660714285714,1.6860143725815400,0.9397457158651190,0.0366774541531823,0.6909894969596460,0.0328947368421052,0.0349733254297569,0.1023890784982940,0.0438144329896907,2.7086788280818100,6.633499170812600,1.492537313432840,1.2161415146489800,1.326699834162520,0.5804311774461030,0.1381978993919290,0.0276395798783858,0.0,0.0829187396351575,0.0399274047186932,0.8857677902621720,3.1548042704626300,24.42569169960470,6.080707573244890,0.4119850187265920,0.6590909090909090,0.8,1.437258153676060,0.097378277153558,0.3076923076923080,0.2487562189054730,0.0168539325842696,0.4444444444444440,0.75,0.1111111111111110,3.9800995024875600,0.2696629213483150,0.4097222222222220,0.4184397163120570,0.9830508474576270,3.0127142067440600,0.3853211009174310,109,0.3853211009174310,SG
Brandin Podziemski,GSW,2.1465369204350300,1.402404121350890,1.3602520045819000,0.0,3.5203205495134500,107.67908309455600,0.3724928366762180,1.977077363896850,21.379507727532900,9.158557527189470,0.515625,8.84373211219233,0.3770491803278690,2.0606754436176300,5.208929593589010,4.235832856325130,8.328563251287920,1.5455065827132200,0.5515151515151520,0.5947712418300650,0.8434782608695650,0.4912559618441970,0.5122340460526320,0.5365659777424480,0.5574626865671640,0.6868918145392100,18.490940680069500,4.653493699885450,7.4498567335243600,3.180515759312320,0.1385767790262170,3.9255014326647600,0.1743002544529260,1.8603319977103600,0.8013737836290780,0.0359435173299101,0.9730967372638810,0.0354535974973931,0.0356731875719217,0.0961538461538461,0.0448979591836734,6.296508299942760,15.71265025758440,3.1768746422438500,3.1196336576989100,2.718946765884370,1.1734401831711500,0.2862049227246710,0.028620492272467,0.0,0.2575844304522040,0.0635400907715582,0.6502384737678860,8.248125,26.43559870550160,2.862049227246710,0.1589825119236880,0.66,0.5454545454545450,4.550658271322270,0.2527821939586650,0.4779874213836480,1.7458500286204900,0.0969793322734499,0.3770491803278690,0.6521739130434780,0.0163934426229508,1.5741270749856900,0.0874403815580286,0.4,0.4074074074074070,0.9545454545454550,7.26960503720664,0.3661417322834650,250,0.372,SG
Jabari Smith Jr.,HOU,1.7729482413497300,1.258221332570780,1.758650271661420,0.0857878181298255,3.431512725193020,108.57878181298300,1.1724335144409500,0.7148984844152130,19.95996568487280,8.264226479839860,0.5190311418685120,7.921075207320560,0.3537906137184120,2.973977695167290,4.861309694023450,3.717472118959110,8.149842722333430,0.2573634543894770,0.5666666666666670,0.6967213114754100,0.9693877551020410,0.489399293286219,0.5346499097472920,0.5247349823321550,0.5601926163723920,1.6013726050900800,16.454479942349300,5.719187875321710,8.435802116099520,4.089219330855020,0.1531049250535330,3.402916785816410,0.1555555555555560,3.0025736345438900,1.4297969688304300,0.0508130081300813,1.486988847583640,0.065081351689612,0.0572069545709478,0.1424050632911390,0.0738636363636363,1.715756362596510,4.289390906491280,0.8578781812982560,0.8578781812982560,3.6030883614526700,1.4012010294538200,0.2573634543894770,0.0857878181298255,0.0285959393766085,0.4289390906491280,0.0855263157894736,0.7067137809187280,7.487543252595160,25.349635036496400,3.517300543322850,0.2173144876325090,0.6504065040650410,0.5875,3.2027452101801500,0.1978798586572440,0.4910714285714290,1.54418072633686,0.0954063604240282,0.2777777777777780,0.6666666666666670,0.0,1.7443523019731200,0.107773851590106,0.360655737704918,0.3728813559322030,0.9545454545454550,6.17672290534744,0.3518518518518520,216,0.3518518518518520,PF
Anthony Davis,DAL,3.27536231884058,1.9420289855072500,1.4198782961460400,0.0,7.913043478260870,114.68713789107800,3.186558516801850,1.709154113557360,36.55072463768120,22.782608695652200,0.5534351145038170,3.5942028985507200,0.282258064516129,8.289855072463770,15.246376811594200,9.971014492753630,2.6956521739130400,0.3478260869565220,0.6045977011494250,0.6848958333333330,0.8857142857142860,0.1362637362637360,0.5241643956043960,0.5357142857142860,0.5881529850746270,2.9565217391304300,30.813347236704900,8.54824688496088,13.20973348783310,6.778679026651220,0.2765957446808510,5.909617612977980,0.2428571428571430,3.8840579710144900,2.5217391304347800,0.1051995163240630,1.3333333333333300,0.0686567164179104,0.0888443553774215,0.25,0.1410788381742740,5.246376811594200,12.55072463768120,3.188405797101450,2.057971014492750,10.695652173913000,4.753623188405800,1.2173913043478300,0.0289855072463768,0.0,1.1304347826087000,0.1597289448209100,0.4934065934065930,7.454198473282440,25.8491935483871,9.420289855072470,0.3571428571428570,0.7230769230769230,0.6170212765957450,8.782608695652170,0.3329670329670330,0.4257425742574260,4.579710144927540,0.1736263736263740,0.4493670886075950,0.5915492957746480,0.0189873417721519,0.3188405797101450,0.012087912087912,0.0909090909090909,0.0909090909090909,1.0,3.27536231884058,0.3008849557522120,113,0.3008849557522120,PF
Bradley Beal,PHX,2.856318522792850,1.9619157530294300,1.960219083309310,0.0288517022504327,3.260242354298900,121.0253456221200,0.8064516129032260,1.6705069124424000,26.024235429890400,12.406231967686100,0.5651162790697680,7.6168493941142500,0.3863636363636360,3.173687247547610,7.27062896710906,6.75129832660127,7.703404500865550,1.1252163877668800,0.5185185185185190,0.5361702127659570,0.8725490196078430,0.3804034582132570,0.5163283141210370,0.5706051873198850,0.5949868073878630,0.4616272360069240,22.561939905113300,2.551167483424620,4.118663594470050,1.8721198156682000,0.0807453416149068,1.900921658986180,0.0832282471626734,0.9809578765147140,0.6635891517599540,0.0318559556786703,0.2885170225043280,0.0131233595800524,0.0222371967654986,0.0772357723577235,0.0206896551724137,5.626081938834390,13.675706866705100,3.202538949798040,2.423542989036350,3.95268320830929,1.5868436237738000,0.2308136180034620,0.0577034045008655,0.0288517022504327,0.4616272360069240,0.0768194070080862,0.5720461095100870,8.979302325581400,25.206818181818200,3.837276399307560,0.1916426512968300,0.7368421052631580,0.5306122448979590,5.395268320830930,0.2694524495677230,0.5240641711229950,3.173687247547610,0.1585014409221900,0.4272727272727270,0.5531914893617020,0.0181818181818181,2.5100980957876500,0.1253602305475500,0.4137931034482760,0.4137931034482760,0.9722222222222220,5.106751298326600,0.3728813559322030,177,0.3728813559322030,SG
Georges Niang,ATL,2.3105100028177000,1.2397858551704700,2.842998585572840,0.1127078050154970,1.6342631727247100,117.01221243964800,0.3976143141153080,0.7952286282306160,22.090729783037500,5.945336714567480,0.5687203791469190,11.524373062834600,0.4058679706601470,1.2961397576782200,5.635390250774870,1.1270780501549700,13.863060016906200,0.1690617075232460,0.8333333333333330,0.8620689655172410,0.9879518072289160,0.6596774193548390,0.5566681669394430,0.5951612903225810,0.6077519379844960,0.2254156100309950,18.229689067201600,3.8472418670438500,6.3902300482817400,3.0673104231752300,0.1279620853080570,3.0105083783016200,0.1313506815365550,1.3243167089320900,0.6480698788391100,0.0318559556786703,0.6198929275852350,0.0251428571428571,0.0281778334376956,0.1089108910891090,0.0135593220338983,3.12764158918005,7.607776838546070,1.7751479289940800,1.3524936601859700,1.6342631727247100,0.5071851225697380,0.1972386587771200,0.0281769512538743,0.0,0.3663003663003660,0.0300632911392405,0.8241935483870970,5.133649289099530,24.75245098039220,2.8740490278951800,0.164516129032258,0.6666666666666670,0.8970588235294120,2.902225979149060,0.1661290322580650,0.4951456310679610,0.1690617075232460,0.0096774193548387,0.1666666666666670,1.0,0.3333333333333330,4.508312200619890,0.2580645161290320,0.4125,0.4203821656050960,1.0,7.016060862214710,0.4016064257028110,249,0.4016064257028110,PF
Jakob Poeltl,TOR,3.1887388681413400,1.9534616489514500,2.5207676883414500,0.0287273771904625,3.705831657569660,114.02456441016900,2.0279920022850600,1.8851756640959700,23.671358804941100,16.546969261706400,0.6284722222222220,0.0861821315713875,0.5,2.786555587474860,15.512783682849800,5.285837403045100,0.0861821315713875,0.0,0.7458563535911600,0.9121621621621620,1.0,0.005181347150259,0.5683692906574400,0.6278065630397240,0.64375,3.792013789141050,18.834756403817200,7.834431395015760,10.22564981433880,5.36989431590974,0.2320987654320990,4.313053413310480,0.1866501854140910,5.429474288997410,3.935650675093360,0.1446673706441390,1.465096236713590,0.0783410138248847,0.1176470588235290,0.2364864864864860,0.1832460732984290,4.538925596093080,10.226946279804700,3.389830508474580,1.1490950876185000,4.136742315426600,1.9821890261419100,0.6032749209997130,0.0,0.0,0.3734559034760130,0.1100478468899520,0.538860103626943,4.790277777777780,38.0,8.876759551852920,0.533678756476684,0.7346278317152100,0.6607929515418500,7.0956621660442400,0.4265975820379970,0.5182186234817810,0.5745475438092500,0.0345423143350604,0.35,0.8571428571428570,0.0,0.0287273771904625,0.001727115716753,1.0,1.0,1.0,0.057454754380925,0.0,1,0.0,C
Scotty Pippen Jr.,MEM,3.852596314907870,2.400893355667230,2.8178789561354800,0.0279173646007816,5.192629815745390,112.17559359469900,0.8282716731087800,2.8437327443401400,21.74762702400890,10.469011725293100,0.528,6.141820212171970,0.3990825688073390,3.4059184812953700,5.527638190954770,5.527638190954770,7.11892797319933,0.1675041876046900,0.5,0.5129533678756480,0.9770114942528740,0.3697478991596640,0.55305,0.5521008403361350,0.5824587706146930,0.2791736460078170,19.50803701899660,3.595224875069410,5.356156819436780,2.512424075096630,0.1044776119402990,2.70568746548868,0.1168057210965440,1.8146286990508100,1.0329424902289200,0.0443645083932853,0.6979341150195420,0.029585798816568,0.0369267421083978,0.0859872611464968,0.0378787878787878,9.687325516471250,23.50642099385820,5.555555555555560,4.1317699609156900,4.773869346733670,2.2892238972641000,0.6700167504187610,0.0279173646007816,0.0279173646007816,0.3908431044109440,0.1271056661562020,0.6941176470588240,4.994133333333330,25.347272727272700,5.388051367950870,0.3243697478991600,0.6217616580310880,0.5416666666666670,4.690117252931320,0.2823529411764710,0.4404761904761900,0.3908431044109440,0.0235294117647058,0.2857142857142860,0.0,0.0714285714285714,1.3121161362367400,0.0789915966386554,0.4893617021276600,0.4893617021276600,0.9565217391304350,4.829704075935230,0.3699421965317920,171,0.3742690058479530,PG
Kevin Huerter,CHI,1.9088319088319100,1.4245014245014200,1.7258593638568000,0.0,1.225071225071230,114.110254213082,0.6569551556698090,1.8851756640959700,19.4017094017094,6.068376068376070,0.5868544600938970,11.13960113960110,0.3393316195372750,0.9971509971509970,5.413105413105410,1.709401709401710,10.512820512820500,0.7692307692307690,0.76,0.811965811965812,0.9318181818181820,0.6473509933774840,0.5478967607973420,0.5347682119205300,0.5431309904153350,0.4558404558404560,17.513267626990100,2.9239766081871300,4.998571836618110,2.3421879463010600,0.0964705882352941,2.5135675521279600,0.1056422569027610,0.8547008547008550,0.3703703703703700,0.0168175937904269,0.4843304843304840,0.0199530516431924,0.0184615384615384,0.0884615384615384,0.0145985401459854,4.444444444444450,10.598290598290600,2.735042735042740,1.709401709401710,1.396011396011400,0.5982905982905980,0.0854700854700854,0.0284900284900284,0.0,0.0854700854700854,0.0353130016051364,0.8145695364238410,6.170892018779340,25.702813299232700,2.8774928774928800,0.1672185430463580,0.7326732673267330,0.7837837837837840,2.507122507122510,0.1456953642384110,0.4886363636363640,0.6837606837606840,0.0397350993377483,0.3333333333333330,0.75,0.0,2.735042735042740,0.1589403973509930,0.40625,0.4148936170212770,0.9743589743589750,8.404558404558400,0.3152542372881360,293,0.3174061433447100,SG
Santi Aldama,MEM,1.986013986013990,1.062937062937060,1.0645748704300300,0.0279720279720279,2.3216783216783200,114.84287317620700,0.813692480359147,1.4590347923681300,22.685314685314700,9.006993006993010,0.5993788819875780,9.118881118881120,0.3726708074534160,1.818181818181820,6.937062937062940,3.86013986013986,9.734265734265740,0.3356643356643360,0.6424870466321240,0.7701863354037270,0.9666666666666670,0.5030864197530860,0.556630612244898,0.5756172839506170,0.5911078717201170,1.7902097902097900,18.41849148418490,5.827146659195970,9.034792368125700,3.759820426487090,0.1616405307599520,4.15263748597082,0.1800486618004870,2.629370629370630,1.3706293706293700,0.0601965601965601,1.1748251748251700,0.0490654205607476,0.0544910179640718,0.1614035087719300,0.0874524714828897,5.258741258741260,12.923076923076900,2.8531468531468500,2.4055944055944100,2.629370629370630,1.1468531468531500,0.3356643356643360,0.1678321678321680,0.0559440559440559,0.1398601398601400,0.0662739322533137,0.7438271604938270,5.306521739130440,25.67484662576690,4.363636363636360,0.2407407407407410,0.7307692307692310,0.6228070175438600,4.167832167832170,0.2299382716049380,0.4899328859060400,0.4755244755244760,0.0262345679012345,0.3529411764705880,0.6666666666666670,0.1176470588235290,2.4895104895104900,0.1373456790123460,0.3932584269662920,0.3932584269662920,0.9428571428571430,6.629370629370630,0.3586497890295360,233,0.3648068669527900,PF
AJ Green,MIL,1.168907071887790,0.6136762127410870,2.3003663003663,0.0,1.461133839859730,110.13811342932700,0.2057008521892450,1.087275933000290,15.80946814728230,1.782583284628870,0.4426229508196720,10.607831677381600,0.4277777777777780,0.6428988895382820,1.168907071887790,0.4091174751607250,12.799532437171200,0.7890122735242550,0.7407407407407410,0.7407407407407410,0.9419354838709680,0.8561320754716980,0.5356595693779900,0.6120283018867930,0.6232718894009220,0.0,12.663638792412500,2.5494505494505500,4.584190420217460,1.939465177784310,0.0794223826714801,2.086394357919480,0.0861650485436893,0.5260081823495030,0.2337814143775570,0.0108991825613079,0.1753360607831680,0.0078843626806833,0.0093645484949832,0.0902255639097744,0.0124481327800829,3.1560490940970200,8.328462887200470,1.1396843950905900,2.016364699006430,0.7890122735242550,0.0876680303915838,0.0584453535943892,0.1168907071887780,0.0,0.1461133839859730,0.0163170163170163,0.8867924528301890,12.73606557377050,25.891184573002800,0.3798947983635300,0.0306603773584905,0.6153846153846150,0.875,0.3214494447691410,0.025943396226415,0.4545454545454550,1.081239041496200,0.0872641509433962,0.3783783783783780,0.7857142857142860,0.0,3.2729398012858000,0.2641509433962260,0.5267857142857140,0.5267857142857140,0.9322033898305080,7.334891876095850,0.3824701195219120,247,0.3846153846153850,SG
Al Horford,BOS,1.3922518159806300,0.7869249394673120,1.2269009391093600,0.0302663438256658,1.0593220338983100,110.61249241964800,1.5463917525773200,1.0915706488781100,16.283292978208200,4.4491525423728800,0.5510204081632650,9.50363196125908,0.3642172523961660,1.0290556900726400,4.0556900726392300,0.847457627118644,10.260290556900700,0.0907990314769975,0.8271604938271610,0.8933333333333330,0.9912280701754390,0.6811279826464210,0.5486327173913040,0.5466377440347070,0.5615866388308980,0.3631961259079900,13.985082578582800,5.589215389275980,8.793208004851430,4.730139478471800,0.1940298507462690,3.820497271073380,0.1507177033492820,2.391041162227600,0.847457627118644,0.0450885668276972,1.5435835351089600,0.0492277992277992,0.0476765238382619,0.180722891566265,0.0585365853658536,3.87409200968523,10.320823244552100,1.301452784503630,2.572639225181600,1.150121065375300,0.4842615012106540,0.0605326876513317,0.0,0.0,0.1210653753026630,0.0336842105263157,0.8459869848156180,5.3795918367346900,25.321974522293000,2.3002421307506100,0.1648590021691970,0.6973684210526320,0.8490566037735850,1.8462469733656200,0.1323210412147510,0.4262295081967210,0.3026634382566590,0.0216919739696312,0.2,1.0,0.0,3.208232445520580,0.2299349240780910,0.3773584905660380,0.3773584905660380,1.0,6.295399515738500,0.3557692307692310,207,0.357487922705314,C
Terry Rozier,MIA,2.323503127792670,1.310694072088170,1.0885773933790600,0.0893655049151027,2.919273160560020,114.36249626754300,0.4180352343983280,1.1048074051955800,20.226392612451600,9.740840035746210,0.4801223241590210,9.174858504617220,0.2993421052631580,2.7405421507298200,4.289544235924930,5.0640452785224900,6.523681858802500,1.6085790884718500,0.4585987261146500,0.4768211920529800,0.8021978021978020,0.4850393700787400,0.5384846275752770,0.4622047244094490,0.4955947136563880,0.3574620196604110,20.07425086184040,3.549060542797500,5.792773962376830,2.030456852791880,0.0854271356783919,3.7025977903851900,0.1519607843137250,1.310694072088170,0.5659815311289840,0.0228640192539109,0.7447125409591900,0.0306372549019607,0.0267152398299939,0.0443548387096774,0.0194552529182879,4.974679773607390,12.213285671730700,2.710753649091450,2.2639261245159400,3.2171581769437,1.2809055704498100,0.2383080131069410,0.1489425081918380,0.0297885016383675,0.2085195114685730,0.0712166172106825,0.7086614173228350,6.823241590214070,25.027272727272700,4.229967232648200,0.2236220472440940,0.5774647887323940,0.5,4.140601727733100,0.2188976377952760,0.39568345323741,1.3702710753649100,0.0724409448818897,0.4347826086956520,0.45,0.0217391304347826,4.140601727733100,0.2188976377952760,0.2733812949640290,0.2753623188405800,0.9473684210526320,5.034256776884120,0.3136094674556210,165,0.3212121212121210,PG
Peyton Watson,DEN,1.650456822870620,1.0610079575596800,1.7950963222416800,0.0884173297966401,2.770409666961390,116.1607400982940,2.6886383347788400,1.3876843018213400,16.23931623931620,8.605953433539640,0.5342465753424660,4.008252284114350,0.3555555555555560,2.799882110226940,7.368110816386680,1.827291482463900,4.155614500442090,0.0884173297966401,0.8012820512820510,0.8389261744966440,0.9791666666666670,0.3177570093457940,0.5789259953161590,0.5327102803738320,0.5622448979591840,0.412614205717654,14.30442756091170,3.400467016929360,5.377276669557680,1.9080659150043400,0.079326923076923,3.0933795894767300,0.1261792452830190,1.3852048334807000,0.8547008547008550,0.0348557692307692,0.4715590922487470,0.0262295081967213,0.0312066574202496,0.0596491228070175,0.0387096774193548,2.770409666961390,6.424992631889180,1.8862363689949900,0.8841732979664010,4.0377247273799,1.9746536987916300,0.3831417624521070,0.0,0.0,0.2357795461243740,0.1390041493775930,0.7663551401869160,4.234589041095890,24.611029411764700,5.658709106984970,0.4485981308411220,0.640625,0.8211382113821140,2.593575007368110,0.205607476635514,0.3636363636363640,0.3536693191865610,0.02803738317757,0.0833333333333333,0.0,0.0,2.2399056881815500,0.1775700934579440,0.4473684210526320,0.4473684210526320,1.0,1.7683465959328000,0.2333333333333330,59,0.2372881355932200,SF
Moses Moody,GSW,1.6124216183935500,0.955509107196178,1.7223459539717900,0.0597193191997611,3.105404598387580,111.54754873006500,0.915534554046072,1.7424689899586500,21.618393550313500,6.89758136757241,0.5194805194805190,10.06270528515980,0.373887240356083,3.16512391758734,4.77754553598089,2.388772767990450,10.928635413556300,0.3583159151985670,0.6666666666666670,0.7142857142857140,0.9682539682539680,0.5933098591549300,0.5437011711711710,0.5440140845070420,0.5784,0.477754553598089,17.65011697426570,2.8062360801781700,4.046072061429420,1.7424689899586500,0.0784574468085106,1.831069108092140,0.0829986613119143,1.552702299193790,0.5971931919976110,0.0267737617135207,0.9256494475962970,0.0344062153163152,0.0309466019417475,0.0977011494252873,0.0258620689655172,2.866527321588530,7.196177963571220,1.4034040011943900,1.4631233203941500,3.971334726784120,1.6422812779934300,0.268736936398925,0.268736936398925,0.0298596595998805,0.0895789787996416,0.1028938906752410,0.7869718309859160,5.50995670995671,24.959821428571400,3.2845625559868600,0.1936619718309860,0.7181818181818180,0.6708860759493670,3.105404598387580,0.1830985915492960,0.375,0.5076142131979700,0.0299295774647887,0.1176470588235290,0.5,0.0588235294117647,3.7025977903851900,0.2183098591549300,0.4435483870967740,0.4545454545454550,0.9636363636363640,6.360107494774560,0.3333333333333330,213,0.3333333333333330,SG
Tristan da Silva,ORL,1.7418351477449500,1.0575427682737200,1.4614427860696500,0.1555209953343700,1.7729393468118200,112.6204538389800,0.5595275101025800,1.0258004351880600,16.578538102643900,7.589424572317260,0.4877049180327870,7.4339035769828900,0.3361344537815130,1.7107309486780700,4.541213063763610,2.8615863141524100,7.091757387247280,0.3732503888024880,0.6134453781512610,0.6759259259259260,0.95,0.494824016563147,0.5442787344398340,0.494824016563147,0.5205078125,0.6842923794712290,15.32846715328470,3.80907960199005,5.346596207646880,2.6111283804787100,0.1111111111111110,2.393534348772150,0.1205007824726130,2.270606531881800,0.995334370139969,0.0406091370558375,1.244167962674960,0.0494437577255871,0.045084533500313,0.1221374045801530,0.0503597122302158,3.5147744945567700,8.33592534992224,2.208398133748060,1.3063763608087100,1.959564541213060,0.9331259720062210,0.1866251944012440,0.0,0.0,0.1555209953343700,0.059171597633136,0.7598343685300210,5.43155737704918,24.968619246861900,3.981337480559880,0.2650103519668740,0.5859375,0.68,2.9548989113530300,0.196687370600414,0.4210526315789470,0.6531881804043550,0.0434782608695652,0.1904761904761900,0.5,0.0,3.017107309486780,0.2008281573498960,0.3608247422680410,0.3608247422680410,1.0,4.416796267496110,0.3169014084507040,141,0.3191489361702130,SF
Donte DiVincenzo,MIN,3.0098280098280100,2.1805896805896800,1.7428527748050800,0.0921375921375921,2.6412776412776400,111.23287671232900,0.517503805175038,2.2222222222222200,22.205159705159700,4.791154791154790,0.4871794871794870,13.452088452088500,0.3990825688073390,1.5049140049140000,2.764127764127760,1.904176904176900,13.636363636363600,2.395577395577400,0.5921052631578950,0.6164383561643840,0.8505747126436780,0.7373737373737370,0.5499849407783420,0.5673400673400670,0.5787781350482320,0.1842751842751840,19.516829533116200,3.4857055496101500,5.966514459665140,2.374429223744290,0.097378277153558,3.3789954337899500,0.1447196870925680,0.9828009828009830,0.3992628992628990,0.0194610778443113,0.5221130221130220,0.0202863961813842,0.0199203187250996,0.0805369127516778,0.0181159420289855,6.91031941031941,16.154791154791200,4.576167076167080,2.3341523341523300,1.934889434889440,0.5835380835380840,0.0307125307125307,0.0921375921375921,0.0614250614250614,0.2764127764127760,0.0358890701468189,0.8905723905723910,4.48974358974359,26.113926940639300,2.794840294840300,0.1531986531986530,0.5824175824175830,0.6037735849056600,1.812039312039310,0.0993265993265993,0.3559322033898310,0.1842751842751840,0.0101010101010101,0.3333333333333330,0.5,0.0,2.7334152334152300,0.1498316498316500,0.4269662921348310,0.4367816091954020,0.9736842105263160,10.71867321867320,0.3896848137535820,347,0.3919308357348700,SG
