"Name","TeamAbbreviation","GamesPlayed","Minutes","ShotQualityAvg","AtRimFG3AFrequency","Avg2ptShotDistance","Avg3ptShotDistance","AtRimFGM","AtRimFGA","AtRimFrequency","AtRimAccuracy","UnblockedAtRimAccuracy","AtRimPctAssisted","AtRimPctBlocked","ShortMidRangeFGM","ShortMidRangeFGA","ShortMidRangeFrequency","ShortMidRangeAccuracy","UnblockedShortMidRangeAccuracy","ShortMidRangePctAssisted","ShortMidRangePctBlocked","LongMidRangeFGM","LongMidRangeFGA","LongMidRangeFrequency","LongMidRangeAccuracy","UnblockedLongMidRangeAccuracy","LongMidRangePctAssisted","LongMidRangePctBlocked","Corner3FGM","Corner3FGA","Corner3Frequency","Corner3Accuracy","UnblockedCorner3Accuracy","Corner3PctAssisted","Corner3PctBlocked","Arc3FGM","Arc3FGA","Arc3Frequency","Arc3Accuracy","UnblockedArc3Accuracy","Arc3PctAssisted","Arc3PctBlocked","NonHeaveArc3FGM","NonHeaveArc3FGA","NonHeaveArc3Accuracy","HeaveAttempts","HeaveMakes"
"Anthony Black","ORL",15,402,0.5638078358208956,0.7867647058823529,5.025,26.45576923076923,4.63980463980464,6.715506715506716,0.40441176470588236,0.6909090909090909,0.8085106382978723,0.47368421052631576,0.14545454545454545,1.465201465201465,2.442002442002442,0.14705882352941177,0.6,0.75,0.5833333333333334,0.2,0,1.098901098901099,0.0661764705882353,0,0,0,0,0.6105006105006106,1.7094017094017093,0.10294117647058823,0.35714285714285715,0.35714285714285715,1,0,1.221001221001221,4.63980463980464,0.27941176470588236,0.2631578947368421,0.2631578947368421,0.9,0,10,38,0.2631578947368421,0,0
"Nickeil Alexander-Walker","ATL",13,401,0.5632104972375691,0.7403314917127072,6.332673267326733,25.169999999999998,4.423748544819557,6.286379511059371,0.2983425414364641,0.7037037037037037,0.7307692307692307,0.5526315789473685,0.037037037037037035,1.5133876600698486,3.8416763678696157,0.18232044198895028,0.3939393939393939,0.41935483870967744,0.38461538461538464,0.06060606060606061,0.5820721769499418,1.6298020954598371,0.07734806629834254,0.35714285714285715,0.35714285714285715,0.6,0,0.8149010477299186,2.3282887077997674,0.11049723756906077,0.35,0.35,1,0,1.979045401629802,6.984866123399302,0.3314917127071823,0.2833333333333333,0.288135593220339,0.8235294117647058,0.016666666666666666,17,60,0.2833333333333333,0,0
"Stephen Curry","GSW",13,401,0.5373006048387097,0.784,7.197029702970297,26.810067114093957,3.587962962962963,5.439814814814815,0.188,0.6595744680851063,0.7209302325581395,0.45161290322580644,0.0851063829787234,2.199074074074074,3.8194444444444446,0.132,0.5757575757575758,0.59375,0.5263157894736842,0.030303030303030304,0.9259259259259259,2.4305555555555554,0.084,0.38095238095238093,0.38095238095238093,0.5,0,0.6944444444444444,1.5046296296296295,0.052,0.46153846153846156,0.46153846153846156,1,0,6.018518518518518,15.74074074074074,0.544,0.38235294117647056,0.38235294117647056,0.6730769230769231,0,52,136,0.38235294117647056,0,0
"Jrue Holiday","POR",12,401,0.5362027108433735,0.7108433734939759,6.939506172839507,25.651764705882353,2.6651216685979144,3.8238702201622248,0.19879518072289157,0.696969696969697,0.8214285714285714,0.391304347826087,0.15151515151515152,1.7381228273464657,4.287369640787949,0.22289156626506024,0.40540540540540543,0.4166666666666667,0.4,0.02702702702702703,0.5793742757821553,1.2746234067207416,0.06626506024096386,0.45454545454545453,0.45454545454545453,0.2,0,0.5793742757821553,1.2746234067207416,0.06626506024096386,0.45454545454545453,0.45454545454545453,0.8,0,3.0127462340672073,8.574739281575898,0.4457831325301205,0.35135135135135137,0.35135135135135137,0.38461538461538464,0,26,74,0.35135135135135137,0,0
"Shaedon Sharpe","POR",14,400,0.5594700381679389,0.7022900763358778,6.88,26.12061855670103,6.511627906976744,10.116279069767442,0.3320610687022901,0.6436781609195402,0.7088607594936709,0.5892857142857143,0.09195402298850575,2.2093023255813953,4.4186046511627906,0.1450381679389313,0.5,0.5757575757575758,0.3157894736842105,0.13157894736842105,1.744186046511628,4.651162790697675,0.15267175572519084,0.375,0.375,0.26666666666666666,0,0.23255813953488372,1.0465116279069768,0.03435114503816794,0.2222222222222222,0.2222222222222222,1,0,2.6744186046511627,10.232558139534884,0.33587786259541985,0.26136363636363635,0.26436781609195403,0.6956521739130435,0.011363636363636364,23,88,0.26136363636363635,0,0
"Cedric Coward","MEM",15,399,0.5550506711409396,0.7449664429530202,5.3950000000000005,24.842028985507245,3.37995337995338,4.895104895104895,0.28187919463087246,0.6904761904761905,0.7837837837837838,0.6896551724137931,0.11904761904761904,1.3986013986013985,4.0792540792540795,0.2348993288590604,0.34285714285714286,0.375,0.6666666666666666,0.08571428571428572,0.2331002331002331,0.34965034965034963,0.020134228187919462,0.6666666666666666,0.6666666666666666,0,0,0.5827505827505828,2.331002331002331,0.1342281879194631,0.25,0.2631578947368421,1,0.05,2.6806526806526807,5.7109557109557105,0.3288590604026846,0.46938775510204084,0.46938775510204084,0.9130434782608695,0,23,49,0.46938775510204084,0,0
"Russell Westbrook","SAC",14,399,0.5257644171779141,0.6993865030674846,6.319101123595505,25.16216216216216,3.0127462340672073,4.634994206257242,0.24539877300613497,0.65,0.7428571428571429,0.4230769230769231,0.125,1.5063731170336037,4.519119351100811,0.2392638036809816,0.3333333333333333,0.40625,0.07692307692307693,0.1794871794871795,0.23174971031286212,1.1587485515643106,0.06134969325153374,0.2,0.2,0.5,0,1.3904982618771726,2.8968713789107765,0.15337423312883436,0.48,0.48,0.9166666666666666,0,2.085747392815759,5.677867902665121,0.3006134969325153,0.3673469387755102,0.3673469387755102,0.6666666666666666,0,18,49,0.3673469387755102,0,0
"Naji Marshall","DAL",15,394,0.5439905982905983,0.6581196581196581,6.36578947368421,24.339024390243903,2.969121140142518,4.275534441805226,0.3076923076923077,0.6944444444444444,0.7575757575757576,0.52,0.08333333333333333,2.019002375296912,3.9192399049881237,0.28205128205128205,0.5151515151515151,0.6296296296296297,0.5882352941176471,0.18181818181818182,0.1187648456057007,0.831353919239905,0.05982905982905983,0.14285714285714285,0.14285714285714285,0,0,0.831353919239905,2.8503562945368173,0.20512820512820512,0.2916666666666667,0.30434782608695654,1,0.041666666666666664,0.4750593824228028,2.019002375296912,0.1452991452991453,0.23529411764705882,0.23529411764705882,0.75,0,4,17,0.23529411764705882,0,0
"Paolo Banchero","ORL",12,393,0.530664606741573,0.5730337078651685,7.552985074626866,26.004545454545454,4.704463208685163,6.996381182147165,0.3258426966292135,0.6724137931034483,0.78,0.41025641025641024,0.13793103448275862,2.6537997587454765,6.634499396863691,0.3089887640449438,0.4,0.46808510638297873,0.3181818181818182,0.14545454545454545,1.2062726176115801,2.5331724969843186,0.11797752808988764,0.47619047619047616,0.47619047619047616,0.2,0,0,0.4825090470446321,0.02247191011235955,0,0,0,0,1.3268998793727382,4.8250904704463204,0.2247191011235955,0.275,0.275,0.9090909090909091,0,11,40,0.275,0,0
"Santi Aldama","MEM",15,384,0.5469657232704402,0.7044025157232704,5.972043010752688,25.207575757575757,3.902439024390244,5.609756097560975,0.2893081761006289,0.6956521739130435,0.7111111111111111,0.75,0.021739130434782608,2.1951219512195124,4.512195121951219,0.23270440251572327,0.4864864864864865,0.5142857142857142,0.9444444444444444,0.05405405405405406,0.36585365853658536,1.2195121951219512,0.06289308176100629,0.3,0.3,0.6666666666666666,0,0.975609756097561,1.951219512195122,0.10062893081761007,0.5,0.5333333333333333,1,0.0625,1.4634146341463414,6.097560975609756,0.31446540880503143,0.24,0.24,1,0,12,50,0.24,0,0
"CJ McCollum","WAS",13,384,0.5204511111111111,0.6555555555555556,8.557777777777778,26.004444444444445,1.932367149758454,3.3816425120772946,0.15555555555555556,0.5714285714285714,0.64,0.4375,0.10714285714285714,1.8115942028985508,5.314009661835748,0.24444444444444444,0.3409090909090909,0.375,0.2,0.09090909090909091,0.7246376811594203,2.1739130434782608,0.1,0.3333333333333333,0.3333333333333333,0.16666666666666666,0,0.7246376811594203,2.0531400966183573,0.09444444444444444,0.35294117647058826,0.35294117647058826,1,0,3.3816425120772946,8.816425120772946,0.40555555555555556,0.3835616438356164,0.3835616438356164,0.6071428571428571,0,28,73,0.3835616438356164,0,0
"Julian Champagnie","SAS",14,381,0.588587,0.95,2.847826086956522,24.784415584415587,1.6331658291457287,2.2613065326633164,0.18,0.7222222222222222,0.8125,0.7692307692307693,0.1111111111111111,0,0.628140703517588,0.05,0,0,0,0.4,0,0,0,0,0,0,0,2.0100502512562812,4.522613065326633,0.36,0.4444444444444444,0.4444444444444444,0.9375,0,1.6331658291457287,5.150753768844221,0.41,0.3170731707317073,0.3170731707317073,1,0,13,41,0.3170731707317073,0,0
"Jaylen Wells","MEM",15,380,0.5335283216783216,0.7062937062937062,8.846153846153847,24.878205128205128,1.8987341772151898,2.911392405063291,0.16083916083916083,0.6521739130434783,0.7894736842105263,0.6666666666666666,0.17391304347826086,1.139240506329114,3.037974683544304,0.16783216783216784,0.375,0.47368421052631576,0.6666666666666666,0.20833333333333334,0.8860759493670886,2.278481012658228,0.1258741258741259,0.3888888888888889,0.4117647058823529,0.7142857142857143,0.05555555555555555,0.759493670886076,3.1645569620253164,0.17482517482517482,0.24,0.24,1,0,2.0253164556962027,6.708860759493671,0.3706293706293706,0.3018867924528302,0.3076923076923077,0.875,0.018867924528301886,16,53,0.3018867924528302,0,0
"Terance Mann","BKN",14,380,0.5373447619047619,0.7238095238095238,5.384126984126984,25.138095238095236,2.7237354085603114,4.409857328145266,0.3238095238095238,0.6176470588235294,0.7241379310344828,0.2857142857142857,0.14705882352941177,1.4267185473411155,3.2425421530479897,0.23809523809523808,0.44,0.5,0.5454545454545454,0.12,0.2594033722438392,0.5188067444876784,0.0380952380952381,0.5,0.5,1,0,0.5188067444876784,1.8158236057068742,0.13333333333333333,0.2857142857142857,0.2857142857142857,1,0,1.4267185473411155,3.6316472114137484,0.26666666666666666,0.39285714285714285,0.39285714285714285,0.7272727272727273,0,11,28,0.39285714285714285,0,0
"Josh Giddey","CHI",11,379,0.5442585164835164,0.6263736263736264,5.824626865671642,25.6125,4.86284289276808,8.229426433915211,0.3626373626373626,0.5909090909090909,0.6842105263157895,0.48717948717948717,0.13636363636363635,3.491271820448878,7.107231920199501,0.3131868131868132,0.49122807017543857,0.509090909090909,0.17857142857142858,0.03508771929824561,0.24937655860349128,1.371571072319202,0.06043956043956044,0.18181818181818182,0.18181818181818182,0.5,0,0.12468827930174564,0.3740648379052369,0.016483516483516484,0.3333333333333333,0.3333333333333333,1,0,1.9950124688279303,5.610972568578553,0.24725274725274726,0.35555555555555557,0.36363636363636365,0.8125,0.022222222222222223,16,45,0.35555555555555557,0,0
"Svi Mykhailiuk","UTA",14,378,0.5416409523809524,0.8476190476190476,5.913333333333333,25.085333333333335,1.2658227848101267,1.7721518987341771,0.13333333333333333,0.7142857142857143,0.7142857142857143,0.9,0,1.3924050632911393,1.7721518987341771,0.13333333333333333,0.7857142857142857,0.8461538461538461,0.5454545454545454,0.07142857142857142,0.12658227848101267,0.25316455696202533,0.01904761904761905,0.5,0.5,1,0,1.7721518987341771,3.9240506329113924,0.29523809523809524,0.45161290322580644,0.45161290322580644,1,0,1.8987341772151898,5.569620253164557,0.41904761904761906,0.3409090909090909,0.3409090909090909,0.8666666666666667,0,15,44,0.3409090909090909,0,0
"Matas Buzelis","CHI",13,378,0.5887063333333333,0.84,3.608888888888889,24.86,4.808877928483354,8.13810110974106,0.44,0.5909090909090909,0.639344262295082,0.4358974358974359,0.07575757575757576,0.7398273736128237,2.466091245376079,0.13333333333333333,0.3,0.35294117647058826,0.6666666666666666,0.15,0.2466091245376079,0.4932182490752158,0.02666666666666667,0.5,0.6666666666666666,1,0.25,0.9864364981504316,2.8360049321824907,0.15333333333333332,0.34782608695652173,0.36363636363636365,1,0.043478260869565216,1.972872996300863,4.562268803945746,0.24666666666666667,0.43243243243243246,0.43243243243243246,0.9375,0,16,37,0.43243243243243246,0,0
"Alex Sarr","WAS",13,377,0.5207722222222222,0.5767195767195767,5.786577181208054,25.98,6.725888324873097,8.756345177664974,0.36507936507936506,0.7681159420289855,0.8688524590163934,0.7169811320754716,0.11594202898550725,3.299492385786802,8.756345177664974,0.36507936507936506,0.37681159420289856,0.43333333333333335,0.6923076923076923,0.13043478260869565,0.6345177664974619,1.3959390862944163,0.0582010582010582,0.45454545454545453,0.45454545454545453,0.8,0,0.12690355329949238,0.38071065989847713,0.015873015873015872,0.3333333333333333,0.5,1,0.3333333333333333,1.649746192893401,4.695431472081219,0.19576719576719576,0.35135135135135137,0.35135135135135137,1,0,13,37,0.35135135135135137,0,0
"Jalen Duren","DET",13,376,0.5575520833333333,0.6875,3.396527777777778,0,8.823529411764707,12.659846547314578,0.6875,0.696969696969697,0.75,0.6666666666666666,0.0707070707070707,3.1969309462915603,5.242966751918159,0.2847222222222222,0.6097560975609756,0.6944444444444444,0.56,0.12195121951219512,0.3836317135549872,0.5115089514066496,0.027777777777777776,0.75,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sion James","CHA",14,374,0.5815842105263158,0.9342105263157895,2.861290322580645,24.60222222222222,1.8205461638491547,3.3810143042912872,0.34210526315789475,0.5384615384615384,0.6666666666666666,0.5,0.19230769230769232,0.13003901170351106,0.6501950585175552,0.06578947368421052,0.2,0.25,1,0.2,0,0,0,0,0,0,0,1.0403120936280885,2.730819245773732,0.27631578947368424,0.38095238095238093,0.38095238095238093,1,0,1.5604681404421326,3.120936280884265,0.3157894736842105,0.5,0.5,1,0,12,24,0.5,0,0
"Jalen Brunson","NYK",11,373,0.5352458515283842,0.5982532751091703,7.89448275862069,25.78690476190476,4.203821656050955,6.751592356687898,0.2314410480349345,0.6226415094339622,0.66,0.30303030303030304,0.05660377358490566,3.821656050955414,8.662420382165605,0.29694323144104806,0.4411764705882353,0.47619047619047616,0.3,0.07352941176470588,1.6560509554140128,3.0573248407643314,0.10480349344978165,0.5416666666666666,0.5416666666666666,0.15384615384615385,0,0.7643312101910829,1.5286624203821657,0.05240174672489083,0.5,0.5,1,0,3.1847133757961785,9.171974522292993,0.314410480349345,0.3472222222222222,0.3472222222222222,0.44,0,25,72,0.3472222222222222,0,0
"OG Anunoby","NYK",12,373,0.6194972789115647,0.9183673469387755,3.0426470588235297,24.82405063291139,4.7496790757381255,7.188703465982028,0.38095238095238093,0.6607142857142857,0.7708333333333334,0.5945945945945946,0.14285714285714285,0.12836970474967907,1.2836970474967908,0.06802721088435375,0.1,0.1111111111111111,1,0.1,0.12836970474967907,0.25673940949935814,0.013605442176870748,0.5,0.5,1,0,2.4390243902439024,5.006418485237484,0.2653061224489796,0.48717948717948717,0.5,1,0.02564102564102564,1.5404364569961488,5.134788189987163,0.272108843537415,0.3,0.3157894736842105,0.9166666666666666,0.05,12,40,0.3,0,0
"Kyshawn George","WAS",12,371,0.5222417808219177,0.7054794520547946,7.740259740259741,26.57246376811594,3.278688524590164,4.287515762925599,0.2328767123287671,0.7647058823529411,0.8125,0.34615384615384615,0.058823529411764705,1.2610340479192939,3.278688524590164,0.1780821917808219,0.38461538461538464,0.47619047619047616,0.1,0.19230769230769232,0.8827238335435057,2.1437578814627996,0.11643835616438356,0.4117647058823529,0.4666666666666667,0,0.11764705882352941,1.1349306431273645,1.639344262295082,0.08904109589041095,0.6923076923076923,0.6923076923076923,1,0,2.7742749054224465,7.061790668348046,0.3835616438356164,0.39285714285714285,0.4,0.7727272727272727,0.017857142857142856,22,56,0.39285714285714285,0,0
"Jeremiah Fears","NOP",14,369,0.5341898907103825,0.6120218579234973,6.542962962962963,26.039583333333336,5.277044854881266,8.443271767810026,0.34972677595628415,0.625,0.6896551724137931,0.45,0.09375,2.5065963060686016,6.728232189973615,0.2786885245901639,0.37254901960784315,0.4523809523809524,0.21052631578947367,0.17647058823529413,0.7915567282321899,2.638522427440633,0.1092896174863388,0.3,0.3,0.3333333333333333,0,0.39577836411609496,1.0554089709762533,0.04371584699453552,0.375,0.375,1,0,1.8469656992084433,5.277044854881266,0.2185792349726776,0.35,0.35,0.5714285714285714,0,14,40,0.35,0,0
"Anfernee Simons","BOS",15,368,0.5056703592814371,0.6706586826347305,11.204411764705881,26.104040404040404,0.9536784741144414,1.771117166212534,0.07784431137724551,0.5384615384615384,0.7777777777777778,0,0.3076923076923077,1.9073569482288828,3.8147138964577656,0.16766467065868262,0.5,0.56,0.21428571428571427,0.10714285714285714,1.0899182561307903,3.678474114441417,0.16167664670658682,0.2962962962962963,0.32,0,0.07407407407407407,0.4087193460490463,1.2261580381471389,0.05389221556886228,0.3333333333333333,0.3333333333333333,1,0,5.040871934604905,12.26158038147139,0.5389221556886228,0.4111111111111111,0.4111111111111111,0.7027027027027027,0,37,90,0.4111111111111111,0,0
"Neemias Queta","BOS",15,367,0.5802377551020408,0.6938775510204082,3.5347368421052634,24.866666666666664,6.6024759284731775,8.940852819807429,0.6632653061224489,0.7384615384615385,0.7619047619047619,0.7083333333333334,0.03076923076923077,1.6506189821182944,3.576341127922971,0.2653061224489796,0.46153846153846156,0.48,0.9166666666666666,0.038461538461538464,0,0.5502063273727648,0.04081632653061224,0,0,0,0,0,0.1375515818431912,0.01020408163265306,0,0,0,0,0,0.2751031636863824,0.02040816326530612,0,0,0,0,0,2,0,0,0
"Collin Gillespie","PHX",15,365,0.5205981203007518,0.7593984962406015,10.036585365853659,26.316304347826087,0.40053404539385845,1.2016021361815754,0.06766917293233082,0.3333333333333333,0.6,0,0.4444444444444444,1.2016021361815754,2.937249666221629,0.16541353383458646,0.4090909090909091,0.42857142857142855,0.3333333333333333,0.045454545454545456,0.6675567423230975,1.335113484646195,0.07518796992481203,0.5,0.5,0.6,0,1.6021361815754338,2.0026702269692924,0.11278195488721804,0.8,0.8,1,0,3.2042723631508676,10.280373831775702,0.5789473684210527,0.3116883116883117,0.3116883116883117,0.625,0,24,77,0.3116883116883117,0,0
"Domantas Sabonis","SAC",11,365,0.5468803448275862,0.6758620689655173,4.0872,25.555,6.451612903225806,10.064516129032258,0.5379310344827586,0.6410256410256411,0.7246376811594203,0.68,0.11538461538461539,2.193548387096774,5.548387096774194,0.296551724137931,0.3953488372093023,0.4358974358974359,0.7647058823529411,0.09302325581395349,0.3870967741935484,0.5161290322580645,0.027586206896551724,0.75,1,1,0.25,0.12903225806451613,0.3870967741935484,0.020689655172413793,0.3333333333333333,0.3333333333333333,1,0,0.3870967741935484,2.193548387096774,0.11724137931034483,0.17647058823529413,0.17647058823529413,1,0,3,17,0.17647058823529413,0,0
"Aaron Gordon","DEN",12,365,0.5636140522875818,0.7581699346405228,5.585714285714285,25.333870967741937,5.6878306878306875,7.142857142857143,0.35294117647058826,0.7962962962962963,0.8113207547169812,0.627906976744186,0.018518518518518517,0.9259259259259259,3.1746031746031744,0.1568627450980392,0.2916666666666667,0.3181818181818182,0.2857142857142857,0.08333333333333333,0.5291005291005291,1.7195767195767195,0.08496732026143791,0.3076923076923077,0.3333333333333333,0.5,0.07692307692307693,0.7936507936507936,2.248677248677249,0.1111111111111111,0.35294117647058826,0.35294117647058826,0.8333333333333334,0,2.9100529100529102,5.9523809523809526,0.29411764705882354,0.4888888888888889,0.5,0.7727272727272727,0.022222222222222223,22,45,0.4888888888888889,0,0
"Jabari Smith Jr.","HOU",11,363,0.5356430232558139,0.6511627906976745,8.128571428571428,24.837288135593223,2.4489795918367347,3.401360544217687,0.1937984496124031,0.72,0.8181818181818182,0.4444444444444444,0.12,1.9047619047619047,3.945578231292517,0.2248062015503876,0.4827586206896552,0.5833333333333334,0.7142857142857143,0.1724137931034483,0.6802721088435374,2.17687074829932,0.12403100775193798,0.3125,0.3125,0.8,0,1.9047619047619047,3.945578231292517,0.2248062015503876,0.4827586206896552,0.4827586206896552,1,0,1.08843537414966,4.081632653061225,0.23255813953488372,0.26666666666666666,0.26666666666666666,0.875,0,8,30,0.26666666666666666,0,0
"Kyle Kuzma","MIL",14,362,0.5550578014184396,0.7163120567375887,4.688421052631579,25.3,4.724409448818897,7.217847769028872,0.3900709219858156,0.6545454545454545,0.6923076923076923,0.6388888888888888,0.05454545454545454,2.3622047244094486,4.4619422572178475,0.24113475177304963,0.5294117647058824,0.6206896551724138,0.6111111111111112,0.14705882352941177,0.3937007874015748,0.7874015748031497,0.0425531914893617,0.5,0.5,0,0,0.6561679790026247,2.2309711286089238,0.12056737588652482,0.29411764705882354,0.29411764705882354,1,0,1.0498687664041995,3.8057742782152233,0.20567375886524822,0.27586206896551724,0.27586206896551724,0.875,0,8,29,0.27586206896551724,0,0
"Jerami Grant","POR",13,362,0.5649890728476821,0.8278145695364238,4.123809523809523,25.05373134328358,4.645161290322581,7.483870967741935,0.3841059602649007,0.6206896551724138,0.7058823529411765,0.3888888888888889,0.1206896551724138,0.9032258064516129,2.838709677419355,0.1456953642384106,0.3181818181818182,0.4375,0.42857142857142855,0.2727272727272727,0,0.5161290322580645,0.026490066225165563,0,0,0,0,1.6774193548387097,3.225806451612903,0.16556291390728478,0.52,0.52,1,0,1.8064516129032258,5.419354838709677,0.2781456953642384,0.3333333333333333,0.3333333333333333,1,0,14,42,0.3333333333333333,0,0
"Ryan Dunn","PHX",15,361,0.5899427272727272,0.8,3.6846153846153844,24.20888888888889,4.217687074829932,5.850340136054422,0.39090909090909093,0.7209302325581395,0.7948717948717948,0.5806451612903226,0.09302325581395349,0.9523809523809523,2.857142857142857,0.19090909090909092,0.3333333333333333,0.35,0.8571428571428571,0.047619047619047616,0,0.1360544217687075,0.00909090909090909,0,0,0,0,1.4965986394557824,4.489795918367347,0.3,0.3333333333333333,0.3333333333333333,1,0,0.54421768707483,1.6326530612244898,0.10909090909090909,0.3333333333333333,0.3333333333333333,1,0,4,12,0.3333333333333333,0,0
"Jonathan Kuminga","GSW",13,360,0.5370426470588235,0.6397058823529411,5.3969696969696965,25.32702702702703,4.28380187416332,6.693440428380187,0.36764705882352944,0.64,0.6666666666666666,0.5625,0.04,2.8112449799196786,5.622489959839357,0.3088235294117647,0.5,0.6,0.2857142857142857,0.16666666666666666,0,0.9370816599732262,0.051470588235294115,0,0,0,0,0.6693440428380187,2.2757697456492636,0.125,0.29411764705882354,0.29411764705882354,1,0,0.9370816599732262,2.677376171352075,0.14705882352941177,0.35,0.35,0.8571428571428571,0,7,20,0.35,0,0
"Kris Dunn","LAC",14,360,0.545608125,0.7,6.199999999999999,24.73939393939394,2.2253129346314324,3.198887343532684,0.2875,0.6956521739130435,0.8421052631578947,0.4375,0.17391304347826086,1.1126564673157162,2.364394993045897,0.2125,0.47058823529411764,0.5714285714285714,0.625,0.17647058823529413,0.27816411682892905,0.9735744089012517,0.0875,0.2857142857142857,0.2857142857142857,0.5,0,0.9735744089012517,2.086230876216968,0.1875,0.4666666666666667,0.4666666666666667,1,0,0.6954102920723226,2.5034770514603615,0.225,0.2777777777777778,0.2777777777777778,1,0,5,18,0.2777777777777778,0,0
"Jock Landale","MEM",15,360,0.541496875,0.6964285714285714,4.870666666666667,25.305405405405406,3.439153439153439,5.423280423280423,0.36607142857142855,0.6341463414634146,0.7647058823529411,0.5769230769230769,0.17073170731707318,1.7195767195767195,3.9682539682539684,0.26785714285714285,0.43333333333333335,0.5,0.8461538461538461,0.13333333333333333,0.3968253968253968,0.5291005291005291,0.03571428571428571,0.75,0.75,1,0,0.26455026455026454,0.7936507936507936,0.05357142857142857,0.3333333333333333,0.3333333333333333,1,0,1.8518518518518519,4.1005291005291005,0.2767857142857143,0.45161290322580644,0.45161290322580644,1,0,14,31,0.45161290322580644,0,0
"Ronald Holland II","DET",15,358,0.5421229508196721,0.7131147540983607,5.447297297297298,24.60625,3.1746031746031744,5.158730158730159,0.319672131147541,0.6153846153846154,0.75,0.5,0.1794871794871795,1.1904761904761905,3.7037037037037037,0.22950819672131148,0.32142857142857145,0.34615384615384615,0.5555555555555556,0.07142857142857142,0.13227513227513227,0.9259259259259259,0.05737704918032787,0.14285714285714285,0.14285714285714285,1,0,1.1904761904761905,4.1005291005291005,0.2540983606557377,0.2903225806451613,0.2903225806451613,1,0,0.6613756613756614,2.248677248677249,0.13934426229508196,0.29411764705882354,0.29411764705882354,1,0,5,17,0.29411764705882354,0,0
"Saddiq Bey","NOP",13,358,0.5420203007518797,0.7819548872180451,5.433333333333334,25.164285714285715,2.5745257452574526,4.607046070460704,0.2556390977443609,0.5588235294117647,0.6333333333333333,0.42105263157894735,0.11764705882352941,1.3550135501355014,3.3875338753387534,0.18796992481203006,0.4,0.5,0.2,0.2,0,0.5420054200542005,0.03007518796992481,0,0,0,0,0.6775067750677507,3.116531165311653,0.17293233082706766,0.21739130434782608,0.22727272727272727,1,0.043478260869565216,3.116531165311653,6.368563685636857,0.3533834586466165,0.48936170212765956,0.48936170212765956,0.9565217391304348,0,23,47,0.48936170212765956,0,0
"John Collins","LAC",14,355,0.5326143410852713,0.627906976744186,5.721505376344086,24.62222222222222,4.9504950495049505,6.364922206506365,0.3488372093023256,0.7777777777777778,0.8333333333333334,0.7142857142857143,0.06666666666666667,2.4045261669024045,5.657708628005658,0.31007751937984496,0.425,0.4722222222222222,0.7647058823529411,0.1,0.14144271570014144,1.1315417256011315,0.06201550387596899,0.125,0.14285714285714285,1,0.125,1.272984441301273,2.828854314002829,0.15503875968992248,0.45,0.45,1,0,0.4243281471004243,2.263083451202263,0.12403100775193798,0.1875,0.1875,1,0,3,16,0.1875,0,0
"Ben Sheppard","IND",14,354,0.5552428571428571,0.819047619047619,5.561702127659574,25.586206896551722,1.8716577540106951,3.7433155080213902,0.26666666666666666,0.5,0.56,0.5714285714285714,0.10714285714285714,0.5347593582887701,1.8716577540106951,0.13333333333333333,0.2857142857142857,0.36363636363636365,1,0.21428571428571427,0.26737967914438504,0.6684491978609626,0.047619047619047616,0.4,0.4,1,0,0.6684491978609626,2.5401069518716577,0.18095238095238095,0.2631578947368421,0.2777777777777778,1,0.05263157894736842,1.0695187165775402,5.213903743315508,0.37142857142857144,0.20512820512820512,0.20512820512820512,0.875,0,8,39,0.20512820512820512,0,0
"Tristan da Silva","ORL",15,353,0.5496844696969697,0.7878787878787878,5.453571428571428,24.935526315789474,2.642559109874826,3.8942976356050067,0.21212121212121213,0.6785714285714286,0.7037037037037037,0.5789473684210527,0.03571428571428571,1.8080667593880388,3.477051460361613,0.1893939393939394,0.52,0.5652173913043478,0.46153846153846156,0.08,0.13908205841446453,0.4172461752433936,0.022727272727272728,0.3333333333333333,0.3333333333333333,0,0,1.6689847009735743,3.6161335187760777,0.19696969696969696,0.46153846153846156,0.46153846153846156,1,0,2.642559109874826,6.954102920723226,0.3787878787878788,0.38,0.38,0.9473684210526315,0,19,50,0.38,0,0
"Donovan Clingan","POR",14,350,0.573689423076923,0.9230769230769231,2.240625,25.21,5.114401076716016,7.537012113055182,0.5384615384615384,0.6785714285714286,0.7450980392156863,0.5789473684210527,0.08928571428571429,0.4037685060565276,1.0767160161507403,0.07692307692307693,0.375,0.42857142857142855,0.3333333333333333,0.125,0,0,0,0,0,0,0,0,0.9421265141318977,0.0673076923076923,0,0,0,0,1.0767160161507403,4.441453566621804,0.3173076923076923,0.24242424242424243,0.24242424242424243,1,0,8,33,0.24242424242424243,0,0
"Javonte Green","DET",15,349,0.5442635416666667,0.8020833333333334,4.953191489361703,25.302040816326528,2.5815217391304346,3.8043478260869565,0.2916666666666667,0.6785714285714286,0.76,0.7894736842105263,0.10714285714285714,0.5434782608695652,2.1739130434782608,0.16666666666666666,0.25,0.26666666666666666,1,0.0625,0.1358695652173913,0.4076086956521739,0.03125,0.3333333333333333,0.3333333333333333,1,0,0.6793478260869565,2.3097826086956523,0.17708333333333334,0.29411764705882354,0.29411764705882354,1,0,1.358695652173913,4.3478260869565215,0.3333333333333333,0.3125,0.3225806451612903,1,0.03125,10,32,0.3125,0,0
