"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Deandre Ayton","LAL",14,425,1.5811683359601432,117.87330316742081,116.29213483146067,20.13574660633484,0,0.5,0.2857142857142857,0,1.4606741573033708,1.4606741573033708,0,0.6741573033707865,0.7865168539325843,0,0,0,0.6741573033707865,0.46153846153846156,1.1235955056179776,3,7,0
"Jaime Jaquez Jr.","MIA",14,424,11.320220595944562,117.47572815533981,106.15550755939525,22.22222222222222,0.3333333333333333,0.36363636363636365,0.3076923076923077,0,0.4319654427645788,0.4319654427645788,0,0.32397408207343414,0.1079913606911447,0,0,0,0.2159827213822894,0.5,0.9719222462203023,4,5,0
"Michael Porter Jr.","BKN",13,424,-9.26998841251448,116.57010428736963,125.84009269988411,32.0973348783314,0.29577464788732394,0.5555555555555556,0.4090909090909091,0.1111111111111111,0.11587485515643106,0.11587485515643106,0,0.11587485515643106,0,0,0,0,0,0,1.2746234067207416,1,10,0
"Herbert Jones","NOP",14,423,-14.106118495971728,107.94930875576037,122.0554272517321,14.285714285714286,0.2564102564102564,0.4444444444444444,0.25,0.4,0.3464203233256351,0.23094688221709006,0.11547344110854503,0,0.11547344110854503,0.11547344110854503,0.11547344110854503,0,0.23094688221709006,0.6666666666666666,2.1939953810623556,5,14,0
"AJ Green","MIL",15,422,5.669619928094491,123.52272727272727,117.85310734463278,16.818181818181817,0.19607843137254902,1,0,0,0.11299435028248588,0.11299435028248588,0,0,0.11299435028248588,0,0,0,0.11299435028248588,1,0.6779661016949152,5,1,0
"Ajay Mitchell","OKC",15,421,12.61363636363636,114.54545454545453,101.93181818181817,25.681818181818183,0.34210526315789475,0.36363636363636365,0.3142857142857143,0.2857142857142857,0.45454545454545453,0.45454545454545453,0,0.11363636363636363,0.3409090909090909,0,0,0,0.11363636363636363,0.25,2.9545454545454546,7,19,0
"Harrison Barnes","SAS",14,418,6.126570823306807,119.10902696365768,112.98245614035086,18.17116060961313,0.07894736842105263,0.5,0.5,0,0.4678362573099415,0.4678362573099415,0,0.3508771929824561,0.11695906432748537,0,0,0,0.3508771929824561,0.75,1.7543859649122806,7,8,0
"Kelly Oubre Jr.","PHI",12,418,1.8144746219019652,117.22543352601156,115.41095890410959,19.653179190751445,0.2558139534883721,0.5,0.2777777777777778,0,1.1415525114155252,1.0273972602739727,0.1141552511415525,0.7990867579908676,0.228310502283105,0,0.1141552511415525,0,0.3424657534246575,0.3,1.4840182648401827,7,6,0.1141552511415525
"Grayson Allen","PHX",13,417,6.164998716961762,119.44444444444444,113.27944572748268,24.305555555555557,0.2698412698412698,0.14285714285714285,0.3181818181818182,0,0.4618937644341801,0.4618937644341801,0,0.3464203233256351,0.11547344110854503,0,0,0,0.23094688221709006,0.5,2.4249422632794455,5,16,0
"Victor Wembanyama","SAS",12,416,9.633815796606484,117.09302325581396,107.45920745920746,31.627906976744185,0.37142857142857144,0.3888888888888889,0.23333333333333334,0.25,5.011655011655011,4.545454545454546,0.4662004662004662,2.913752913752914,1.6317016317016317,0,0.2331002331002331,0.2331002331002331,2.331002331002331,0.46511627906976744,1.5151515151515151,1,12,0.34965034965034963
"Stephon Castle","SAS",13,416,7.162720483076441,115.78341013824885,108.62068965517243,21.543778801843317,0.3684210526315789,0.4117647058823529,0.15,0.3333333333333333,0.5747126436781609,0.45977011494252873,0.11494252873563218,0.11494252873563218,0.3448275862068966,0,0,0.11494252873563218,0.22988505747126436,0.4,2.528735632183908,10,12,0
"Gary Trent Jr.","MIL",15,415,-12.73998851882169,110.08111239860949,122.82110091743118,16.685979142526072,0.19298245614035087,0.2,0.4444444444444444,0.125,0.11467889908256881,0.11467889908256881,0,0,0.11467889908256881,0,0,0,0.11467889908256881,1,1.834862385321101,7,9,0
"Giannis Antetokounmpo","MIL",13,414,8.310850914584805,126.33410672853829,118.0232558139535,40.48723897911833,0.2222222222222222,0.37209302325581395,0.35714285714285715,0.11538461538461539,1.744186046511628,1.744186046511628,0,1.1627906976744187,0.5813953488372093,0,0,0,0.6976744186046512,0.4,1.3953488372093024,7,5,0.11627906976744186
"Zach LaVine","SAC",12,412,-16.868075872765914,109.69976905311778,126.5678449258837,29.445727482678983,0.21153846153846154,0.23076923076923078,0.5,0.38461538461538464,0.22805017103762829,0.22805017103762829,0,0.11402508551881414,0.11402508551881414,0,0,0,0.11402508551881414,0.5,0.798175598631699,1,6,0
"Jamal Murray","DEN",12,412,12.486486486486484,126,113.51351351351352,29.764705882352942,0.2641509433962264,0.4375,0.36363636363636365,0.42857142857142855,0.3525264394829612,0.23501762632197415,0.11750881316098707,0.11750881316098707,0.11750881316098707,0,0,0.11750881316098707,0.23501762632197415,0.6666666666666666,1.8801410105757932,5,11,0
"Nic Claxton","BKN",14,412,-12.345908256035557,115.76413959085438,128.11004784688996,19.494584837545126,0,0.4444444444444444,0.45454545454545453,1,2.272727272727273,2.272727272727273,0,0.9569377990430622,1.3157894736842106,0,0,0,1.3157894736842106,0.5789473684210527,1.3157894736842106,3,8,0.4784688995215311
"Nikola Vučević","CHI",13,409,-5.386691004325229,113.57882623705409,118.96551724137932,19.792865362485614,0.22857142857142856,0.4666666666666667,0.23076923076923078,0,0.6896551724137931,0.6896551724137931,0,0.22988505747126436,0.45977011494252873,0,0,0,0.11494252873563218,0.16666666666666666,1.0344827586206897,2,7,0
"Jarace Walker","IND",14,407,-12.207965784549572,107.90697674418605,120.11494252873564,13.488372093023257,0.25,0.3333333333333333,0.3333333333333333,0.2,0.8045977011494253,0.8045977011494253,0,0.45977011494252873,0.22988505747126436,0.11494252873563218,0,0,0.45977011494252873,0.5714285714285714,1.0344827586206897,5,4,0
"Quentin Grimes","PHI",13,406,7.690058724949566,118.40855106888361,110.71849234393403,23.27790973871734,0.30434782608695654,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.9422850412249706,0.9422850412249706,0,0.4711425206124853,0.23557126030624265,0.23557126030624265,0,0,0.4711425206124853,0.5,1.4134275618374559,9,3,0
"Cason Wallace","OKC",14,406,19.38168846611177,123.66230677764565,104.28061831153389,12.485136741973841,0.2222222222222222,0.4444444444444444,0.4375,0,0.4756242568370987,0.4756242568370987,0,0.23781212841854935,0.23781212841854935,0,0,0,0.356718192627824,0.75,3.9239001189060643,14,19,0
"Luka Dončić","LAL",11,405,6.255796855559325,122.56532066508314,116.30952380952381,40.973871733966746,0.35802469135802467,0.6666666666666666,0.23333333333333334,0.4375,0.7142857142857143,0.5952380952380952,0.11904761904761904,0.11904761904761904,0.47619047619047616,0,0,0.11904761904761904,0.5952380952380952,0.8333333333333334,2.5,5,16,0
"Anthony Black","ORL",15,402,-0.5948578902315518,116.60561660561662,117.20047449584817,20.024420024420024,0.3142857142857143,0.4117647058823529,0.375,0.3333333333333333,1.1862396204033214,1.0676156583629892,0.11862396204033215,0.2372479240806643,0.830367734282325,0,0,0.11862396204033215,0.7117437722419929,0.6,2.1352313167259784,7,11,0.11862396204033215
"Nickeil Alexander-Walker","ATL",13,401,2.8110025178005884,117.46216530849826,114.65116279069768,25.261932479627475,0.125,0.3125,0.4,0.1111111111111111,1.2790697674418605,1.2790697674418605,0,0.46511627906976744,0.5813953488372093,0.23255813953488372,0,0,0.813953488372093,0.6363636363636364,1.5116279069767442,4,9,0
"Stephen Curry","GSW",13,401,2.813061329227608,118.05555555555554,115.24249422632795,38.657407407407405,0.2222222222222222,0.25,0.14285714285714285,0.15384615384615385,0.5773672055427251,0.4618937644341801,0.11547344110854503,0.11547344110854503,0.3464203233256351,0,0,0.11547344110854503,0.5773672055427251,1,2.3094688221709005,7,13,0
"Jrue Holiday","POR",12,401,1.1400633951063668,117.26535341830822,116.12529002320187,19.69872537659328,0.22641509433962265,0.5555555555555556,0.2727272727272727,0.2,0.3480278422273782,0.3480278422273782,0,0.11600928074245939,0.23201856148491878,0,0,0,0.23201856148491878,0.6666666666666666,2.2041763341067284,14,5,0
