"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Duncan Robinson","DET",15,482,2.991026919242273,6.679960119641077,2.293120638085743,0.6979062811565304,1.8943170488534398,0.3988035892323031,0,0.09970089730807577,0.5982053838484547
"Payton Pritchard","BOS",15,482,7.708119218910586,18.91058581706064,4.213771839671121,3.4943473792394655,2.055498458376156,1.2332990750256938,0.9249743062692704,0.6166495375128469,2.8776978417266186
"Keyonte George","UTA",14,482,9.831181727904667,23.33664349553128,6.156901688182721,3.674280039721946,2.7805362462760677,3.0784508440913605,0.29791459781529295,1.5888778550148956,2.0854021847070507
"Toumani Camara","POR",14,482,4.019607843137255,9.313725490196079,2.7450980392156863,1.2745098039215685,1.9607843137254901,0.5882352941176471,0.19607843137254902,0.39215686274509803,0.8823529411764706
"Jaylen Brown","BOS",15,481,6.3146997929606625,16.045548654244307,2.898550724637681,3.4161490683229814,1.7598343685300206,0.9316770186335404,0.2070393374741201,0.7246376811594203,2.691511387163561
"Evan Mobley","CLE",14,479,5.9760956175298805,15.239043824701195,2.689243027888446,3.2868525896414345,1.3944223107569722,1.1952191235059761,0.099601593625498,0.9960159362549801,2.2908366533864544
"DeMar DeRozan","SAC",14,476,4.870775347912525,12.127236580516898,2.485089463220676,2.3856858846918487,1.5904572564612327,0.6958250497017893,0.1988071570576541,0.5964214711729622,1.7892644135188867
"Rui Hachimura","LAL",14,475,1.7017017017017018,4.104104104104104,1.001001001001001,0.7007007007007007,0.2002002002002002,0.7007007007007007,0.1001001001001001,0.2002002002002002,0.5005005005005005
"Deni Avdija","POR",14,473,6.673306772908367,16.733067729083665,3.2868525896414345,3.3864541832669324,2.689243027888446,0.398406374501992,0.199203187250996,0.9960159362549801,2.3904382470119523
"James Harden","LAC",13,470,11.85729275970619,27.597061909758658,7.974816369359916,3.882476390346275,4.616998950682056,2.938090241343127,0.4197271773347324,1.3641133263378804,2.5183630640083945
"Jimmy Butler III","GSW",15,469,7.327141382868937,18.88544891640867,3.0959752321981426,4.231166150670795,2.1671826625387,0.7223942208462333,0.20639834881320948,1.7543859649122806,2.476780185758514
"Brandon Ingram","TOR",14,468,5.402650356778797,13.45565749235474,2.7522935779816513,2.650356778797146,2.038735983690112,0.6116207951070336,0.1019367991845056,0.509683995922528,2.140672782874618
"Devin Vassell","SAS",14,465,3.722854188210962,8.686659772492243,2.4819027921406414,1.2409513960703207,1.654601861427094,0.6204756980351603,0.20682523267838676,0.6204756980351603,0.6204756980351603
"Ryan Rollins","MIL",15,464,8.368200836820083,20.397489539748953,4.707112970711297,3.6610878661087867,3.0334728033472804,1.3598326359832635,0.3138075313807531,1.0460251046025104,2.6150627615062763
"Julius Randle","MIN",14,464,8.726899383983573,21.86858316221766,4.312114989733059,4.414784394250513,1.9507186858316221,1.8480492813141685,0.5133470225872689,1.1293634496919918,3.2854209445585214
"Andrew Wiggins","MIA",14,461,4.079601990049751,10.049751243781095,2.189054726368159,1.890547263681592,1.2935323383084578,0.7960199004975125,0.09950248756218906,0.39800995024875624,1.492537313432836
"Kon Knueppel","CHA",14,460,3.925619834710744,10.330578512396695,1.4462809917355373,2.479338842975207,0.9297520661157025,0.5165289256198347,0,1.3429752066115703,1.1363636363636365
"Mikal Bridges","NYK",13,456,6.6455696202531644,17.19409282700422,2.742616033755274,3.9029535864978904,2.0042194092827006,0.5274261603375527,0.2109704641350211,1.6877637130801688,2.2151898734177213
"Scottie Barnes","TOR",14,455,7.7486910994764395,17.905759162303664,5.340314136125654,2.4083769633507854,3.769633507853403,1.256544502617801,0.31413612565445026,0.418848167539267,1.9895287958115184
"Wendell Carter Jr.","ORL",15,454,2.854122621564482,6.765327695560254,1.7970401691331923,1.0570824524312896,0.9513742071881607,0.5285412262156448,0.3171247357293869,0.10570824524312897,0.9513742071881607
"Pascal Siakam","IND",13,454,6.512605042016807,16.491596638655462,3.046218487394958,3.466386554621849,2.4159663865546217,0.31512605042016806,0.31512605042016806,0.5252100840336135,2.9411764705882355
"Brandin Podziemski","GSW",16,452,5.0106609808102345,13.219616204690832,1.812366737739872,3.1982942430703623,1.0660980810234542,0.5330490405117271,0.21321961620469082,0.9594882729211087,2.2388059701492535
"Myles Turner","MIL",15,449,2.985074626865672,7.67590618336887,1.279317697228145,1.7057569296375266,0.9594882729211087,0.21321961620469082,0.10660980810234541,0.5330490405117271,1.1727078891257996
"Nikola Jokić","DEN",13,448,15.141955835962145,34.49001051524711,10.935856992639327,4.206098843322818,8.517350157728707,1.6824395373291272,0.7360672975814931,1.1566771819137749,3.0494216614090432
"Max Christie","DAL",15,447,4.17558886509636,9.957173447537473,2.569593147751606,1.6059957173447537,1.6059957173447537,0.8565310492505354,0.10706638115631692,0.5353319057815846,1.0706638115631693
"Royce O'Neale","PHX",15,444,4.731182795698925,11.612903225806452,2.5806451612903225,2.150537634408602,1.075268817204301,0.967741935483871,0.5376344086021505,0.5376344086021505,1.6129032258064515
"Onyeka Okongwu","ATL",15,444,4.07725321888412,9.871244635193133,2.3605150214592276,1.7167381974248928,1.609442060085837,0.4291845493562232,0.3218884120171674,0.8583690987124464,0.8583690987124464
"Donovan Mitchell","CLE",13,443,7.570977917981073,18.61198738170347,4.100946372239748,3.470031545741325,2.4185068349106205,1.4721345951629863,0.2103049421661409,1.0515247108307044,2.4185068349106205
"RJ Barrett","TOR",14,442,5.958829902491875,13.867822318526544,4.008667388949079,1.9501625135427951,2.275189599133261,1.0834236186348862,0.6500541711809318,0.4333694474539545,1.5167930660888407
"Alperen Sengun","HOU",12,442,9.966405375139978,23.96416573348264,5.93505039193729,4.031354983202688,3.5834266517357225,1.1198208286674132,1.2318029115341544,1.5677491601343785,2.463605823068309
"Ivica Zubac","LAC",14,441,3.389830508474576,8.700564971751412,1.4689265536723164,1.92090395480226,1.2429378531073447,0.22598870056497175,0,0.4519774011299435,1.4689265536723164
"Cade Cunningham","DET",12,441,12.962962962962964,30.93681917211329,7.952069716775599,5.010893246187364,6.209150326797386,1.7429193899782136,0,1.4161220043572984,3.5947712418300655
"Rudy Gobert","MIN",14,439,2.328159645232816,5.875831485587583,1.1086474501108647,1.2195121951219512,0.5543237250554324,0.3325942350332594,0.22172949002217296,0.22172949002217296,0.9977827050997783
"Immanuel Quickley","TOR",14,439,9.320175438596491,22.36842105263158,5.592105263157895,3.7280701754385963,3.0701754385964914,1.644736842105263,0.8771929824561403,1.206140350877193,2.5219298245614037
"Jaden McDaniels","MIN",14,436,3.670745272525028,8.78754171301446,2.2246941045606228,1.4460511679644048,1.7797552836484982,0.44493882091212456,0,0.3337041156840934,1.1123470522803114
"Jaren Jackson Jr.","MEM",15,435,2.4363233665559245,6.312292358803987,0.9966777408637874,1.4396456256921373,0.4429678848283499,0.5537098560354374,0,0.11074197120708748,1.3289036544850499
"Jalen Johnson","ATL",13,434,9.100642398286938,21.62740899357602,5.674518201284797,3.4261241970021414,3.4261241970021414,1.9271948608137044,0.32119914346895073,1.177730192719486,2.2483940042826553
"Kevin Durant","HOU",12,433,4.591265397536394,10.526315789473685,3.2474804031354982,1.343784994400896,2.127659574468085,1.007838745800672,0.11198208286674133,0.5599104143337066,0.7838745800671892
"Austin Reaves","LAL",12,433,10.033076074972437,22.381477398015434,7.717750826901875,2.3153252480705624,4.0793825799338475,2.7563395810363835,0.8820286659316428,0.5512679162072768,1.7640573318632855
"Davion Mitchell","MIA",14,431,11.194029850746269,28.038379530916846,5.543710021321962,5.650319829424307,3.1982942430703623,1.812366737739872,0.5330490405117271,1.812366737739872,3.837953091684435
"Karl-Anthony Towns","NYK",13,430,4.651162790697675,11.074197120708748,2.8792912513842746,1.7718715393133997,2.3255813953488373,0.22148394241417496,0.33222591362126247,0.33222591362126247,1.4396456256921373
"P.J. Washington","DAL",14,430,3.5203520352035205,8.47084708470847,2.09020902090209,1.4301430143014302,1.54015401540154,0.44004400440044006,0.11001100110011001,0.6600660066006601,0.77007700770077
"Jake LaRavia","LAL",15,428,3.9414414414414414,9.00900900900901,2.815315315315315,1.1261261261261262,1.0135135135135136,1.2387387387387387,0.5630630630630631,0.22522522522522523,0.9009009009009009
"Isaiah Hartenstein","OKC",15,427,5.580865603644647,12.75626423690205,3.9863325740318905,1.5945330296127562,3.075170842824601,0.7972665148063781,0.11389521640091116,0.3416856492027335,1.2528473804100229
"Amen Thompson","HOU",12,426,7.217694994179278,18.160651920838184,3.492433061699651,3.7252619324796274,2.2118742724097786,0.6984866123399301,0.5820721769499418,1.7462165308498254,1.979045401629802
"Dennis Schröder","SAC",14,426,9.253065774804906,22.1850613154961,5.574136008918618,3.678929765886288,2.6755852842809364,2.3411371237458196,0.5574136008918618,1.2263099219620959,2.4526198439241917
"Donte DiVincenzo","MIN",14,425,5.423728813559322,13.107344632768362,3.1638418079096047,2.2598870056497176,2.146892655367232,0.7909604519774012,0.22598870056497175,0.7909604519774012,1.4689265536723164
"Draymond Green","GSW",15,425,9.817351598173516,24.08675799086758,5.365296803652968,4.4520547945205475,3.767123287671233,1.2557077625570776,0.3424657534246575,1.1415525114155252,3.310502283105023
"Deandre Ayton","LAL",14,425,1.4705882352941178,3.3936651583710407,1.0180995475113122,0.45248868778280543,0.3393665158371041,0.45248868778280543,0.22624434389140272,0.11312217194570136,0.3393665158371041
"Jaime Jaquez Jr.","MIA",14,424,7.766990291262136,18.985976267529665,4.314994606256742,3.451995685005394,2.912621359223301,1.2944983818770226,0.10787486515641856,0.8629989212513485,2.588996763754045
"Michael Porter Jr.","BKN",13,424,4.866743916570104,11.123986095017381,3.4762456546929315,1.3904982618771726,2.6651216685979144,0.6952491309385863,0.11587485515643106,0.11587485515643106,1.2746234067207416
"Herbert Jones","NOP",14,423,3.686635944700461,8.755760368663594,2.304147465437788,1.3824884792626728,2.0737327188940093,0.2304147465437788,0,0.1152073732718894,1.2672811059907834
"AJ Green","MIL",15,422,3.1818181818181817,7.954545454545454,1.5909090909090908,1.5909090909090908,1.1363636363636365,0.45454545454545453,0,0.45454545454545453,1.1363636363636365
"Ajay Mitchell","OKC",15,421,6.25,15.454545454545455,3.2954545454545454,2.9545454545454546,2.159090909090909,1.0227272727272727,0.11363636363636363,0.9090909090909091,2.0454545454545454
"Harrison Barnes","SAS",14,418,3.5169988276670576,8.206330597889801,2.3446658851113718,1.1723329425556859,1.5240328253223916,0.46893317702227433,0.3516998827667057,0.46893317702227433,0.7033997655334114
"Kelly Oubre Jr.","PHI",12,418,1.8497109826589595,4.393063583815029,1.1560693641618498,0.6936416184971098,0.8092485549132948,0.3468208092485549,0,0,0.6936416184971098
"Grayson Allen","PHX",13,417,6.481481481481482,15.972222222222221,3.4722222222222223,3.009259259259259,1.9675925925925926,1.2731481481481481,0.23148148148148148,1.1574074074074074,1.8518518518518519
"Victor Wembanyama","SAS",12,416,5.5813953488372094,13.953488372093023,2.7906976744186047,2.7906976744186047,2.441860465116279,0.23255813953488372,0.11627906976744186,1.5116279069767442,1.2790697674418605
"Stephon Castle","SAS",13,416,11.40552995391705,27.649769585253456,6.566820276497696,4.838709677419355,4.838709677419355,0.8064516129032258,0.9216589861751152,2.0737327188940093,2.7649769585253456
"Gary Trent Jr.","MIL",15,415,3.4762456546929315,7.879490150637312,2.549246813441483,0.9269988412514485,1.969872537659328,0.46349942062572425,0.11587485515643106,0.11587485515643106,0.8111239860950173
"Giannis Antetokounmpo","MIL",13,414,10.324825986078887,28.422273781902554,2.5522041763341066,7.77262180974478,1.5081206496519721,0.580046403712297,0.46403712296983757,2.668213457076566,5.104408352668213
"Zach LaVine","SAC",12,412,3.1177829099307157,7.159353348729792,2.1939953810623556,0.9237875288683602,0.8083140877598153,0.6928406466512702,0.6928406466512702,0.6928406466512702,0.23094688221709006
"Jamal Murray","DEN",12,412,8.588235294117647,20.58823529411765,5.176470588235294,3.411764705882353,2.3529411764705883,2.3529411764705883,0.47058823529411764,0.5882352941176471,2.823529411764706
"Nic Claxton","BKN",14,412,6.498194945848375,15.403128760529482,4.091456077015644,2.406738868832732,2.7677496991576414,0.8423586040914561,0.4813477737665463,0.12033694344163658,2.286401925391095
"Nikola Vučević","CHI",13,409,5.523590333716916,13.003452243958574,3.567318757192175,1.9562715765247412,2.6467203682393556,0.6904487917146145,0.23014959723820483,0.5753739930955121,1.380897583429229
"Jarace Walker","IND",14,407,4.883720930232558,11.744186046511627,2.9069767441860463,1.9767441860465116,2.558139534883721,0.3488372093023256,0,0.3488372093023256,1.627906976744186
"Quentin Grimes","PHI",13,406,6.65083135391924,16.389548693586697,3.5629453681710213,3.0878859857482186,2.137767220902613,1.187648456057007,0.2375296912114014,0.4750593824228028,2.6128266033254155
"Cason Wallace","OKC",14,406,4.756242568370987,11.296076099881095,2.972651605231867,1.78359096313912,1.78359096313912,0.8323424494649228,0.356718192627824,0.8323424494649228,0.9512485136741974
"Luka Dončić","LAL",11,405,11.75771971496437,27.315914489311165,7.957244655581948,3.8004750593824226,5.225653206650831,2.137767220902613,0.5938242280285035,1.0688836104513064,2.7315914489311166
"Anthony Black","ORL",15,402,4.395604395604396,10.744810744810744,2.442002442002442,1.9536019536019535,1.343101343101343,1.098901098901099,0,0.6105006105006106,1.343101343101343
"Nickeil Alexander-Walker","ATL",13,401,5.238649592549476,12.572759022118742,3.1431897555296855,2.0954598370197903,2.2118742724097786,0.6984866123399301,0.23282887077997672,1.1641443538998837,0.9313154831199069
"Stephen Curry","GSW",13,401,6.1342592592592595,15.162037037037036,3.240740740740741,2.8935185185185186,2.314814814814815,0.9259259259259259,0,0.9259259259259259,1.9675925925925926
"Jrue Holiday","POR",12,401,11.471610660486675,27.230590961761298,7.184241019698725,4.287369640787949,5.793742757821553,1.2746234067207416,0.11587485515643106,0.9269988412514485,3.3603707995365006
"Shaedon Sharpe","POR",14,400,3.372093023255814,8.604651162790697,1.5116279069767442,1.8604651162790697,1.2790697674418605,0.23255813953488372,0,0.5813953488372093,1.2790697674418605
"Cedric Coward","MEM",15,399,5.011655011655011,11.538461538461538,3.4965034965034967,1.5151515151515151,2.331002331002331,1.048951048951049,0.11655011655011654,0.11655011655011654,1.3986013986013985
"Russell Westbrook","SAC",14,399,10.428736964078794,24.21784472769409,7.068366164542295,3.3603707995365006,4.40324449594438,2.20162224797219,0.46349942062572425,1.0428736964078795,2.317497103128621
"Naji Marshall","DAL",15,394,4.038004750593824,10.21377672209026,1.9002375296912113,2.137767220902613,1.187648456057007,0.2375296912114014,0.4750593824228028,1.0688836104513064,1.0688836104513064
"Paolo Banchero","ORL",12,393,5.910735826296743,14.837153196622436,2.8950542822677927,3.0156815440289506,2.0506634499396865,0.7237635705669482,0.12062726176115803,0.9650180940892642,2.0506634499396865
"Santi Aldama","MEM",15,384,4.390243902439025,10.853658536585366,2.317073170731707,2.073170731707317,1.0975609756097562,0.975609756097561,0.24390243902439024,0.8536585365853658,1.2195121951219512
"CJ McCollum","WAS",13,384,5.193236714975845,12.922705314009661,2.657004830917874,2.536231884057971,1.328502415458937,1.0869565217391304,0.24154589371980675,0.7246376811594203,1.8115942028985508
"Julian Champagnie","SAS",14,381,2.0100502512562812,5.025125628140704,1.0050251256281406,1.0050251256281406,0.8793969849246231,0,0.12562814070351758,0.3768844221105528,0.628140703517588
"Jaylen Wells","MEM",15,380,2.911392405063291,6.962025316455696,1.7721518987341771,1.139240506329114,0.759493670886076,0.759493670886076,0.25316455696202533,0.5063291139240507,0.6329113924050633
"Terance Mann","BKN",14,380,6.22568093385214,15.82360570687419,2.853437094682231,3.372243839169909,1.556420233463035,1.0376134889753568,0.2594033722438392,0.9079118028534371,2.4643320363164722
"Josh Giddey","CHI",11,379,12.8428927680798,32.16957605985037,6.359102244389027,6.483790523690773,3.865336658354115,1.9950124688279303,0.49875311720698257,2.6184538653366585,3.865336658354115
"Svi Mykhailiuk","UTA",14,378,3.5443037974683542,9.240506329113924,1.3924050632911393,2.151898734177215,0.379746835443038,1.0126582278481013,0,0.759493670886076,1.3924050632911393
"Matas Buzelis","CHI",13,378,1.972872996300863,4.808877928483354,1.1097410604192355,0.8631319358816276,0.7398273736128237,0.2466091245376079,0.12330456226880394,0,0.8631319358816276
"Alex Sarr","WAS",13,377,5.964467005076142,15.609137055837563,2.284263959390863,3.6802030456852792,1.3959390862944163,0.6345177664974619,0.25380710659898476,0.7614213197969543,2.918781725888325
"Jalen Duren","DET",13,376,3.0690537084398977,7.033248081841432,2.1739130434782608,0.8951406649616368,1.0230179028132993,1.1508951406649617,0,0.3836317135549872,0.5115089514066496
"Sion James","CHA",14,374,2.730819245773732,6.8920676202860855,1.3003901170351104,1.4304291287386215,0.7802340702210663,0.5201560468140443,0,0.26007802340702213,1.1703511053315996
"Jalen Brunson","NYK",11,373,9.171974522292993,23.18471337579618,4.3312101910828025,4.840764331210191,3.3121019108280256,0.7643312101910829,0.25477707006369427,2.4203821656050954,2.4203821656050954
"OG Anunoby","NYK",12,373,3.337612323491656,8.34403080872914,1.668806161745828,1.668806161745828,1.0269576379974326,0.5134788189987163,0.12836970474967907,1.1553273427471116,0.5134788189987163
"Kyshawn George","WAS",12,371,6.935687263556116,16.51954602774275,4.287515762925599,2.648171500630517,3.0264817150063053,0.6305170239596469,0.6305170239596469,0.6305170239596469,2.01765447667087
"Jeremiah Fears","NOP",14,369,5.145118733509235,12.532981530343008,2.9023746701846966,2.242744063324538,2.242744063324538,0.6596306068601583,0,0.39577836411609496,1.8469656992084433
"Anfernee Simons","BOS",15,368,5.177111716621253,13.35149863760218,2.1798365122615806,2.997275204359673,0.6811989100817438,0.8174386920980926,0.6811989100817438,0.6811989100817438,2.316076294277929
"Neemias Queta","BOS",15,367,3.576341127922971,8.803301237964236,1.9257221458046767,1.6506189821182944,0.4126547455295736,0.9628610729023384,0.5502063273727648,0.4126547455295736,1.2379642365887207
"Collin Gillespie","PHX",15,365,10.280373831775702,25.367156208277702,5.473965287049399,4.806408544726302,2.803738317757009,2.0026702269692924,0.6675567423230975,1.2016021361815754,3.6048064085447264
"Domantas Sabonis","SAC",11,365,5.290322580645161,11.35483870967742,4.516129032258065,0.7741935483870968,2.5806451612903225,0.7741935483870968,1.1612903225806452,0.25806451612903225,0.5161290322580645
"Aaron Gordon","DEN",12,365,2.248677248677249,5.423280423280423,1.3227513227513228,0.9259259259259259,0.9259259259259259,0.26455026455026454,0.13227513227513227,0.26455026455026454,0.6613756613756614
"Jabari Smith Jr.","HOU",11,363,2.4489795918367347,6.394557823129252,0.9523809523809523,1.4965986394557824,0.54421768707483,0.40816326530612246,0,0.54421768707483,0.9523809523809523
"Kyle Kuzma","MIL",14,362,3.1496062992125986,7.874015748031496,1.5748031496062993,1.5748031496062993,1.0498687664041995,0.26246719160104987,0.26246719160104987,0.7874015748031497,0.7874015748031497
"Jerami Grant","POR",13,362,3.870967741935484,10.32258064516129,1.2903225806451613,2.5806451612903225,1.032258064516129,0,0.25806451612903225,0.7741935483870968,1.8064516129032258
"Ryan Dunn","PHX",15,361,3.945578231292517,9.523809523809524,2.312925170068027,1.6326530612244898,1.6326530612244898,0.54421768707483,0.1360544217687075,0.6802721088435374,0.9523809523809523
"Jonathan Kuminga","GSW",13,360,4.953145917001339,12.048192771084338,2.8112449799196786,2.14190093708166,1.606425702811245,0.9370816599732262,0.2677376171352075,0.6693440428380187,1.4725568942436413
"Kris Dunn","LAC",14,360,4.728789986091794,11.404728789986091,2.7816411682892905,1.9471488178025034,1.3908205841446453,1.1126564673157162,0.27816411682892905,0.8344923504867872,1.1126564673157162
"Jock Landale","MEM",15,360,3.439153439153439,8.201058201058201,2.1164021164021163,1.3227513227513228,1.0582010582010581,0.5291005291005291,0.5291005291005291,0.13227513227513227,1.1904761904761905
"Ronald Holland II","DET",15,358,3.5714285714285716,8.73015873015873,1.9841269841269842,1.5873015873015872,1.1904761904761905,0.6613756613756614,0.13227513227513227,0.5291005291005291,1.0582010582010581
"Saddiq Bey","NOP",13,358,3.5230352303523036,8.536585365853659,2.032520325203252,1.4905149051490514,1.3550135501355014,0.5420054200542005,0.13550135501355012,0.4065040650406504,1.084010840108401
"John Collins","LAC",14,355,1.272984441301273,3.253182461103253,0.5657708628005658,0.7072135785007072,0.5657708628005658,0,0,0.2828854314002829,0.4243281471004243
"Ben Sheppard","IND",14,354,3.342245989304813,8.02139037433155,2.0053475935828877,1.3368983957219251,1.2032085561497325,0.8021390374331551,0,0.26737967914438504,1.0695187165775402
"Tristan da Silva","ORL",15,353,2.2253129346314324,5.285118219749652,1.3908205841446453,0.8344923504867872,1.2517385257301807,0.13908205841446453,0,0.5563282336578581,0.27816411682892905
"Donovan Clingan","POR",14,350,2.288021534320323,5.114401076716016,1.749663526244953,0.5383580080753702,1.4804845222072678,0.13458950201884254,0.13458950201884254,0.2691790040376851,0.2691790040376851
"Javonte Green","DET",15,349,2.4456521739130435,5.842391304347826,1.4945652173913044,0.9510869565217391,0.9510869565217391,0.4076086956521739,0.1358695652173913,0.1358695652173913,0.8152173913043478
"Bub Carrington","WAS",13,349,7.6923076923076925,17.54385964912281,5.53306342780027,2.1592442645074224,3.508771929824561,1.484480431848853,0.5398110661268556,0.5398110661268556,1.6194331983805668
"Noah Clowney","BKN",14,348,3.2857142857142856,8.285714285714286,1.5714285714285714,1.7142857142857142,0.8571428571428571,0.7142857142857143,0,0.5714285714285714,1.1428571428571428
"Kentavious Caldwell-Pope","MEM",15,346,6.292749658002736,15.184678522571819,3.6935704514363885,2.5991792065663475,1.3679890560875514,2.0519835841313268,0.27359781121751026,0.6839945280437757,1.915184678522572
"Ryan Kalkbrenner","CHA",13,346,0.6839945280437757,1.915184678522572,0.13679890560875513,0.5471956224350205,0,0.13679890560875513,0,0.13679890560875513,0.4103967168262654
"De'Andre Hunter","CLE",12,346,4.761904761904762,12.244897959183673,2.0408163265306123,2.7210884353741496,0.9523809523809523,0.9523809523809523,0.1360544217687075,0.54421768707483,2.17687074829932
"Ja Morant","MEM",12,345,12.182061579651942,29.31726907630522,7.228915662650603,4.953145917001339,4.28380187416332,2.4096385542168677,0.535475234270415,1.2048192771084338,3.748326639892905
"Norman Powell","MIA",11,345,3.4076015727391873,7.863695937090433,2.3591087811271296,1.0484927916120577,1.3106159895150722,1.0484927916120577,0,0.2621231979030144,0.7863695937090432
"Moses Moody","GSW",14,345,2.8885832187070153,7.565337001375516,1.1004126547455295,1.7881705639614855,0.687757909215956,0.4126547455295736,0,0.8253094910591472,0.9628610729023384
"Kevin Huerter","CHI",13,343,4.838709677419355,11.021505376344086,3.4946236559139785,1.3440860215053763,2.956989247311828,0.5376344086021505,0,0,1.3440860215053763
"Jusuf Nurkić","UTA",14,342,7.142857142857143,16.307277628032345,5.121293800539084,2.0215633423180592,2.6954177897574123,1.752021563342318,0.6738544474393531,0.8086253369272237,1.2129380053908356
"Kel'el Ware","MIA",14,342,1.3404825737265416,3.351206434316354,0.6702412868632708,0.6702412868632708,0.5361930294906166,0,0.13404825737265416,0.2680965147453083,0.40214477211796246
"Collin Sexton","CHA",13,342,8.720112517580873,20.675105485232066,5.485232067510548,3.2348804500703237,3.6568213783403656,1.8284106891701828,0,1.4064697609001406,1.8284106891701828
"Naz Reid","MIN",14,338,4.101838755304102,10.042432814710043,2.263083451202263,1.8387553041018387,1.4144271570014144,0.7072135785007072,0.14144271570014144,0.4243281471004243,1.4144271570014144
"Marcus Smart","LAL",12,338,5.329593267882188,12.201963534361852,3.7868162692847123,1.5427769985974755,2.805049088359046,0.5610098176718092,0.42075736325385693,0.2805049088359046,1.262272089761571
"Jarrett Allen","CLE",13,335,3.159340659340659,7.417582417582418,2.0604395604395602,1.098901098901099,0.8241758241758241,0.9615384615384616,0.27472527472527475,0.41208791208791207,0.6868131868131868
"Aaron Nesmith","IND",11,335,2.446043165467626,5.899280575539568,1.4388489208633093,1.0071942446043165,0.4316546762589928,1.0071942446043165,0,0.14388489208633093,0.8633093525179856
"Keldon Johnson","SAS",14,331,3.5242290748898677,8.223201174743025,2.3494860499265786,1.1747430249632893,1.3215859030837005,0.7342143906020558,0.2936857562408223,0.5873715124816447,0.5873715124816447
"Isaac Okoro","CHI",13,330,3.488372093023256,8.13953488372093,2.3255813953488373,1.1627906976744187,1.8895348837209303,0.436046511627907,0,0.5813953488372093,0.5813953488372093
"D'Angelo Russell","DAL",15,330,10.518731988472622,24.78386167146974,6.772334293948127,3.7463976945244957,4.178674351585014,1.8731988472622478,0.7204610951008645,0.8645533141210374,2.881844380403458
"Tre Jones","CHI",11,329,8.51063829787234,20.56737588652482,4.964539007092198,3.5460992907801416,3.404255319148936,1.2765957446808511,0.28368794326241137,1.4184397163120568,2.127659574468085
"Chet Holmgren","OKC",11,328,2.6470588235294117,6.029411764705882,1.911764705882353,0.7352941176470589,1.4705882352941178,0.4411764705882353,0,0.14705882352941177,0.5882352941176471
"Tre Johnson","WAS",13,327,2.538787023977433,6.346967559943582,1.2693935119887165,1.2693935119887165,0.4231311706629055,0.7052186177715092,0.14104372355430184,0.14104372355430184,1.1283497884344147
"Mark Williams","PHX",13,326,1.749271137026239,4.227405247813411,1.0204081632653061,0.7288629737609329,0.7288629737609329,0.2915451895043732,0,0.43731778425655976,0.2915451895043732
