"Name","TeamAbbreviation","GamesPlayed","Minutes","Rebounds","DefRebounds","FTDefRebounds","DefFTReboundPct","DefTwoPtRebounds","DefTwoPtReboundPct","DefThreePtRebounds","DefThreePtReboundPct","DefFGReboundPct","OffRebounds","FTOffRebounds","OffFTReboundPct","OffTwoPtRebounds","OffTwoPtReboundPct","OffThreePtRebounds","OffThreePtReboundPct","OffFGReboundPct","DefAtRimReboundPct","DefShortMidRangeReboundPct","DefLongMidRangeReboundPct","DefArc3ReboundPct","DefCorner3ReboundPct","OffAtRimReboundPct","OffShortMidRangeReboundPct","OffLongMidRangeReboundPct","OffArc3ReboundPct","OffCorner3ReboundPct","SelfOReb","SelfORebPct"
"Josh Giddey","CHI",11,379,7.085146053449347,11.895910780669144,1.2391573729863692,0.4,5.8240396530359355,0.21266968325791855,4.83271375464684,0.21787709497206703,0.215,2.2443890274314215,0,0,1.2468827930174564,0.05434782608695652,0.9975062344139651,0.046242774566473986,0.05042016806722689,0.13333333333333333,0.2619047619047619,0.2765957446808511,0.2222222222222222,0.20454545454545456,0.03296703296703297,0.07894736842105263,0.058823529411764705,0.05217391304347826,0.034482758620689655,8,0.09876543209876543
"Svi Mykhailiuk","UTA",14,378,2.279924002533249,3.2953105196451205,0.38022813688212925,0.21428571428571427,1.0139416983523448,0.04519774011299435,1.9011406844106464,0.07317073170731707,0.060209424083769635,1.2658227848101267,0,0,0.5063291139240507,0.021052631578947368,0.759493670886076,0.026200873362445413,0.02386634844868735,0.041666666666666664,0.04081632653061224,0.06451612903225806,0.07692307692307693,0.061224489795918366,0.057692307692307696,0.008771929824561403,0,0.027932960893854747,0.02,0,0
"Matas Buzelis","CHI",13,378,4.419889502762431,6.845965770171149,0.12224938875305623,0.047619047619047616,3.7897310513447433,0.14761904761904762,2.93398533007335,0.14035087719298245,0.14435695538057744,1.972872996300863,0,0,0.6165228113440198,0.02564102564102564,1.3563501849568433,0.0658682634730539,0.04419889502762431,0.13414634146341464,0.15730337078651685,0.15384615384615385,0.14634146341463414,0.125,0.02727272727272727,0.013888888888888888,0.07692307692307693,0.05263157894736842,0.09433962264150944,2,0.029850746268656716
"Alex Sarr","WAS",13,377,6.683480453972257,9.398496240601503,0.37593984962406013,0.13636363636363635,4.636591478696742,0.18781725888324874,4.385964912280702,0.18716577540106952,0.1875,3.934010152284264,0,0,3.4263959390862944,0.13917525773195877,0.5076142131979695,0.024242424242424242,0.08635097493036212,0.1794871794871795,0.1875,0.21739130434782608,0.1793103448275862,0.21428571428571427,0.19148936170212766,0.14166666666666666,0.037037037037037035,0.031746031746031744,0,10,0.136986301369863
"Jalen Duren","DET",13,376,9.923175416133162,12.307692307692308,1.9230769230769231,0.5769230769230769,5.128205128205129,0.21505376344086022,5.256410256410256,0.211340206185567,0.2131578947368421,7.544757033248082,0,0,4.987212276214834,0.19597989949748743,2.557544757033248,0.12578616352201258,0.164804469273743,0.14285714285714285,0.21568627450980393,0.35714285714285715,0.2517482517482518,0.09803921568627451,0.2682926829268293,0.14285714285714285,0.15789473684210525,0.12280701754385964,0.13333333333333333,5,0.14285714285714285
"Sion James","CHA",14,374,2.8241335044929397,4.942965779467681,0.5069708491761724,0.21052631578947367,2.788339670468948,0.11055276381909548,1.6476552598225602,0.08333333333333333,0.09859154929577464,0.6501950585175552,0,0,0,0,0.6501950585175552,0.02512562814070352,0.013966480446927373,0.16,0.09090909090909091,0.05555555555555555,0.07633587786259542,0.12,0,0,0,0.03289473684210526,0,0,0
"Jalen Brunson","NYK",11,373,2.4904214559386975,4.353393085787452,0,0,1.6645326504481435,0.08552631578947369,2.6888604353393086,0.10880829015544041,0.09855072463768116,0.6369426751592356,0,0,0.25477707006369427,0.010810810810810811,0.3821656050955414,0.014778325123152709,0.01288659793814433,0.07575757575757576,0.0392156862745098,0.17142857142857143,0.09933774834437085,0.14285714285714285,0,0,0.09523809523809523,0.02,0,2,0.017543859649122806
"OG Anunoby","NYK",12,373,4.305912596401028,6.177606177606178,0.1287001287001287,0.07142857142857142,2.7027027027027026,0.1320754716981132,3.346203346203346,0.13541666666666666,0.1339031339031339,2.4390243902439024,0,0,1.4120667522464698,0.05945945945945946,1.0269576379974326,0.03827751196172249,0.048223350253807105,0.07142857142857142,0.14285714285714285,0.225,0.13986013986013987,0.12244897959183673,0.07142857142857142,0.038461538461538464,0.08695652173913043,0.05405405405405406,0,3,0.046153846153846156
"Kyshawn George","WAS",12,371,4.594084329767149,8.291457286432161,1.256281407035176,0.4,3.0150753768844223,0.12972972972972974,4.0201005025125625,0.1711229946524064,0.15053763440860216,0.8827238335435057,0.12610340479192939,0.041666666666666664,0.6305170239596469,0.024630541871921183,0.12610340479192939,0.005988023952095809,0.016216216216216217,0.14285714285714285,0.11764705882352941,0.13043478260869565,0.16901408450704225,0.17777777777777778,0.057692307692307696,0.017241379310344827,0,0.007352941176470588,0,2,0.03278688524590164
"Jeremiah Fears","NOP",14,369,2.7206370272063705,4.005340453938585,0,0,1.7356475300400533,0.0948905109489051,2.2696929238985315,0.09941520467836257,0.09740259740259741,1.4511873350923483,0,0,0.7915567282321899,0.027906976744186046,0.6596306068601583,0.029940119760479042,0.028795811518324606,0.07142857142857142,0.13114754098360656,0.05,0.11538461538461539,0.04878048780487805,0.03571428571428571,0.01020408163265306,0.06060606060606061,0.030534351145038167,0.027777777777777776,0,0
"Anfernee Simons","BOS",15,368,2.2525597269624575,3.830369357045144,0,0,1.231190150478796,0.05421686746987952,2.5991792065663475,0.10919540229885058,0.08235294117647059,0.6811989100817438,0,0,0.1362397820163488,0.006493506493506494,0.5449591280653951,0.01680672268907563,0.012755102040816327,0.05660377358490566,0.07407407407407407,0,0.0948905109489051,0.16216216216216217,0.021739130434782608,0,0,0.014492753623188406,0.03225806451612903,0,0
"Neemias Queta","BOS",15,367,8.350586611456176,10.387811634349031,0.4155124653739612,0.17647058823529413,5.124653739612189,0.18592964824120603,4.847645429362881,0.19553072625698323,0.19047619047619047,6.327372764786795,0,0,3.8514442916093534,0.1564245810055866,2.4759284731774414,0.09375,0.12398921832884097,0.1320754716981132,0.21296296296296297,0.18421052631578946,0.20422535211267606,0.16216216216216217,0.1320754716981132,0.1791044776119403,0.15254237288135594,0.10559006211180125,0.03225806451612903,5,0.14285714285714285
"Collin Gillespie","PHX",15,365,4.0829986613119145,6.174496644295302,0,0,2.8187919463087248,0.12209302325581395,3.3557046979865772,0.14450867052023122,0.13333333333333333,2.0026702269692924,0,0,0.6675567423230975,0.029585798816568046,1.335113484646195,0.05181347150259067,0.04143646408839779,0.07407407407407407,0.10344827586206896,0.25806451612903225,0.14393939393939395,0.14634146341463414,0.022222222222222223,0.03,0.041666666666666664,0.05128205128205128,0.05405405405405406,0,0
"Domantas Sabonis","SAC",11,365,8.664955070603337,12.515964240102171,1.40485312899106,0.39285714285714285,6.768837803320562,0.381294964028777,4.342273307790549,0.20118343195266272,0.2824675324675325,4.774193548387097,0,0,3.4838709677419355,0.12442396313364056,1.2903225806451613,0.06369426751592357,0.09893048128342247,0.45454545454545453,0.4027777777777778,0.17391304347826086,0.18699186991869918,0.2391304347826087,0.18571428571428572,0.12244897959183673,0.04081632653061224,0.05405405405405406,0.08695652173913043,6,0.10526315789473684
"Aaron Gordon","DEN",12,365,4.963600264725348,7.417218543046357,0.13245033112582782,0.08333333333333333,2.781456953642384,0.1242603550295858,4.503311258278146,0.1650485436893204,0.14666666666666667,2.513227513227513,0.13227513227513227,0.05555555555555555,1.5873015873015872,0.07142857142857142,0.7936507936507936,0.03614457831325301,0.05389221556886228,0.1276595744680851,0.07865168539325842,0.24242424242424243,0.1597222222222222,0.1774193548387097,0.078125,0.058823529411764705,0.08333333333333333,0.04477611940298507,0,4,0.06060606060606061
"Jabari Smith Jr.","HOU",11,363,4.739336492890995,7.681940700808625,0.6738544474393531,0.25,4.0431266846361185,0.15463917525773196,2.964959568733154,0.13253012048192772,0.14444444444444443,1.7687074829931972,0.1360544217687075,0.06666666666666667,0.9523809523809523,0.033816425120772944,0.6802721088435374,0.045871559633027525,0.0379746835443038,0.15625,0.12371134020618557,0.24242424242424243,0.14393939393939395,0.08823529411764706,0.04838709677419355,0.028846153846153848,0.024390243902439025,0.04285714285714286,0.05128205128205128,3,0.04918032786885246
"Kyle Kuzma","MIL",14,362,4.062909567496724,6.806282722513089,0.2617801047120419,0.11764705882352941,2.6178010471204187,0.12121212121212122,3.926701570680628,0.16129032258064516,0.14245014245014245,1.3123359580052494,0,0,1.0498687664041995,0.045714285714285714,0.26246719160104987,0.011976047904191617,0.029239766081871343,0.06451612903225806,0.19480519480519481,0.038461538461538464,0.13013698630136986,0.275,0.06779661016949153,0.04225352112676056,0.022222222222222223,0.008333333333333333,0.02127659574468085,2,0.03225806451612903
"Jerami Grant","POR",13,362,2.5016035920461834,3.5714285714285716,0.5102040816326531,0.21052631578947367,1.0204081632653061,0.047619047619047616,2.0408163265306123,0.10596026490066225,0.07523510971786834,1.4193548387096775,0,0,0.9032258064516129,0.03888888888888889,0.5161290322580645,0.02040816326530612,0.02925531914893617,0.07272727272727272,0.02702702702702703,0.05128205128205128,0.11320754716981132,0.08888888888888889,0.058823529411764705,0.029850746268656716,0,0.0189873417721519,0.02631578947368421,3,0.04477611940298507
"Ryan Dunn","PHX",15,361,4.9966239027684,6.032171581769437,0.5361930294906166,0.2857142857142857,2.9490616621983916,0.13414634146341464,2.546916890080429,0.09895833333333333,0.1151685393258427,3.945578231292517,0.272108843537415,0.1111111111111111,1.3605442176870748,0.05813953488372093,2.312925170068027,0.09659090909090909,0.07758620689655173,0.0784313725490196,0.1,0.30303030303030304,0.08108108108108109,0.1590909090909091,0,0.07920792079207921,0.07142857142857142,0.10526315789473684,0.06976744186046512,4,0.0784313725490196
"Jonathan Kuminga","GSW",13,360,5.70670205706702,8.552631578947368,0.6578947368421053,0.38461538461538464,3.4210526315789473,0.16455696202531644,4.473684210526316,0.2,0.18292682926829268,2.8112449799196786,0,0,1.07095046854083,0.0625,1.7402945113788488,0.06310679611650485,0.06287425149700598,0.16666666666666666,0.14772727272727273,0.20588235294117646,0.18045112781954886,0.2702702702702703,0.06666666666666667,0.07407407407407407,0.034482758620689655,0.07738095238095238,0,3,0.04918032786885246
"Kris Dunn","LAC",14,360,2.420470262793914,3.1636863823933976,0.1375515818431912,0.09090909090909091,0.9628610729023384,0.041176470588235294,2.063273727647868,0.09036144578313253,0.06547619047619048,1.6689847009735743,0,0,0.8344923504867872,0.0392156862745098,0.8344923504867872,0.03571428571428571,0.037383177570093455,0.03773584905660377,0.03409090909090909,0.06896551724137931,0.08759124087591241,0.10344827586206896,0.041666666666666664,0.025,0.08,0.031746031746031744,0.047619047619047616,2,0.05714285714285714
"Jock Landale","MEM",15,360,5.493050959629384,6.357615894039735,0.3973509933774834,0.16666666666666666,3.443708609271523,0.16883116883116883,2.5165562913907285,0.11728395061728394,0.14240506329113925,4.62962962962963,0.13227513227513227,0.1,2.513227513227513,0.09743589743589744,1.9841269841269842,0.07177033492822966,0.08415841584158416,0.18518518518518517,0.16666666666666666,0.13636363636363635,0.11666666666666667,0.11904761904761904,0.15789473684210525,0.07766990291262135,0.05714285714285714,0.075,0.061224489795918366,3,0.06976744186046512
"Ronald Holland II","DET",15,358,3.8283828382838285,5.928853754940712,0.2635046113306983,0.06896551724137931,2.1080368906455864,0.09302325581395349,3.5573122529644268,0.15789473684210525,0.12536443148688048,1.7195767195767195,0,0,0.9259259259259259,0.03684210526315789,0.7936507936507936,0.0379746835443038,0.03735632183908046,0.09230769230769231,0.10588235294117647,0.045454545454545456,0.1450381679389313,0.2,0.014285714285714285,0.052083333333333336,0.041666666666666664,0.037383177570093455,0.0392156862745098,1,0.015625
"Saddiq Bey","NOP",13,358,4.172274562584119,5.213903743315508,0.13368983957219252,0.125,1.4705882352941178,0.08461538461538462,3.609625668449198,0.13636363636363635,0.11585365853658537,3.116531165311653,0,0,2.032520325203252,0.07575757575757576,1.084010840108401,0.046511627906976744,0.062162162162162166,0.0392156862745098,0.12727272727272726,0.08333333333333333,0.14285714285714285,0.11363636363636363,0.0975609756097561,0.05813953488372093,0.06666666666666667,0.04580152671755725,0.04878048780487805,6,0.09090909090909091
"John Collins","LAC",14,355,4.721634954193093,6.741573033707865,0.42134831460674155,0.17647058823529413,2.808988764044944,0.125,3.5112359550561796,0.12755102040816327,0.12640449438202248,2.6874115983026874,0.2828854314002829,0.2,0.7072135785007072,0.03205128205128205,1.6973125884016973,0.0718562874251497,0.05263157894736842,0.1320754716981132,0.12,0.125,0.12962962962962962,0.11764705882352941,0.045454545454545456,0.033707865168539325,0,0.07142857142857142,0.07317073170731707,1,0.018518518518518517
"Ben Sheppard","IND",14,354,4.225352112676056,6.864064602960969,0.8075370121130552,0.2,2.826379542395693,0.13548387096774195,3.2301480484522207,0.13872832369942195,0.13719512195121952,1.6042780748663101,0,0,0.6684491978609626,0.0228310502283105,0.9358288770053476,0.036458333333333336,0.029197080291970802,0.08163265306122448,0.12658227848101267,0.25925925925925924,0.13846153846153847,0.13953488372093023,0.013157894736842105,0.020202020202020204,0.045454545454545456,0.0392156862745098,0.02564102564102564,1,0.015384615384615385
"Tristan da Silva","ORL",15,353,4.02498265093685,5.955678670360111,0.2770083102493075,0.10526315789473684,3.4626038781163433,0.11848341232227488,2.21606648199446,0.10457516339869281,0.11263736263736264,2.086230876216968,0,0,0.8344923504867872,0.03870967741935484,1.2517385257301807,0.055900621118012424,0.04746835443037975,0.1643835616438356,0.10810810810810811,0.037037037037037035,0.11570247933884298,0.0625,0.05084745762711865,0.039473684210526314,0,0.05785123966942149,0.05,6,0.09230769230769231
"Donovan Clingan","POR",14,350,8.646112600536194,8.544726301735647,0.26702269692923897,0.13333333333333333,4.539385847797063,0.19428571428571428,3.7383177570093458,0.1696969696969697,0.18235294117647058,8.748317631224765,0.4037685060565276,0.2,5.383580080753701,0.24539877300613497,2.9609690444145356,0.09691629955947137,0.15897435897435896,0.20833333333333334,0.21739130434782608,0.11764705882352941,0.18032786885245902,0.13953488372093023,0.3076923076923077,0.15625,0.2857142857142857,0.09944751381215469,0.08695652173913043,11,0.22916666666666666
"Javonte Green","DET",15,349,3.8229376257545273,5.695364238410596,0.3973509933774834,0.13043478260869565,2.6490066225165565,0.11904761904761904,2.6490066225165565,0.11173184357541899,0.11527377521613832,1.9021739130434783,0.1358695652173913,0.027777777777777776,0.9510869565217391,0.038461538461538464,0.8152173913043478,0.04285714285714286,0.040372670807453416,0.09615384615384616,0.1368421052631579,0.09523809523809523,0.125,0.06976744186046512,0.0641025641025641,0.022988505747126436,0,0.049019607843137254,0.02631578947368421,1,0.0196078431372549
"Bub Carrington","WAS",13,349,3.5016835016835017,6.586021505376344,0.5376344086021505,0.19047619047619047,3.0913978494623655,0.12568306010928962,2.956989247311828,0.13333333333333333,0.12931034482758622,0.4048582995951417,0,0,0.2699055330634278,0.01092896174863388,0.1349527665317139,0.006097560975609756,0.008645533141210375,0.0684931506849315,0.14942528735632185,0.21739130434782608,0.1366906474820144,0.11538461538461539,0.0196078431372549,0.01,0,0.007692307692307693,0,0,0
"Noah Clowney","BKN",14,348,3.6905606813342797,5.923836389280677,0.4231311706629055,0.16666666666666666,3.5260930888575457,0.1724137931034483,1.9746121297602257,0.09090909090909091,0.13043478260869565,1.4285714285714286,0.14285714285714285,0.034482758620689655,0.2857142857142857,0.013333333333333334,1,0.03763440860215054,0.026785714285714284,0.140625,0.20689655172413793,0.17391304347826086,0.09243697478991597,0.08571428571428572,0,0.01694915254237288,0.030303030303030304,0.027972027972027972,0.06976744186046512,0,0
"Kentavious Caldwell-Pope","MEM",15,346,2.6548672566371683,4.471544715447155,0.13550135501355012,0.05,1.4905149051490514,0.06395348837209303,2.845528455284553,0.13725490196078433,0.09846153846153846,0.8207934336525308,0,0,0.5471956224350205,0.020512820512820513,0.27359781121751026,0.01092896174863388,0.015873015873015872,0.09615384615384616,0.05154639175257732,0.043478260869565216,0.1452991452991453,0.1111111111111111,0.018518518518518517,0.018691588785046728,0.029411764705882353,0.014084507042253521,0,1,0.016129032258064516
"Ryan Kalkbrenner","CHA",13,346,6.340454858718125,6.944444444444445,0.4166666666666667,0.15789473684210525,4.166666666666667,0.15706806282722513,2.361111111111111,0.10897435897435898,0.13544668587896252,5.745554035567715,0,0,2.735978112175103,0.1360544217687075,3.009575923392613,0.11398963730569948,0.12352941176470589,0.21212121212121213,0.10989010989010989,0.17647058823529413,0.08130081300813008,0.21212121212121213,0.2,0.1095890410958904,0,0.09027777777777778,0.1836734693877551,1,0.125
"De'Andre Hunter","CLE",12,346,3.8565629228687417,6.7294751009421265,0.2691790040376851,0.14285714285714285,2.288021534320323,0.0918918918918919,4.172274562584119,0.2012987012987013,0.1415929203539823,0.9523809523809523,0,0,0.1360544217687075,0.006493506493506494,0.8163265306122449,0.02857142857142857,0.019230769230769232,0.08860759493670886,0.08333333333333333,0.13636363636363635,0.16964285714285715,0.2857142857142857,0,0.011363636363636364,0,0.017341040462427744,0.08108108108108109,1,0.012048192771084338
"Ja Morant","MEM",12,345,2.813127930341594,4.825737265415549,0.2680965147453083,0.09090909090909091,2.4128686327077746,0.10909090909090909,2.1447721179624666,0.10526315789473684,0.10725552050473186,0.8032128514056225,0,0,0.2677376171352075,0.011428571428571429,0.535475234270415,0.02127659574468085,0.01652892561983471,0.0784313725490196,0.12631578947368421,0.10526315789473684,0.11304347826086956,0.08108108108108109,0,0.021739130434782608,0,0.0273972602739726,0,2,0.018018018018018018
"Norman Powell","MIA",11,345,2.74869109947644,5.098039215686274,0.26143790849673204,0.09523809523809523,2.2222222222222223,0.09826589595375723,2.6143790849673203,0.09523809523809523,0.09660574412532637,0.3931847968545216,0,0,0.2621231979030144,0.010309278350515464,0.1310615989515072,0.007246376811594203,0.009036144578313253,0.0851063829787234,0.102803738317757,0.10526315789473684,0.06962025316455696,0.17307692307692307,0,0.018867924528301886,0,0.010638297872340425,0,1,0.012048192771084338
"Moses Moody","GSW",14,345,2.7491408934707904,4.532967032967033,0,0,2.4725274725274726,0.09278350515463918,2.0604395604395602,0.10273972602739725,0.09705882352941177,0.9628610729023384,0,0,0.2751031636863824,0.014285714285714285,0.687757909215956,0.026595744680851064,0.021341463414634148,0.046153846153846156,0.1188118811881188,0.10714285714285714,0.09009009009009009,0.14285714285714285,0.021739130434782608,0.014705882352941176,0,0.03597122302158273,0,0,0
"Kevin Huerter","CHI",13,343,3.5762483130904186,5.9620596205962055,0.4065040650406504,0.14285714285714285,2.5745257452574526,0.10160427807486631,2.9810298102981028,0.13836477987421383,0.11849710982658959,1.2096774193548387,0,0,0.8064516129032258,0.03468208092485549,0.4032258064516129,0.0196078431372549,0.027607361963190184,0.08974358974358974,0.1038961038961039,0.125,0.125,0.1794871794871795,0.04395604395604396,0.02857142857142857,0,0.01818181818181818,0.023255813953488372,2,0.03225806451612903
"Jusuf Nurkić","UTA",14,342,9.054054054054054,13.956639566395664,0.8130081300813008,0.46153846153846156,6.368563685636857,0.3092105263157895,6.775067750677507,0.2604166666666667,0.2819767441860465,4.177897574123989,0,0,2.6954177897574123,0.10989010989010989,1.482479784366577,0.05670103092783505,0.08244680851063829,0.35555555555555557,0.3181818181818182,0.15789473684210525,0.2565789473684211,0.275,0.10638297872340426,0.10476190476190476,0.13333333333333333,0.059602649006622516,0.046511627906976744,5,0.1
"Kel'el Ware","MIA",14,342,8.921438082556591,12.433862433862434,1.0582010582010581,0.4444444444444444,5.158730158730159,0.21787709497206703,6.216931216931217,0.22065727699530516,0.2193877551020408,5.361930294906166,0,0,4.021447721179625,0.15625,1.3404825737265416,0.07092198581560284,0.12012012012012012,0.19642857142857142,0.23469387755102042,0.2,0.22929936305732485,0.19642857142857142,0.14492753623188406,0.19,0.043478260869565216,0.0625,0.08888888888888889,6,0.1276595744680851
"Collin Sexton","CHA",13,342,2.1632937892533146,3.739612188365651,0.4155124653739612,0.12,1.8005540166204985,0.07344632768361582,1.5235457063711912,0.0763888888888889,0.07476635514018691,0.5625879043600562,0,0,0.4219409282700422,0.019867549668874173,0.14064697609001406,0.006329113924050633,0.012944983818770227,0.10144927536231885,0.06944444444444445,0.027777777777777776,0.08196721311475409,0.045454545454545456,0.017857142857142856,0.02564102564102564,0,0.008,0,1,0.016666666666666666
"Naz Reid","MIN",14,338,6.058446186742694,9.770114942528735,1.0057471264367817,0.35,5.890804597701149,0.23976608187134502,2.8735632183908044,0.13157894736842105,0.18885448916408668,2.4045261669024045,0.14144271570014144,0.047619047619047616,1.1315417256011315,0.05161290322580645,1.1315417256011315,0.04819277108433735,0.04984423676012461,0.2608695652173913,0.26666666666666666,0.1111111111111111,0.08403361344537816,0.30303030303030304,0.05263157894736842,0.05263157894736842,0.045454545454545456,0.034482758620689655,0.08,2,0.029411764705882353
"Marcus Smart","LAL",12,338,2.0336605890603088,3.085553997194951,0,0,1.262272089761571,0.06338028169014084,1.8232819074333801,0.07065217391304347,0.06748466257668712,0.9817671809256662,0,0,0.1402524544179523,0.007518796992481203,0.8415147265077139,0.03773584905660377,0.023972602739726026,0.04878048780487805,0.03896103896103896,0.16666666666666666,0.08270676691729323,0.0392156862745098,0,0.014084507042253521,0,0.022900763358778626,0.10714285714285714,1,0.0196078431372549
"Jarrett Allen","CLE",13,335,6.8088033012379645,9.366391184573002,0.9641873278236914,0.3888888888888889,3.581267217630854,0.15028901734104047,4.820936639118457,0.22435897435897437,0.18541033434650456,4.258241758241758,0,0,2.4725274725274726,0.11920529801324503,1.7857142857142858,0.07738095238095238,0.09717868338557993,0.11594202898550725,0.19480519480519481,0.1111111111111111,0.2222222222222222,0.23076923076923078,0.13953488372093023,0.13953488372093023,0,0.06976744186046512,0.10256410256410256,3,0.08108108108108109
"Aaron Nesmith","IND",11,335,3.5050071530758227,4.551920341394026,0.1422475106685633,0.0625,2.275960170697013,0.10738255033557047,2.1337126600284493,0.09615384615384616,0.10163934426229508,2.446043165467626,0.14388489208633093,0.05,0.8633093525179856,0.02843601895734597,1.4388489208633093,0.06134969325153374,0.0427807486631016,0.043478260869565216,0.13513513513513514,0.13793103448275862,0.0847457627118644,0.13157894736842105,0.02666666666666667,0.030927835051546393,0.02564102564102564,0.06766917293233082,0.03333333333333333,4,0.05
"Keldon Johnson","SAS",14,331,6.44216691068814,8.321167883211679,0.43795620437956206,0.2727272727272727,3.795620437956204,0.14857142857142858,4.087591240875913,0.17073170731707318,0.1592920353982301,4.552129221732746,0.2936857562408223,0.13333333333333333,2.0558002936857562,0.0915032679738562,2.202643171806167,0.09554140127388536,0.0935483870967742,0.11475409836065574,0.1506849315068493,0.1951219512195122,0.18181818181818182,0.13953488372093023,0.08955223880597014,0.07936507936507936,0.13043478260869565,0.09900990099009901,0.08928571428571429,2,0.05263157894736842
"Isaac Okoro","CHI",13,330,2.6792179580014484,3.0303030303030303,0.1443001443001443,0.05263157894736842,1.443001443001443,0.05235602094240838,1.443001443001443,0.0684931506849315,0.05934718100890208,2.3255813953488373,0,0,1.744186046511628,0.06857142857142857,0.5813953488372093,0.02877697841726619,0.050955414012738856,0.07894736842105263,0.02531645569620253,0.05555555555555555,0.05357142857142857,0.11764705882352941,0.07777777777777778,0.058823529411764705,0.058823529411764705,0.021052631578947368,0.045454545454545456,3,0.08333333333333333
"D'Angelo Russell","DAL",15,330,3.0303030303030303,5.057803468208093,0.5780346820809249,0.16666666666666666,2.4566473988439306,0.0913978494623656,2.023121387283237,0.08695652173913043,0.0893371757925072,1.0086455331412103,0,0,0.4322766570605187,0.018633540372670808,0.5763688760806917,0.02564102564102564,0.022082018927444796,0.17857142857142858,0.06796116504854369,0,0.08661417322834646,0.08823529411764706,0.018867924528301886,0.012987012987012988,0.03225806451612903,0.018518518518518517,0.041666666666666664,3,0.030927835051546393
"Tre Jones","CHI",11,329,3.10515172900494,4.915730337078652,0.1404494382022472,0.05555555555555555,1.8258426966292134,0.07103825136612021,2.949438202247191,0.15217391304347827,0.1059190031152648,1.2765957446808511,0,0,0.851063829787234,0.03428571428571429,0.425531914893617,0.02097902097902098,0.02830188679245283,0.03896103896103896,0.06578947368421052,0.16666666666666666,0.12371134020618557,0.21951219512195122,0.04716981132075472,0.017241379310344827,0,0.02830188679245283,0,1,0.02857142857142857
"Chet Holmgren","OKC",11,328,6.6911764705882355,10.735294117647058,0.5882352941176471,0.3333333333333333,5.294117647058823,0.21052631578947367,4.852941176470588,0.21153846153846154,0.21100917431192662,2.6470588235294117,0,0,2.2058823529411766,0.09375,0.4411764705882353,0.022058823529411766,0.060810810810810814,0.12,0.23809523809523808,0.2702702702702703,0.21428571428571427,0.20454545454545456,0.17647058823529413,0.07142857142857142,0,0.008928571428571428,0.08333333333333333,3,0.06666666666666667
"Tre Johnson","WAS",13,327,2.949438202247191,4.895104895104895,0.5594405594405595,0.2,2.237762237762238,0.0975609756097561,2.097902097902098,0.0872093023255814,0.09226190476190477,0.9873060648801129,0,0,0.4231311706629055,0.0189873417721519,0.5641748942172073,0.025477707006369428,0.022222222222222223,0.11864406779661017,0.05813953488372093,0.21052631578947367,0.08333333333333333,0.1,0.025,0.02197802197802198,0,0.022727272727272728,0.04,1,0.013513513513513514
"Mark Williams","PHX",13,326,7.737226277372263,9.941520467836257,1.023391812865497,0.5384615384615384,4.385964912280702,0.2054794520547945,4.5321637426900585,0.18128654970760233,0.19242902208201892,5.539358600583091,0,0,3.3527696793002915,0.1464968152866242,2.186588921282799,0.09090909090909091,0.11801242236024845,0.12244897959183673,0.2537313432835821,0.23333333333333334,0.17557251908396945,0.2,0.21739130434782608,0.15853658536585366,0,0.06349206349206349,0.1794871794871795,6,0.2222222222222222
"Christian Braun","DEN",11,325,3.5424354243542435,4.437869822485207,0.14792899408284024,0.08333333333333333,0.8875739644970414,0.0392156862745098,3.4023668639053253,0.13450292397660818,0.08950617283950617,2.6509572901325478,0,0,1.4727540500736378,0.07462686567164178,1.1782032400589102,0.05333333333333334,0.06338028169014084,0.04,0.056338028169014086,0,0.1532258064516129,0.0851063829787234,0.08771929824561403,0.05357142857142857,0.09523809523809523,0.06611570247933884,0,4,0.09302325581395349
"Derrick Jones Jr.","LAC",13,324,2.3574144486692017,3.0441400304414,0,0,1.36986301369863,0.056962025316455694,1.67427701674277,0.07746478873239436,0.06666666666666667,1.6717325227963526,0,0,0.7598784194528876,0.036231884057971016,0.9118541033434651,0.040268456375838924,0.03832752613240418,0.06976744186046512,0.034482758620689655,0.10714285714285714,0.06666666666666667,0.13636363636363635,0.025,0.0375,0.05555555555555555,0.043859649122807015,0.02857142857142857,2,0.05405405405405406
"Sam Hauser","BOS",15,323,3.9755351681957185,6.3369397217928904,0.9273570324574961,0.2608695652173913,2.7820710973724885,0.13043478260869565,2.6275115919629055,0.10559006211180125,0.11705685618729098,1.6641452344931922,0,0,0.6051437216338881,0.028985507246376812,1.059001512859304,0.03414634146341464,0.03206997084548105,0.11627906976744186,0.16176470588235295,0.07407407407407407,0.08461538461538462,0.1935483870967742,0.02564102564102564,0.05555555555555555,0,0.03910614525139665,0,2,0.029411764705882353
"Moussa Diabaté","CHA",14,319,8.415466262319939,8.35820895522388,0.5970149253731343,0.21052631578947367,4.477611940298507,0.1986754966887417,3.283582089552239,0.18181818181818182,0.19117647058823528,8.474576271186441,0.15408320493066255,0.07142857142857142,5.546995377503852,0.23376623376623376,2.773497688751926,0.11612903225806452,0.17475728155339806,0.09090909090909091,0.2,0.43333333333333335,0.19047619047619047,0.125,0.2537313432835821,0.2361111111111111,0.13333333333333333,0.13114754098360656,0.06060606060606061,5,0.2777777777777778
