"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Jaden McDaniels","MIN",14,436,4.226918798665183,0,2.335928809788654,0.6674082313681868,0,0,0.11123470522803114,0.11351351351351352,0.15328467153284672,0
"Jaren Jackson Jr.","MEM",15,435,7.308970099667774,0,3.10077519379845,0.8859357696566998,0.22148394241417496,0,0.6644518272425249,0.13004484304932734,0.18181818181818182,0.014492753623188406
"Jalen Johnson","ATL",13,434,6.745182012847966,4,3.1049250535331905,0.9635974304068522,0,0,0.5353319057815846,0.1380952380952381,0.17261904761904762,0
"Kevin Durant","HOU",12,433,9.966405375139978,6,4.031354983202688,1.1198208286674132,0,0,1.1198208286674132,0.15517241379310345,0.2033898305084746,0
"Austin Reaves","LAL",12,433,12.899669239250276,6,4.189636163175304,1.1025358324145536,0.5512679162072768,0.11025358324145534,1.6538037486218302,0.17916666666666667,0.2695035460992908,0.050505050505050504
"Davion Mitchell","MIA",14,431,2.4520255863539444,0,1.0660980810234542,0.21321961620469082,0,0,0.31982942430703626,0.08,0.12345679012345678,0
"Karl-Anthony Towns","NYK",13,430,9.523809523809524,3,4.4296788482834994,1.2181616832779623,0.33222591362126247,0.22148394241417496,0.4429678848283499,0.18067226890756302,0.2484472049689441,0.03896103896103896
"P.J. Washington","DAL",14,430,6.710671067106711,0,3.41034103410341,1.21012101210121,0.22002200220022003,0,0.22002200220022003,0.171875,0.2366412213740458,0.03278688524590164
"Jake LaRavia","LAL",15,428,4.391891891891892,0,2.2522522522522523,0.5630630630630631,0,0,0.22522522522522523,0.14925373134328357,0.23809523809523808,0
"Isaiah Hartenstein","OKC",15,427,4.100227790432802,0,2.5056947608200457,0.9111617312072893,0,0,0,0.16058394160583941,0.16541353383458646,0
"Amen Thompson","HOU",12,426,6.286379511059371,0,2.7939464493597206,1.1641443538998837,0,0,0.9313154831199069,0.13043478260869565,0.15483870967741936,0
"Dennis Schröder","SAC",14,426,2.898550724637681,0,1.2263099219620959,0.33444816053511706,0.11148272017837235,0,0.2229654403567447,0.07017543859649122,0.10377358490566038,0.015384615384615385
"Donte DiVincenzo","MIN",14,425,4.519774011299435,1,1.0169491525423728,0.4519774011299435,0.3389830508474576,0,0.903954802259887,0.0738255033557047,0.23076923076923078,0.01818181818181818
"Draymond Green","GSW",15,425,1.9406392694063928,0,0.7990867579908676,0.1141552511415525,0,0,0.228310502283105,0.0603448275862069,0.1346153846153846,0
"Deandre Ayton","LAL",14,425,2.6018099547511313,0,0.9049773755656109,0.3393665158371041,0,0,0.5656108597285068,0.049689440993788817,0.049689440993788817,0
"Jaime Jaquez Jr.","MIA",14,424,6.040992448759439,0,2.481121898597627,0.8629989212513485,0,0,0.970873786407767,0.11794871794871795,0.13690476190476192,0
"Michael Porter Jr.","BKN",13,424,6.952491309385863,8,2.317497103128621,0.9269988412514485,0.46349942062572425,0,0.46349942062572425,0.096,0.15151515151515152,0.03389830508474576
"Herbert Jones","NOP",14,423,2.4193548387096775,0,1.0368663594470047,0.3456221198156682,0,0,0.3456221198156682,0.06976744186046512,0.13432835820895522,0
"AJ Green","MIL",15,422,2.159090909090909,1,0.11363636363636363,0,0.3409090909090909,0,0.3409090909090909,0.03636363636363636,0.1,0.03
"Ajay Mitchell","OKC",15,421,6.136363636363637,0,2.727272727272727,0.9090909090909091,0.22727272727272727,0.22727272727272727,0.6818181818181818,0.12037037037037036,0.1509433962264151,0.03508771929824561
"Harrison Barnes","SAS",14,418,2.8135990621336457,0,1.1723329425556859,0.23446658851113716,0,0,0.3516998827667057,0.0847457627118644,0.22727272727272727,0
"Kelly Oubre Jr.","PHI",12,418,4.393063583815029,0,2.1965317919075145,0.6936416184971098,0,0,0.3468208092485549,0.11728395061728394,0.2,0
"Grayson Allen","PHX",13,417,3.935185185185185,1,1.8518518518518519,0.46296296296296297,0,0,0.23148148148148148,0.08648648648648649,0.22535211267605634,0
"Victor Wembanyama","SAS",12,416,9.767441860465116,3,3.372093023255814,0.46511627906976744,0.11627906976744186,0.11627906976744186,1.5116279069767442,0.12195121951219512,0.15425531914893617,0.017241379310344827
"Stephon Castle","SAS",13,416,9.7926267281106,0,4.953917050691245,1.0368663594470047,0,0,0.4608294930875576,0.22872340425531915,0.3115942028985507,0
"Gary Trent Jr.","MIL",15,415,2.085747392815759,0,0.8111239860950173,0.23174971031286212,0.11587485515643106,0,0.11587485515643106,0.05755395683453238,0.14893617021276595,0.010869565217391304
"Giannis Antetokounmpo","MIL",13,414,15.31322505800464,0,7.192575406032483,1.6241299303944317,0,0,1.2761020881670533,0.20945945945945946,0.22302158273381295,0
"Zach LaVine","SAC",12,412,6.0046189376443415,2,2.655889145496536,0.5773672055427251,0.3464203233256351,0.11547344110854503,0.11547344110854503,0.12745098039215685,0.20535714285714285,0.03260869565217391
"Jamal Murray","DEN",12,412,5.882352941176471,5,2.4705882352941178,0.5882352941176471,0,0,0.35294117647058826,0.09130434782608696,0.14383561643835616,0
"Nic Claxton","BKN",14,412,8.904933814681106,0,4.332129963898917,1.203369434416366,0,0,0.7220216606498195,0.22784810126582278,0.23684210526315788,0
"Nikola Vučević","CHI",13,409,2.8768699654775602,0,0.9205983889528193,0.11507479861910241,0,0,0.5753739930955121,0.04597701149425287,0.07079646017699115,0
"Jarace Walker","IND",14,407,4.534883720930233,0,2.441860465116279,0.46511627906976744,0,0,0.11627906976744186,0.125,0.21875,0
"Quentin Grimes","PHI",13,406,6.888361045130641,0,2.137767220902613,0.35629453681710216,0.7125890736342043,0.1187648456057007,0.4750593824228028,0.14545454545454545,0.225,0.07058823529411765
"Cason Wallace","OKC",14,406,1.3079667063020215,0,0.713436385255648,0.11890606420927467,0,0,0,0.05405405405405406,0.11538461538461539,0
"Luka Dončić","LAL",11,405,16.389548693586697,0,6.65083135391924,2.019002375296912,0.5938242280285035,0,1.66270783847981,0.2089041095890411,0.33532934131736525,0.04
"Anthony Black","ORL",15,402,5.4945054945054945,0,2.93040293040293,0.9768009768009768,0,0,0.2442002442002442,0.15789473684210525,0.24,0
"Nickeil Alexander-Walker","ATL",13,401,7.450523864959255,1,3.2596041909196742,0.6984866123399301,0.11641443538998836,0.11641443538998836,0.6984866123399301,0.14285714285714285,0.22764227642276422,0.0125
"Stephen Curry","GSW",13,401,9.25925925925926,5,2.662037037037037,0.5787037037037037,0.9259259259259259,0.23148148148148148,0.8101851851851852,0.11313868613138686,0.19327731092436976,0.05161290322580645
"Jrue Holiday","POR",12,401,2.8968713789107765,2,0.9269988412514485,0.11587485515643106,0,0,0.46349942062572425,0.046242774566473986,0.09090909090909091,0
"Shaedon Sharpe","POR",14,400,8.837209302325581,0,4.767441860465116,1.8604651162790697,0,0,0.5813953488372093,0.14285714285714285,0.21578947368421053,0
"Cedric Coward","MEM",15,399,5.827505827505828,0,2.5641025641025643,0.11655011655011654,0.11655011655011654,0,0.2331002331002331,0.13450292397660818,0.21782178217821782,0.014285714285714285
"Russell Westbrook","SAC",14,399,4.9826187717265356,0,2.317497103128621,0.23174971031286212,0.11587485515643106,0,0.11587485515643106,0.11538461538461539,0.18691588785046728,0.013333333333333334
"Naji Marshall","DAL",15,394,7.363420427553444,0,2.375296912114014,0.5938242280285035,0.5938242280285035,0,0.7125890736342043,0.18248175182481752,0.21978021978021978,0.10869565217391304
"Paolo Banchero","ORL",12,393,13.38962605548854,0,6.7551266586248495,1.6887816646562124,0,0,0.7237635705669482,0.2545454545454545,0.3181818181818182,0
"Santi Aldama","MEM",15,384,4.2682926829268295,0,1.5853658536585367,0.7317073170731707,0.36585365853658536,0.12195121951219512,0.4878048780487805,0.08982035928143713,0.13,0.029850746268656716
"CJ McCollum","WAS",13,384,5.314009661835748,1,2.1739130434782608,0.6038647342995169,0.4830917874396135,0.12077294685990338,0.12077294685990338,0.11224489795918367,0.17475728155339806,0.043010752688172046
"Julian Champagnie","SAS",14,381,3.7688442211055277,1,1.0050251256281406,0,0.5025125628140703,0.12562814070351758,0.12562814070351758,0.10810810810810811,0.25806451612903225,0.05
"Jaylen Wells","MEM",15,380,2.6582278481012658,0,0.8860759493670886,0.379746835443038,0.25316455696202533,0.12658227848101267,0.379746835443038,0.060810810810810814,0.10144927536231885,0.02531645569620253
"Terance Mann","BKN",14,380,2.9831387808041505,0,1.556420233463035,0.2594033722438392,0,0,0.1297016861219196,0.10434782608695652,0.1643835616438356,0
"Josh Giddey","CHI",11,379,8.478802992518704,1,3.865336658354115,0.3740648379052369,0,0,0.49875311720698257,0.14761904761904762,0.19135802469135801,0
"Svi Mykhailiuk","UTA",14,378,0.759493670886076,0,0.379746835443038,0.25316455696202533,0.25316455696202533,0.25316455696202533,0,0.04716981132075472,0.0967741935483871,0.02666666666666667
"Matas Buzelis","CHI",13,378,4.192355117139334,0,1.8495684340320593,0.4932182490752158,0.2466091245376079,0,0.12330456226880394,0.09876543209876543,0.1485148514851485,0.01639344262295082
"Alex Sarr","WAS",13,377,4.568527918781726,0,2.1573604060913705,0.5076142131979695,0,0,0.38071065989847713,0.08415841584158416,0.10493827160493827,0
"Jalen Duren","DET",13,376,12.148337595907929,0,5.370843989769821,1.1508951406649617,0,0,1.278772378516624,0.23728813559322035,0.23728813559322035,0
"Sion James","CHA",14,374,2.4707412223667102,0,1.0403120936280885,0.26007802340702213,0.13003901170351106,0,0.13003901170351106,0.10843373493975904,0.21621621621621623,0.021739130434782608
"Jalen Brunson","NYK",11,373,9.299363057324841,0,3.949044585987261,1.019108280254777,0.5095541401273885,0.12738853503184713,0.5095541401273885,0.13725490196078433,0.18452380952380953,0.04597701149425287
"OG Anunoby","NYK",12,373,3.209242618741977,0,1.1553273427471116,0.3851091142490372,0,0,0.6418485237483954,0.058823529411764705,0.12162162162162163,0
"Kyshawn George","WAS",12,371,4.287515762925599,0,1.639344262295082,0.5044136191677175,0.12610340479192939,0.12610340479192939,0.6305170239596469,0.09032258064516129,0.1511627906976744,0.014492753623188406
"Jeremiah Fears","NOP",14,369,5.277044854881266,0,2.9023746701846966,1.0554089709762533,0,0,0.2638522427440633,0.1116751269035533,0.1476510067114094,0
"Anfernee Simons","BOS",15,368,3.4059945504087192,1,1.4986376021798364,0.5449591280653951,0.2724795640326976,0,0,0.07386363636363637,0.14666666666666667,0.019801980198019802
"Neemias Queta","BOS",15,367,3.7138927097661623,0,1.6506189821182944,0.687757909215956,0,0,0.5502063273727648,0.11428571428571428,0.11764705882352941,0
"Collin Gillespie","PHX",15,365,2.67022696929239,0,1.335113484646195,0.40053404539385845,0.13351134846461948,0.13351134846461948,0.13351134846461948,0.07857142857142857,0.20833333333333334,0.010869565217391304
"Domantas Sabonis","SAC",11,365,6.580645161290323,0,2.7096774193548385,0.3870967741935484,0,0,0.7741935483870968,0.12883435582822086,0.14685314685314685,0
"Aaron Gordon","DEN",12,365,7.671957671957672,0,3.835978835978836,0.9259259259259259,0.13227513227513227,0,0.26455026455026454,0.17045454545454544,0.25663716814159293,0.015873015873015872
"Jabari Smith Jr.","HOU",11,363,3.129251700680272,0,1.4965986394557824,0.54421768707483,0.1360544217687075,0,0.1360544217687075,0.08759124087591241,0.14285714285714285,0.016666666666666666
"Kyle Kuzma","MIL",14,362,5.511811023622047,0,3.1496062992125986,1.0498687664041995,0,0,0.13123359580052493,0.15286624203821655,0.21621621621621623,0
"Jerami Grant","POR",13,362,10.838709677419354,2,4.258064516129032,1.1612903225806452,0.9032258064516129,0.3870967741935484,0.6451612903225806,0.22346368715083798,0.3055555555555556,0.09859154929577464
"Ryan Dunn","PHX",15,361,1.7687074829931972,0,0.9523809523809523,0.1360544217687075,0,0,0,0.0603448275862069,0.09859154929577464,0
"Jonathan Kuminga","GSW",13,360,6.42570281124498,0,3.3467202141900936,0.535475234270415,0,0,0.13386880856760375,0.1592356687898089,0.20833333333333334,0
"Kris Dunn","LAC",14,360,2.5034770514603615,0,1.2517385257301807,0.27816411682892905,0,0,0.13908205841446453,0.10344827586206896,0.16666666666666666,0
"Jock Landale","MEM",15,360,3.439153439153439,0,1.3227513227513228,0.13227513227513227,0,0,0.5291005291005291,0.08264462809917356,0.11904761904761904,0
"Ronald Holland II","DET",15,358,2.9100529100529102,0,1.5873015873015872,0.5291005291005291,0,0,0.13227513227513227,0.09230769230769231,0.14634146341463414,0
"Saddiq Bey","NOP",13,358,3.658536585365854,0,1.6260162601626016,0.13550135501355012,0,0,0.27100271002710025,0.08333333333333333,0.16216216216216217,0
"John Collins","LAC",14,355,4.384724186704385,0,2.4045261669024045,1.272984441301273,0,0,0.4243281471004243,0.12408759124087591,0.16831683168316833,0
"Ben Sheppard","IND",14,354,1.7379679144385027,0,0.8021390374331551,0.13368983957219252,0,0,0.13368983957219252,0.05454545454545454,0.11538461538461539,0
"Tristan da Silva","ORL",15,353,3.3379694019471486,0,1.2517385257301807,0,0,0,0.4172461752433936,0.06382978723404255,0.13846153846153847,0
"Donovan Clingan","POR",14,350,2.557200538358008,0,1.6150740242261103,0.6729475100942126,0,0,0,0.10810810810810811,0.16901408450704225,0
"Javonte Green","DET",15,349,5.163043478260869,0,2.1739130434782608,0.2717391304347826,0.2717391304347826,0.1358695652173913,0.2717391304347826,0.16216216216216217,0.26229508196721313,0.04
"Bub Carrington","WAS",13,349,1.8893387314439947,1,0.4048582995951417,0.1349527665317139,0.2699055330634278,0,0.1349527665317139,0.056179775280898875,0.0625,0.04878048780487805
"Noah Clowney","BKN",14,348,6.857142857142857,0,2.5714285714285716,0.14285714285714285,0,0,0.8571428571428571,0.14634146341463414,0.391304347826087,0
"Kentavious Caldwell-Pope","MEM",15,346,3.830369357045144,1,1.5047879616963065,0,0,0,0.27359781121751026,0.09322033898305085,0.16176470588235295,0
"Ryan Kalkbrenner","CHA",13,346,2.8727770177838576,0,1.5047879616963065,0.4103967168262654,0,0,0.13679890560875513,0.14285714285714285,0.14473684210526316,0
"De'Andre Hunter","CLE",12,346,6.666666666666667,0,2.312925170068027,0.9523809523809523,0.54421768707483,0.40816326530612246,1.08843537414966,0.11931818181818182,0.17708333333333334,0.05
"Ja Morant","MEM",12,345,9.236947791164658,0,4.016064257028113,0.535475234270415,0.13386880856760375,0,0.6693440428380187,0.13963963963963963,0.18633540372670807,0.01639344262295082
"Norman Powell","MIA",11,345,9.698558322411534,2,2.8833551769331587,0.7863695937090432,0.9174311926605505,0,0.5242463958060288,0.14009661835748793,0.1774193548387097,0.08433734939759036
"Moses Moody","GSW",14,345,4.53920220082531,1,1.6506189821182944,0.2751031636863824,0.2751031636863824,0.1375515818431912,0.4126547455295736,0.10218978102189781,0.2608695652173913,0.02197802197802198
"Kevin Huerter","CHI",13,343,4.166666666666667,0,2.0161290322580645,0.6720430107526881,0,0,0.4032258064516129,0.10067114093959731,0.17857142857142858,0
"Jusuf Nurkić","UTA",14,342,4.716981132075472,0,1.482479784366577,0.1347708894878706,0,0,0.9433962264150944,0.10091743119266056,0.13095238095238096,0
"Kel'el Ware","MIA",14,342,3.2171581769436997,0,1.4745308310991958,0.5361930294906166,0,0,0.40214477211796246,0.09090909090909091,0.12941176470588237,0
"Collin Sexton","CHA",13,342,8.438818565400844,2,3.3755274261603376,0.7032348804500703,0.14064697609001406,0,0.8438818565400844,0.1592356687898089,0.22641509433962265,0.0196078431372549
"Naz Reid","MIN",14,338,2.828854314002829,0,1.4144271570014144,0.2828854314002829,0,0,0.14144271570014144,0.06578947368421052,0.12987012987012986,0
"Marcus Smart","LAL",12,338,4.488078541374474,0,1.5427769985974755,0.2805049088359046,0,0,0.8415147265077139,0.10891089108910891,0.24444444444444444,0
"Jarrett Allen","CLE",13,335,8.791208791208792,0,2.8846153846153846,0.5494505494505495,0,0,1.7857142857142858,0.14482758620689656,0.14893617021276595,0
"Aaron Nesmith","IND",11,335,5.611510791366906,4,2.158273381294964,0.5755395683453237,0.14388489208633093,0,0.4316546762589928,0.10062893081761007,0.2,0.011904761904761904
"Keldon Johnson","SAS",14,331,3.9647577092511015,0,1.4684287812041117,0.44052863436123346,0,0,0.7342143906020558,0.07936507936507936,0.10752688172043011,0
"Isaac Okoro","CHI",13,330,2.4709302325581395,0,1.0174418604651163,0.14534883720930233,0,0,0.29069767441860467,0.07954545454545454,0.14285714285714285,0
"D'Angelo Russell","DAL",15,330,7.780979827089337,1,2.4495677233429394,0,0.2881844380403458,0,0.8645533141210374,0.1043956043956044,0.1619047619047619,0.025974025974025976
"Tre Jones","CHI",11,329,7.375886524822695,0,2.269503546099291,0,0,0,1.4184397163120568,0.1415929203539823,0.16666666666666666,0
"Chet Holmgren","OKC",11,328,7.5,1,3.5294117647058822,0.4411764705882353,0,0,0.4411764705882353,0.1568627450980392,0.22641509433962265,0
"Tre Johnson","WAS",13,327,2.2566995768688294,1,0.9873060648801129,0.4231311706629055,0,0,0.2820874471086037,0.051470588235294115,0.10144927536231885,0
"Mark Williams","PHX",13,326,5.685131195335277,0,3.061224489795918,0.43731778425655976,0,0,0,0.1826086956521739,0.1826086956521739,0
"Christian Braun","DEN",11,325,4.270986745213549,0,1.7673048600883652,0.5891016200294551,0,0,0.7363770250368189,0.11428571428571428,0.15584415584415584,0
"Derrick Jones Jr.","LAC",13,324,4.25531914893617,0,2.43161094224924,1.0638297872340425,0.1519756838905775,0,0,0.16666666666666666,0.2909090909090909,0.02127659574468085
"Sam Hauser","BOS",15,323,0.6051437216338881,0,0.30257186081694404,0,0,0,0,0.01904761904761905,0.13333333333333333,0
"Moussa Diabaté","CHA",14,319,8.320493066255779,0,4.160246533127889,0.9244992295839753,0,0,0.4622496147919877,0.2727272727272727,0.2727272727272727,0
"Derik Queen","NOP",14,316,7.24191063174114,0,3.389830508474576,0.4622496147919877,0,0,0.4622496147919877,0.16417910447761194,0.1774193548387097,0
"Ausar Thompson","DET",11,314,6.112852664576803,0,2.5078369905956115,0.7836990595611285,0,0,0.9404388714733543,0.12213740458015267,0.13559322033898305,0
"Bobby Portis","MIL",15,313,2.177293934681182,0,0.6220839813374806,0,0,0,0.4665629860031104,0.03125,0.04938271604938271,0
"Dean Wade","CLE",14,312,1.834862385321101,0,0.764525993883792,0.3058103975535168,0,0,0.3058103975535168,0.07042253521126761,0.23809523809523808,0
"Sam Merrill","CLE",12,311,2.363367799113737,1,0.4431314623338257,0.14771048744460857,0,0,0.7385524372230429,0.025423728813559324,0.15789473684210525,0
"Tre Mann","CHA",14,308,2.0537124802527646,1,0.47393364928909953,0,0,0,0.47393364928909953,0.019867549668874173,0.0379746835443038,0
"Cameron Johnson","DEN",12,306,2.8346456692913384,0,1.2598425196850394,0.31496062992125984,0,0,0.31496062992125984,0.08333333333333333,0.1568627450980392,0
"Josh Hart","NYK",12,306,2.503912363067293,0,1.408450704225352,0.6259780907668232,0,0,0.1564945226917058,0.09375,0.15254237288135594,0
"Pelle Larsson","MIA",14,305,4.626865671641791,0,2.388059701492537,0.5970149253731343,0,0,0.14925373134328357,0.1523809523809524,0.26229508196721313,0
"Anthony Edwards","MIN",10,303,10.093167701863354,6,4.192546583850931,0.9316770186335404,0.3105590062111801,0.15527950310559005,0.4658385093167702,0.1407766990291262,0.216,0.024691358024691357
"Peyton Watson","DEN",13,300,4.019292604501608,0,1.7684887459807075,0.48231511254019294,0,0,0.48231511254019294,0.14473684210526316,0.19298245614035087,0
"Nikola Jović","MIA",14,299,5.271084337349397,0,2.5602409638554215,0.7530120481927711,0,0,0.45180722891566266,0.14912280701754385,0.2698412698412698,0
