"Name","TeamAbbreviation","GamesPlayed","Minutes","FTA","Technical Free Throw Trips","TwoPtShootingFoulsDrawn","2pt And 1 Free Throw Trips","ThreePtShootingFoulsDrawn","3pt And 1 Free Throw Trips","NonShootingFoulsDrawn","ShootingFoulsDrawnPct","TwoPtShootingFoulsDrawnPct","ThreePtShootingFoulsDrawnPct"
"Amir Coffey","LAC",72,1748,3.646127755794234,3,1.667608818541549,0.2826455624646693,0.02826455624646693,0,0.1695873374788016,0.10714285714285714,0.1891025641025641,0.004032258064516129
"Jimmy Butler III","GSW",55,1746,11.14269471290506,10,4.974417282546901,1.0517339397384877,0.05685048322910745,0,0.8527572484366117,0.24081632653061225,0.27821939586645467,0.018867924528301886
"Aaron Wiggins","OKC",76,1744,2.4544953116381687,0,1.2134583563154993,0.24820739106453393,0,0,0.13789299503585217,0.057667103538663174,0.10377358490566038,0
"Walker Kessler","UTA",58,1740,4.23634336677815,0,2.201783723522854,0.7803790412486065,0,0,0.30657748049052397,0.16808510638297872,0.18160919540229886,0
"De'Andre Hunter","CLE",64,1740,6.835306781485468,2,2.341227125941873,0.40365984930032295,0.13455328310010764,0.05382131324004306,1.1033369214208826,0.10991636798088411,0.19506726457399104,0.01278772378516624
"Ochai Agbaji","TOR",64,1739,1.3266998341625207,0,0.5804311774461028,0.13819789939192925,0.027639579878385848,0,0.08291873963515754,0.039927404718693285,0.0707070707070707,0.003937007874015748
"Brandin Podziemski","GSW",64,1716,2.718946765884373,0,1.1734401831711505,0.28620492272467085,0.028620492272467088,0,0.2575844304522038,0.06354009077155824,0.1168091168091168,0.0032258064516129032
"Jabari Smith Jr.","HOU",57,1716,3.6030883614526736,0,1.4012010294538175,0.2573634543894767,0.08578781812982557,0.028595939376608523,0.42893909064912783,0.08552631578947369,0.14893617021276595,0.010752688172043012
"Anthony Davis","DAL",51,1706,10.695652173913043,3,4.753623188405797,1.2173913043478262,0.028985507246376812,0,1.1304347826086956,0.15972894482090996,0.18061674008810572,0.008
"Bradley Beal","PHX",53,1702,3.95268320830929,0,1.5868436237738026,0.2308136180034622,0.05770340450086555,0.028851702250432775,0.4616272360069244,0.07681940700808626,0.11530398322851153,0.007547169811320755
"Georges Niang","ATL",79,1697,1.6342631727247112,0,0.5071851225697379,0.19723865877712032,0.02817695125387433,0,0.3663003663003663,0.030063291139240507,0.08108108108108109,0.0024390243902439024
"Jakob Poeltl","TOR",57,1686,4.136742315426601,0,1.9821890261419133,0.6032749209997127,0,0,0.37345590347601265,0.11004784688995216,0.11057692307692307,0
"Scotty Pippen Jr.","MEM",79,1683,4.773869346733668,2,2.2892238972640984,0.6700167504187605,0.027917364600781685,0.027917364600781685,0.3908431044109436,0.12710566615620214,0.18937644341801385,0.004545454545454545
"Kevin Huerter","CHI",69,1679,1.396011396011396,1,0.5982905982905983,0.08547008547008547,0.02849002849002849,0,0.08547008547008547,0.03531300160513644,0.09090909090909091,0.002551020408163265
"Santi Aldama","MEM",65,1660,2.629370629370629,0,1.1468531468531469,0.3356643356643357,0.16783216783216784,0.055944055944055944,0.13986013986013987,0.0662739322533137,0.1168091168091168,0.012195121951219513
"AJ Green","MIL",73,1659,0.7890122735242548,1,0.08766803039158387,0.058445353594389245,0.11689070718877849,0,0.14611338398597312,0.016317016317016316,0.04838709677419355,0.010899182561307902
"Al Horford","BOS",60,1659,1.1501210653753027,0,0.48426150121065376,0.06053268765133172,0,0,0.12106537530266344,0.03368421052631579,0.09937888198757763,0
"Terry Rozier","MIA",64,1658,3.2171581769436997,5,1.2809055704498065,0.23830801310694072,0.14894250819183796,0.02978850163836759,0.20851951146857314,0.0712166172106825,0.11878453038674033,0.016025641025641024
"Peyton Watson","DEN",68,1657,4.0377247273799,0,1.9746536987916299,0.3831417624521073,0,0,0.2357795461243737,0.13900414937759337,0.1936416184971098,0
"Moses Moody","GSW",74,1649,3.971334726784115,1,1.6422812779934308,0.26873693639892504,0.26873693639892504,0.029859659599880562,0.08957897879964169,0.10289389067524116,0.19855595667870035,0.02608695652173913
"Tristan da Silva","ORL",74,1629,1.9595645412130638,0,0.9331259720062208,0.18662519440124417,0,0,0.15552099533437014,0.05917159763313609,0.11194029850746269,0
"Donte DiVincenzo","MIN",62,1606,1.934889434889435,4,0.5835380835380836,0.030712530712530713,0.09213759213759214,0.06142506142506143,0.2764127764127764,0.03588907014681892,0.10919540229885058,0.00683371298405467
"Isaiah Joe","OKC",74,1604,1.6731401254855094,2,0.5079175380938153,0.14938751120406335,0.179265013444876,0.02987750224081267,0.14938751120406335,0.03642384105960265,0.12686567164179105,0.010638297872340425
"Corey Kispert","WAS",61,1602,2.620607504466945,5,0.9529481834425253,0.11911852293031566,0.2084574151280524,0.05955926146515783,0.11911852293031566,0.06521739130434782,0.12167300380228137,0.020895522388059702
"Caris LeVert","ATL",64,1596,4.576321228225568,1,1.9781517567168585,0.47239444936521996,0.11809861234130499,0.059049306170652495,0.38382049010924124,0.10889570552147239,0.1830601092896175,0.013986013986013986
"Miles McBride","NYK",64,1593,2.0012507817385865,2,0.5941213258286429,0.031269543464665414,0.18761726078799248,0.09380863039399624,0.2188868042526579,0.04401408450704225,0.07509881422924901,0.01904761904761905
"Isaiah Hartenstein","OKC",57,1590,3.554070473876063,0,1.701093560145808,0.39489671931956255,0,0,0.2733900364520049,0.10707456978967496,0.1111111111111111,0
"Gradey Dick","TOR",54,1587,4.709814646004254,5,1.76238225463385,0.15192950470981464,0.15192950470981464,0,0.3950167122455181,0.08936170212765958,0.15508021390374332,0.015105740181268883
"Paolo Banchero","ORL",46,1582,12.222222222222221,5,6.158730158730159,1.492063492063492,0.09523809523809523,0,0.47619047619047616,0.18567389255419417,0.24681933842239187,0.01090909090909091
"Patrick Williams","CHI",63,1576,2.449822904368359,0,1.1511216056670601,0.2361275088547816,0.0295159386068477,0,0.14757969303423848,0.072992700729927,0.14181818181818182,0.003663003663003663
"Obi Toppin","IND",79,1545,3.5076923076923077,1,1.4461538461538461,0.36923076923076925,0.06153846153846154,0,0.4,0.0770440251572327,0.14114114114114115,0.006600660066006601
"Grayson Allen","PHX",64,1544,3.599621092516577,0,1.2946005683612252,0.1894537417113988,0.1894537417113988,0.06315124723713293,0.34733185980423115,0.08901515151515152,0.23563218390804597,0.01694915254237288
"Ziaire Williams","BKN",63,1541,4.024869109947644,3,1.4070680628272252,0.16361256544502617,0.16361256544502617,0.032722513089005235,0.4581151832460733,0.08377896613190731,0.16796875,0.013114754098360656
"Sam Hauser","BOS",71,1541,0.3633961017509085,1,0.13214403700033037,0.06607201850016518,0,0,0.06607201850016518,0.008403361344537815,0.05194805194805195,0
"Victor Wembanyama","SAS",46,1527,6.0344827586206895,0,2.554278416347382,0.6704980842911877,0.19157088122605365,0.06385696040868455,0.6066411238825032,0.09347826086956522,0.15594541910331383,0.014742014742014743
"Gabe Vincent","LAL",72,1525,0.6748071979434447,0,0.1928020565552699,0.032133676092544985,0,0,0.16066838046272494,0.01411764705882353,0.05172413793103448,0
"Jonas Valančiūnas","SAC",81,1524,5.2631578947368425,0,2.5199362041467306,0.5103668261562998,0,0,0.3827751196172249,0.1144927536231884,0.12098009188361408,0
"Jerami Grant","POR",47,1524,5.308602494403582,2,1.9187719859290053,0.2878157978893508,0.41573393028461786,0.12791813239526703,0.3197953309881676,0.11374407582938388,0.182370820668693,0.039473684210526314
"Kyle Filipowski","UTA",72,1522,4.518167456556082,0,2.2748815165876777,0.5687203791469194,0.0315955766192733,0.0315955766192733,0.2527646129541864,0.12762237762237763,0.20454545454545456,0.004545454545454545
"Ja Morant","MEM",50,1519,9.719683120048751,4,4.661791590493602,1.1882998171846435,0.030469226081657527,0,0.6398537477148081,0.15338645418326693,0.21309192200557103,0.0034965034965034965
"Matas Buzelis","CHI",80,1511,3.322054752383882,0,1.753306674869271,0.30759766225776686,0,0,0.030759766225776683,0.0946843853820598,0.16964285714285715,0
"LaMelo Ball","CHA",47,1505,7.353885677585099,13,2.922286448298009,0.6422607578676943,0.12845215157353887,0,0.7385998715478485,0.08812615955473098,0.16666666666666666,0.007518796992481203
"Dalton Knecht","LAL",78,1494,2.824478816408877,5,1.0087424344317417,0.13449899125756556,0.16812373907195696,0,0.10087424344317418,0.05952380952380952,0.12345679012345678,0.014492753623188406
"Kevin Porter Jr.","MIL",75,1482,5.584930601454065,0,1.9497686715135492,0.3965631196298744,0.42961004626569727,0.06609385327164574,0.46265697290152014,0.10140845070422536,0.11302681992337164,0.06914893617021277
"D'Angelo Russell","BKN",58,1481,4.818876703223662,4,1.8943170488534398,0.33233632436025257,0.16616816218012628,0.06646726487205051,0.3988035892323031,0.09011627906976744,0.1753846153846154,0.013774104683195593
"Lauri Markkanen","UTA",47,1476,6.03983023179889,14,2.0568070519098924,0.4244205027750571,0.16323865491348352,0,0.7508978126020242,0.09006622516556291,0.1794871794871795,0.012376237623762377
"Luke Kennard","MEM",65,1472,1.8124006359300477,11,0.2861685214626391,0.06359300476947535,0.1907790143084261,0.06359300476947535,0.3179650238473768,0.033936651583710405,0.05084745762711865,0.022641509433962263
"Jamal Shead","TOR",75,1467,2.270483711747285,1,1.1516946363935505,0.49358341559723595,0.03290556103981573,0,0.16452780519907864,0.06857142857142857,0.11627906976744186,0.004464285714285714
"Aaron Gordon","DEN",51,1447,5.946843853820598,0,3.0564784053156147,0.5647840531561462,0,0,0.16611295681063123,0.16083916083916083,0.23,0
"Isaiah Stewart","DET",72,1434,2.9541595925297113,0,1.3582342954159592,0.3735144312393888,0,0,0.27164685908319186,0.11661807580174927,0.13793103448275862,0
"Brice Sensabaugh","UTA",71,1432,2.411628675256029,2,1.1562603237528906,0.39643211100099107,0.06607201850016518,0.03303600925008259,0.16518004625041294,0.0593900481540931,0.14,0.005361930294906166
"Goga Bitadze","ORL",70,1430,4.760200429491768,0,2.0042949176807445,0.3937007874015748,0,0,0.5010737294201861,0.14583333333333334,0.15730337078651685,0
"Kel'el Ware","MIA",64,1422,2.357494722026742,0,1.1963406052076002,0.24630541871921183,0,0,0.1055594651653765,0.06924643584521385,0.08947368421052632,0
"Tari Eason","HOU",57,1420,3.5665294924554183,0,1.646090534979424,0.3772290809327846,0.03429355281207133,0,0.27434842249657065,0.08249158249158249,0.11735941320293398,0.005405405405405406
"Zach Edey","MEM",66,1416,4.260315330426032,0,2.1804763502180475,0.8050989600805099,0,0,0.3019121100301912,0.13771186440677965,0.15476190476190477,0
"T.J. McConnell","IND",79,1415,2.6075177785303083,0,1.0497798848628512,0.16931933626820184,0,0,0.3386386725364037,0.047692307692307694,0.051580698835274545,0
"Terance Mann","ATL",67,1414,2.3693379790940767,0,1.0801393728222997,0.24390243902439024,0.03484320557491289,0,0.17421602787456447,0.07322654462242563,0.11355311355311355,0.006097560975609756
"Ryan Dunn","PHX",74,1410,1.4038876889848813,0,0.6479481641468683,0.07199424046076314,0.03599712023038157,0,0.03599712023038157,0.038461538461538464,0.07860262008733625,0.0037735849056603774
"Sam Merrill","CLE",71,1401,1.0027662517289073,0,0.13831258644536654,0,0.06915629322268327,0,0.2766251728907331,0.011655011655011656,0.06666666666666667,0.0027100271002710027
"Ayo Dosunmu","CHI",46,1394,2.668918918918919,2,1.1486486486486487,0.33783783783783783,0,0,0.30405405405405406,0.07188160676532769,0.11971830985915492,0
"Ty Jerome","CLE",70,1393,5.096418732782369,2,2.5137741046831956,0.7575757575757576,0.03443526170798898,0,0.30991735537190085,0.11044776119402985,0.17548076923076922,0.003937007874015748
"Julian Strawther","DEN",65,1384,3.114186851211073,0,1.0380622837370241,0.2422145328719723,0.1384083044982699,0,0.44982698961937717,0.06627680311890838,0.125,0.014652014652014652
"Nick Smith Jr.","CHA",60,1369,1.6428571428571428,6,0.5,0.10714285714285714,0.03571428571428571,0,0.21428571428571427,0.02586206896551724,0.05128205128205128,0.003257328990228013
"Jaime Jaquez Jr.","MIA",66,1368,5.148658448150834,1,2.574329224075417,0.580130529369108,0.03625815808556925,0.03625815808556925,0.25380710659898476,0.13926499032882012,0.17839195979899497,0.008403361344537815
"Jeremy Sochan","SAS",54,1367,4.429482636428065,0,2.161587526576896,0.6024096385542169,0,0,0.3543586109142452,0.11937377690802348,0.14558472553699284,0
"Nicolas Batum","LAC",78,1367,0.7575757575757576,0,0.2886002886002886,0.07215007215007214,0.03607503607503607,0,0.07215007215007214,0.036734693877551024,0.1951219512195122,0.004901960784313725
"Jose Alvarado","NOP",56,1366,2.652329749103943,5,1.1111111111111112,0.3225806451612903,0.07168458781362007,0,0.10752688172043011,0.060550458715596334,0.13247863247863248,0.006430868167202572
"Luke Kornet","BOS",73,1361,3.6659108087679515,0,1.8896447467876039,0.3401360544217687,0,0,0.11337868480725624,0.1557632398753894,0.15723270440251572,0
"Trey Lyles","SAC",69,1349,2.9314767314034444,0,1.355807988274093,0.21986075485525833,0,0,0.21986075485525833,0.09135802469135802,0.2215568862275449,0
"Jake LaRavia","SAC",66,1349,4.049295774647887,0,1.795774647887324,0.24647887323943662,0,0,0.352112676056338,0.13385826771653545,0.21338912133891214,0
"Bogdan Bogdanović","LAC",54,1348,2.3655913978494625,2,0.8960573476702509,0.14336917562724014,0.10752688172043011,0.035842293906810034,0.21505376344086022,0.05436893203883495,0.11160714285714286,0.010309278350515464
"Justin Champagnie","WAS",62,1340,2.6108726752503575,0,1.0014306151645207,0.2861230329041488,0.1430615164520744,0.0715307582260372,0.2861230329041488,0.07390300230946882,0.11764705882352941,0.020512820512820513
"Paul George","PHI",41,1334,3.5819793205317576,1,1.5140324963072378,0.36927621861152143,0.11078286558345643,0.03692762186115214,0.33234859675036926,0.07296849087893864,0.12312312312312312,0.011111111111111112
"Ausar Thompson","DET",59,1328,5.163636363636364,2,2.2545454545454544,0.32727272727272727,0,0,0.43636363636363634,0.12109375,0.13390928725701945,0
"Donovan Clingan","POR",67,1324,3.80534211489206,0,2.049030369557263,0.5854372484449323,0,0,0.10976948408342481,0.15053763440860216,0.17337461300309598,0
"Jordan Hawkins","NOP",56,1321,3.593692702603594,8,0.8434176751008434,0.07334066740007333,0.3667033370003667,0.07334066740007333,0.33003300330033003,0.05641025641025641,0.09387755102040816,0.029411764705882353
"Tyrese Martin","BKN",60,1315,2.214585719740359,1,1.0309278350515463,0.07636502481863307,0.038182512409316534,0,0.038182512409316534,0.05702647657841141,0.12980769230769232,0.0035335689045936395
"Mason Plumlee","PHX",74,1300,4.8466489965922,0,2.234002271866717,0.3029155622870125,0,0,0.34078000757288907,0.233201581027668,0.23694779116465864,0
"Jonathan Mogbo","TOR",63,1286,3.057419835943326,0,1.6405667412378822,0.44742729306487694,0,0,0.11185682326621924,0.1134020618556701,0.13836477987421383,0
"Jalen Johnson","ATL",36,1284,4.520990312163617,1,2.3322569070685324,0.6817366343738788,0,0,0.25116612845353425,0.11035653650254669,0.14508928571428573,0
"Max Strus","CLE",50,1273,1.2893439514599925,0,0.26545316647705725,0.037921880925293895,0.15168752370117558,0.037921880925293895,0.22753128555176336,0.026246719160104987,0.08139534883720931,0.010169491525423728
"Johnny Juzang","UTA",64,1270,2.004538577912254,0,0.642965204236006,0.264750378214826,0.15128593040847202,0,0.264750378214826,0.04294478527607362,0.09941520467836257,0.012578616352201259
"Ronald Holland II","DET",81,1266,4.741546832491255,0,2.5650991061018265,0.6995724834823164,0,0,0.11659541391371939,0.14224137931034483,0.2108626198083067,0
"Javonte Green","CLE",68,1258,2.933230412967966,0,1.5052103434967194,0.5017367811655732,0.0385951370127364,0,0.11578541103820919,0.12698412698412698,0.2254335260115607,0.007042253521126761
"Nick Richards","PHX",57,1256,6.361829025844931,0,3.021868787276342,0.6361829025844931,0,0,0.47713717693836977,0.18673218673218672,0.18765432098765433,0
"Dean Wade","CLE",59,1252,1.1682242990654206,0,0.42834890965732086,0.2336448598130841,0.0778816199376947,0.03894080996884735,0.1557632398753894,0.04693140794223827,0.2037037037037037,0.008968609865470852
"Ricky Council IV","PHI",73,1250,6.018882769472856,3,3.029110936270653,0.6294256490952006,0,0,0.1966955153422502,0.14694656488549618,0.24758842443729903,0
"Tidjane Salaün","CHA",60,1244,3.784219001610306,0,1.5297906602254427,0.24154589371980675,0.040257648953301126,0,0.4428341384863124,0.10344827586206896,0.2222222222222222,0.0048543689320388345
"Bobby Portis","MIL",49,1244,2.8426791277258565,0,1.2850467289719627,0.35046728971962615,0,0,0.3115264797507788,0.05331179321486268,0.07482993197278912,0
"Moussa Diabaté","CHA",71,1241,4.746317512274959,0,2.086743044189853,0.4909983633387889,0,0,0.5728314238952537,0.15987460815047022,0.16293929712460065,0
"Jeremiah Robinson-Earl","NOP",66,1239,2.1645021645021645,0,0.9838646202282566,0.15741833923652104,0,0,0.19677292404565133,0.06793478260869565,0.12254901960784313,0
"Simone Fontecchio","DET",75,1237,3.2570763861962,1,1.1632415664986429,0.19387359441644048,0.23264831329972857,0.11632415664986429,0.31019775106630476,0.08977556109725686,0.17543859649122806,0.02608695652173913
"Cole Anthony","ORL",67,1234,4.587900933820544,3,1.9082419813235891,0.4466098254161592,0.08120178643930166,0.08120178643930166,0.5278116118554608,0.0846286701208981,0.13019390581717452,0.009174311926605505
"Ben Sheppard","IND",63,1228,1.0609037328094302,1,0.3929273084479371,0.11787819253438114,0.03929273084479371,0,0.11787819253438114,0.03728813559322034,0.10526315789473684,0.005
"Daniel Gafford","DAL",57,1226,7.753164556962025,0,3.6392405063291138,1.0284810126582278,0,0,0.6724683544303798,0.19616204690831557,0.19616204690831557,0
"John Collins","UTA",40,1220,6.479652311339391,0,3.2398261556696957,0.9482418016594232,0.07902015013828527,0,0.3555906756222837,0.14213197969543148,0.18594104308390022,0.013333333333333334
"Caleb Martin","DAL",45,1218,4.021337710299549,0,1.5592942141977841,0.24620434961017645,0.08206811653672548,0,0.4103405826836274,0.11834319526627218,0.1630901287553648,0.01904761904761905
"Kristaps Porziņģis","BOS",42,1210,8.043654001616815,1,3.556992724333064,0.5658852061438965,0,0,0.8084074373484236,0.13580246913580246,0.22110552763819097,0
"Brandon Clarke","MEM",64,1207,3.38389731621937,0,1.9836639439906651,0.8945935433683392,0,0,0.15558148580318942,0.125,0.13043478260869565,0
"Deandre Ayton","POR",40,1206,2.449979583503471,0,1.0616578195181707,0.28583095140873827,0,0,0.32666394446712943,0.053388090349075976,0.05714285714285714,0
"Jarace Walker","IND",75,1187,2.7856277755349215,1,1.3726281792490918,0.4037141703673799,0,0,0.20185708518368994,0.08854166666666667,0.1708542713567839,0
"Kawhi Leonard","LAC",37,1180,5.1423714407139824,5,2.2099447513812156,0.5524861878453039,0.21249468763280918,0.042498937526561836,0.254993625159371,0.08558558558558559,0.11016949152542373,0.02577319587628866
"Clint Capela","ATL",55,1176,3.864541832669323,0,1.952191235059761,0.43824701195219123,0,0,0.199203187250996,0.11448598130841121,0.11475409836065574,0
"Cody Martin","PHX",53,1173,2.543786488740617,0,1.0008340283569641,0.08340283569641367,0.041701417848206836,0,0.25020850708924103,0.07183908045977011,0.12244897959183673,0.006578947368421052
"Mark Williams","CHA",44,1171,6.760680215678142,0,3.6084612194110326,1.0369141435089175,0,0,0.2903359601824969,0.17125984251968504,0.17261904761904762,0
"Precious Achiuwa","NYK",57,1170,2.927450148493848,0,1.5273652948663556,0.3818413237165889,0,0,0.0848536274925753,0.1016949152542373,0.11320754716981132,0
"Justin Edwards","PHI",44,1156,1.9632949210414,0,0.8536064874093043,0.08536064874093043,0,0,0.17072129748186085,0.050505050505050504,0.0970873786407767,0
"Nikola Jović","MIA",46,1156,3.7339055793991416,2,1.759656652360515,0.34334763948497854,0.12875536480686695,0.08583690987124463,0.12875536480686695,0.10679611650485436,0.20398009950248755,0.014218009478672985
"Vít Krejčí","ATL",57,1153,1.8718801996672212,1,0.7487520798668885,0.08319467554076539,0.12479201331114809,0.04159733777038269,0.08319467554076539,0.06774193548387097,0.17647058823529413,0.014423076923076924
"Jonathan Kuminga","GSW",47,1144,10.068551842330763,0,4.841473864610111,0.4712939160239931,0,0,0.4284490145672665,0.16865671641791044,0.21772639691714837,0
"Kevon Looney","GSW",76,1142,4.272766508416055,0,1.8990073370738023,0.5179110919292188,0,0,0.5179110919292188,0.14193548387096774,0.14426229508196722,0
"Kenrich Williams","OKC",69,1132,1.6781411359724612,0,0.8605851979345955,0.30120481927710846,0,0,0.12908777969018934,0.05449591280653951,0.10204081632653061,0
"Aaron Nesmith","IND",45,1123,3.4587116299178557,1,1.4699524427150887,0.6052745352356247,0.043233895373973194,0,0.4755728491137051,0.0875,0.16666666666666666,0.00510204081632653
"Julian Phillips","CHI",79,1123,3.2217041119118273,0,1.5260703688003392,0.42390843577787196,0,0,0.29673590504451036,0.11501597444089456,0.225,0
"Dalano Banton","POR",67,1120,5.4019014693172,2,2.679343128781331,0.648228176318064,0,0,0.3025064822817632,0.11191335740072202,0.18674698795180722,0
"Ben Simmons","LAC",51,1120,1.481149012567325,0,0.7630161579892281,0.2244165170556553,0,0,0.08976660682226212,0.07234042553191489,0.07234042553191489,0
"Ja'Kobe Walter","TOR",52,1103,3.666077738515901,1,1.8109540636042403,0.35335689045936397,0.08833922261484099,0.08833922261484099,0.13250883392226148,0.10093896713615023,0.17083333333333334,0.010752688172043012
"Jaxson Hayes","LAL",56,1093,4.392649036306589,0,2.10667861945316,0.5378753922008068,0,0,0.35858359480053786,0.1821705426356589,0.1843137254901961,0
"Jonathan Isaac","ORL",71,1090,4.962894248608534,0,1.8552875695732838,0.37105751391465674,0,0,0.8348794063079777,0.11235955056179775,0.1951219512195122,0
"Cameron Payne","NYK",72,1090,2.4500907441016335,3,0.8166969147005445,0.18148820326678766,0.13611615245009073,0.045372050816696916,0.27223230490018147,0.045454545454545456,0.08823529411764706,0.011627906976744186
"DaQuan Jeffries","CHA",47,1071,1.4064697609001406,0,0.6563525550867323,0.09376465072667604,0,0,0.09376465072667604,0.0462046204620462,0.10071942446043165,0
"Jusuf Nurkić","CHA",51,1063,5.945192754296331,0,2.9261495587552253,0.6967022758941013,0,0,0.3715745471435207,0.1575,0.2135593220338983,0
"Seth Curry","CHA",68,1062,1.8232819074333801,4,0.6077606358111267,0.2337540906965872,0.1402524544179523,0.04675081813931744,0.18700327255726976,0.0453257790368272,0.07692307692307693,0.016304347826086956
"Cody Williams","UTA",50,1060,1.8091361374943464,0,0.9045680687471732,0.18091361374943465,0,0,0.09045680687471733,0.07326007326007326,0.14492753623188406,0
"Isaac Okoro","CLE",55,1053,2.1525503041647167,0,0.8423022929340197,0.09358914365933552,0.04679457182966776,0,0.2339728591483388,0.06690140845070422,0.13636363636363635,0.006578947368421052
"Oso Ighodaro","PHX",61,1045,2.3820867079561694,0,1.0481181515007145,0.28585040495474034,0,0,0.28585040495474034,0.10837438423645321,0.10945273631840796,0
"Jared Butler","PHI",60,1044,4.1723979825768,4,1.9715726730857406,0.7336084364970197,0,0,0.4126547455295736,0.08958333333333333,0.1382636655948553,0
"Noah Clowney","BKN",46,1042,3.8314176245210727,0,1.7241379310344827,0.28735632183908044,0.04789272030651341,0,0.23946360153256704,0.09181141439205956,0.2553191489361702,0.003816793893129771
"Jamison Battle","TOR",59,1042,0.8298755186721992,2,0.2766251728907331,0.046104195481788846,0,0,0.13831258644536654,0.017045454545454544,0.06451612903225806,0
"Alex Caruso","OKC",54,1041,2.353484079372404,0,1.2921089063221043,0.4153207198892478,0,0,0.09229349330872173,0.08408408408408409,0.17177914110429449,0
"Kris Murray","POR",69,1040,2.632794457274827,0,1.2009237875288683,0.23094688221709006,0,0,0.23094688221709006,0.08666666666666667,0.14444444444444443,0
"Dejounte Murray","NOP",31,1012,5.818864382918817,1,2.346316283435007,0.5161895823557016,0.28155795401220085,0,0.37541060534960113,0.1038961038961039,0.1392757660167131,0.03333333333333333
"Jalen Suggs","ORL",35,1002,5.442850074220683,4,2.028698664027709,0.49480455220188024,0.09896091044037605,0,0.6432459178624443,0.08365758754863813,0.15185185185185185,0.00819672131147541
"Kyle Anderson","MIA",61,1002,3.1956735496558504,0,1.5732546705998034,0.4424778761061947,0,0,0.24582104228121926,0.09815950920245399,0.125,0
"Brandon Boston","NOP",42,993,4.226752859273993,1,1.9393336648433614,0.14917951268025859,0,0,0.2486325211337643,0.09352517985611511,0.1407942238267148,0
"Dalen Terry","CHI",73,987,3.2562529495044834,0,1.46295422369042,0.23596035865974516,0,0,0.23596035865974516,0.1054421768707483,0.1631578947368421,0
"Andre Jackson Jr.","MIL",67,980,1.1904761904761905,0,0.6448412698412699,0.0992063492063492,0,0,0,0.0625,0.09848484848484848,0
"Zach Collins","CHI",64,976,3.8480513073507647,0,1.7266896891958559,0.3946719289590528,0,0,0.3946719289590528,0.10638297872340426,0.15695067264573992,0
"Trayce Jackson-Davis","GSW",62,967,5.138539042821159,0,2.8715365239294712,0.8060453400503779,0,0,0.10075566750629723,0.16666666666666666,0.168141592920354,0
"Thomas Bryant","IND",66,963,3.2160804020100504,0,1.6582914572864322,0.45226130653266333,0,0,0.10050251256281408,0.09565217391304348,0.16751269035532995,0
"Jordan Clarkson","UTA",37,962,7.132169576059851,2,2.3940149625935163,0.6483790523690773,0.49875311720698257,0.04987531172069826,0.7980049875311721,0.10820895522388059,0.16216216216216217,0.041666666666666664
"Jalen Smith","CHI",64,962,4.343582235236701,0,2.09858467545144,0.634455832113226,0,0,0.43923865300146414,0.09817351598173515,0.19907407407407407,0
"Gary Payton II","GSW",62,927,2.02991452991453,0,1.014957264957265,0.5341880341880342,0,0,0.2670940170940171,0.06209150326797386,0.09004739336492891,0
"Brandon Miller","CHA",27,924,4.224598930481283,4,1.6577540106951871,0.26737967914438504,0.16042780748663102,0.053475935828877004,0.32085561497326204,0.06551059730250482,0.13839285714285715,0.010169491525423728
"Bruce Brown","NOP",41,921,3.4482758620689653,1,1.6445623342175066,0.4244031830238727,0,0,0.26525198938992045,0.09337349397590361,0.12350597609561753,0
"Immanuel Quickley","TOR",33,918,6.819392647842301,5,2.983484283431007,0.5327650506126798,0.15982951518380395,0.05327650506126798,0.37293553542887586,0.12139917695473251,0.21621621621621623,0.013215859030837005
"Trendon Watford","BKN",43,913,6.732891832229581,0,3.3664459161147904,0.7726269315673289,0,0,0.38631346578366443,0.15365239294710328,0.19741100323624594,0
"KJ Martin","UTA",43,912,2.5174076057846815,0,1.3926084627745046,0.48205677557579,0,0,0.10712372790573112,0.11926605504587157,0.1625,0
"Day'Ron Sharpe","BKN",50,909,4.124860646599777,0,1.839464882943144,0.4459308807134894,0,0,0.5016722408026756,0.09649122807017543,0.1111111111111111,0
"Jaden Hardy","DAL",57,907,4.523934771173066,2,1.9989479221462387,0.3682272488164124,0,0,0.4208311415044713,0.0853932584269663,0.1532258064516129,0
"Tre Jones","CHI",46,905,3.530031612223393,1,1.4752370916754478,0.5268703898840885,0,0,0.5268703898840885,0.109375,0.1346153846153846,0
"Adem Bona","PHI",58,902,5.422993492407809,0,2.5488069414316703,0.7592190889370932,0,0,0.596529284164859,0.2088888888888889,0.20982142857142858,0
"Jaden Ivey","DET",30,898,6.384149697303247,0,3.026967528893781,0.6053935057787562,0.0550357732526142,0.0550357732526142,0.4402861860209136,0.12253829321663019,0.18151815181518152,0.006493506493506494
"Kelly Olynyk","NOP",44,891,5.9145673603504925,0,2.4096385542168677,0.21905805038335158,0,0,0.6571741511500547,0.14285714285714285,0.19213973799126638,0
"Chet Holmgren","OKC",32,877,7.21205597416577,0,3.4445640473627557,0.6458557588805167,0.10764262648008611,0,0.2691065662002153,0.16751269035532995,0.2318840579710145,0.01694915254237288
"Alec Burks","MIA",49,863,2.852153667054715,0,0.6984866123399301,0.17462165308498254,0.3492433061699651,0.05820721769499418,0.4074505238649593,0.06315789473684211,0.1643835616438356,0.02830188679245283
