"Name","TeamAbbreviation","GamesPlayed","Minutes","Fouls","ShootingFouls","Loose Ball Fouls","Loose Ball Fouls Drawn","Offensive Fouls","Charge Fouls","Offensive Fouls Drawn","Charge Fouls Drawn","BlockingFouls","BlockingFoulsDrawn","Clear Path Fouls","Transition Take Fouls","Transition Take Fouls Drawn","Defensive 3 Seconds Violations","FoulsDrawn"
"Christian Braun","DEN",79,2675,1.538600778350982,1.6624503071919046,0.10842067220816769,0.01813236627379873,0.10879419764279238,0.10879419764279238,0.018070112034694615,0.07228044813877846,0,0,0,0.018070112034694615,0,0,2.5929283771532186
"Bam Adebayo","MIA",78,2674,1.528301886792453,1.5474617852424986,0.28307227778826194,0.6979815129220902,0.35842293906810035,0.07545746085644219,0.09435742592942065,0,0,0,0,0.018871485185884128,0.018864365214110546,0.05661445555765239,5.829088851160159
"Ivica Zubac","LAC",80,2624,1.583262651964942,2.019248914889602,0.16984336667295716,0.5647590361445783,0.3200301204819277,0.07530120481927711,0.07548594074353651,0,0,0,0,0.018871485185884128,0,0.11322891111530478,4.555722891566265
"Jayson Tatum","BOS",72,2624,1.4856169568508706,1.0250569476082005,0.15186028853454822,0.22641509433962265,0.33962264150943394,0.1320754716981132,0.11389521640091116,0,0,0,0,0.07593014426727411,0.018867924528301886,0,5.7924528301886795
"Jaden McDaniels","MIN",82,2614,2.1442866673020107,1.9574306347396426,0.3990877993158495,0.22940164404511565,0.09558401835213153,0.05735041101127891,0.41809198023565186,0.019004180919802355,0,0,0,0,0.019116803670426306,0.03800836183960471,2.5998852991779775
"Keegan Murray","SAC",76,2610,1.7450042217844075,1.9493908153701969,0.11246485473289597,0.056348610067618335,0,0.037565740045078885,0.09372071227741331,0.20618556701030927,0,0,0,0,0.018782870022539443,0,1.483846731780616
"Zach LaVine","SAC",74,2603,1.120681670834491,1.333827343460541,0.11115227862171174,0.05556584552694944,0.11113169105389888,0.03704389701796629,0.037050759540570584,0,0,0,0.018525379770285292,0.018525379770285292,0,0,4.223004260048157
"Shai Gilgeous-Alexander","OKC",76,2598,1.5124965415475422,1.8511662347278786,0.24065161051462422,0.12865282117257856,0.1837897445322551,0.05513692335967653,0.1480932987782303,0.018511662347278787,0,0,0,0,0.05513692335967653,0.018511662347278787,8.582981069656313
"Michael Porter Jr.","DEN",77,2593,1.4618249534450651,1.7129026252094581,0.0930925339787749,0.14900353883404732,0.07450176941702366,0.05587632706276774,0,0,0,0,0.01861850679575498,0.03723701359150996,0,0,2.570311044887316
"Derrick White","BOS",76,2574,1.338506304558681,1.8075801749271136,0.1360544217687075,0.23233301064859632,0.03872216844143272,0.01936108422071636,0.19436345966958213,0.1749271137026239,0,0,0,0,0.01936108422071636,0.019436345966958212,3.175217812197483
"Dyson Daniels","ATL",76,2571,1.5967153284671534,1.5844108541249318,0.05463485703879075,0.16456390565002743,0.09142439202779301,0.0731395136222344,0.23675104716809325,0,0,0,0,0,0.0182848784055586,0,2.395319071128177
"Nikola Jokić","DEN",70,2571,1.4853323431117713,1.4121144555927165,0.14864362690449648,0.6122448979591837,0.2597402597402597,0.055658627087198514,0.09290226681531029,0,0,0,0,0.01858045336306206,0.055658627087198514,0.055741360089186176,7.606679035250464
"Austin Reaves","LAL",73,2550,1.449971192625312,1.5544041450777202,0.1535213970447131,0.19219680953296175,0.05765904285988853,0.05765904285988853,0.32623296872001534,0.4029936672423719,0,0,0,0,0.019219680953296174,0,6.150297905054776
"Toumani Camara","POR",78,2548,2.214306344469048,2.1559191530317614,0.19249278152069296,0.5200308166409862,0.15408320493066255,0.17334360554699538,1.174205967276227,0.5774783445620789,0,0,0,0.019249278152069296,0,0,4.256548536209553
"Pascal Siakam","IND",78,2548,1.798629615531024,1.596351197263398,0.28506271379703535,0.20968356843309188,0.28593213877239804,0.07624857033930614,0.15203344735841884,0,0,0,0,0,0.03812428516965307,0.05701254275940707,5.070529927563858
"Brook Lopez","MIL",80,2546,1.6385588348026063,1.8635926993275695,0.2881844380403458,0.17205123303383674,0.6117377174536418,0.019116803670426306,0.05763688760806916,0,0,0,0,0,0,0.21133525456292027,2.580768495507551
"Karl-Anthony Towns","NYK",72,2517,2.447174447174447,2.584846093133386,0.4340962904498816,0.37203837869590756,0.7244957900920306,0.1958096729978461,0.09865824782951854,0,0,0,0,0,0,0.01973164956590371,6.7554337184256905
"Bub Carrington","WAS",82,2458,1.8468118195956453,2.2541780023319085,0.0777302759424796,0.15558148580318942,0.13613380007779075,0.038895371450797356,0.194325689856199,0.0388651379712398,0,0,0,0.0194325689856199,0.038895371450797356,0.05829770695685969,2.1392454297938546
"Cade Cunningham","DET",70,2452,1.9155206286836934,1.7139479905437351,0.09850275807722617,0.07836990595611286,0.23510971786833856,0.05877742946708464,0.07880220646178093,0.039401103230890466,0,0,0,0.019700551615445233,0,0.019700551615445233,5.466300940438871
"Tyrese Haliburton","IND",73,2451,0.9088214956040699,0.9722222222222222,0.01984126984126984,0.13771394845563645,0.05902026362384419,0.01967342120794806,0.17857142857142858,0,0,0,0,0,0.01967342120794806,0,3.4428487113909108
"Coby White","CHI",74,2450,1.4687649022412972,1.2399847386493705,0.20984357115604732,0.05721914934197978,0.1907304978065993,0.13351134846461948,0.2289202594429607,0.05723006486074018,0,0,0,0,0,0,5.0925042914362
"LeBron James","LAL",70,2444,0.993676603432701,0.8428657435279951,0.2006823198876179,0.20080321285140562,0.22088353413654618,0.040160642570281124,0.04013646397752358,0.1806140878988561,0,0,0,0,0,0.02006823198876179,5.301204819277109
"Domantas Sabonis","SAC",70,2429,2.3049823855057876,2.017349203147065,0.7665926971958846,0.5825632784250703,0.7231820008035356,0.12053033346725593,0.08069396812588259,0,0,0,0,0,0.020088388911209322,0.040346984062941293,5.564483728404982
"Jamal Murray","DEN",67,2418,1.2878559211188247,1.6918429003021147,0.10070493454179255,0.16083634901487737,0.06031363088057901,0.04020908725371934,0.24169184290030213,0.02014098690835851,0,0,0.02014098690835851,0.02014098690835851,0,0,4.24205870526739
