"Name","TeamAbbreviation","GamesPlayed","Minutes","PlusMinus","OnOffRtg","OnDefRtg","FirstChancePoints","ThreePtOffReboundedPct","AtRimOffReboundedPct","ShortMidRangeOffReboundedPct","LongMidRangeOffReboundedPct","Blocks","Blocked2s","Blocked3s","BlockedAtRim","BlockedShortMidRange","BlockedLongMidRange","BlockedCorner3","BlockedArc3","RecoveredBlocks","BlocksRecoveredPct","Steals","LostBallSteals","BadPassSteals","DefensiveGoaltends"
"Ivica Zubac","LAC",80,2624,9.409815616495052,118.2605421686747,108.85072655217965,19.59713855421687,0,0.4357142857142857,0.21,0.25,1.6984336667295716,1.6418192111719192,0.05661445555765239,0.8680883185506699,0.7548594074353652,0.018871485185884128,0.018871485185884128,0.037742970371768256,1.0945461407812795,0.6444444444444445,1.037931685223627,21,34,0.05661445555765239
"Jayson Tatum","BOS",72,2624,9.400753570865746,121.15094339622641,111.75018982536066,33.679245283018865,0.25272331154684097,0.358695652173913,0.2890625,0.26,0.721336370539104,0.5694760820045558,0.15186028853454822,0.360668185269552,0.2088078967350038,0,0,0.15186028853454822,0.45558086560364464,0.631578947368421,1.442672741078208,32,44,0.037965072133637055
"Jaden McDaniels","MIN",82,2614,3.951776100740261,115.94341426113553,111.9916381603953,16.325750334544065,0.2828282828282828,0.5277777777777778,0.37037037037037035,0.20833333333333334,1.4063093880653743,1.3112884834663625,0.09502090459901179,0.8361839604713037,0.4751045229950589,0,0.03800836183960471,0.05701254275940707,0.798175598631699,0.5675675675675675,2.090459901178259,39,71,0.13302926643861648
"Keegan Murray","SAC",76,2610,1.1036194784171158,117.07362885048835,115.97000937207123,15.5709992486852,0.18815331010452963,0.4,0.3010752688172043,0.15625,1.2933458294283036,1.2371134020618557,0.056232427366447985,0.5435801312089972,0.6560449859418932,0.03748828491096532,0,0.056232427366447985,0.7685098406747891,0.5942028985507246,1.1433926897844424,21,40,0.07497656982193064
"Zach LaVine","SAC",74,2603,-1.3185307805755713,117.42915354695313,118.74768432752872,29.50546397481015,0.1916376306620209,0.35514018691588783,0.2676056338028169,0.23275862068965517,0.2223045572434235,0.16672841793256762,0.05557613931085587,0.037050759540570584,0.12967765839199705,0,0,0.05557613931085587,0.09262689885142646,0.4166666666666667,1.0744720266765468,17,41,0
"Shai Gilgeous-Alexander","OKC",76,2598,16.098062749942315,124.0580775592722,107.96001480932988,41.33431354530417,0.2868217054263566,0.35772357723577236,0.2835820895522388,0.18333333333333332,1.4253980007404665,1.3328396890040726,0.09255831173639392,0.5923731951129212,0.684931506849315,0.055534987041836355,0.055534987041836355,0.037023324694557574,0.7960014809329878,0.5584415584415584,2.425027767493521,59,72,0
"Michael Porter Jr.","DEN",77,2593,4.979568018045214,122.62991246042094,117.65034444237573,21.773142112125164,0.20701754385964913,0.4,0.2602739726027397,0.1891891891891892,0.7075032582386892,0.6516477378514243,0.05585552038726494,0.24204058834481473,0.3723701359150996,0.03723701359150996,0,0.05585552038726494,0.44684416309811953,0.631578947368421,0.930925339787749,15,35,0.0930925339787749
"Derrick White","BOS",76,2574,10.02275727051989,121.6456921587609,111.622934888241,21.839303000968055,0.23933649289099526,0.4827586206896552,0.2037037037037037,0.375,1.554907677356657,1.379980563654033,0.1749271137026239,0.5830903790087464,0.7191448007774538,0.07774538386783285,0.038872691933916424,0.1360544217687075,1.0689990281827018,0.6875,1.3994169096209912,32,40,0
"Dyson Daniels","ATL",76,2571,-0.7209756526071658,115.5055768879137,116.22655254052086,17.297494971658438,0.23076923076923078,0.4392523364485981,0.4175257731958763,0.42857142857142855,1.0016390457111637,0.9287925696594427,0.072846476051721,0.4735020943361865,0.4188672372973957,0.0364232380258605,0.01821161901293025,0.05463485703879075,0.509925332362047,0.509090909090909,4.170460753961027,93,136,0.0364232380258605
"Nikola Jokić","DEN",70,2571,10.847303145439795,127.47680890538034,116.62950575994054,33.13543599257885,0.17073170731707318,0.5294117647058824,0.4222222222222222,0.24324324324324326,0.8361204013377926,0.7989594946116685,0.03716090672612412,0.4087699739873653,0.37160906726124115,0.01858045336306206,0.01858045336306206,0.01858045336306206,0.4830917874396135,0.5777777777777777,2.3597175771088814,26,101,0
"Austin Reaves","LAL",73,2550,3.9252593043301687,119.31577935806266,115.39052005373249,26.503940034595427,0.2168284789644013,0.4666666666666667,0.25547445255474455,0.13793103448275862,0.42218384187296104,0.3454231433506045,0.07676069852235655,0.11514104778353483,0.23028209556706966,0,0.019190174630589137,0.057570523891767415,0.21109192093648052,0.5,1.5544041450777202,25,56,0
"Toumani Camara","POR",78,2548,-2.129084354251958,113.13559322033898,115.26467757459095,14.233436055469953,0.23076923076923078,0.30526315789473685,0.29850746268656714,1,0.9624639076034649,0.904716073147257,0.05774783445620789,0.5774783445620789,0.28873917228103946,0.03849855630413859,0,0.05774783445620789,0.5774783445620789,0.6,2.2329162656400383,35,81,0.11549566891241578
"Pascal Siakam","IND",78,2548,6.28698588184254,117.63248189096454,111.34549600912202,26.89668318719024,0.19170984455958548,0.3888888888888889,0.31088082901554404,0.13953488372093023,0.798175598631699,0.7791714177118966,0.019004180919802355,0.45610034207525657,0.32307107563664006,0,0.019004180919802355,0,0.45610034207525657,0.5714285714285714,1.330292664386165,42,28,0.05701254275940707
"Brook Lopez","MIL",80,2546,1.9905128500362963,116.89925444465685,114.90874159462057,17.262473714394954,0.18695652173913044,0.3409090909090909,0.25316455696202533,0,2.8434197886647454,2.76657060518732,0.07684918347742556,1.4793467819404418,1.2680115273775217,0.01921229586935639,0.05763688760806916,0.01921229586935639,1.9596541786743515,0.6891891891891891,0.9606147934678194,23,27,0.03842459173871278
"Karl-Anthony Towns","NYK",72,2517,6.520114382521854,121.95026434305855,115.4301499605367,28.41198355198747,0.18041237113402062,0.3614457831325301,0.281437125748503,0.075,0.9865824782951855,0.9865824782951855,0,0.6708760852407262,0.2959747434885556,0.01973164956590371,0,0,0.611681136543015,0.62,1.4009471191791634,20,51,0.03946329913180742
"Bub Carrington","WAS",82,2458,-15.425151503745255,105.54259043173862,120.96774193548387,14.799688837028393,0.20610687022900764,0.30952380952380953,0.3333333333333333,0.28125,0.4080839486980179,0.388651379712398,0.0194325689856199,0.2526233968130587,0.1360279828993393,0,0.0194325689856199,0,0.2137582588418189,0.5238095238095238,1.0493587252234746,24,30,0
"Cade Cunningham","DET",70,2452,2.8406003048336146,117.18260188087774,114.34200157604414,33.6794670846395,0.22093023255813954,0.39072847682119205,0.3173431734317343,0.273972602739726,1.0441292356185974,1.024428684003152,0.019700551615445233,0.6501182033096927,0.3743104806934594,0,0.019700551615445233,0,0.5319148936170213,0.5094339622641509,1.3987391646966114,38,33,0.019700551615445233
"Tyrese Haliburton","IND",73,2451,3.384242214165482,119.61440094432422,116.23015873015873,25.024591776509936,0.1951219512195122,0.35135135135135137,0.27586206896551724,0.16666666666666666,0.9722222222222222,0.7341269841269841,0.23809523809523808,0.2777777777777778,0.35714285714285715,0.0992063492063492,0.05952380952380952,0.17857142857142858,0.6349206349206349,0.6530612244897959,2.0833333333333335,14,91,0
"Coby White","CHI",74,2450,-2.711614977925535,114.28571428571429,116.99732926363983,26.47339309555598,0.22752808988764045,0.3173076923076923,0.28865979381443296,0.175,0.30522701259061424,0.30522701259061424,0,0.19076688286913393,0.11446012972148036,0,0,0,0.13353681800839373,0.4375,1.316291491797024,21,48,0
"LeBron James","LAL",70,2444,-1.013796305027455,116.0843373493976,117.09813365442506,31.40562248995984,0.21721311475409835,0.3541666666666667,0.3254437869822485,0.20388349514563106,0.7826610475617098,0.7826610475617098,0,0.4013646397752358,0.3411599438089504,0.04013646397752358,0,0,0.4013646397752358,0.5128205128205128,1.4047762392133254,13,57,0.02006823198876179
"Domantas Sabonis","SAC",70,2429,2.4238138631037742,118.34069907593411,115.91688521283034,20.831659300924066,0.1978021978021978,0.375886524822695,0.23232323232323232,0.09375,0.5245107928182369,0.5245107928182369,0,0.18156142828323582,0.342949364535001,0,0,0,0.342949364535001,0.6538461538461539,0.968327617510591,18,30,0.020173492031470647
"Jamal Murray","DEN",67,2418,6.441046310907353,124.46722959388822,118.02618328298087,26.87977482911138,0.2775330396475771,0.410958904109589,0.38686131386861317,0.2462686567164179,0.6646525679758308,0.6243705941591138,0.04028197381671702,0.3423967774420947,0.2618328298086606,0.02014098690835851,0,0.04028197381671702,0.3826787512588117,0.5757575757575758,1.8328298086606243,30,61,0
"Alperen Sengun","HOU",76,2394,7.00897669001597,117.17917179171792,110.17019510170195,23.944239442394423,0.23809523809523808,0.43373493975903615,0.314878892733564,0.17647058823529413,1.2660855126608552,1.2453300124533002,0.020755500207555,0.8094645080946451,0.43586550435865506,0,0.020755500207555,0,0.7679535076795351,0.6065573770491803,1.7434620174346203,30,54,0.16604400166044
"Rudy Gobert","MIN",72,2388,6.691561214464585,116.3872590108969,109.69569779643233,12.678122380553226,0,0.3786407766990291,0.3728813559322034,0.5,2.1825813221406087,2.056663168940189,0.1259181532004197,0.8184679958027282,1.1122770199370409,0.1259181532004197,0.02098635886673662,0.1049317943336831,1.3431269674711437,0.6153846153846154,1.1752360965372508,13,43,0.1049317943336831
"Dillon Brooks","HOU",75,2388,3.956559012845389,115.25423728813558,111.29767827529021,18.809425382389417,0.32727272727272727,0.4838709677419355,0.3951612903225806,0.175,0.33167495854063017,0.33167495854063017,0,0.20729684908789386,0.12437810945273632,0,0,0,0.22802653399668324,0.6875,1.243781094527363,17,43,0
"Tobias Harris","DET",73,2306,3.7796661678106034,116.62119622245541,112.8415300546448,18.76180482686254,0.23255813953488372,0.4090909090909091,0.32,0.23404255319148937,1.1979823455233292,1.0718789407313998,0.12610340479192939,0.44136191677175285,0.6094997898276587,0.021017234131988232,0.042034468263976464,0.08406893652795293,0.6725514922236234,0.5614035087719298,1.555275325767129,26,48,0
"Jalen Brunson","NYK",65,2301,2.546370060562623,120.17297297297297,117.62660291241035,34.16216216216216,0.2754237288135593,0.37037037037037035,0.3105263157894737,0.22580645161290322,0.1738752445120626,0.1738752445120626,0,0.06520321669202347,0.10867202782003912,0,0,0,0.13040643338404695,0.75,1.3040643338404694,22,38,0
"Darius Garland","CLE",75,2301,9.8040243135611,125,115.1959756864389,29.566305254378648,0.3,0.4074074074074074,0.2945205479452055,0.32,0.23055963110459024,0.23055963110459024,0,0.12575979878432195,0.06287989939216097,0.04191993292810731,0,0,0.1467197652483756,0.6363636363636364,1.9073569482288828,19,72,0
"Jarrett Allen","CLE",82,2296,11.16201720462773,124.34307336556654,113.18105616093881,19.003573680891318,0,0.22580645161290322,0.17857142857142858,0.5,1.5297569153394803,1.5297569153394803,0,0.9430008382229673,0.586756077116513,0,0,0,0.8172673931265717,0.5342465753424658,1.6135792120704107,25,52,0.041911148365465216
"Chris Paul","SAS",82,2292,-1.2765563234662523,116.54310527430628,117.81966159777255,13.958907011226435,0.23318385650224216,0,0.1951219512195122,0.17543859649122806,0.47119297494110085,0.47119297494110085,0,0.23559648747055043,0.23559648747055043,0,0,0,0.2570143499678732,0.5454545454545454,2.206039837224245,52,51,0
"Anfernee Simons","POR",70,2292,-4.7062095560441435,111.41935483870968,116.12556439475382,25.806451612903224,0.28254847645429365,0.3235294117647059,0.3469387755102041,0.2765957446808511,0.1075037626316921,0.1075037626316921,0,0.043001505052676844,0.06450225757901526,0,0,0,0.06450225757901526,0.6,1.2900451515803053,22,38,0
"Giannis Antetokounmpo","MIL",67,2289,6.565842989645546,120.55260361317748,113.98676062353192,38.320935175345376,0.13333333333333333,0.33689839572192515,0.29411764705882354,0.11764705882352941,1.6655989750160154,1.6442451420029895,0.021353833013025837,1.0249839846252402,0.5979073243647235,0.021353833013025837,0.021353833013025837,0,1.1317531496903694,0.6794871794871795,1.2385223147554987,22,36,0.14947683109118087
"Malik Beasley","DET",82,2283,3.0224337502761927,116.08786610878661,113.0654323585104,25.06276150627615,0.2511415525114155,0.5151515151515151,0.3404255319148936,0.22857142857142856,0.1051967178624027,0.06311803071744161,0.042078687144961074,0.021039343572480537,0.042078687144961074,0,0,0.042078687144961074,0.06311803071744161,0.6,1.5358720807910793,23,50,0
"Kentavious Caldwell-Pope","ORL",77,2279,0.41785621529791683,110.82760150876415,110.40974529346623,13.17949855779898,0.21962616822429906,0.3684210526315789,0.2916666666666667,0.20454545454545456,0.7530454042081949,0.6866002214839424,0.0664451827242525,0.37652270210409744,0.31007751937984496,0,0.0221483942414175,0.044296788482835,0.46511627906976744,0.6176470588235294,2.1926910299003324,30,69,0
"Nikola Vučević","CHI",73,2278,-2.5454134222457157,115.46201232032854,118.00742574257427,23.963039014373717,0.20526315789473684,0.3626373626373626,0.19135802469135801,0.175,1.0726072607260726,1.051980198019802,0.020627062706270627,0.5775577557755776,0.4744224422442244,0,0,0.020627062706270627,0.6188118811881188,0.5769230769230769,1.2582508250825082,16,45,0
"Payton Pritchard","BOS",80,2271,9.029273430047581,120.63421170165252,111.60493827160495,21.974095578383206,0.315028901734104,0.3870967741935484,0.3225806451612903,0.23809523809523808,0.31425364758698093,0.24691358024691357,0.06734006734006734,0.04489337822671156,0.17957351290684623,0.02244668911335578,0.02244668911335578,0.04489337822671156,0.2244668911335578,0.7142857142857143,1.5712682379349046,24,46,0
"Kevin Durant","PHX",62,2265,-1.2874126671639772,118.03667745415318,119.32409012131717,32.750809061488674,0.22596153846153846,0.38461538461538464,0.24257425742574257,0.14772727272727273,1.668110918544194,1.516464471403813,0.15164644714038128,0.5199306759098787,0.9315424610051993,0.06499133448873484,0.043327556325823226,0.10831889081455806,0.9315424610051993,0.5584415584415584,1.0831889081455806,15,35,0
"Stephen Curry","GSW",70,2252,4.957826810979398,120.45502870508186,115.49720189410245,32.085902615351905,0.2792207792207792,0.39285714285714285,0.3983050847457627,0.15217391304347827,0.6457167455876023,0.6026689625484287,0.04304778303917348,0.12914334911752046,0.4089539388721481,0.06457167455876023,0,0.04304778303917348,0.27981058975462764,0.43333333333333335,1.7219113215669393,33,47,0
"Shaedon Sharpe","POR",72,2252,-3.247722817287709,113.3029513888889,116.55067420617661,26.01996527777778,0.28888888888888886,0.39285714285714285,0.3302752293577982,0.25,0.34797738147020446,0.32622879512831665,0.02174858634188778,0.21748586341887777,0.10874293170943888,0,0,0.02174858634188778,0.17398869073510223,0.5,1.3484123531970422,20,42,0.02174858634188778
"De'Aaron Fox","SAS",62,2241,-1.9872368213600424,116.23766623766625,118.22490305902627,28.871728871728873,0.24324324324324326,0.4430379746835443,0.3333333333333333,0.17647058823529413,0.5385609651012495,0.38776389487289964,0.15079707022834984,0.12925463162429987,0.25850926324859974,0,0.08616975441619991,0.06462731581214994,0.32313657906074966,0.6,1.9603619129685481,49,42,0
"Jalen Williams","OKC",69,2237,9.35454556080228,118.47269624573379,109.1181506849315,29.031569965870307,0.2714285714285714,0.23157894736842105,0.27722772277227725,0.1724137931034483,0.9845890410958904,0.9845890410958904,0,0.5351027397260274,0.4066780821917808,0.04280821917808219,0,0,0.5565068493150684,0.5652173913043478,2.3758561643835616,54,57,0.0642123287671233
"Donovan Mitchell","CLE",71,2232,10.824526153615054,122.9076790336497,112.08315288003465,33.62812769628991,0.2924281984334204,0.3333333333333333,0.31851851851851853,0.1919191919191919,0.36812472932005197,0.36812472932005197,0,0.303161541792984,0.06496318752706799,0,0,0,0.21654395842355997,0.5882352941176471,2.0571676050238197,31,64,0
"Harrison Barnes","SAS",82,2228,-1.5284572275610628,116.77984665936474,118.3083038869258,19.474260679079958,0.2727272727272727,0.40298507462686567,0.3620689655172414,0.2,0.30918727915194344,0.30918727915194344,0,0.24293286219081273,0.06625441696113074,0,0,0,0.24293286219081273,0.7857142857142857,0.8613074204946997,12,27,0
"Julius Randle","MIN",69,2226,3.6387660516842004,117.63652641002686,113.99776035834267,24.574753804834376,0.23,0.40229885057471265,0.2981366459627329,0.11538461538461539,0.3583426651735722,0.3583426651735722,0,0.2687569988801792,0.08958566629339305,0,0,0,0.1791713325867861,0.5,1.0526315789473684,15,32,0.022396416573348264
"Amen Thompson","HOU",69,2225,6.130790297431517,116.96191319751993,110.83112290008842,18.11337466784765,0.3559322033898305,0.36,0.37142857142857144,0.3939393939393939,1.967285587975243,1.900972590627763,0.06631299734748011,0.9062776304155614,0.8620689655172413,0.13262599469496023,0.04420866489832007,0.022104332449160036,1.2157382847038019,0.6179775280898876,2.1441202475685235,48,49,0.08841732979664015
"Jaren Jackson Jr.","MEM",74,2207,6.609119854978971,118.66525423728812,112.05613438230917,31.52542372881356,0.2683982683982684,0.38571428571428573,0.3458904109589041,0.26666666666666666,2.3814586434190943,2.3814586434190943,0,1.2970444397193281,1.0844142036997662,0,0,0,1.382096534127153,0.5803571428571429,1.9561981713799703,41,51,0.0637890708058686
"Desmond Bane","MEM",69,2205,2.3425983911245822,118.2453909726637,115.90279258153913,24.66624284806103,0.25691699604743085,0.4074074074074074,0.38028169014084506,0.28888888888888886,0.5968876572159454,0.5329354082285227,0.06395224898742273,0.2984438286079727,0.23449157962054998,0,0.021317416329140908,0.042634832658281815,0.4263483265828182,0.7142857142857143,1.7053933063312727,29,51,0
"Naz Reid","MIN",80,2200,7.488703245637083,118.61976249159757,111.1310592459605,21.82388527896034,0.2669039145907473,0.4605263157894737,0.2558139534883721,0.3333333333333333,1.6157989228007181,1.5260323159784561,0.08976660682226212,0.8527827648114902,0.6283662477558348,0.04488330341113106,0.04488330341113106,0.04488330341113106,1.0323159784560143,0.6388888888888888,1.3240574506283662,13,46,0.11220825852782765
"Tyus Jones","PHX",81,2174,-2.9181412180624164,115.81332125056637,118.73146246862879,17.285908473040326,0.2629310344827586,0.38461538461538464,0.34285714285714286,0.15,0.18252338580880675,0.13689253935660506,0.04563084645220169,0.06844626967830253,0.04563084645220169,0.022815423226100844,0,0.04563084645220169,0.09126169290440338,0.5,1.5742642026009583,27,42,0
"Myles Turner","IND",72,2174,4.643596443599833,118.32284172661872,113.67924528301886,22.684352517985612,0.21120689655172414,0.2857142857142857,0.21875,0.06666666666666667,3.234501347708895,3.1446540880503147,0.08984725965858041,1.9766397124887691,1.1455525606469004,0.022461814914645103,0.0673854447439353,0.022461814914645103,1.729559748427673,0.5347222222222222,1.2129380053908356,20,34,0.17969451931716082
"Evan Mobley","CLE",71,2167,11.606520487162783,123.38960462016881,111.78308413300601,24.85561972456686,0.3076923076923077,0.3564356435643564,0.24060150375939848,0.13333333333333333,2.5217585360410624,2.49944208881946,0.02231644722160232,1.3389868332961392,1.0711894666369115,0.08926578888640928,0,0.02231644722160232,1.5621513055121625,0.6194690265486725,1.3613032805177416,25,36,0.02231644722160232
"Taurean Prince","MIL",80,2166,-0.7551204426611804,116.33064516129032,117.0857656039515,13.709677419354838,0.20218579234972678,0.3170731707317073,0.34146341463414637,0.1111111111111111,0.3367759317467445,0.3143242029636282,0.0224517287831163,0.1571621014818141,0.1347103726986978,0.0224517287831163,0,0.0224517287831163,0.1122586439155815,0.3333333333333333,1.7063313875168389,25,51,0.0449034575662326
"Stephon Castle","SAS",81,2162,-4.402001686130603,114.61176997091073,119.0137716570413,24.278362049675543,0.20089285714285715,0.34328358208955223,0.3237410071942446,0.11320754716981132,0.48867170146601513,0.44424700133274103,0.0444247001332741,0.24433585073300756,0.19991115059973344,0,0.02221235006663705,0.02221235006663705,0.2665482007996446,0.5454545454545454,1.6437139049311418,25,49,0
"Deni Avdija","POR",72,2161,-1.424091628564625,115.37066424846974,116.79475587703435,23.396055316254817,0.2830188679245283,0.49107142857142855,0.47368421052631576,0.42857142857142855,0.7911392405063291,0.7911392405063291,0,0.47468354430379744,0.31645569620253167,0,0,0,0.5424954792043399,0.6857142857142857,1.604882459312839,14,57,0.022603978300180832
"Jaylen Brown","BOS",63,2158,9.031267606997403,122.82832913133164,113.79706152433424,28.902131560852624,0.3025210084033613,0.3917525773195876,0.34831460674157305,0.2125,0.4361799816345271,0.4132231404958678,0.02295684113865932,0.25252525252525254,0.13774104683195593,0.02295684113865932,0,0.02295684113865932,0.27548209366391185,0.631578947368421,1.6758494031221305,32,41,0.02295684113865932
"Tim Hardaway Jr.","DET",77,2153,-0.11912977347947162,116.35092467298149,116.47005444646098,16.892196662156067,0.24825174825174826,0.43478260869565216,0.3469387755102041,0.19047619047619047,0.1588021778584392,0.11343012704174228,0.045372050816696916,0.09074410163339383,0.022686025408348458,0,0.022686025408348458,0.022686025408348458,0.06805807622504537,0.42857142857142855,0.8620689655172413,11,27,0
"Bennedict Mathurin","IND",72,2149,2.6319042800967765,116.78305924757828,114.15115496748149,23.293534579860328,0.2702702702702703,0.39285714285714285,0.30612244897959184,0.1111111111111111,0.5382372729311505,0.5382372729311505,0,0.4036779546983629,0.13455931823278763,0,0,0,0.2915451895043732,0.5416666666666666,1.054047992823503,18,29,0.022426553038797935
"Spencer Dinwiddie","DAL",79,2136,-4.8052234730984225,112.82051282051282,117.62573629361124,18.40254141139097,0.14423076923076922,0.32653061224489793,0.2636363636363636,0.2777777777777778,0.3851381966470322,0.31717263253285,0.06796556411418214,0.18124150430448574,0.13593112822836428,0,0.022655188038060717,0.045310376076121435,0.13593112822836428,0.35294117647058826,1.58586316266425,19,51,0
"Scottie Barnes","TOR",65,2134,-2.62945872701971,110.43360433604336,113.06306306306307,25.474254742547426,0.23979591836734693,0.41836734693877553,0.3036649214659686,0.18823529411764706,1.4189189189189189,1.2612612612612613,0.15765765765765766,0.9009009009009009,0.36036036036036034,0,0.04504504504504504,0.11261261261261261,0.7657657657657657,0.5396825396825397,2.0945945945945947,37,56,0.11261261261261261
"Max Christie","DAL",78,2127,-0.8959002607387987,115.53398058252428,116.42988084326306,15.973185390661119,0.26455026455026454,0.3333333333333333,0.37662337662337664,0.2727272727272727,0.7103574702108157,0.6416131989000916,0.06874427131072411,0.27497708524289644,0.3208065994500458,0.045829514207149404,0.022914757103574702,0.045829514207149404,0.43538038496791936,0.6129032258064516,1.466544454628781,17,47,0
"Josh Giddey","CHI",70,2117,-1.0699382579391425,115.71111111111111,116.78104936905025,20.288888888888888,0.21052631578947367,0.3177570093457944,0.336,0.21052631578947367,0.9962364401151207,0.9298206774407792,0.06641576267434138,0.5091875138366172,0.42063316360416203,0,0.044277175116227585,0.022138587558113793,0.531326101394731,0.5333333333333333,1.8596413548815585,37,47,0
"Fred VanVleet","HOU",60,2113,5.849673295322589,117.02378149281846,111.17410819749587,18.059806922533554,0.33098591549295775,0.5652173913043478,0.43103448275862066,0.32786885245901637,0.5905976848570753,0.5905976848570753,0,0.21261516654854712,0.3543586109142452,0.023623907394283016,0,0,0.3307347035199622,0.56,2.2206472950626033,50,44,0
"Keyonte George","UTA",67,2108,-11.453743527849156,112.18842899611252,123.64217252396166,23.599359707294763,0.28307692307692306,0.3333333333333333,0.4066666666666667,0.20588235294117646,0.2053856686444546,0.18256503879507074,0.022820629849383843,0.09128251939753537,0.09128251939753537,0,0,0.022820629849383843,0.045641259698767686,0.2222222222222222,1.0497489730716567,8,38,0
