"Name","TeamAbbreviation","GamesPlayed","Minutes","Assists","AssistPoints","TwoPtAssists","ThreePtAssists","AtRimAssists","ShortMidRangeAssists","LongMidRangeAssists","Corner3Assists","Arc3Assists"
"Ochai Agbaji","TOR",64,1739,2.7086788280818133,6.633499170812604,1.492537313432836,1.2161415146489774,0.912106135986733,0.41459369817578773,0.16583747927031509,0.5251520176893312,0.6909894969596462
"Brandin Podziemski","GSW",64,1716,6.296508299942759,15.71265025758443,3.1768746422438467,3.1196336576989125,2.0606754436176304,0.8872352604464797,0.2289639381797367,1.058958214081282,2.0606754436176304
"Jabari Smith Jr.","HOU",57,1716,1.7157563625965113,4.2893909064912785,0.8578781812982557,0.8578781812982557,0.5719187875321704,0.22876751501286818,0.057191878753217046,0.1429796968830426,0.7148984844152131
"Anthony Davis","DAL",51,1706,5.246376811594203,12.55072463768116,3.1884057971014492,2.0579710144927534,2.0869565217391304,0.7536231884057971,0.34782608695652173,0.4927536231884058,1.565217391304348
"Bradley Beal","PHX",53,1702,5.626081938834392,13.675706866705136,3.202538949798038,2.423542989036353,1.5002885170225044,1.0675129832660126,0.634737449509521,0.9232544720138488,1.5002885170225044
"Georges Niang","ATL",79,1697,3.1276415891800506,7.607776838546069,1.7751479289940828,1.3524936601859678,1.183431952662722,0.5635390250774867,0.02817695125387433,0.5353620738236123,0.8171315863623556
"Jakob Poeltl","TOR",57,1686,4.538925596093077,10.226946279804654,3.389830508474576,1.1490950876185004,2.2120080436656133,0.8905486929043378,0.2872737719046251,0.4596380350474002,0.6894570525711002
"Scotty Pippen Jr.","MEM",79,1683,9.687325516471246,23.50642099385818,5.555555555555555,4.1317699609156895,3.0150753768844223,2.2613065326633164,0.27917364600781686,0.9212730318257957,3.210496929089894
"Kevin Huerter","CHI",69,1679,4.444444444444445,10.598290598290598,2.735042735042735,1.7094017094017093,2.1082621082621085,0.45584045584045585,0.17094017094017094,0.4843304843304843,1.225071225071225
"Santi Aldama","MEM",65,1660,5.258741258741258,12.923076923076923,2.8531468531468533,2.4055944055944054,1.4825174825174825,1.2587412587412588,0.11188811188811189,0.6993006993006993,1.7062937062937062
"AJ Green","MIL",73,1659,3.1560490940970194,8.328462887200468,1.1396843950905904,2.016364699006429,0.7305669199298656,0.2630040911747516,0.14611338398597312,0.5844535359438925,1.4319111630625365
"Al Horford","BOS",60,1659,3.87409200968523,10.320823244552058,1.3014527845036319,2.572639225181598,0.5447941888619855,0.4539951573849879,0.3026634382566586,0.7869249394673123,1.7857142857142858
"Terry Rozier","MIA",64,1658,4.974679773607387,12.213285671730713,2.710753649091451,2.2639261245159368,1.3404825737265416,1.161751563896336,0.20851951146857314,0.44682752457551383,1.817098599940423
"Peyton Watson","DEN",68,1657,2.770409666961391,6.424992631889183,1.8862363689949897,0.8841732979664014,1.0610079575596818,0.618921308576481,0.206307102858827,0.26525198938992045,0.618921308576481
"Moses Moody","GSW",74,1649,2.866527321588534,7.196177963571215,1.4034040011943865,1.4631233203941476,0.746491489997014,0.5673335323977307,0.08957897879964169,0.4478948939982084,1.015228426395939
"Tristan da Silva","ORL",74,1629,3.5147744945567654,8.33592534992224,2.208398133748056,1.3063763608087091,1.6174183514774494,0.40435458786936235,0.18662519440124417,0.27993779160186627,1.026438569206843
"Donte DiVincenzo","MIN",62,1606,6.91031941031941,16.154791154791155,4.576167076167076,2.3341523341523343,3.6240786240786242,0.7371007371007371,0.214987714987715,0.952088452088452,1.382063882063882
"Isaiah Joe","OKC",74,1604,3.5554227666567075,8.9632506722438,1.703017627726322,1.8524051389303855,1.1652225873916942,0.5079175380938153,0.02987750224081267,0.6871825515386913,1.1652225873916942
"Corey Kispert","WAS",61,1602,3.0673019654556284,7.504466944609887,1.697438951756998,1.36986301369863,0.8636092912447886,0.5658129839189994,0.26801667659321027,0.44669446098868376,0.9231685527099464
"Caris LeVert","ATL",64,1596,6.347800413345143,15.589016829052259,3.4543844109831707,2.893416002361972,2.273398287570121,1.0038382049010923,0.1771479185119575,1.1809861234130499,1.7124298789489223
"Miles McBride","NYK",64,1593,5.847404627892433,14.571607254534085,2.9706066291432145,2.8767979987492183,1.7823639774859288,0.9380863039399625,0.2501563477173233,1.0006253908692933,1.876172607879925
"Isaiah Hartenstein","OKC",57,1590,6.622114216281895,15.157958687727826,4.708383961117861,1.913730255164034,2.9465370595382745,1.1239368165249088,0.637910085054678,0.39489671931956255,1.5188335358444713
"Gradey Dick","TOR",54,1587,2.9778182923123673,7.171072622303251,1.76238225463385,1.2154360376785172,1.3369796414463688,0.425402613187481,0,0.3950167122455181,0.8204193254329991
"Paolo Banchero","ORL",46,1582,6.9523809523809526,16.952380952380953,3.9047619047619047,3.0476190476190474,2.126984126984127,1.3650793650793651,0.4126984126984127,1.0793650793650793,1.9682539682539681
"Patrick Williams","CHI",63,1576,3.6599763872491144,9.149940968122786,1.8299881936245572,1.8299881936245572,0.974025974025974,0.7378984651711924,0.1180637544273908,0.4427390791027155,1.3872491145218417
"Obi Toppin","IND",79,1545,3.9384615384615387,9.107692307692307,2.707692307692308,1.2307692307692308,1.5076923076923077,0.8615384615384616,0.3384615384615385,0.5538461538461539,0.676923076923077
"Grayson Allen","PHX",64,1544,4.325860435743606,10.483107041364066,2.4944742658667507,1.831386169876855,1.5156299336911905,0.6315124723713293,0.34733185980423115,1.010419955794127,0.8209662140827282
"Ziaire Williams","BKN",63,1541,2.74869109947644,6.479057591623037,1.7670157068062826,0.981675392670157,1.37434554973822,0.32722513089005234,0.06544502617801047,0.42539267015706805,0.556282722513089
"Sam Hauser","BOS",71,1541,2.114304592005286,5.417905517013545,0.9250082590023125,1.1892963330029733,0.49554013875123887,0.3303600925008259,0.09910802775024777,0.39643211100099107,0.7928642220019821
"Victor Wembanyama","SAS",46,1527,5.363984674329502,12.35632183908046,3.735632183908046,1.628352490421456,2.80970625798212,0.6704980842911877,0.2554278416347382,0.5747126436781609,1.053639846743295
"Gabe Vincent","LAL",72,1525,3.1491002570694087,7.712082262210797,1.7352185089974292,1.4138817480719794,0.9961439588688946,0.5784061696658098,0.16066838046272494,0.6748071979434447,0.7390745501285347
"Jonas Valančiūnas","SAC",81,1524,5.231259968102074,12.376395534290271,3.317384370015949,1.9138755980861244,1.6586921850079746,1.0526315789473684,0.6060606060606061,0.12759170653907495,1.7862838915470494
"Jerami Grant","POR",47,1524,3.2299328429804923,7.834985609210105,1.8548129197313719,1.3751199232491205,0.9913655260633195,0.5756315957787016,0.2878157978893508,0.5436520626798849,0.8314678605692357
"Kyle Filipowski","UTA",72,1522,4.423380726698262,10.584518167456556,2.6856240126382307,1.7377567140600316,1.4849921011058451,1.0742496050552923,0.1263823064770932,0.6635071090047393,1.0742496050552923
"Ja Morant","MEM",50,1519,11.09079829372334,26.264472882388787,7.007921998781231,4.082876294942109,5.271176112126752,1.675807434491164,0.06093845216331505,1.4320536258379037,2.6508226691042047
"Matas Buzelis","CHI",80,1511,2.430021531836358,5.9981544140264536,1.2919101814826208,1.1381113503537372,0.7074746231928637,0.5536757920639803,0.030759766225776683,0.3383574284835435,0.7997539218701938
"LaMelo Ball","CHA",47,1505,11.11111111111111,26.814386640976235,6.518946692357097,4.592164418754014,4.752729608220938,1.3808606294155428,0.3853564547206166,1.6056518946692357,2.9865125240847785
"Dalton Knecht","LAL",78,1494,2.219233355749832,5.413584398117014,1.2441156691324815,0.9751176866173503,0.7397444519166106,0.4034969737726967,0.10087424344317418,0.3026227303295225,0.6724949562878278
"Kevin Porter Jr.","MIL",75,1482,8.460013218770655,20.654329147389294,4.7257105089226705,3.734302709847984,2.9411764705882355,1.553205551883675,0.23132848645076007,0.8592200925313945,2.8750826173165898
"D'Angelo Russell","BKN",58,1481,9.837155201063476,23.595879029577933,5.9155865736124955,3.9215686274509802,4.353605849119309,0.9970089730807578,0.5649717514124294,1.163177135260884,2.7583914921900963
"Lauri Markkanen","UTA",47,1476,2.285341168788769,5.84394384590271,1.0120796604635978,1.2732615083251715,0.6203068886712374,0.2938295788442703,0.0979431929480901,0.5223636957231472,0.7508978126020242
"Luke Kennard","MEM",65,1472,6.836248012718601,16.31160572337043,4.197138314785374,2.639109697933227,2.098569157392687,1.8441971383147853,0.2543720190779014,0.7631160572337043,1.875993640699523
"Jamal Shead","TOR",75,1467,10.39815728858177,25.43599868377756,5.758473181967752,4.639684106614018,3.8170450806186245,1.3491280026324448,0.5923000987166831,1.6452780519907864,2.9944060546232314
"Aaron Gordon","DEN",51,1447,5.4485049833887045,12.691029900332225,3.654485049833887,1.7940199335548173,2.6245847176079735,0.8305647840531561,0.19933554817275748,0.4318936877076412,1.3621262458471761
"Isaiah Stewart","DET",72,1434,4.176570458404075,10.526315789473685,2.0033955857385397,2.173174872665535,0.7470288624787776,0.8149405772495756,0.44142614601018676,0.3735144312393888,1.7996604414261461
"Brice Sensabaugh","UTA",71,1432,3.633961017509085,8.589362405021474,2.312520647505781,1.3214403700033035,1.4205483977535514,0.8919722497522299,0,0.6276841757515692,0.6937561942517344
"Goga Bitadze","ORL",70,1430,4.9033643521832495,11.703650680028632,3.006442376521117,1.8969219756621332,1.6105941302791698,0.8589835361488904,0.5368647100930566,0.2863278453829635,1.6105941302791698
"Kel'el Ware","MIA",64,1422,2.1111893033075297,5.031667839549613,1.3019000703729768,0.8092892329345531,0.5981703026038001,0.5629838142153413,0.14074595355383532,0.3518648838845883,0.4574243490499648
"Tari Eason","HOU",57,1420,2.8463648834019204,6.893004115226337,1.646090534979424,1.2002743484224965,1.337448559670782,0.30864197530864196,0,0.411522633744856,0.7887517146776406
"Zach Edey","MEM",66,1416,2.1804763502180475,5.535055350553505,1.0063737001006374,1.1741026501174103,0.4696410600469641,0.3354579000335458,0.20127474002012746,0.10063737001006373,1.0734652801073465
"T.J. McConnell","IND",79,1415,11.886217406027768,28.953606501862513,6.705045716220792,5.181171689806976,3.8266169996613613,2.201151371486624,0.6772773450728073,2.1672875042329833,3.0138841855739926
"Terance Mann","ATL",67,1414,4.2160278745644595,10.069686411149826,2.578397212543554,1.637630662020906,1.4634146341463414,1.0104529616724738,0.10452961672473868,0.662020905923345,0.975609756097561
"Ryan Dunn","PHX",74,1410,2.0518358531317493,5.255579553635709,0.8999280057595392,1.1519078473722102,0.4679625629949604,0.3599712023038157,0.07199424046076314,0.503959683225342,0.6479481641468683
"Sam Merrill","CLE",71,1401,3.7344398340248963,9.163208852005532,2.040110650069156,1.69432918395574,1.2448132780082988,0.7952973720608575,0,0.7261410788381742,0.9681881051175657
"Ayo Dosunmu","CHI",46,1394,7.027027027027027,17.195945945945947,3.885135135135135,3.141891891891892,2.4662162162162162,1.2837837837837838,0.13513513513513514,0.8783783783783784,2.2635135135135136
"Ty Jerome","CLE",70,1393,8.161157024793388,19.834710743801654,4.648760330578512,3.512396694214876,3.133608815426997,1.3085399449035813,0.2066115702479339,1.2052341597796143,2.3071625344352618
"Julian Strawther","DEN",65,1384,2.8719723183391004,7.0588235294117645,1.5570934256055364,1.314878892733564,0.8650519031141869,0.5536332179930796,0.1384083044982699,0.31141868512110726,1.0034602076124568
"Nick Smith Jr.","CHA",60,1369,5.178571428571429,12.428571428571429,3.107142857142857,2.0714285714285716,1.8571428571428572,1.0714285714285714,0.17857142857142858,0.5714285714285714,1.5
"Jaime Jaquez Jr.","MIA",66,1368,6.018854242204496,14.902102973168963,3.154459753444525,2.864394488759971,1.5228426395939085,1.2690355329949239,0.36258158085569253,0.9789702683103698,1.8854242204496012
"Jeremy Sochan","SAS",54,1367,4.5357902197023385,10.949681077250178,2.657689581856839,1.8781006378454996,1.700921332388377,0.7087172218284904,0.24805102763997164,0.4606661941885188,1.4174344436569808
"Nicolas Batum","LAC",78,1367,3.0303030303030303,7.287157287157287,1.8037518037518037,1.2265512265512266,1.0101010101010102,0.6132756132756133,0.18037518037518038,0.36075036075036077,0.8658008658008658
"Jose Alvarado","NOP",56,1366,9.283154121863799,21.397849462365592,6.451612903225806,2.8315412186379927,4.193548387096774,1.7562724014336917,0.5017921146953405,0.6810035842293907,2.150537634408602
"Luke Kornet","BOS",73,1361,4.421768707482993,11.678004535147393,1.5873015873015872,2.834467120181406,1.0204081632653061,0.3779289493575208,0.1889644746787604,0.6802721088435374,2.1541950113378685
"Trey Lyles","SAC",69,1349,3.0047636496885306,7.328691828508611,1.6855991205569805,1.31916452913155,0.9527299377061195,0.5496518871381458,0.18321729571271528,0.29314767314034446,1.0260168559912055
"Jake LaRavia","SAC",66,1349,5.563380281690141,13.767605633802816,2.9225352112676055,2.640845070422535,1.4788732394366197,1.267605633802817,0.176056338028169,0.8802816901408451,1.7605633802816902
"Bogdan Bogdanović","LAC",54,1348,5.232974910394265,12.508960573476703,3.1899641577060933,2.043010752688172,1.8279569892473118,1.146953405017921,0.21505376344086022,0.931899641577061,1.1111111111111112
"Justin Champagnie","WAS",62,1340,2.1459227467811157,5.185979971387697,1.251788268955651,0.894134477825465,0.7153075822603719,0.4291845493562232,0.1072961373390558,0.1430615164520744,0.7510729613733905
"Paul George","PHI",41,1334,6.573116691285081,16.06351550960118,3.655834564254062,2.917282127031019,2.806499261447563,0.6646971935007385,0.18463810930576072,0.9601181683899557,1.9571639586410634
"Ausar Thompson","DET",59,1328,4.872727272727273,12,2.618181818181818,2.2545454545454544,1.6,0.8363636363636363,0.18181818181818182,0.5818181818181818,1.6727272727272726
"Donovan Clingan","POR",67,1324,2.8174167581412366,7.061836809366996,1.3904134650567141,1.4270032930845225,0.8049762166117819,0.29271862422246614,0.29271862422246614,0.21953896816684962,1.2074643249176729
"Jordan Hawkins","NOP",56,1321,2.42024202420242,5.793912724605794,1.466813348001467,0.9534286762009534,1.0267693436010268,0.40337367070040336,0.03667033370003667,0.40337367070040336,0.5500550055005501
"Tyrese Martin","BKN",60,1315,4.658266513936617,11.531118747613593,2.443680794196258,2.214585719740359,1.7182130584192439,0.6872852233676976,0.038182512409316534,0.42000763650248185,1.794578083237877
"Mason Plumlee","PHX",74,1300,5.073835668307459,12.00302915562287,3.2184778492995076,1.8553578190079516,1.287391139719803,1.3631200302915563,0.5679666792881485,0.6815600151457781,1.1737978038621735
"Jonathan Mogbo","TOR",63,1286,5.4064131245339295,12.826249067859806,3.3929903057419835,2.0134228187919465,2.3862788963460106,0.8202833706189411,0.18642803877703207,0.633855331841909,1.3795674869500374
"Jalen Johnson","ATL",36,1284,6.494438464298529,15.285252960172228,4.198062432723359,2.2963760315751705,2.9063509149623252,1.1840688912809472,0.10764262648008611,1.1481880157875852,1.1481880157875852
"Max Strus","CLE",50,1273,5.991657186196435,13.841486537732271,4.133485020857035,1.8581721653394008,2.882062950322336,1.1376564277588168,0.11376564277588168,0.41714069017823285,1.441031475161168
"Johnny Juzang","UTA",64,1270,2.571860816944024,6.467473524962179,1.248108925869894,1.3237518910741302,0.6051437216338881,0.56732223903177,0.07564296520423601,0.30257186081694404,1.021180030257186
"Ronald Holland II","DET",81,1266,3.1869413136416633,8.083948698017878,1.4768752429071124,1.7100660707345512,1.0882238631947143,0.194325689856199,0.194325689856199,0.7384376214535562,0.9716284492809949
"Javonte Green","CLE",68,1258,2.161327672713238,5.0945580856812045,1.3894249324585102,0.7719027402547279,0.7333076032419915,0.5789270551910459,0.0771902740254728,0.3087610961018912,0.46314164415283676
"Nick Richards","PHX",57,1256,1.94831013916501,4.7713717693836974,1.073558648111332,0.8747514910536779,0.3976143141153082,0.43737574552683894,0.23856858846918488,0.35785288270377735,0.5168986083499006
"Dean Wade","CLE",59,1252,2.959501557632399,7.437694704049845,1.4408099688473521,1.5186915887850467,0.778816199376947,0.5451713395638629,0.11682242990654206,0.3115264797507788,1.2071651090342679
"Ricky Council IV","PHI",73,1250,3.815892997639654,9.40204563335956,2.045633359559402,1.7702596380802518,1.4948859166011015,0.3933910306845004,0.15735641227380015,0.6294256490952006,1.1408339889850512
"Tidjane Salaün","CHA",60,1244,2.9790660225442833,7.206119162640902,1.7310789049919484,1.247987117552335,1.0466988727858293,0.36231884057971014,0.322061191626409,0.4428341384863124,0.8051529790660226
"Bobby Portis","MIL",49,1244,4.049844236760125,10.280373831775702,1.8691588785046729,2.1806853582554515,1.2850467289719627,0.3115264797507788,0.27258566978193144,0.661993769470405,1.5186915887850467
"Moussa Diabaté","CHA",71,1241,2.2913256955810146,5.810147299509001,1.0638297872340425,1.227495908346972,0.5319148936170213,0.2864157119476268,0.24549918166939444,0.32733224222585927,0.900163666121113
"Jeremiah Robinson-Earl","NOP",66,1239,3.463203463203463,8.658008658008658,1.7316017316017316,1.7316017316017316,1.062573789846517,0.5903187721369539,0.07870916961826052,0.5509641873278237,1.1806375442739079
"Simone Fontecchio","DET",75,1237,2.520356727413726,6.5141527723924,1.0469174098487786,1.4734393175649476,0.5040713454827452,0.5040713454827452,0.038774718883288095,0.5816207832493214,0.8918185343156262
"Cole Anthony","ORL",67,1234,7.754770604953309,18.55460820138043,4.709703613479497,3.045066991473812,2.92326431181486,1.2992285830288266,0.48721071863581,0.9338205440519691,2.111246447421843
"Ben Sheppard","IND",63,1228,3.3398821218074657,7.662082514734774,2.357563850687623,0.9823182711198428,1.2573673870333988,0.825147347740668,0.275049115913556,0.19646365422396855,0.7858546168958742
"Daniel Gafford","DAL",57,1226,3.1645569620253164,7.3575949367088604,2.1360759493670884,1.0284810126582278,1.0680379746835442,0.5537974683544303,0.5142405063291139,0.19778481012658228,0.8306962025316456
"John Collins","UTA",40,1220,3.1608060055314104,7.822994863690241,1.6594231529039905,1.50138285262742,1.0272619517977084,0.5926511260371394,0.039510075069142635,0.2765705254839984,1.2248123271434215
"Caleb Martin","DAL",45,1218,3.8982355354944604,9.766105867870332,1.9286007386130488,1.9696347968814116,1.3130898645876077,0.4924086992203529,0.12310217480508823,0.6565449322938038,1.3130898645876077
"Kristaps Porziņģis","BOS",42,1210,3.5165723524656425,9.296685529506872,1.2530315278900566,2.263540824575586,0.8084074373484236,0.16168148746968472,0.28294260307194824,0.6467259498787389,1.6168148746968471
"Brandon Clarke","MEM",64,1207,2.5670945157526255,6.223259432127577,1.4780241151302995,1.089070400622326,0.7779074290159471,0.5056398288603656,0.19447685725398678,0.3500583430571762,0.7390120575651498
"Deandre Ayton","POR",40,1206,2.6133115557370354,6.492445896284198,1.347488770926909,1.2658227848101267,0.8166598611678236,0.28583095140873827,0.24499795835034707,0.24499795835034707,1.0208248264597795
"Jarace Walker","IND",75,1187,4.440855874041179,10.61768268066209,2.704884941461445,1.7359709325797335,1.9378280177634235,0.6055712555510698,0.16148566814695195,0.7266855066612838,1.0092854259184498
"Kawhi Leonard","LAC",37,1180,4.929876753081173,11.899702507437315,2.889927751806205,2.039949001274968,1.2324691882702932,1.4449638759031025,0.21249468763280918,0.9349766255843603,1.1049723756906078
"Clint Capela","ATL",55,1176,2.50996015936255,5.896414342629482,1.6334661354581674,0.8764940239043825,0.9561752988047809,0.43824701195219123,0.23904382470119523,0.3187250996015936,0.5577689243027888
"Cody Martin","PHX",53,1173,4.378648874061718,11.050875729774813,2.085070892410342,2.293577981651376,1.292743953294412,0.6255212677231026,0.16680567139282734,0.5838198498748958,1.7097581317764805
"Mark Williams","CHA",44,1171,4.52094566569888,11.44753214433845,2.1153048527581917,2.4056408129406885,0.8295313148071339,0.8295313148071339,0.4562422231439237,0.7880547490667773,1.6175860638739112
"Precious Achiuwa","NYK",57,1170,2.333474756045821,5.473058973271107,1.5273652948663556,0.8061094611794655,0.7636826474331778,0.42426813746287656,0.3394145099703012,0.0848536274925753,0.7212558336868902
"Justin Edwards","PHI",44,1156,2.9449423815621,6.95689287238583,1.8779342723004695,1.0670081092616304,1.3657703798548868,0.38412291933418696,0.12804097311139565,0.2987622705932565,0.7682458386683739
"Nikola Jović","MIA",46,1156,5.622317596566524,13.562231759656653,3.3047210300429186,2.3175965665236054,1.8025751072961373,1.2446351931330473,0.2575107296137339,1.1158798283261802,1.201716738197425
"Vít Krejčí","ATL",57,1153,6.114808652246256,14.891846921797004,3.4525790349417638,2.6622296173044924,2.1630615640599,1.1647254575707155,0.12479201331114809,1.08153078202995,1.5806988352745424
"Jonathan Kuminga","GSW",47,1144,4.455869751499572,11.396743787489289,1.9708654670094259,2.4850042844901457,1.1568123393316196,0.6426735218508998,0.1713796058269066,0.9425878320479862,1.5424164524421593
"Kevon Looney","GSW",76,1142,5.092792403970652,12.904618040569702,2.373759171342253,2.719033232628399,1.2516184721622787,0.73370738023306,0.38843331894691413,0.6042296072507553,2.1148036253776437
"Kenrich Williams","OKC",69,1132,4.130808950086059,10.111876075731498,2.280550774526678,1.8502581755593803,1.2048192771084338,0.774526678141136,0.30120481927710846,0.47332185886402756,1.3769363166953528
"Aaron Nesmith","IND",45,1123,2.3346303501945527,5.447470817120623,1.556420233463035,0.7782101167315175,0.9079118028534371,0.30263726761781234,0.34587116299178555,0.21616947686986598,0.5620406398616515
"Julian Phillips","CHI",79,1123,1.6532428995337007,4.23908435777872,0.7206443408223824,0.9325985587113184,0.21195421788893598,0.5086901229334464,0,0.0423908435777872,0.8902077151335311
"Dalano Banton","POR",67,1120,6.9144338807260155,16.76750216076059,3.975799481417459,2.9386343993085564,3.1547104580812446,0.7346585998271391,0.08643042350907519,1.4261019878997407,1.512532411408816
"Ben Simmons","LAC",51,1120,12.791741472172351,31.867145421903054,6.508078994614004,6.283662477558348,4.308797127468582,1.7953321364452424,0.40394973070017953,1.8402154398563735,4.443447037701975
"Ja'Kobe Walter","TOR",52,1103,3.57773851590106,8.480565371024735,2.2526501766784452,1.325088339222615,1.6784452296819787,0.39752650176678445,0.17667844522968199,0.48586572438162545,0.8392226148409894
"Jaxson Hayes","LAL",56,1093,2.5997310623038996,6.81308830121022,0.9861048857014791,1.6136261766024205,0.4034065441506051,0.49305244285073957,0.08964589870013447,0.4034065441506051,1.2102196324518153
"Jonathan Isaac","ORL",71,1090,1.8552875695732838,4.220779220779221,1.3450834879406308,0.5102040816326531,0.7421150278293135,0.37105751391465674,0.23191094619666047,0.18552875695732837,0.3246753246753247
"Cameron Payne","NYK",72,1090,9.210526315789474,21.733212341197824,5.898366606170599,3.3121597096188746,3.8112522686025407,1.5426497277676952,0.5444646098003629,1.4065335753176043,1.9056261343012704
"DaQuan Jeffries","CHA",47,1071,2.484763244256915,6.047819971870605,1.4064697609001406,1.0782934833567746,0.8438818565400844,0.5625879043600562,0,0.2812939521800281,0.7969995311767464
"Jusuf Nurkić","CHA",51,1063,5.341384115188109,13.283790060380865,2.740362285183465,2.601021830004645,1.7649790989317231,0.6967022758941013,0.2786809103576405,0.5109150023223409,2.0901068276823036
"Seth Curry","CHA",68,1062,2.805049088359046,6.965871902758298,1.4492753623188406,1.3557737260402056,0.7947639083683965,0.5610098176718092,0.09350163627863488,0.6077606358111267,0.748013090229079
"Cody Williams","UTA",50,1060,2.668475802804161,6.7390321121664405,1.2663952962460425,1.4020805065581186,0.5879692446856626,0.4975124378109453,0.18091361374943465,0.6331976481230213,0.7688828584350973
"Isaac Okoro","CLE",55,1053,3.1820308844174074,7.72110435189518,1.8249883013570425,1.357042583060365,1.4506317267197004,0.28076743097800655,0.09358914365933552,0.4679457182966776,0.8890968647636874
"Oso Ighodaro","PHX",61,1045,3.382563125297761,7.908527870414483,2.2391615054787994,1.1434016198189614,1.095759885659838,0.6193425440686041,0.5240590757503573,0.6193425440686041,0.5240590757503573
"Jared Butler","PHI",60,1044,10.087116001834021,23.383768913342504,6.87757909215956,3.209536909674461,4.722604309949564,1.696469509399358,0.4585052728106373,1.192113709307657,2.017423200366804
"Noah Clowney","BKN",46,1042,1.9157088122605364,4.932950191570881,0.814176245210728,1.1015325670498084,0.3831417624521073,0.33524904214559387,0.09578544061302682,0.14367816091954022,0.9578544061302682
"Jamison Battle","TOR",59,1042,2.443522360534809,6.1318579990779165,1.1987090825265099,1.2448132780082988,0.6454587367450438,0.5532503457814661,0,0.4149377593360996,0.8298755186721992
"Alex Caruso","OKC",54,1041,6.322104291647439,15.505306875865251,3.461005999077065,2.861098292570374,2.1227503461006,1.1536686663590217,0.18458698661744347,0.7383479464697739,2.1227503461006
"Kris Murray","POR",69,1040,3.140877598152425,7.713625866050808,1.7090069284064666,1.4318706697459584,1.2009237875288683,0.4618937644341801,0.046189376443418015,0.27713625866050806,1.1547344110854503
"Dejounte Murray","NOP",31,1012,10.699202252463632,25.480994838104177,6.616611919286719,4.0825903331769124,4.0825903331769124,1.7832003754106054,0.7508212106992023,1.5954950727358048,2.4870952604411074
"Jalen Suggs","ORL",35,1002,6.382978723404255,14.646214745175655,4.502721425037111,1.880257298367145,3.4141514101929737,0.7916872835230084,0.29688273132112813,0.7916872835230084,1.0885700148441366
"Kyle Anderson","MIA",61,1002,7.128810226155359,17.649950835791543,3.736479842674533,3.392330383480826,2.55653883972468,0.983284169124877,0.19665683382497542,1.1307767944936087,2.2615535889872174
"Brandon Boston","NOP",42,993,4.574838388861263,11.437095972153157,2.2874191944306315,2.2874191944306315,1.6907011437095971,0.44753853804077576,0.14917951268025859,0.39781203381402286,1.8896071606166087
"Dalen Terry","CHI",73,987,4.577630957999056,11.090136857008023,2.642756016989146,1.9348749410099104,1.651722510618216,0.8966493629070316,0.09438414346389806,0.5663048607833884,1.368570080226522
"Andre Jackson Jr.","MIL",67,980,4.117063492063492,10.466269841269842,1.8849206349206349,2.232142857142857,1.1904761904761905,0.3968253968253968,0.2976190476190476,0.6448412698412699,1.5873015873015872
"Zach Collins","CHI",64,976,5.4760730143068574,12.777503700049333,3.6507153428712384,1.8253576714356192,2.2693635915145536,0.8386778490379871,0.5426739023186976,0.2960039467192896,1.5293537247163296
"Trayce Jackson-Davis","GSW",62,967,5.239294710327456,13.551637279596978,2.1662468513853903,3.0730478589420653,1.1083123425692696,0.7052896725440806,0.3526448362720403,0.8060453400503779,2.2670025188916876
"Thomas Bryant","IND",66,963,2.663316582914573,5.9296482412060305,2.0603015075376883,0.6030150753768844,1.1055276381909547,0.8040201005025126,0.1507537688442211,0.10050251256281408,0.5025125628140703
"Jordan Clarkson","UTA",37,962,6.882793017456359,16.60847880299252,4.039900249376559,2.8428927680798006,2.29426433915212,1.6458852867830425,0.09975062344139651,1.346633416458853,1.4962593516209477
"Jalen Smith","CHI",64,962,3.17227916056613,7.662274280136652,1.8545632015617375,1.3177159590043923,1.0736944851146901,0.5856515373352855,0.19521717911176184,0.3416300634455832,0.9760858955588092
"Gary Payton II","GSW",62,927,4.433760683760684,11.004273504273504,2.297008547008547,2.1367521367521367,1.3888888888888888,0.6944444444444444,0.21367521367521367,0.4807692307692308,1.6559829059829059
"Brandon Miller","CHA",27,924,5.240641711229946,12.67379679144385,3.0481283422459895,2.192513368983957,2.406417112299465,0.37433155080213903,0.26737967914438504,0.6951871657754011,1.4973262032085561
"Bruce Brown","NOP",41,921,4.456233421750663,10.716180371352785,2.6525198938992043,1.8037135278514589,1.6976127320954908,0.8488063660477454,0.10610079575596817,0.636604774535809,1.16710875331565
"Immanuel Quickley","TOR",33,918,10.175812466702185,23.921150772509325,6.60628662759723,3.569525839104955,3.6760788492274905,2.3974427277570594,0.5327650506126798,1.4384656366542354,2.131060202450719
"Trendon Watford","BKN",43,913,6.346578366445916,16.39072847682119,2.6490066225165565,3.69757174392936,1.8211920529801324,0.6622516556291391,0.16556291390728478,1.1037527593818985,2.5938189845474615
"KJ Martin","UTA",43,912,2.570969469737547,6.480985538296733,1.2319228709159078,1.339046598821639,0.6963042313872523,0.32137118371719336,0.21424745581146223,0.42849491162292447,0.9105516871987145
"Day'Ron Sharpe","BKN",50,909,5.072463768115942,11.984392419175029,3.2329988851727984,1.839464882943144,2.0066889632107023,1.0590858416945375,0.16722408026755853,0.5016722408026756,1.3377926421404682
