Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,ShortMidRangePctBlocked,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy
Khris Middleton,WAS,3.05343511450382,2.09923664122137,3.14285714285714,0.0,3.05343511450382,126.235741444867,0.380228136882129,1.71102661596958,18.8931297709924,9.92366412213741,0.557692307692308,5.34351145038168,0.321428571428571,2.67175572519084,6.10687022900763,4.9618320610687,4.00763358778626,1.14503816793893,0.551724137931035,0.592592592592593,0.777777777777778,0.35,0.5111975,0.53125,0.556818181818182,0.763358778625954,17.3693086003373,3.7142857142857104,4.94296577946768,2.09125475285171,0.0948275862068965,2.66159695817491,0.115702479338843,2.48091603053435,1.14503816793893,0.0428571428571428,0.954198473282443,0.0462962962962962,0.0443548387096774,0.0925925925925925,0.0465116279069767,4.58015267175573,11.2595419847328,2.48091603053435,2.09923664122137,3.62595419847328,0.763358778625954,0.0,0.381679389312977,0.0,0.381679389312977,0.0697674418604651,0.55,9.78653846153846,25.5571428571429,3.05343511450382,0.2,0.5625,0.666666666666667,0.125,4.00763358778626,0.2625,0.476190476190476,0.142857142857143,2.86259541984733,0.1875,0.666666666666667,0.6,1.14503816793893,0.075,0.333333333333333,0.333333333333333,1.0,4.19847328244275,0.318181818181818,7,22,0.318181818181818
Corey Kispert,WAS,1.66051660516605,1.29151291512915,1.57553290083411,0.0,2.76752767527675,118.994413407821,0.37243947858473,0.558659217877095,19.1881918819188,4.61254612546126,0.72,8.67158671586716,0.382978723404255,2.5830258302583,4.79704797047971,1.8450184501845,9.40959409594096,0.553505535055351,0.722222222222222,0.764705882352941,0.944444444444444,0.652777777777778,0.552743055555556,0.625,0.658227848101266,0.3690036900369,14.5214521452145,2.78035217794254,4.8417132216014895,2.04841713221601,0.0738255033557047,2.42085661080074,0.110169491525424,0.738007380073801,0.553505535055351,0.024793388429752,0.18450184501845,0.0078125,0.0160642570281124,0.0185185185185185,0.0277777777777777,3.87453874538745,9.40959409594096,2.2140221402214,1.66051660516605,3.50553505535055,1.8450184501845,0.922509225092251,0.0,0.0,0.3690036900369,0.12987012987013,0.930555555555556,3.732,26.2808510638298,3.690036900369,0.277777777777778,0.75,0.666666666666667,0.1,0.922509225092251,0.0694444444444444,0.6,0.2,0.0,0.0,0.0,0.0,2.02952029520295,0.152777777777778,0.454545454545455,0.5,1.0,6.64206642066421,0.361111111111111,13,36,0.361111111111111
Cam Whitmore,WAS,2.73109243697479,2.10084033613445,1.77638453500522,0.0,2.73109243697479,122.869022869023,0.415800415800416,2.28690228690229,24.3697478991597,13.6554621848739,0.523076923076923,7.14285714285714,0.323529411764706,3.15126050420168,7.98319327731092,6.30252100840336,3.78151260504202,3.15126050420168,0.558823529411765,0.612903225806452,0.545454545454545,0.343434343434343,0.558700505050505,0.51010101010101,0.542056074766355,1.26050420168067,22.5140712945591,3.13479623824451,4.57380457380457,1.45530145530146,0.0573770491803278,2.91060291060291,0.137254901960784,1.68067226890756,1.05042016806723,0.0413223140495867,0.420168067226891,0.0196078431372549,0.0313901345291479,0.0476190476190476,0.088235294117647,1.68067226890756,4.20168067226891,0.840336134453782,0.840336134453782,4.20168067226891,1.89075630252101,0.840336134453782,0.0,0.0,0.630252100840336,0.0865384615384615,0.747474747474748,5.34923076923077,26.5382352941176,8.40336134453782,0.404040404040404,0.675,0.592592592592593,0.125,3.57142857142857,0.171717171717172,0.352941176470588,0.294117647058824,1.68067226890756,0.0808080808080808,0.125,1.0,0.630252100840336,0.0303030303030303,0.0,0.0,0.0,6.51260504201681,0.354838709677419,11,31,0.354838709677419
Kawhi Leonard,LAC,2.7027027027027,1.96560196560197,0.858895705521472,0.0,5.15970515970516,123.774509803922,0.980392156862745,3.67647058823529,35.8722358722359,17.1990171990172,0.557142857142857,8.5995085995086,0.4,6.38820638820639,5.8968058968059,13.2678132678133,6.633906633906631,3.6855036855036896,0.307692307692308,0.333333333333333,0.642857142857143,0.333333333333333,0.489824285714286,0.571428571428571,0.625,1.47420147420147,27.4298056155508,4.17177914110429,7.1078431372549,3.18627450980392,0.147727272727273,2.94117647058824,0.131868131868132,1.22850122850123,0.0,0.0,1.22850122850123,0.0549450549450549,0.0273224043715847,0.181818181818182,0.0,5.15970515970516,12.5307125307125,2.94840294840295,2.21130221130221,6.633906633906631,2.7027027027027,0.982800982800983,0.0,0.0,0.982800982800983,0.0982142857142857,0.438095238095238,10.2685714285714,25.8685714285714,2.7027027027027,0.104761904761905,0.636363636363636,0.714285714285714,0.0909090909090909,10.3194103194103,0.4,0.595238095238095,0.0,4.17690417690418,0.161904761904762,0.411764705882353,0.428571428571429,1.22850122850123,0.0476190476190476,0.4,0.4,1.0,7.37100737100737,0.4,12,30,0.4
Brice Sensabaugh,UTA,2.65700483091787,1.93236714975845,2.75449101796407,0.0,3.14009661835749,121.852731591449,0.237529691211401,1.90023752969121,27.0531400966184,5.55555555555556,0.695652173913044,15.4589371980676,0.34375,3.38164251207729,6.28019323671498,1.44927536231884,15.2173913043478,0.72463768115942,0.8125,0.866666666666667,0.954545454545455,0.735632183908046,0.526624137931035,0.563218390804598,0.602150537634409,0.483091787439614,22.3175965665236,4.07185628742515,6.41330166270784,1.90023752969121,0.0975609756097561,4.03800475059382,0.157407407407407,1.69082125603865,0.72463768115942,0.04,0.966183574879227,0.0384615384615384,0.0391061452513966,0.0769230769230769,0.0588235294117647,3.86473429951691,9.42028985507247,2.17391304347826,1.69082125603865,3.6231884057971,2.17391304347826,0.72463768115942,0.0,0.0,0.0,0.0967741935483871,0.770114942528736,9.25217391304348,25.7,0.72463768115942,0.0344827586206896,1.0,0.666666666666667,0.0,3.86473429951691,0.183908045977012,0.625,0.1875,0.966183574879227,0.0459770114942528,0.75,0.666666666666667,3.6231884057971,0.172413793103448,0.466666666666667,0.466666666666667,1.0,11.8357487922705,0.306122448979592,15,49,0.306122448979592
Taurean Prince,MIL,1.38121546961326,1.10497237569061,2.88461538461538,0.0,1.10497237569061,110.928961748634,0.546448087431694,1.63934426229508,13.5359116022099,2.76243093922652,0.5,7.73480662983425,0.428571428571429,0.828729281767956,2.20994475138122,0.552486187845304,9.94475138121547,0.0,0.8,0.8,1.0,0.736842105263158,0.572996052631579,0.605263157894737,0.628205128205128,0.0,11.0275689223058,1.78571428571429,3.55191256830601,1.63934426229508,0.0674157303370786,1.63934426229508,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,2.20994475138122,4.97237569060774,1.65745856353591,0.552486187845304,0.828729281767956,0.552486187845304,0.276243093922652,0.0,0.0,0.0,0.0512820512820512,0.868421052631579,5.98,24.7142857142857,1.38121546961326,0.131578947368421,0.6,1.0,0.0,0.828729281767956,0.0789473684210526,0.333333333333333,0.0,0.552486187845304,0.0526315789473684,0.5,0.0,3.86740331491713,0.368421052631579,0.357142857142857,0.357142857142857,1.0,3.86740331491713,0.5,7,14,0.5
Justin Edwards,PHI,1.5527950310559,0.62111801242236,3.39506172839506,0.0,0.93167701863354,126.993865030675,0.613496932515337,0.613496932515337,20.8074534161491,4.6583850931677,0.533333333333333,11.8012422360248,0.421052631578947,0.93167701863354,2.48447204968944,2.48447204968944,13.9751552795031,0.93167701863354,0.5,0.571428571428571,0.9375,0.716981132075472,0.511453773584906,0.60377358490566,0.62037037037037,0.62111801242236,16.0326086956522,3.08641975308642,3.98773006134969,1.22699386503067,0.0615384615384615,2.76073619631902,0.128571428571429,2.17391304347826,0.0,0.0,1.5527950310559,0.0704225352112676,0.0342465753424657,0.105263157894737,0.0,4.03726708074534,10.8695652173913,1.24223602484472,2.79503105590062,0.93167701863354,0.31055900621118,0.31055900621118,0.0,0.0,0.31055900621118,0.0188679245283018,0.792452830188679,8.35333333333333,25.6763157894737,1.24223602484472,0.0754716981132075,1.0,0.25,0.0,2.48447204968944,0.150943396226415,0.25,0.125,0.93167701863354,0.0566037735849056,0.666666666666667,1.0,3.1055900621118,0.188679245283019,0.4,0.444444444444444,1.0,8.69565217391304,0.428571428571429,12,28,0.428571428571429
Hugo González,BOS,2.25563909774436,1.12781954887218,3.67647058823529,0.0,3.38345864661654,106.115107913669,0.719424460431655,3.23741007194245,12.406015037594,7.89473684210526,0.428571428571429,3.7593984962406,0.5,0.0,2.25563909774436,4.51127819548872,5.6390977443609,0.0,0.333333333333333,0.428571428571429,1.0,0.32258064516129,0.550729032258065,0.532258064516129,0.515625,1.50375939849624,11.9354838709677,4.04411764705882,5.03597122302158,2.15827338129496,0.0952380952380952,2.87769784172662,0.123076923076923,3.00751879699248,0.75187969924812,0.0327868852459016,2.25563909774436,0.0681818181818181,0.0536912751677852,0.130434782608696,0.0,2.63157894736842,7.14285714285714,0.75187969924812,1.8796992481203,0.37593984962406,0.0,0.0,0.0,0.0,0.37593984962406,0.0,0.67741935483871,5.99047619047619,25.11,4.13533834586466,0.354838709677419,0.545454545454545,0.333333333333333,0.181818181818182,2.63157894736842,0.225806451612903,0.285714285714286,0.142857142857143,1.12781954887218,0.0967741935483871,0.333333333333333,0.0,1.50375939849624,0.129032258064516,0.75,0.75,1.0,2.25563909774436,0.333333333333333,2,6,0.333333333333333
Caleb Martin,DAL,2.46478873239437,1.76056338028169,4.18848167539267,0.0,1.76056338028169,109.688581314879,0.692041522491349,1.73010380622837,7.74647887323944,5.28169014084507,0.4,2.46478873239437,0.142857142857143,2.46478873239437,3.52112676056338,0.704225352112676,1.05633802816901,0.0,0.833333333333333,0.833333333333333,1.0,0.318181818181818,0.582993181818182,0.340909090909091,0.44,0.0,9.84615384615385,3.83944153577662,4.49826989619377,1.73010380622837,0.0769230769230769,2.42214532871972,0.107692307692308,3.16901408450704,0.704225352112676,0.0350877192982456,2.11267605633803,0.0789473684210526,0.0601503759398496,0.08,0.0555555555555555,4.92957746478873,13.3802816901408,1.40845070422535,3.52112676056338,2.8169014084507,1.76056338028169,0.704225352112676,0.0,0.0,0.0,0.2,0.681818181818182,7.39333333333333,23.5714285714286,2.8169014084507,0.363636363636364,0.625,0.8,0.0,1.05633802816901,0.136363636363636,0.0,0.666666666666667,1.40845070422535,0.181818181818182,0.25,1.0,1.76056338028169,0.227272727272727,0.2,0.2,1.0,0.704225352112676,0.0,0,2,0.0
Sidy Cissoko,POR,1.61290322580645,1.61290322580645,3.62903225806452,0.0,4.83870967741936,115.725806451613,0.0,1.61290322580645,10.8870967741935,5.24193548387097,0.538461538461538,3.62903225806452,0.222222222222222,2.82258064516129,2.41935483870968,3.2258064516129,2.41935483870968,0.0,0.428571428571429,0.5,1.0,0.409090909090909,0.551413636363636,0.454545454545455,0.5,0.806451612903226,9.96677740863787,3.2258064516129,3.62903225806452,1.61290322580645,0.0689655172413793,2.01612903225806,0.0892857142857142,2.82258064516129,0.403225806451613,0.0163934426229508,2.01612903225806,0.0694444444444444,0.0451127819548872,0.125,0.0,4.43548387096774,11.2903225806452,2.01612903225806,2.41935483870968,4.03225806451613,2.01612903225806,0.403225806451613,0.0,0.0,0.403225806451613,0.192307692307692,0.727272727272727,4.53846153846154,24.8333333333333,2.82258064516129,0.318181818181818,0.714285714285714,0.6,0.0,2.41935483870968,0.272727272727273,0.333333333333333,0.166666666666667,0.0,0.0,0.0,0.0,2.01612903225806,0.227272727272727,0.2,0.2,1.0,1.61290322580645,0.25,1,4,0.25
