Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,ShortMidRangePctBlocked,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy
Lauri Markkanen,UTA,1.79584120982987,1.32325141776938,1.37571157495256,0.0,8.79017013232514,118.285714285714,0.666666666666667,1.33333333333333,40.5482041587902,15.6899810964083,0.566265060240964,12.7599243856333,0.385185185185185,8.03402646502836,13.7996219281664,3.9697542533081296,13.6105860113422,1.13421550094518,0.776595744680851,0.848837209302326,0.923076923076923,0.448504983388704,0.522135382059801,0.571428571428571,0.62280701754386,1.51228733459357,28.8338658146965,4.03225806451613,5.04761904761905,2.0952380952381,0.0944206008583691,2.76190476190476,0.107011070110701,3.02457466918715,1.32325141776938,0.0600858369098712,1.70132325141777,0.0618556701030927,0.0610687022900763,0.064516129032258,0.0806451612903225,2.74102079395085,6.89981096408318,1.32325141776938,1.41776937618147,9.07372400756144,3.11909262759924,0.850661625708885,0.0945179584120983,0.0945179584120983,1.60680529300567,0.104615384615385,0.667774086378738,6.30180722891566,25.84,6.23818525519849,0.219269102990033,0.757575757575758,0.76,0.0303030303030303,7.46691871455577,0.262458471760797,0.468354430379747,0.139240506329114,1.98487712665406,0.0697674418604651,0.333333333333333,0.428571428571429,2.45746691871456,0.0863787375415282,0.538461538461538,0.538461538461538,0.928571428571429,10.3024574669187,0.348623853211009,38,109,0.348623853211009
Miles Bridges,CHA,2.21793635486982,1.54291224686596,1.2025012025012,0.0,3.95371263259402,119.673704414587,0.575815738963532,0.959692898272553,29.7974927675988,11.3789778206365,0.483050847457627,12.2468659594986,0.362204724409449,5.49662487945998,5.40019286403086,5.5930568948891,12.1504339440694,1.15718418514947,0.491228070175439,0.518518518518519,0.91304347826087,0.518367346938776,0.521538367346939,0.514285714285714,0.559782608695652,0.578592092574735,25.1683501683502,4.71380471380471,7.96545105566219,3.35892514395393,0.141129032258065,3.74280230326296,0.193069306930693,1.44648023143684,0.289296046287367,0.0133928571428571,1.06075216972035,0.04296875,0.0291666666666666,0.16,0.0108695652173913,5.30376084860174,12.9218900675024,2.9893924783028,2.31436837029894,6.17164898746384,2.12150433944069,0.0,0.0964320154291224,0.0,0.77145612343298,0.085820895522388,0.746938775510204,5.85932203389831,25.4448818897638,5.40019286403086,0.228571428571429,0.5,0.571428571428571,0.0714285714285714,5.40019286403086,0.228571428571429,0.482142857142857,0.0535714285714285,0.578592092574735,0.0244897959183673,0.333333333333333,0.5,3.27868852459016,0.138775510204082,0.411764705882353,0.411764705882353,1.0,8.96817743490839,0.344086021505376,32,93,0.344086021505376
Toumani Camara,POR,2.94117647058824,2.15686274509804,2.14424951267057,0.0,4.31372549019608,119.961240310078,0.581395348837209,1.45348837209302,16.2745098039216,5.7843137254902,0.542372881355932,9.31372549019608,0.305263157894737,1.47058823529412,5.09803921568627,1.17647058823529,7.05882352941176,1.47058823529412,0.8125,0.962962962962963,0.827586206896552,0.616883116883117,0.563746103896104,0.49025974025974,0.50609756097561,0.980392156862745,16.234309623431,3.41130604288499,4.26356589147287,1.93798449612403,0.0847457627118644,1.93798449612403,0.09009009009009,2.54901960784314,0.882352941176471,0.0414746543778801,1.66666666666667,0.060931899641577,0.0524193548387096,0.0606060606060606,0.0192307692307692,4.01960784313726,9.31372549019608,2.74509803921569,1.27450980392157,2.05882352941176,0.980392156862745,0.0980392156862745,0.0,0.0,0.0980392156862745,0.0613496932515337,0.876623376623377,3.92372881355932,24.9673684210526,3.92156862745098,0.25974025974026,0.725,0.793103448275862,0.1,1.56862745098039,0.103896103896104,0.1875,0.5,0.294117647058824,0.0194805194805194,0.0,0.0,3.13725490196078,0.207792207792208,0.28125,0.28125,0.888888888888889,6.17647058823529,0.317460317460317,20,63,0.317460317460317
Evan Mobley,CLE,3.78486055776893,2.68924302788845,1.68150346191889,0.0,5.97609561752988,111.984282907662,2.16110019646365,1.66994106090373,26.2948207171315,13.2470119521912,0.518796992481203,6.57370517928287,0.363636363636364,5.37848605577689,8.76494023904382,4.9800796812749,5.67729083665339,1.49402390438247,0.63768115942029,0.721311475409836,0.791666666666667,0.331658291457286,0.559054292929293,0.527638190954774,0.554621848739496,1.59362549800797,23.8547968885048,6.08308605341246,8.54616895874263,4.61689587426326,0.185770750988142,3.7328094302554,0.170403587443946,3.58565737051793,1.59362549800797,0.0833333333333333,1.69322709163347,0.0592334494773519,0.068893528183716,0.230769230769231,0.0675675675675675,5.97609561752988,15.2390438247012,2.68924302788845,3.28685258964143,8.56573705179283,3.98406374501992,0.796812749003984,0.0,0.0,0.697211155378486,0.173160173160173,0.648241206030151,5.88721804511278,26.0606060606061,6.27490039840637,0.316582914572864,0.698412698412698,0.659090909090909,0.0476190476190476,5.77689243027889,0.291457286432161,0.396551724137931,0.0689655172413793,1.19521912350598,0.0603015075376884,0.166666666666667,0.5,0.298804780876494,0.0150753768844221,0.333333333333333,0.333333333333333,1.0,6.27490039840637,0.365079365079365,23,63,0.365079365079365
DeMar DeRozan,SAC,1.39165009940358,1.0934393638171,1.38820029747149,0.099403578528827,5.06958250497018,123.046488625124,0.19782393669634,1.58259149357072,26.1431411530815,16.4015904572565,0.521212121212121,3.28031809145129,0.393939393939394,5.16898608349901,8.94632206759443,8.15109343936382,3.87673956262426,0.0,0.523255813953488,0.542168674698795,1.0,0.166666666666667,0.468743686868687,0.532828282828283,0.588636363636364,0.596421471172962,20.6896551724138,2.28061477441745,3.95647873392681,1.87932739861523,0.0979381443298969,1.87932739861523,0.0837004405286343,0.596421471172962,0.298210735586481,0.0104166666666666,0.298210735586481,0.0160427807486631,0.0126315789473684,0.12962962962963,0.0129870129870129,4.87077534791253,12.1272365805169,2.48508946322068,2.38568588469185,6.06361829025845,2.68389662027833,1.0934393638171,0.0,0.0,0.596421471172962,0.126168224299065,0.313131313131313,11.8478787878788,24.6030303030303,2.88270377733598,0.146464646464646,0.689655172413793,0.4,0.103448275862069,6.56063618290258,0.333333333333333,0.545454545454545,0.0303030303030303,6.95825049701789,0.353535353535354,0.428571428571429,0.6,2.08747514910537,0.106060606060606,0.428571428571429,0.428571428571429,1.0,1.19284294234592,0.333333333333333,4,12,0.333333333333333
Rui Hachimura,LAL,1.6016016016016,0.600600600600601,1.30260521042084,0.0,1.9019019019019,116.349047141424,0.300902708124373,0.902708124373119,21.2212212212212,9.10910910910911,0.615384615384615,5.40540540540541,0.481481481481481,2.2022022022022,8.40840840840841,2.8028028028028,7.80780780780781,0.0,0.75,0.792452830188679,1.0,0.372413793103448,0.539367586206897,0.655172413793103,0.666666666666667,0.600600600600601,15.5832591273375,2.65531062124249,4.21263791374122,1.60481444332999,0.0792079207920792,2.50752256770311,0.104166666666667,1.1011011011011,0.900900900900901,0.0476190476190476,0.1001001001001,0.0047619047619047,0.025062656641604,0.0704225352112676,0.103448275862069,1.7017017017017,4.1041041041041,1.001001001001,0.700700700700701,3.003003003003,1.5015015015015,0.2002002002002,0.0,0.0,0.1001001001001,0.0949367088607595,0.655172413793103,8.52307692307692,24.8833333333333,4.1041041041041,0.282758620689655,0.609756097560976,0.84,0.048780487804878,2.4024024024024,0.16551724137931,0.541666666666667,0.0416666666666666,2.6026026026026,0.179310344827586,0.692307692307692,0.722222222222222,2.5025025025025,0.172413793103448,0.4,0.4,1.0,2.9029029029029,0.551724137931035,16,29,0.551724137931035
Julius Randle,MIN,3.59342915811088,1.54004106776181,1.89161554192229,0.308008213552361,6.36550308008214,114.969450101833,0.305498981670061,1.83299389002037,35.2156057494867,16.2217659137577,0.582278481012658,7.08418891170431,0.376811594202899,8.31622176591376,6.77618069815195,12.1149897330595,6.46817248459959,1.54004106776181,0.358695652173913,0.397590361445783,0.807692307692308,0.303964757709251,0.544454845814978,0.577092511013216,0.642857142857143,1.84804928131417,27.2892112420671,5.21472392638037,8.35030549898167,3.25865580448065,0.131687242798354,3.7678207739307505,0.164444444444444,2.05338809034908,1.12936344969199,0.055,0.616016427104723,0.0297029702970297,0.0422885572139303,0.155339805825243,0.054054054054054,8.72689938398357,21.8685831622177,4.31211498973306,4.41478439425051,9.75359342915811,4.72279260780288,1.64271047227926,0.0,0.0,0.924024640657084,0.178988326848249,0.634361233480176,6.09113924050633,25.0608695652174,7.70020533880904,0.330396475770925,0.733333333333333,0.4,0.0533333333333333,6.8788501026694,0.295154185022026,0.447761194029851,0.0895522388059701,1.64271047227926,0.0704845814977973,0.4375,0.571428571428571,1.54004106776181,0.066079295154185,0.333333333333333,0.333333333333333,1.0,5.54414784394251,0.388888888888889,21,54,0.388888888888889
Scottie Barnes,TOR,2.72251308900524,1.67539267015707,2.45944531658817,0.104712041884817,4.50261780104712,114.853556485356,2.61506276150628,2.09205020920502,28.4816753926702,16.6492146596859,0.534591194968554,5.44502617801047,0.403846153846154,4.08376963350785,10.261780104712,7.53926701570681,5.65445026178011,0.942408376963351,0.576470588235294,0.628205128205128,0.857142857142857,0.246445497630332,0.547378199052133,0.552132701421801,0.588744588744589,1.46596858638743,23.491773308958,5.65149136577708,8.47280334728034,3.45188284518828,0.157142857142857,3.76569037656904,0.153191489361702,2.82722513089005,1.67539267015707,0.0672268907563025,0.942408376963351,0.0476190476190476,0.0585480093676815,0.123711340206186,0.0641025641025641,7.74869109947644,17.9057591623037,5.34031413612565,2.40837696335079,5.0261780104712,2.61780104712042,0.837696335078534,0.0,0.0,0.31413612565445,0.109649122807018,0.568720379146919,6.79308176100629,25.6576923076923,7.12041884816754,0.322274881516588,0.735294117647059,0.68,0.0441176470588235,6.910994764397911,0.312796208530806,0.348484848484849,0.0303030303030303,2.61780104712042,0.118483412322275,0.48,0.916666666666667,1.46596858638743,0.0663507109004739,0.285714285714286,0.285714285714286,1.0,3.97905759162304,0.447368421052632,17,38,0.447368421052632
Pascal Siakam,IND,3.36134453781513,1.78571428571429,2.20472440944882,0.210084033613445,8.29831932773109,123.504721930745,0.524658971668416,1.57397691500525,34.0336134453782,18.9075630252101,0.488888888888889,7.24789915966387,0.36231884057971,7.66806722689076,6.9327731092437,11.5546218487395,5.672268907563031,2.20588235294118,0.375,0.392857142857143,0.72,0.27710843373494,0.492641967871486,0.504016064257028,0.545454545454545,0.840336134453782,29.6396396396396,4.82939632545932,7.24029380902413,3.25288562434418,0.155778894472362,3.04302203567681,0.137440758293839,2.41596638655462,1.26050420168067,0.0465116279069767,1.15546218487395,0.0482456140350877,0.0473251028806584,0.15625,0.050632911392405,6.51260504201681,16.4915966386555,3.04621848739496,3.46638655462185,11.3445378151261,5.25210084033613,1.15546218487395,0.105042016806723,0.0,0.840336134453782,0.176470588235294,0.481927710843374,8.67055555555556,26.0289855072464,5.35714285714286,0.204819277108434,0.588235294117647,0.433333333333333,0.0980392156862745,9.97899159663866,0.381526104417671,0.48421052631579,0.0,3.57142857142857,0.136546184738956,0.352941176470588,0.25,0.315126050420168,0.0120481927710843,0.333333333333333,0.333333333333333,1.0,6.9327731092437,0.363636363636364,24,66,0.363636363636364
Jaden McDaniels,MIN,3.00333704115684,1.33481646273637,2.66075388026608,0.111234705228031,3.8932146829810894,114.254143646409,1.98895027624309,1.54696132596685,27.2525027808676,13.5706340378198,0.565573770491803,5.3392658509455,0.520833333333333,3.559510567297,10.2335928809789,5.11679644048943,7.67519466073415,0.667408231368187,0.666666666666667,0.71875,0.92,0.282352941176471,0.544502352941176,0.626470588235294,0.658602150537634,1.11234705228031,21.1729622266402,3.54767184035477,5.52486187845304,2.5414364640884,0.0966386554621848,2.87292817679558,0.123222748815166,1.55728587319244,1.11234705228031,0.0518134715025906,0.333704115684093,0.0165745856353591,0.03475935828877,0.0631578947368421,0.101694915254237,3.67074527252503,8.78754171301446,2.22469410456062,1.4460511679644,4.22691879866518,2.33592880978865,0.667408231368187,0.0,0.0,0.111234705228031,0.113513513513514,0.6,5.87540983606557,24.5854166666667,6.00667408231368,0.317647058823529,0.740740740740741,0.675,0.0925925925925925,6.67408231368187,0.352941176470588,0.433333333333333,0.0833333333333333,0.889877641824249,0.0470588235294117,0.375,0.333333333333333,2.44716351501669,0.129411764705882,0.545454545454545,0.545454545454545,0.916666666666667,2.89210233592881,0.5,13,26,0.5
