Name,TeamAbbreviation,Points,Usage,EfgPct,TsPct,Assists,AssistPoints,Turnovers,FTA,FG3APct,Rebounds,DefRebounds,Blocks,Steals,AtRimFrequency,AtRimAccuracy,Avg2ptShotDistance,Avg3ptShotDistance
Bam Adebayo,MIA,26.5798905866818,23.8896366083446,0.520664869721474,0.557494052339413,6.35729107715525,15.8837955102811,3.0371627994718,6.16864742501415,0.198562443845463,7.06603773584906,10.6435176448387,1.00018871485186,1.84940554821664,0.238993710691824,0.699248120300752,7.87656950672646,25.3677272727273
Ivica Zubac,LAC,25.2259036144578,19.5583068428978,0.628450106157113,0.64299424184261,4.02861445783133,9.61972891566265,2.39081325301205,4.44277108433735,0.0,9.518424276694,13.3987544819777,1.69843366672957,1.03793168522363,0.528662420382166,0.714859437751004,4.38885350318471,0.0
Nikola Jokić,DEN,38.4230055658627,29.1612057667104,0.627292736610418,0.664198325820992,13.2838589981447,30.9461966604824,4.26716141001855,8.36734693877551,0.242112986060161,8.28072781284813,12.8576737272389,0.836120401337793,2.35971757710888,0.312545854732208,0.71830985915493,5.94472410454985,28.7139393939394
Brook Lopez,MIL,19.9005926209138,15.9916201117318,0.598837209302326,0.625600961538462,2.73370292487096,6.70999808831963,1.60581150831581,2.63811890651883,0.481912144702842,3.85205059409736,5.552353506244,2.84341978866475,0.960614793467819,0.255813953488372,0.777777777777778,6.04488778054863,26.7632707774799
Karl-Anthony Towns,NYK,34.4429214803211,27.2160664819945,0.584362139917696,0.633598841419261,4.30781280595261,9.57509300959467,3.75954572155865,8.00861562561191,0.278189300411523,9.04176904176904,13.9700078926598,0.986582478295186,1.40094711917916,0.420576131687243,0.669275929549902,4.73192702394527,26.4547337278107
Domantas Sabonis,SAC,26.8581759742869,21.6619318181818,0.626539753639418,0.65603532875368,8.49738850944154,20.148654077943,4.05785456006428,5.80554439533949,0.174692049272116,9.78359335681933,14.2223118821868,0.524510792818237,0.968327617510591,0.522956326987682,0.69593147751606,4.36689280868385,25.9711538461538
Alperen Sengun,HOU,29.7457974579746,26.5380604796663,0.505249343832021,0.543445692883895,7.62607626076261,18.7576875768758,3.9770397703977,8.77408774087741,0.0787401574803149,8.11674917491749,10.8966376089664,1.26608551266086,1.74346201743462,0.416447944006999,0.651260504201681,5.89078822412156,26.1224719101124
Rudy Gobert,MIN,18.1475272422464,13.2054794520548,0.668627450980392,0.681889763779528,2.66135792120704,6.85247275775356,1.8650461022632,5.720871751886,0.0,8.23109992660166,10.912906610703,2.18258132214061,1.17523609653725,0.835294117647059,0.755868544600939,2.35823529411765,0.0
Jarrett Allen,CLE,23.1868824889636,15.9179145867998,0.70625,0.720915032679739,3.32142106369561,8.03027117931469,2.03910027328148,5.82299768761825,0.0078125,8.37443593241683,12.1961441743504,1.52975691533948,1.61357921207041,0.6625,0.778301886792453,3.39653543307087,25.42
Nikola Vučević,CHI,27.700205338809,22.5341706686369,0.592003853564547,0.612624886466848,5.25667351129363,13.305954825462,2.4435318275154,3.05954825462012,0.309248554913295,7.56328462646635,11.4892739273927,1.07260726072607,1.25825082508251,0.261078998073218,0.660516605166052,6.45620641562064,25.9619937694704
