Name,TeamAbbreviation,Points,Usage,EfgPct,TsPct,Assists,AssistPoints,Turnovers,FTA,FG3APct,Rebounds,DefRebounds,Blocks,Steals,AtRimFrequency,AtRimAccuracy,Avg2ptShotDistance,Avg3ptShotDistance
Mikal Bridges,NYK,23.7110016420361,19.7140381282496,0.569737954353339,0.585158150851582,5.02463054187192,12.2331691297209,2.16748768472906,1.9376026272578,0.391377852916314,2.12155963302752,3.07289964040536,0.70284406668846,1.2258908139915,0.202874049027895,0.758333333333333,7.91680555555556,25.2822510822511
DeMar DeRozan,SAC,30.2815654329733,24.9490036089754,0.509174311926605,0.567631224764468,6.05631308659465,15.2824508588631,1.85939436869134,7.80945634850363,0.195718654434251,2.64818270683373,4.42383160899037,0.570816981805209,1.10595790224759,0.091743119266055,0.716666666666667,12.6577946768061,26.3854901960784
Michael Porter Jr.,DEN,26.0383684112498,20.2260072060269,0.595896946564886,0.61660777385159,3.07319798845223,7.15216986403427,1.93704600484262,3.6133358167256495,0.466603053435115,5.02793296089386,7.4846397318935,0.707503258238689,0.930925339787749,0.278625954198473,0.73972602739726,7.01520572450805,26.1333333333333
LeBron James,LAL,34.3373493975904,30.2603036876356,0.571259842519685,0.602899575671853,11.5461847389558,27.0682730923695,5.22088353413655,6.64658634538153,0.311811023622047,5.48027702499247,9.51234196267309,0.78266104756171,1.40477623921333,0.301574803149606,0.744125326370757,7.38215102974828,26.7815656565657
Dillon Brooks,HOU,21.7651922281935,17.9743724767421,0.532960893854749,0.55421052631579,2.64572137246796,6.32492765605622,1.57089706490285,2.52170318313353,0.524022346368715,2.83585179051956,4.12520729684909,0.33167495854063,1.24378109452736,0.154189944134078,0.550724637681159,8.3981220657277,25.4429487179487
Amen Thompson,HOU,21.4791851195748,17.7208083832335,0.574605451936872,0.599505562422744,5.86802480070859,14.6368467670505,3.05580159433127,5.46944198405669,0.130559540889527,6.23893805309735,8.22281167108753,1.96728558797524,2.14412024756852,0.51219512195122,0.719887955182073,5.20082508250825,25.1604395604396
Taurean Prince,MIL,14.6953405017921,12.6048700634336,0.600194552529183,0.612359550561798,3.47222222222222,8.13172043010753,1.83691756272401,1.0752688172043,0.651750972762646,3.2182103610675,5.68028738212842,0.336775931746745,1.70633138751684,0.192607003891051,0.585858585858586,5.32122905027933,24.8208955223881
Deni Avdija,POR,27.6354568125142,23.2246798603027,0.551008303677343,0.606573705179283,6.37043754250737,15.279981863523,4.44343686238948,8.43346180004534,0.405693950177936,5.89700056593096,9.3128390596745,0.791139240506329,1.60488245931284,0.384341637010676,0.654320987654321,4.33033932135729,25.5669590643275
Jaylen Brown,BOS,32.0421728168691,28.6813854567551,0.51520572450805,0.55622009569378,6.55512262204905,16.6628466651387,3.71304148521659,7.38024295209718,0.320214669051878,4.20919830255763,6.54269972451791,0.436179981634527,1.67584940312213,0.268336314847943,0.676666666666667,7.35631578947368,26.0650837988827
Bennedict Mathurin,IND,26.0419013291282,22.9647630619684,0.515826494724502,0.574425574425574,3.06375309754449,7.36652399189007,3.04122550123902,7.47916197341744,0.337631887456038,4.30433805349517,6.63825969948419,0.538237272931151,1.0540479928235,0.343493552168816,0.614334470989761,6.48371681415929,26.24375
Kelly Oubre Jr.,PHI,21.6280735259012,19.02842596521,0.517543859649123,0.553855569155447,2.57818095010742,6.37383623776558,1.90976366674624,4.41632847935068,0.326585695006748,4.37990954534635,6.43247092333254,0.712081652029433,2.18371706622359,0.388663967611336,0.670138888888889,4.4813627254509,25.395867768595
Luguentz Dort,OKC,16.6358167515039,13.5804997951659,0.578414839797639,0.587418300653595,2.66080518278575,6.31652012956964,1.18000925497455,1.0643220731143,0.6964586846543,3.3868916888221,4.71240471240471,0.900900900900901,1.82490182490183,0.158516020236088,0.574468085106383,6.32333333333333,25.2265206812652
Franz Wagner,ORL,35.8929898439435,31.3426329555362,0.507321274763135,0.554957724827056,7.0349269259351,16.8689621005697,3.41837998513748,7.70374040128809,0.303186907838071,4.24159742031502,7.10382513661202,0.521609538002981,1.8628912071535,0.281653746770026,0.669724770642202,6.34907292954265,26.6538461538462
Klay Thompson,DAL,24.9627421758569,21.9350563286945,0.534777651083238,0.551381215469613,3.60158966716344,8.42026825633383,2.18579234972678,1.83805265772479,0.630558722919042,3.05552105328531,5.01863354037267,0.745341614906832,1.24223602484472,0.080957810718358,0.676056338028169,11.5509259259259,25.073731884058
Bilal Coulibaly,WAS,17.7014852690528,17.9027027027027,0.471955128205128,0.516358463726885,4.86973459946433,12.3934745556367,3.04358412466521,4.50450450450451,0.358974358974359,3.57099477711648,4.92001938923897,0.99369849733398,1.89045079980611,0.317307692307692,0.702020202020202,6.27425,25.8410714285714
Julian Champagnie,SAS,20.2032721864155,16.9372531812198,0.548872180451128,0.581545064377682,2.75161130391671,6.3708477937531,1.83440753594447,2.33019335647001,0.721804511278195,3.94785847299814,6.24222830141756,0.870430241233524,1.51703556329271,0.189473684210526,0.634920634920635,4.00162162162162,25.1535416666667
Naji Marshall,DAL,23.1333839534295,20.2445652173913,0.550561797752809,0.583652618135377,5.26449000253101,12.7056441407239,2.83472538597823,4.04960769425462,0.306179775280899,4.14089130160333,6.34760705289673,0.277078085642317,1.7632241813602,0.293539325842697,0.708133971291866,5.82105263157895,25.8366972477064
Derrick Jones Jr.,LAC,20.4879328436516,16.3953488372093,0.592529711375212,0.611111111111111,1.57397691500525,3.80377754459601,1.73137460650577,3.09548793284365,0.371816638370119,3.44963273871983,4.45960125918153,0.865687303252886,2.07240293809024,0.434634974533107,0.703125,3.49378378378378,24.7844748858447
RJ Barrett,TOR,31.2308478038815,28.7248322147651,0.522912423625255,0.546470062555853,8.01838610827375,18.8968335035751,4.21348314606742,7.9417773237998,0.311608961303462,4.67134652201659,7.78259760142894,0.433784128604236,1.17376881857617,0.410386965376782,0.607940446650124,4.28757396449704,25.5313725490196
Trey Murphy III,NOP,29.0064516129032,23.4042553191489,0.548271752085817,0.592651757188498,4.85161290322581,11.5870967741935,2.65806451612903,5.93548387096774,0.522050059594756,3.46701164294955,5.73281452658885,1.01167315175097,1.4526588845655,0.251489868891538,0.701421800947867,5.55336658354115,26.7662100456621
Zaccharie Risacher,ATL,23.9003305364861,20.7896497880883,0.535301668806162,0.558333333333333,2.33918128654971,5.92423086702263,2.33918128654971,3.78845664886855,0.441591784338896,3.42021614748888,4.62868769074262,0.940996948118006,1.32248219735504,0.333761232349166,0.611538461538462,4.58850574712644,24.7440233236152
Andrew Wiggins,MIA,28.6625897367721,24.2960204794042,0.526881720430108,0.56984126984127,4.20101036958256,10.582291943632,2.6322786492954,6.83328901887796,0.415770609318996,3.56004250797024,4.77833820015928,1.32731616671091,1.59277940005309,0.225806451612903,0.582010582010582,6.85910020449898,25.6239193083573
Keldon Johnson,SAS,25.6215650353311,21.3235294117647,0.538311688311688,0.575205640423032,3.27139492279508,8.13923056791416,2.01517927244177,5.07720492017796,0.355844155844156,4.86047425651775,6.79433368310598,0.577124868835257,1.28541448058762,0.411688311688312,0.67192429022082,3.71754032258065,25.0843065693431
Royce O'Neale,PHX,18.2061579651941,15.6091676718938,0.579824561403509,0.584192439862543,4.36412315930388,10.8701472556894,1.74029451137885,0.69611780455154,0.773684210526316,4.65768050180168,7.87653006918574,0.904736562001064,1.78286322511974,0.115789473684211,0.636363636363636,4.81860465116279,26.0192743764172
Haywood Highsmith,MIA,13.2593619972261,11.4067504311407,0.571611253196931,0.584352078239609,3.10679611650485,7.57281553398058,1.49791955617198,1.19278779472954,0.595907928388747,3.48595933047448,4.96688741721854,1.02097130242826,1.87637969094923,0.237851662404092,0.666666666666667,4.23860759493671,24.6944206008584
Duncan Robinson,MIA,22.8659389868458,19.3353474320242,0.580693815987934,0.595168374816984,4.9258326336412,11.4469633361321,2.40694094598377,1.48334732717604,0.728506787330317,2.34913489942327,4.21380090497738,0.169683257918552,1.13122171945701,0.144796380090498,0.65625,4.58277777777778,25.5865424430642
De'Andre Hunter,CLE,29.2787944025834,22.7866128649418,0.572834645669291,0.618451025056948,2.47578040904198,6.0010764262648,2.20667384284177,6.83530678148547,0.509186351706037,3.46774193548387,5.74650912996778,0.349087003222342,1.34264232008593,0.18503937007874,0.617021276595745,7.36711229946524,25.1723514211886
Peyton Watson,DEN,16.2393162393162,14.3044275609117,0.532710280373832,0.562244897959184,2.77040966696139,6.42499263188918,1.65045682287062,4.0377247273799,0.317757009345794,3.40046701692936,5.37727666955768,2.68863833477884,1.38768430182134,0.448598130841122,0.640625,4.23458904109589,24.6110294117647
Tristan da Silva,ORL,16.5785381026439,15.3284671532847,0.494824016563147,0.5205078125,3.51477449455677,8.33592534992224,1.74183514774495,1.95956454121306,0.494824016563147,3.80907960199005,5.34659620764688,0.55952751010258,1.02580043518806,0.265010351966874,0.5859375,5.43155737704918,24.9686192468619
Corey Kispert,WAS,20.9946396664681,17.4553101997897,0.557522123893805,0.581395348837209,3.06730196545563,7.50446694460989,1.90589636688505,2.62060750446695,0.584070796460177,2.70714926712534,4.35697115384615,0.420673076923077,0.78125,0.233628318584071,0.689393939393939,4.64851063829787,26.5830303030303
Ziaire Williams,BKN,20.6806282722513,18.4832756632065,0.510576923076923,0.547743055555556,2.74869109947644,6.47905759162304,2.19240837696335,4.02486910994764,0.580769230769231,4.68189233278956,7.35198438516591,0.910865322055953,2.01691607026675,0.288461538461538,0.593333333333333,4.11467889908257,24.962582781457
Matas Buzelis,CHI,21.1627191633344,18.5784851811197,0.540540540540541,0.570480928689884,2.43002153183636,5.99815441402645,2.27622270070747,3.32205475238388,0.479279279279279,4.28417321621205,6.88696726374305,2.31624459542928,0.895614576899321,0.369369369369369,0.590243902439024,3.6636678200692,24.5860902255639
Dalton Knecht,LAL,23.7390719569603,18.768679019725,0.576301615798923,0.593908629441624,2.21923335574983,5.41358439811701,1.24411566913248,2.82447881640888,0.610412926391382,3.62598623468189,6.00067046597385,0.268186389540731,0.804559168622193,0.197486535008977,0.763636363636364,6.19400921658986,25.7379411764706
Brice Sensabaugh,UTA,25.5037991410638,21.3186174847517,0.590150250417362,0.613057324840764,3.63396101750909,8.58936240502147,3.53485298975884,2.41162867525603,0.621035058430718,3.47797283868831,5.57954168050482,0.26569246097642,1.52773165061441,0.103505843071786,0.629032258064516,7.98370044052863,25.2040322580645
Ryan Dunn,PHX,18.394528437725,16.7764189401066,0.515723270440252,0.516161616161616,2.05183585313175,5.25557955363571,1.43988480921526,1.40388768898488,0.553459119496855,4.75512021371327,6.16848783926683,1.4099400775467,1.55093408530137,0.205450733752621,0.714285714285714,5.59342723004695,24.3723484848485
Jaime Jaquez Jr.,MIA,20.6671501087745,20.0709906421426,0.501082251082251,0.54293893129771,6.0188542422045,14.902102973169,3.55329949238579,5.14865844815083,0.257575757575758,5.26029385089788,7.47731397459165,0.508166969147005,2.21415607985481,0.413419913419913,0.612565445026178,4.50466472303207,25.3042016806723
Justin Champagnie,WAS,19.4563662374821,15.495608531995,0.600973236009732,0.616780045351474,2.14592274678112,5.1859799713877,1.931330472103,2.61087267525036,0.469586374695864,6.25,8.47517730496454,1.38297872340426,2.30496453900709,0.369829683698297,0.730263157894737,3.24862385321101,26.0145077720207
