Name,TeamAbbreviation,Points,Usage,EfgPct,TsPct,Assists,AssistPoints,Turnovers,FTA,FG3APct,Rebounds,DefRebounds,Blocks,Steals,AtRimFrequency,AtRimAccuracy,Avg2ptShotDistance,Avg3ptShotDistance
OG Anunoby,NYK,24.4325521313896,19.8669047232592,0.557673509286413,0.589572192513369,3.02638863258904,7.23380697545673,1.8822661007566,4.17051116442148,0.449657869012708,3.30380214101144,4.81816503599779,1.19992615839025,2.03064426804504,0.376344086021505,0.654545454545455,4.52326820603908,24.656455142232
Jayson Tatum,BOS,36.4528301886792,30.6823841939233,0.537201365187713,0.582471089470481,8.13207547169811,21.0943396226415,3.94339622641509,8.30188679245283,0.496928327645051,5.89515518546556,10.9149582384207,0.721336370539104,1.44267274107821,0.227986348122867,0.724550898203593,7.54436906377205,26.6873626373626
Jaden McDaniels,MIN,19.1168036704263,16.3937165775401,0.537170263788969,0.562570462232244,3.11603899827949,7.72318868285223,1.8160963486905,2.44695086981457,0.363309352517986,4.48870675688554,6.4804256936526,1.40630938806537,2.09045990117826,0.298561151079137,0.706827309236948,6.06817325800377,24.5356435643564
Keegan Murray,SAC,17.6934635612322,15.1333333333333,0.537804878048781,0.555424528301887,2.0473328324568,4.95867768595041,1.12697220135237,1.35236664162284,0.547560975609756,4.75654376583169,6.76663542642924,1.2933458294283,1.14339268978444,0.189024390243902,0.774193548387097,6.69164420485175,25.9233707865169
Toumani Camara,POR,16.9876733436055,14.5809224665234,0.552374301675978,0.570504527813713,3.37057010785824,8.43605546995378,2.09938366718028,2.42681047765794,0.502793296089386,4.33233850004814,5.3320500481232,0.962463907603465,2.23291626564004,0.35195530726257,0.623015873015873,2.98314606741573,24.8359331476323
Pascal Siakam,IND,30.0800609988563,24.5305770887166,0.571912013536379,0.599544072948328,5.01334349980938,12.1044605413649,2.07777354174609,5.87113991612657,0.274111675126904,5.13894175866007,7.73470163435956,0.798175598631699,1.33029266438617,0.285109983079526,0.732937685459941,7.48135198135198,25.4586419753086
Tobias Harris,DET,21.0283315844701,17.7110210099521,0.533540372670808,0.570205479452055,3.39979013641133,8.3105981112277,1.78384050367261,3.48373557187828,0.327950310559006,4.53638559277539,7.71332492643968,1.19798234552333,1.55527532576713,0.216149068322981,0.741379310344828,7.47042513863216,24.6606870229008
Giannis Antetokounmpo,MIL,43.2731137088204,35.2770805174744,0.606520090978014,0.628007402837755,9.20297555791711,23.8894792773645,4.37832093517535,15.0265674814028,0.0477634571645185,8.50021303792075,13.9013452914798,1.66559897501602,1.2385223147555,0.565579984836998,0.749329758713137,6.05461783439491,26.7492063492064
Kevin Durant,PHX,35.5339805825243,28.8208750245242,0.597864768683274,0.642298670836591,5.67421790722762,13.4843581445523,4.09924487594391,7.78856526429342,0.330960854092527,4.04280618311534,7.60398613518198,1.66811091854419,1.08318890814558,0.110320284697509,0.790322580645161,10.4723404255319,25.5088709677419
Harrison Barnes,SAS,22.1467688937569,15.9937888198758,0.622254758418741,0.653100775193799,2.97918948521358,7.38225629791895,1.09529025191676,4.3592552026287,0.527086383601757,3.40921588034752,4.70406360424028,0.309187279151943,0.8613074204947,0.301610541727672,0.66504854368932,4.00340557275542,24.4426966292135
Julius Randle,MIN,28.8272157564906,25.3152088258471,0.542066027689031,0.591368227731864,7.22918531781558,18.3751119068935,4.38675022381379,7.49776186213071,0.334398296059638,5.45169595880443,7.68197088465846,0.358342665173572,1.05263157894737,0.312034078807242,0.703071672354949,6.00208,25.1821656050955
Evan Mobley,CLE,29.2314526876944,23.2971372161895,0.604304635761589,0.635748792270531,5.01999111505997,12.9498000888494,3.22079075966237,6.7747667703243,0.253863134657837,7.33607926082601,11.0466413746931,2.52175853604106,1.36130328051774,0.47682119205298,0.761574074074074,4.02115384615385,25.3230434782609
Scottie Barnes,TOR,28.2746160794941,27.1259842519685,0.481655691439323,0.520066889632107,8.53658536585366,19.8509485094851,4.17795844625113,6.82023486901536,0.26340545625588,5.66080288678394,8.85135135135135,1.41891891891892,2.09459459459459,0.26340545625588,0.646428571428572,7.76257982120051,26.245
Jalen Wilson,BKN,18.6318407960199,16.659445407279,0.495161290322581,0.533959537572254,3.60696517412935,9.37810945273632,1.96517412935323,4.1044776119403,0.583870967741936,3.35820895522388,4.85074626865672,0.124378109452736,0.995024875621891,0.232258064516129,0.618055555555556,4.7046511627907,25.5361878453039
Miles Bridges,CHA,31.1526479750779,27.8197064989518,0.495408631772268,0.542785234899329,5.94296669063024,14.1385094656123,3.25904624970046,6.08674814282291,0.413223140495868,5.7673860911271,9.81521478281738,1.07991360691145,1.05591552675786,0.297520661157025,0.657407407407407,5.20453834115806,26.0566964285714
Draymond Green,GSW,15.0355653666912,16.2045060658579,0.50294695481336,0.53304347826087,9.39416237429482,22.6391954868776,4.26784400294334,3.6055923473142,0.483300589390963,5.07352941176471,8.32721038452119,1.73891746265001,2.42468772961058,0.24950884086444,0.582677165354331,5.4212927756654,24.983606557377
Kyle Kuzma,MIL,23.767258382643,23.9760903254372,0.492924528301887,0.513874066168623,3.74753451676529,9.4181459566075,3.59960552268245,4.98027613412229,0.369103773584906,4.55833435998522,7.78133464663876,0.46786505786752,0.886481162275302,0.275943396226415,0.705128205128205,6.15663551401869,26.0095846645367
