Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGA,NonHeaveArc3Accuracy
Kyle Filipowski,UTA,3.22274881516588,1.8957345971564,2.6967355306734,0.0631911532385466,3.94944707740916,121.630982367758,0.692695214105794,1.51133501259446,21.8009478672986,9.41548183254344,0.614093959731544,6.95102685624013,0.351598173515982,2.93838862559242,6.69826224328594,4.86571879936809,6.824644549763031,0.4739336492891,0.579234972677596,0.666666666666667,0.935064935064935,0.424710424710425,0.529211154598826,0.576254826254826,0.594827586206897,1.51658767772512,18.9813526301141,6.93896861693739,10.3274559193955,4.65994962216625,0.234177215189873,4.50251889168766,0.183568677792041,3.53870458135861,1.57977883096367,0.0749625187406296,1.80094786729858,0.0703703703703703,0.0724441435341909,0.242152466367713,0.105527638190955,4.42338072669826,10.5845181674566,2.68562401263823,1.73775671406003,4.51816745655608,2.27488151658768,0.568720379146919,0.0315955766192733,0.0315955766192733,0.252764612954186,0.127622377622378,0.723938223938224,4.47181208053691,25.0931818181818,4.89731437598736,0.299227799227799,0.670967741935484,0.528846153846154,4.32859399684044,0.264478764478765,0.562043795620438,0.18957345971564,0.0115830115830115,0.333333333333333,1.0,0.166666666666667,2.40126382306477,0.146718146718147,0.368421052631579,0.368421052631579,1.0,4.54976303317536,0.340277777777778,143,0.342657342657343
Isaiah Stewart,DET,2.30899830220713,0.882852292020374,3.103272850602,0.135823429541596,3.05602716468591,111.957994579946,3.42140921409214,0.948509485094851,14.7028862478778,8.86247877758913,0.60536398467433,1.79966044142615,0.320754716981132,2.24108658743633,7.87775891341256,2.85229202037351,1.73174872665535,0.0,0.734177215189873,0.943089430894309,1.0,0.168789808917197,0.55461233974359,0.584394904458599,0.616809116809117,2.37691001697793,12.5449101796407,6.76615228082076,9.11246612466125,4.67479674796748,0.171641791044776,3.65853658536585,0.164634146341463,4.41426146010187,2.71646859083192,0.115440115440115,1.62988115449915,0.0679886685552408,0.091493924231594,0.126482213438735,0.145748987854251,4.17657045840408,10.5263157894737,2.00339558573854,2.17317487266554,2.95415959252971,1.35823429541596,0.373514431239389,0.0,0.0,0.271646859083192,0.116618075801749,0.745222929936306,3.50114942528736,25.3716981132075,6.14601018675722,0.576433121019108,0.679558011049724,0.691056910569106,2.58064516129032,0.24203821656051,0.447368421052632,0.135823429541596,0.0127388535031847,0.25,0.0,0.0,0.305602716468591,0.0286624203821656,0.333333333333333,0.333333333333333,1.0,1.49405772495756,0.318181818181818,44,0.318181818181818
Goga Bitadze,ORL,2.57695060844667,1.07372942018611,2.68720888570405,0.143163922691482,4.29491768074445,109.756097560976,3.51506456241033,1.75753228120517,17.967072297781,11.1309949892627,0.655948553054662,1.00214745884037,0.111111111111111,3.04223335719399,9.87831066571224,4.7244094488189,0.322118826055834,0.0,0.676470588235294,0.92,1.0,0.0825958702064896,0.596787164179105,0.615044247787611,0.630653266331658,3.8654259126700095,14.5736434108527,8.29451809387316,10.6169296987088,5.66714490674319,0.242703533026114,4.34002869440459,0.216457960644007,5.97709377236936,3.82963493199714,0.153735632183908,2.11166785969936,0.0927672955974842,0.124624624624625,0.201970443349754,0.2,4.9033643521832495,11.7036506800286,3.00644237652112,1.89692197566213,4.76020042949177,2.00429491768074,0.393700787401575,0.0,0.0,0.501073729420186,0.145833333333333,0.793510324483776,2.98102893890675,26.5214285714286,8.62562634216178,0.710914454277286,0.726141078838174,0.634285714285714,2.21904080171797,0.182890855457227,0.451612903225806,0.286327845382964,0.023598820058997,0.125,1.0,0.0,0.214745884037223,0.0176991150442477,0.0,0.0,0.0,0.78740157480315,0.136363636363636,21,0.142857142857143
Kel'el Ware,MIA,2.00562983814215,0.985221674876847,1.94566170026293,0.0,1.93525686136524,113.482361159623,2.47991617184771,1.36220747467691,20.935960591133,12.420830401126,0.628895184135977,3.9057002111189294,0.321100917431193,1.61857846586911,11.963406052076,3.65939479239972,3.5890218156228,0.105559465165377,0.765765765765766,0.92896174863388,0.971428571428571,0.239224137931034,0.568130155210643,0.591594827586207,0.602226720647773,2.74454609429979,17.4091627172196,8.29097283085013,12.4694376528117,5.55361508906741,0.236959761549925,6.00768424729305,0.235616438356164,4.08163265306123,2.77973258268825,0.120610687022901,1.30190007037298,0.0619765494137353,0.0926517571884984,0.218604651162791,0.143497757847534,2.11118930330753,5.03166783954961,1.30190007037298,0.809289232934553,2.35749472202674,1.1963406052076,0.246305418719212,0.0,0.0,0.105559465165377,0.0692464358452138,0.732758620689655,4.15212464589235,25.654954954955,8.05770584095707,0.493534482758621,0.707423580786026,0.740740740740741,3.9057002111189294,0.239224137931034,0.522522522522523,0.457424349049965,0.0280172413793103,0.153846153846154,1.0,0.0,0.738916256157636,0.0452586206896551,0.19047619047619,0.19047619047619,1.0,3.1667839549613,0.344444444444444,88,0.352272727272727
Zach Edey,MEM,2.9520295202952,1.4760147601476,3.04551539491299,0.0335457900033545,3.92485743039249,114.424040066778,2.83806343906511,1.20200333889816,20.4629319020463,12.7138544112714,0.614775725593668,1.74438108017444,0.346153846153846,3.01912110030191,9.92955384099296,5.70278430057028,1.81147266018115,0.0,0.63519313304721,0.870588235294118,1.0,0.120649651972158,0.577841529411765,0.603248259860789,0.634095634095634,4.22676954042268,16.0633484162896,9.15327978580991,10.550918196995,4.87479131886478,0.203626220362622,5.47579298831386,0.222523744911805,7.74907749077491,4.79704797047971,0.17964824120603,2.61657162026166,0.124401913875598,0.155305692199578,0.153191489361702,0.197424892703863,2.18047635021805,5.53505535055351,1.00637370010064,1.17410265011741,4.26031533042603,2.18047635021805,0.80509896008051,0.0,0.0,0.301912110030191,0.13771186440678,0.684454756380511,3.53087071240106,24.8365384615385,8.15162697081516,0.563805104408353,0.744855967078189,0.624309392265193,4.3609527004361,0.301624129930394,0.384615384615385,0.201274740020127,0.0139211136890951,0.333333333333333,1.0,0.0,0.536732640053673,0.037122969837587,0.25,0.25,1.0,1.20764844012076,0.388888888888889,36,0.388888888888889
Luke Kornet,BOS,1.17157974300831,0.529100529100529,2.24995273208546,0.0,3.93046107331822,109.421112372304,2.68634127884979,1.36208853575482,16.6666666666667,10.4686318972033,0.675090252707581,0.113378684807256,0.0,2.53212396069539,9.82615268329554,4.30839002267574,0.0,0.0,0.695187165775401,0.955882352941176,0.0,0.0107142857142857,0.611352321428571,0.667857142857143,0.680555555555556,3.85487528344671,11.4331723027375,7.33598033654755,7.49148694665153,4.42678774120318,0.164095371669004,2.83768444948922,0.118858954041204,7.1806500377929,3.59032501889645,0.191532258064516,3.36356764928194,0.106714628297362,0.138345864661654,0.163090128755365,0.251461988304094,4.42176870748299,11.6780045351474,1.58730158730159,2.83446712018141,3.66591080876795,1.8896447467876,0.340136054421769,0.0,0.0,0.113378684807256,0.155763239875389,0.810714285714286,2.56714801444043,27.2666666666667,8.46560846560847,0.8,0.732142857142857,0.689024390243902,1.8896447467876,0.178571428571429,0.4,0.113378684807256,0.0107142857142857,1.0,0.666666666666667,0.0,0.037792894935752,0.0035714285714285,0.0,0.0,0.0,0.0755857898715041,0.0,2,0.0
Donovan Clingan,POR,2.6344676180022,1.09769484083425,3.45521023765996,0.0,3.5492133186974,112.458896602119,4.01899890390939,1.24223602484472,15.8068057080132,10.3549213318697,0.579505300353357,1.79290157336261,0.285714285714286,2.26856933772411,7.31796560556165,4.68349798755946,1.53677277716795,0.0,0.609756097560976,0.91743119266055,1.0,0.147590361445783,0.590929783950617,0.557228915662651,0.576,4.02488108305891,13.7496155029222,9.63436928702011,11.3262696382901,5.62659846547315,0.216292134831461,4.96894409937888,0.219354838709677,7.93999268203439,4.97621661178193,0.18941504178273,2.78082693011343,0.112259970457903,0.151971326164875,0.16289592760181,0.213592233009709,2.81741675814124,7.061836809367,1.39041346505671,1.42700329308452,3.80534211489206,2.04903036955726,0.585437248444932,0.0,0.0,0.109769484083425,0.150537634408602,0.855421686746988,2.42650176678445,25.6591836734694,8.59860958653494,0.707831325301205,0.634042553191489,0.604026845637584,1.64654226125137,0.135542168674699,0.311111111111111,0.109769484083425,0.0090361445783132,0.333333333333333,1.0,0.0,0.182949140139041,0.0150602409638554,0.4,0.4,1.0,1.60995243322356,0.272727272727273,44,0.272727272727273
Mason Plumlee,PHX,2.23400227186672,1.1359333585763,2.93054234062797,0.11359333585763,4.16508898144642,118.362662586075,1.79801071155318,1.26243305279265,12.6088602801969,7.49716016660356,0.631313131313131,0.151457781143506,0.0,3.14274895872775,7.34570238546005,2.12040893600909,0.0,0.0,0.776,0.941747572815534,0.0,0.0198019801980198,0.58141325,0.618811881188119,0.635496183206107,1.66603559257857,10.8629441624365,8.65842055185538,12.9686304514155,6.08263198163734,0.24537037037037,5.92960979342005,0.25963149078727,4.39227565316168,2.46118894358198,0.117967332123412,1.9310867095797,0.0852842809364548,0.100957354221062,0.162162162162162,0.168,5.07383566830746,12.0030291556229,3.21847784929951,1.85535781900795,4.8466489965922,2.23400227186672,0.302915562287013,0.0,0.0,0.340780007572889,0.233201581027668,0.717821782178218,3.23282828282828,35.625,5.3388867853086,0.698019801980198,0.765957446808511,0.768518518518519,2.08254449072321,0.272277227722772,0.309090909090909,0.0757288905717531,0.0099009900990099,0.0,0.0,0.0,0.0757288905717531,0.0099009900990099,0.0,0.0,0.0,0.0757288905717531,0.0,1,0.0
Nick Richards,PHX,3.220675944334,1.47117296222664,2.7893175074184,0.0,4.69184890656064,123.031496062992,2.16535433070866,0.551181102362205,21.0337972166998,13.7176938369781,0.594202898550725,0.0795228628230616,0.0,4.73161033797217,11.1332007952286,5.16898608349901,0.0,0.0,0.682926829268293,0.903225806451613,0.0,0.0057636887608069,0.564606628242075,0.590778097982709,0.63126491646778,3.97614314115308,17.2950536146662,9.21859545004946,12.5196850393701,5.15748031496063,0.229020979020979,6.69291338582677,0.261136712749616,5.88469184890656,3.57852882703777,0.148760330578512,2.26640159045726,0.0966101694915254,0.123012552301255,0.187817258883249,0.174698795180723,1.94831013916501,4.7713717693837,1.07355864811133,0.874751491053678,6.36182902584493,3.02186878727634,0.636182902584493,0.0,0.0,0.47713717693837,0.186732186732187,0.631123919308357,4.1104347826087,23.4,8.62823061630219,0.62536023054755,0.714285714285714,0.632258064516129,4.57256461232604,0.331412103746398,0.382608695652174,0.516898608349901,0.0374639769452449,0.461538461538462,1.0,0.0,0.0795228628230616,0.0057636887608069,0.0,0.0,0.0,0.0,0.0,0,0.0
Moussa Diabaté,CHA,2.49590834697218,1.47299509001637,2.21950722867033,0.0409165302782324,4.70540098199673,113.254965545197,1.6214025131739,1.86461289014998,16.4893617021277,11.2111292962357,0.609489051094891,0.245499181669394,0.0,2.82324058919804,10.1472995090016,3.51882160392799,0.0,0.0,0.74251497005988,0.892086330935252,0.0,0.0214285714285714,0.598525535714286,0.596428571428571,0.605105105105105,2.29132569558101,13.3718952024498,8.91875381795968,10.1743007701662,5.26955816781516,0.25,4.29671665991082,0.181506849315069,7.6513911620294595,4.6644844517185,0.176197836166924,2.94599018003273,0.114285714285714,0.145653876272514,0.231075697211155,0.2,2.29132569558101,5.810147299509,1.06382978723404,1.22749590834697,4.74631751227496,2.08674304418985,0.490998363338789,0.0,0.0,0.572831423895254,0.15987460815047,0.732142857142857,3.15182481751825,26.25,8.14238952536825,0.710714285714286,0.663316582914573,0.71969696969697,3.0278232405892,0.264285714285714,0.472972972972973,0.0409165302782324,0.0035714285714285,0.0,0.0,0.0,0.0818330605564648,0.0071428571428571,0.0,0.0,0.0,0.16366612111293,0.0,4,0.0
Daniel Gafford,DAL,2.61075949367089,1.10759493670886,3.0057346252719,0.316455696202532,6.13132911392405,116.607354685647,4.03321470937129,0.909450375642546,27.7294303797468,15.9414556962025,0.702233250620347,0.0,0.0,5.34018987341772,16.1392405063291,6.25,0.0,0.0,0.720848056537103,0.902654867256637,0.0,0.0,0.621093548387097,0.702233250620347,0.72119341563786,4.50949367088608,19.1866527632951,7.67253312240459,9.2131277184658,4.54725187821273,0.162889518413598,3.91459074733096,0.168367346938776,6.13132911392405,4.23259493670886,0.173419773095624,1.85917721518987,0.094758064516129,0.138364779874214,0.122516556291391,0.204878048780488,3.16455696202532,7.3575949367088604,2.13607594936709,1.02848101265823,7.75316455696203,3.6392405063291102,1.02848101265823,0.0,0.0,0.67246835443038,0.196162046908316,0.789081885856079,2.56129032258065,0.0,12.5791139240506,0.789081885856079,0.742138364779874,0.711864406779661,3.32278481012658,0.208436724565757,0.547619047619048,0.0395569620253164,0.0024813895781637,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
