Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGA,NonHeaveArc3Accuracy
OG Anunoby,NYK,1.8822661007566,0.99649381804761,1.58730158730159,0.110721535338623,3.22937811404318,114.214509876315,1.19992615839025,2.03064426804504,24.4325521313896,10.3893707326075,0.557726465364121,8.48865104262779,0.372549019607843,3.37700682782801,8.30411515039675,3.28473888171249,8.80236205942056,0.66432921203174,0.71656050955414,0.767918088737201,0.929824561403509,0.449657869012708,0.593866516966068,0.557673509286413,0.589572192513369,0.775050747370364,19.8669047232592,3.30380214101144,4.81816503599779,1.79065903636699,0.0763779527559055,2.65829795089533,0.115848753016895,1.78999815464108,0.922679461155195,0.037174721189591,0.848865104262779,0.0404929577464788,0.0386940749697702,0.0632653061224489,0.0520231213872832,3.02638863258904,7.23380697545673,1.84535892231039,1.18102971027865,4.17051116442148,2.14061634988005,0.479793319800701,0.0184535892231038,0.0,0.147628713784831,0.105026929982047,0.826001955034213,4.52326820603908,24.656455142232,7.104631850895,0.376344086021505,0.654545454545455,0.73015873015873,2.04834840376453,0.108504398826979,0.378378378378378,1.23639047794796,0.0654936461388074,0.298507462686567,0.65,0.0149253731343283,3.93061450452113,0.208211143695015,0.370892018779343,0.374407582938389,0.949367088607595,4.55803653810666,0.37246963562753,246,0.373983739837398
Jayson Tatum,BOS,3.94339622641509,2.52830188679245,1.48561695685087,0.132075471698113,5.79245283018868,111.750189825361,0.721336370539104,1.44267274107821,36.4528301886792,13.9056603773585,0.559023066485753,13.7358490566038,0.34435261707989,6.75471698113208,5.43396226415094,10.1132075471698,6.50943396226415,7.64150943396226,0.349514563106796,0.359102244389027,0.46,0.496928327645051,0.528533572895277,0.537201365187713,0.582471089470481,0.415094339622642,30.6823841939233,5.89515518546556,10.9149582384207,4.72665148063781,0.183222958057395,5.58086560364465,0.236714975845411,0.905660377358491,0.339622641509434,0.019108280254777,0.566037735849057,0.0181928441479684,0.0185256657661134,0.147252747252747,0.0276923076923076,8.13207547169811,21.0943396226415,3.30188679245283,4.83018867924528,8.30188679245283,2.92452830188679,0.641509433962264,0.433962264150943,0.0566037735849056,0.69811320754717,0.110280373831776,0.724914675767918,7.54436906377205,26.6873626373626,6.30188679245283,0.227986348122867,0.724550898203593,0.413223140495868,4.30188679245283,0.155631399317406,0.43421052631579,3.30188679245283,0.119453924914676,0.405714285714286,0.309859154929577,0.0057142857142857,0.849056603773585,0.030716723549488,0.444444444444444,0.444444444444444,0.9,12.8867924528302,0.336749633967789,681,0.337738619676946
Jaden McDaniels,MIN,1.8160963486905,0.917606576180463,2.14428666730201,0.0573504110112789,2.59988529917798,111.991638160395,1.40630938806537,2.09045990117826,19.1168036704263,10.1510227489964,0.56120527306968,5.79239151213917,0.333333333333333,1.98814758172434,6.95851653603518,4.4350984515389,5.4482890460715,0.286752055056395,0.610738255033557,0.68421052631579,0.95,0.363309352517986,0.555283754512636,0.537170263788969,0.562570462232244,1.22347543490728,16.3937165775401,4.48870675688554,6.4804256936526,3.07867730900798,0.123947972456006,2.96465222348917,0.129246064623032,2.48518447715542,1.28082584591856,0.0557868442964196,1.10877461288473,0.0448569218870843,0.0501202886928628,0.125265392781316,0.0776255707762557,3.11603899827949,7.72318868285223,1.62492831198624,1.49111068629325,2.44695086981457,1.166125023896,0.382336073408526,0.0191168036704263,0.0,0.210284840374689,0.0707762557077625,0.661870503597122,6.06817325800377,24.5356435643564,4.76008411393615,0.298561151079137,0.706827309236948,0.636363636363636,4.41598164786848,0.276978417266187,0.415584415584416,0.974956987191742,0.0611510791366906,0.509803921568627,0.653846153846154,0.0392156862745098,3.11603899827949,0.195443645083933,0.319018404907975,0.319018404907975,1.0,2.67635251385968,0.342857142857143,137,0.35036496350365
Keegan Murray,SAC,1.12697220135237,0.657400450788881,1.74500422178441,0.0375657400450788,1.48384673178062,115.970009372071,1.2933458294283,1.14339268978444,17.6934635612322,6.96844477836213,0.566037735849057,8.43350864012021,0.34375,1.12697220135237,5.14650638617581,2.74229902329076,8.56498873027799,0.112697220135237,0.652380952380952,0.721052631578947,0.987012987012987,0.547560975609756,0.542947882938979,0.537804878048781,0.555424528301887,0.751314800901578,15.1333333333333,4.75654376583169,6.76663542642924,2.73664479850047,0.115232833464878,3.58013120899719,0.152922337870296,2.74229902329076,1.07062359128475,0.0441518202943454,1.57776108189331,0.0725388601036269,0.0575745202123315,0.124645892351275,0.0486322188449848,2.0473328324568,4.95867768595041,1.18332081141999,0.864012021036814,1.35236664162284,0.751314800901578,0.262960180315552,0.0375657400450788,0.0,0.0,0.0495283018867924,0.736585365853659,6.69164420485175,25.9233707865169,2.91134485349361,0.189024390243902,0.774193548387097,0.666666666666667,3.15552216378663,0.204878048780488,0.44047619047619,0.901577761081893,0.0585365853658536,0.333333333333333,0.6875,0.0,2.46055597295267,0.159756097560976,0.358778625954198,0.358778625954198,1.0,5.97295266716754,0.336477987421384,317,0.337539432176656
Toumani Camara,POR,2.09938366718028,1.1748844375963,2.21430634446905,0.173343605546995,4.25654853620955,115.264677574591,0.962463907603465,2.23291626564004,16.9876733436055,6.85670261941448,0.542134831460674,6.93374422187982,0.376044568245125,1.75269645608629,4.89214175654854,2.54237288135593,7.4537750385208,0.346687211093991,0.658031088082902,0.80379746835443,0.955555555555556,0.502793296089386,0.576876851851852,0.552374301675978,0.570504527813713,1.3482280431433,14.5809224665234,4.33233850004814,5.3320500481232,2.48315688161694,0.104707792207792,2.54090471607315,0.116814159292035,3.33204930662558,1.4060092449923,0.0571205007824726,1.67565485362096,0.0688291139240506,0.06294256490952,0.0940366972477064,0.0502692998204667,3.37057010785824,8.43605546995378,1.67565485362096,1.69491525423729,2.42681047765794,1.09784283513097,0.211864406779661,0.0192604006163328,0.0192604006163328,0.211864406779661,0.0761154855643044,0.854748603351955,2.98314606741573,24.8359331476323,4.85362095531587,0.35195530726257,0.623015873015873,0.636942675159236,1.96456086286595,0.142458100558659,0.343137254901961,0.0385208012326656,0.0027932960893854,0.5,1.0,0.0,2.98536209553159,0.216480446927374,0.354838709677419,0.357142857142857,0.963636363636364,3.94838212634823,0.390243902439024,204,0.392156862745098
Pascal Siakam,IND,2.07777354174609,1.2199771254289,1.79862961553102,0.0762485703393061,5.07052992756386,111.345496009122,0.798175598631699,1.33029266438617,30.0800609988563,16.3553183377812,0.567599067599068,6.1761341974838,0.390092879256966,4.3080442241708,10.9416698436904,7.62485703393061,7.03393061380099,0.171559283263439,0.589322381930185,0.640625,0.976190476190476,0.274111675126904,0.523088569009314,0.571912013536379,0.599544072948328,1.48684712161647,24.5305770887166,5.13894175866007,7.73470163435956,3.89585708855948,0.162827640984909,3.45876092740403,0.149180327868852,2.53526496378193,1.54403354937095,0.0669975186104218,0.99123141441098,0.0460992907801418,0.056910569105691,0.139186295503212,0.0859375,5.01334349980938,12.1044605413649,2.93556995806329,2.07777354174609,5.87113991612657,2.87838353030881,0.743423560808235,0.038124285169653,0.0190621425848265,0.400304994281357,0.118146718146718,0.55922165820643,7.48135198135198,25.4586419753086,6.42394205108654,0.285109983079526,0.732937685459941,0.68421052631579,7.07205489897064,0.313874788494078,0.479784366576819,2.85932138772398,0.126903553299492,0.413333333333333,0.548387096774194,0.0066666666666666,1.84902783072817,0.0820642978003384,0.402061855670103,0.414893617021277,1.0,4.32710636675562,0.383259911894273,226,0.384955752212389
Tobias Harris,DET,1.78384050367261,1.04931794333683,1.44912317546992,0.0629590766002098,2.53934942287513,112.841530054645,1.19798234552333,1.55527532576713,21.0283315844701,11.3536201469045,0.541589648798521,5.54039874081847,0.34469696969697,3.00104931794334,6.63168940188877,5.66631689401889,5.35152151101784,0.377754459601259,0.539249146757679,0.574545454545455,0.934065934065934,0.327950310559006,0.523401823899371,0.533540372670808,0.570205479452055,0.755508919202518,17.7110210099521,4.53638559277539,7.71332492643968,3.8041193778898705,0.164097914777879,3.55191256830601,0.151433691756272,1.36411332633788,0.566631689401889,0.0227272727272727,0.776495278069255,0.0378323108384458,0.0295475530932594,0.142857142857143,0.0239234449760765,3.39979013641133,8.3105981112277,1.8887722980063,1.51101783840504,3.48373557187828,1.74186778593914,0.419727177334732,0.0209863588667366,0.0,0.146904512067156,0.096662830840046,0.544099378881988,7.47042513863216,24.6606870229008,3.65162644281217,0.216149068322981,0.741379310344828,0.689922480620155,6.23294858342078,0.368944099378882,0.481481481481481,1.46904512067156,0.0869565217391304,0.3,0.380952380952381,0.0142857142857142,2.51836306400839,0.149068322981366,0.383333333333333,0.383333333333333,0.91304347826087,3.02203567681007,0.3125,144,0.3125
Giannis Antetokounmpo,MIL,4.37832093517535,2.12539851222104,1.65104388581167,0.276301806588735,10.7757704569607,113.986760623532,1.66559897501602,1.2385223147555,43.2731137088204,26.6950053134963,0.620222929936306,1.33900106269926,0.225806451612903,9.26673751328374,14.1976620616366,18.9160467587673,0.446333687566419,0.446333687566419,0.428754813863928,0.465181058495822,0.5,0.0477634571645185,0.589333295368261,0.606520090978014,0.628007402837755,2.59298618490967,35.2770805174744,8.50021303792075,13.9013452914798,6.12855007473842,0.252640845070423,6.98270339525945,0.279248505550811,3.12433581296493,2.06163655685441,0.0975855130784708,0.977683315621679,0.0480167014613778,0.0732581967213114,0.189944134078212,0.137362637362637,9.20297555791711,23.8894792773645,3.71944739638682,5.48352816153029,15.0265674814028,7.48140276301807,1.95536663124336,0.0212539851222104,0.0,0.871413390010627,0.223417721518987,0.613343442001516,6.05461783439491,26.7492063492064,15.855472901169,0.565579984836998,0.749329758713137,0.483005366726297,5.52603613177471,0.197119029567854,0.411538461538462,5.3134962805526,0.189537528430629,0.452,0.283185840707965,0.004,0.0637619553666312,0.0022744503411675,0.0,0.0,0.0,1.27523910733262,0.233333333333333,59,0.23728813559322
Kevin Durant,PHX,4.09924487594391,2.80474649406688,1.12420278888769,0.0431499460625674,7.14131607335491,119.324090121317,1.66811091854419,1.08318890814558,35.5339805825243,16.2243797195254,0.574468085106383,8.02588996763754,0.43010752688172,6.53721682847896,8.06903991370011,10.571736785329,9.19093851132686,1.16504854368932,0.43287037037037,0.44,0.8875,0.330960854092527,0.492144439501779,0.597864768683274,0.642298670836591,0.302049622437972,28.8208750245242,4.04280618311534,7.60398613518198,3.44454072790295,0.149717514124294,3.63951473136915,0.145203111495246,0.496224379719525,0.215749730312837,0.0102669404517453,0.280474649406688,0.0137711864406779,0.0119916579770594,0.104430379746835,0.0101522842639593,5.67421790722762,13.4843581445523,3.53829557713053,2.13592233009709,7.78856526429342,3.14994606256742,0.798274002157497,0.151024811218986,0.0215749730312837,0.862998921251349,0.123486682808717,0.441281138790036,10.4723404255319,25.5088709677419,2.67529665587918,0.110320284697509,0.790322580645161,0.63265306122449,9.14778856526429,0.377224199288256,0.52122641509434,4.40129449838188,0.181494661921708,0.553921568627451,0.424778761061947,0.0098039215686274,1.89859762675297,0.0782918149466192,0.5,0.5,1.0,6.12729234088457,0.408450704225352,284,0.408450704225352
Harrison Barnes,SAS,1.09529025191676,0.67907995618839,0.824810293632465,0.0219058050383351,3.22015334063527,118.308303886926,0.309187279151943,0.8613074204947,22.1467688937569,7.07557502738226,0.591331269349845,7.88608981380066,0.434540389972145,3.52683461117196,4.90690032858708,3.46111719605696,10.0547645125958,0.197152245345016,0.586387434554974,0.647398843930636,0.980769230769231,0.527086383601757,0.571285416666667,0.622254758418741,0.653100775193799,0.788608981380066,15.9937888198758,3.40921588034752,4.70406360424028,2.38515901060071,0.100092678405931,2.18639575971731,0.0873015873015873,2.12486308871851,0.920043811610077,0.0419161676646706,1.20481927710843,0.0466893039049236,0.0444954128440367,0.101098901098901,0.0582278481012658,2.97918948521358,7.38225629791895,1.5553121577218,1.42387732749179,4.3592552026287,2.19058050383352,0.350492880613363,0.0219058050383351,0.0,0.131434830230011,0.131510416666667,0.828696925329429,4.00340557275542,24.4426966292135,4.51259583789704,0.301610541727672,0.66504854368932,0.656934306569343,2.45345016429354,0.16398243045388,0.482142857142857,0.109529025191676,0.007320644216691,0.0,0.0,0.0,4.3592552026287,0.291361639824305,0.482412060301508,0.482412060301508,1.0,3.52683461117196,0.372670807453416,160,0.375
