Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGA,NonHeaveArc3Accuracy
Zaccharie Risacher,ATL,2.33918128654971,1.32214594457157,1.89446916719644,0.07627765064836,2.69514365624205,117.6500508647,0.940996948118006,1.32248219735504,23.9003305364861,11.0602593440122,0.537931034482759,8.74650394101195,0.354651162790698,2.69514365624205,8.74650394101195,3.15280956013222,9.07704042715484,0.22883295194508,0.735042735042735,0.8,0.975409836065574,0.441591784338896,0.583521204188482,0.535301668806162,0.558333333333333,0.966183574879227,20.7896497880883,3.42021614748888,4.62868769074262,2.28891149542218,0.101237345331834,2.11088504577823,0.0971896955503512,2.21205186880244,1.19501652682431,0.0491118077324973,0.99160945842868,0.0450346420323325,0.0471749862863411,0.0962099125364431,0.0716180371352785,2.33918128654971,5.92423086702263,1.09331299262649,1.24586829392321,3.78845664886855,1.70353419781337,0.432240020340707,0.127129417747267,0.0,0.15255530129672,0.0863309352517985,0.775353016688062,4.58850574712644,24.7440233236152,6.61072972285787,0.333761232349166,0.611538461538462,0.754716981132076,3.813882532418,0.192554557124519,0.44,0.635647088736334,0.0320924261874197,0.36,0.666666666666667,0.0,3.66132723112128,0.184852374839538,0.444444444444444,0.450704225352113,1.0,5.08517670989067,0.29,200,0.29
Andrew Wiggins,MIA,2.6322786492954,1.70167508641319,1.34165781083953,0.0797660196756181,4.62642914118586,113.936819750465,1.32731616671091,1.59277940005309,28.6625897367721,13.0018612071258,0.503067484662577,9.25285828237171,0.373563218390805,5.21137995214039,6.5939909598511,6.48763626695028,9.01356022334486,1.35602233448551,0.504065040650407,0.536796536796537,0.869230769230769,0.415770609318996,0.525369188861985,0.526881720430108,0.56984126984127,0.797660196756182,24.2960204794042,3.56004250797024,4.77833820015928,1.99097425006637,0.0881316098707403,2.60153968675338,0.106175514626219,2.33980324381813,1.27625631480989,0.0523446019629225,1.03695825578304,0.0422077922077922,0.0472569255839217,0.080168776371308,0.0875420875420875,4.20101036958256,10.582291943632,2.02073916511566,2.1802712044669,6.83328901887796,2.84498803509705,0.584950810954533,0.452007444828503,0.212709385801649,0.372241425152885,0.133190118152524,0.6415770609319,6.85910020449898,25.6239193083573,5.02525923956395,0.225806451612903,0.582010582010582,0.609090909090909,5.84950810954533,0.26284348864994,0.477272727272727,2.12709385801649,0.0955794504181601,0.3875,0.354838709677419,0.025,1.56873172028716,0.070489844683393,0.406779661016949,0.428571428571429,1.0,7.68412656208455,0.366782006920415,289,0.366782006920415
Keldon Johnson,SAS,2.01517927244177,1.28238680973567,1.50661600943273,0.0785134781470819,3.66396231353049,118.704092339979,0.577124868835257,1.28541448058762,25.6215650353311,12.9808950536509,0.57258064516129,7.17089767076682,0.317518248175183,3.9256739073541,9.31693274012039,5.54828578906046,6.12405129547239,0.706621303323737,0.626760563380282,0.703557312252965,0.896551724137931,0.355844155844156,0.565602697368421,0.538311688311688,0.575205640423032,1.62261188170636,21.3235294117647,4.86047425651775,6.79433368310598,2.6495278069255,0.118683901292597,3.5414480587618,0.151515151515152,2.93116985082439,1.8581523161476,0.0756929637526652,1.02067521591207,0.0440180586907449,0.0603070175438596,0.109550561797753,0.0875,3.27139492279508,8.13923056791416,1.67495420047108,1.596440722324,5.07720492017796,2.64328709761842,0.837477100235541,0.0,0.0,0.314053912588328,0.120381406436234,0.767532467532468,3.71754032258065,25.0843065693431,8.29625752420832,0.411688311688312,0.67192429022082,0.619718309859155,4.50143941376603,0.223376623376623,0.412790697674419,0.183198115676524,0.009090909090909,0.0,0.0,0.0,2.5909447788537,0.128571428571429,0.272727272727273,0.272727272727273,1.0,4.57995289191311,0.342857142857143,175,0.342857142857143
Royce O'Neale,PHX,1.74029451137885,1.285140562249,2.01521419991993,0.0,0.829986613119143,118.706758914316,0.904736562001064,1.78286322511974,18.2061579651941,3.45381526104418,0.48062015503876,11.8072289156627,0.409610983981693,0.508701472556894,2.35609103078983,0.963855421686747,13.8152610441767,0.562248995983936,0.709677419354839,0.771929824561404,0.960893854748603,0.773684210526316,0.54338389380531,0.579824561403509,0.584192439862543,0.267737617135208,15.6091676718938,4.65768050180168,7.87653006918574,3.40606705694518,0.143337066069429,3.48589675359234,0.155397390272835,1.4190093708166,0.669344042838019,0.0319284802043422,0.69611780455154,0.0288888888888888,0.0303030303030303,0.141791044776119,0.0864197530864197,4.36412315930388,10.8701472556894,2.22222222222222,2.14190093708166,0.69611780455154,0.294511378848728,0.0535475234270415,0.0,0.0,0.0803212851405622,0.0189982728842832,0.889473684210526,4.81860465116279,26.0192743764172,1.76706827309237,0.115789473684211,0.636363636363636,0.619047619047619,1.49933065595716,0.0982456140350877,0.339285714285714,0.187416331994645,0.0122807017543859,0.142857142857143,1.0,0.0,2.99866131191432,0.196491228070175,0.508928571428571,0.508928571428571,0.964912280701754,8.80856760374833,0.370820668693009,325,0.375384615384615
Haywood Highsmith,MIA,1.49791955617198,0.804438280166436,2.26864019919768,0.0277392510402219,1.30374479889043,112.168874172185,1.02097130242826,1.87637969094923,13.2593619972261,4.38280166435506,0.569620253164557,6.46324549237171,0.381974248927039,0.859916782246879,3.32871012482663,1.66435506241331,7.23994452149792,0.166435506241332,0.666666666666667,0.779220779220779,0.97752808988764,0.595907928388747,0.569177763496144,0.571611253196931,0.584352078239609,0.72122052704577,11.4067504311407,3.48595933047448,4.96688741721854,2.48344370860927,0.106007067137809,2.31788079470199,0.0967741935483871,1.99722607489598,0.776699029126214,0.0346964064436183,1.16504854368932,0.0472440944881889,0.0412735849056603,0.108771929824561,0.0310344827586206,3.10679611650485,7.57281553398058,1.74757281553398,1.35922330097087,1.19278779472954,0.499306518723994,0.13869625520111,0.0,0.0,0.13869625520111,0.0445544554455445,0.833759590792839,4.23860759493671,24.6944206008584,2.57975034674064,0.237851662404092,0.666666666666667,0.661290322580645,1.69209431345354,0.156010230179028,0.442622950819672,0.110957004160888,0.0102301790281329,0.25,0.0,0.25,3.07905686546463,0.283887468030691,0.45045045045045,0.45045045045045,1.0,3.38418862690707,0.319672131147541,122,0.319672131147541
Duncan Robinson,MIA,2.40694094598377,1.42737195633921,1.89900126600084,0.0,1.70724881052337,112.075791855204,0.169683257918552,1.13122171945701,22.8659389868458,5.03778337531486,0.555555555555556,13.5180520570949,0.393374741200828,1.31542121466555,4.25412818359922,1.34340890008396,14.1057934508816,1.84718723761545,0.76,0.783505154639175,0.884210526315789,0.728506787330317,0.543163800904977,0.580693815987934,0.595168374816984,0.167926112510495,19.3353474320242,2.34913489942327,4.21380090497738,1.69683257918552,0.0748129675810473,2.460407239819,0.101992966002345,0.503778337531486,0.251889168765743,0.0114942528735632,0.251889168765743,0.0103448275862068,0.0108892921960072,0.0629921259842519,0.0214285714285714,4.9258326336412,11.4469633361321,3.33053456479149,1.59529806884971,1.48334732717604,0.279876854184159,0.0559753708368317,0.223901483347327,0.0279876854184158,0.13993842709208,0.0265486725663716,0.873303167420815,4.58277777777778,25.5865424430642,2.68681780016793,0.144796380090498,0.65625,0.777777777777778,2.2949902043101,0.1236802413273,0.451219512195122,0.0559753708368317,0.0030165912518853,0.0,0.0,0.5,2.77078085642317,0.149321266968326,0.414141414141414,0.422680412371134,0.926829268292683,10.7472712006717,0.388020833333333,384,0.388020833333333
De'Andre Hunter,CLE,2.20667384284177,1.21097954790097,2.08333333333333,0.0269106566200215,5.65123789020452,116.031149301826,0.349087003222342,1.34264232008593,29.2787944025834,10.0645855758881,0.537433155080214,10.4413347685684,0.407792207792208,5.78579117330463,6.88912809472551,3.92895586652314,11.5446716899892,1.1302475780409,0.63681592039801,0.666666666666667,0.910828025477707,0.509186351706037,0.537806742323098,0.572834645669291,0.618451025056948,0.484391819160388,22.7866128649418,3.46774193548387,5.74650912996778,2.06766917293233,0.0913404507710557,3.3297529538131,0.148502994011976,1.18406889128095,0.511302475780409,0.0238993710691823,0.618945102260495,0.0267441860465116,0.0253776435045317,0.0707964601769911,0.03886925795053,2.47578040904198,6.0010764262648,1.42626480086114,1.04951560818084,6.83530678148547,2.34122712594187,0.403659849300323,0.134553283100108,0.053821313240043,1.10333692142088,0.109916367980884,0.694225721784777,7.36711229946524,25.1723514211886,3.79440258342304,0.18503937007874,0.617021276595745,0.735632183908046,4.70936490850377,0.229658792650919,0.485714285714286,1.56081808396125,0.0761154855643044,0.5,0.620689655172414,0.0,3.09472551130248,0.150918635170604,0.373913043478261,0.37719298245614,1.0,7.34660925726588,0.417582417582418,270,0.422222222222222
Peyton Watson,DEN,1.65045682287062,1.06100795755968,1.79509632224168,0.0884173297966401,2.77040966696139,116.160740098294,2.68863833477884,1.38768430182134,16.2393162393162,8.60595343353964,0.534246575342466,4.00825228411435,0.355555555555556,2.79988211022694,7.36811081638668,1.8272914824639,4.15561450044209,0.0884173297966401,0.801282051282051,0.838926174496644,0.979166666666667,0.317757009345794,0.578925995316159,0.532710280373832,0.562244897959184,0.412614205717654,14.3044275609117,3.40046701692936,5.37727666955768,1.90806591500434,0.079326923076923,3.09337958947673,0.126179245283019,1.3852048334807,0.854700854700855,0.0348557692307692,0.471559092248747,0.0262295081967213,0.0312066574202496,0.0596491228070175,0.0387096774193548,2.77040966696139,6.42499263188918,1.88623636899499,0.884173297966401,4.0377247273799,1.97465369879163,0.383141762452107,0.0,0.0,0.235779546124374,0.139004149377593,0.766355140186916,4.23458904109589,24.6110294117647,5.65870910698497,0.448598130841122,0.640625,0.821138211382114,2.59357500736811,0.205607476635514,0.363636363636364,0.353669319186561,0.02803738317757,0.0833333333333333,0.0,0.0,2.23990568818155,0.177570093457944,0.447368421052632,0.447368421052632,1.0,1.7683465959328,0.233333333333333,59,0.23728813559322
Tristan da Silva,ORL,1.74183514774495,1.05754276827372,1.46144278606965,0.15552099533437,1.77293934681182,112.62045383898,0.55952751010258,1.02580043518806,16.5785381026439,7.58942457231726,0.487704918032787,7.43390357698289,0.336134453781513,1.71073094867807,4.54121306376361,2.86158631415241,7.09175738724728,0.373250388802488,0.613445378151261,0.675925925925926,0.95,0.494824016563147,0.544278734439834,0.494824016563147,0.5205078125,0.684292379471229,15.3284671532847,3.80907960199005,5.34659620764688,2.61112838047871,0.111111111111111,2.39353434877215,0.120500782472613,2.2706065318818,0.995334370139969,0.0406091370558375,1.24416796267496,0.0494437577255871,0.045084533500313,0.122137404580153,0.0503597122302158,3.51477449455677,8.33592534992224,2.20839813374806,1.30637636080871,1.95956454121306,0.933125972006221,0.186625194401244,0.0,0.0,0.15552099533437,0.059171597633136,0.759834368530021,5.43155737704918,24.9686192468619,3.98133748055988,0.265010351966874,0.5859375,0.68,2.95489891135303,0.196687370600414,0.421052631578947,0.653188180404355,0.0434782608695652,0.19047619047619,0.5,0.0,3.01710730948678,0.200828157349896,0.360824742268041,0.360824742268041,1.0,4.41679626749611,0.316901408450704,141,0.319148936170213
Corey Kispert,WAS,1.90589636688505,1.22096486003574,1.46574932695184,0.0595592614651578,1.78677784395474,120.3125,0.420673076923077,0.78125,20.9946396664681,6.99821322215605,0.574468085106383,9.82727814175104,0.369230769230769,2.23347230494342,6.37284097677189,1.66765932102442,10.0952948183443,0.625372245384157,0.792592592592593,0.8359375,0.941666666666667,0.584070796460177,0.539132142857143,0.557522123893805,0.581395348837209,0.416914830256105,17.4553101997897,2.70714926712534,4.35697115384615,2.01322115384615,0.08375,2.04326923076923,0.0855345911949685,1.07206670637284,0.416914830256105,0.0177890724269377,0.655151876116736,0.0282776349614395,0.0230031948881789,0.112612612612613,0.027027027027027,3.06730196545563,7.50446694460989,1.697438951757,1.36986301369863,2.62060750446695,0.952948183442525,0.119118522930316,0.208457415128052,0.0595592614651578,0.119118522930316,0.0652173913043478,0.817699115044248,4.64851063829787,26.5830303030303,3.93091125670042,0.233628318584071,0.689393939393939,0.78021978021978,2.97796307325789,0.176991150442478,0.44,0.0893388921977367,0.0053097345132743,0.0,0.0,0.0,1.697438951757,0.100884955752212,0.368421052631579,0.381818181818182,0.904761904761905,8.12983918999404,0.362637362637363,268,0.369402985074627
