Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGA,NonHeaveArc3Accuracy
James Harden,LAC,6.01304884500088,4.3554928584024,1.42957995058242,0.0881678716275789,6.54205607476636,110.899134428546,0.971559795089207,2.08443737855503,31.7757009345794,11.0562511020984,0.472089314194577,11.7792276494445,0.35232383808096,8.90495503438547,1.83389172985364,8.6051842708517,4.60236289895962,7.82930700052901,0.175675675675676,0.181818181818182,0.370212765957447,0.515830115830116,0.50612507751938,0.500772200772201,0.583879423328965,0.352671486510316,29.1790461297889,4.02400282386163,7.08355414237767,3.03833245009716,0.132818532818533,3.02066772655008,0.13093415007657,0.969846587903368,0.599541527067537,0.0261337432744043,0.3350379121848,0.0156895127993393,0.0210987261146496,0.132678132678133,0.0354609929078014,12.1142655616293,27.6847116910598,8.65808499382825,3.45618056780109,10.1922059601481,3.17404337859284,0.599541527067537,1.05801445953095,0.193969317580674,0.634808675718568,0.161073825503356,0.671042471042471,7.37145135566188,26.599251497006,3.54434843942867,0.155212355212355,0.587064676616915,0.161016949152542,6.27755245988362,0.274903474903475,0.415730337078652,1.2343502027861,0.054054054054054,0.428571428571429,0.1,0.0285714285714285,0.529007229765473,0.0231660231660231,0.4,0.413793103448276,0.583333333333333,11.2502204196791,0.349529780564263,637,0.350078492935636
Trae Young,ATL,6.01898948796202,4.30654459138691,1.23069088439993,0.0339097999321804,7.29060698541879,117.335146159075,0.203942895989123,1.54656696125085,31.2139708375721,12.4448965751102,0.474114441416894,10.8850457782299,0.343354430379747,8.32485588335029,3.39097999321804,8.40963038318074,3.25534079348932,7.83316378433367,0.28735632183908,0.289855072463768,0.293577981651376,0.46656976744186,0.513229887640449,0.490552325581395,0.56141975308642,0.101729399796541,29.2204899777283,2.00305550840265,3.39904826648538,1.1386811692726,0.0514592933947772,2.2093813732155,0.102685624012638,0.610376398779247,0.339097999321804,0.0146735143066764,0.254323499491353,0.0113550340651021,0.0130402384500745,0.0543689320388349,0.0106382978723404,14.9203119701594,34.4354018311292,10.3255340793489,4.59477789081045,9.51169888097661,2.83146829433706,0.610376398779247,0.339097999321804,0.0169548999660902,1.59376059681248,0.122542595019659,0.624273255813954,8.15476839237057,27.6771028037383,3.6792132926415695,0.157703488372093,0.525345622119816,0.368421052631579,6.9175991861648,0.296511627906977,0.465686274509804,1.84808409630383,0.0792151162790697,0.403669724770642,0.227272727272727,0.018348623853211,0.8646998982706,0.037063953488372,0.431372549019608,0.44,0.681818181818182,10.0203458799593,0.331641285956007,580,0.336206896551724
Shai Gilgeous-Alexander,OKC,3.36335232494027,2.18709795993384,1.51249654154754,0.0551369233596765,8.58298106965631,107.96001480933,1.42539800074047,2.42502776749352,45.6533725418122,22.4407278073884,0.570843570843571,7.9948538871531,0.375576036866359,11.0457636463885,5.44017643815475,20.1801139496416,3.14280463150156,5.844513876125711,0.212338593974175,0.217327459618209,0.349693251533742,0.26268115942029,0.521274203431373,0.568538647342995,0.631701030927835,0.588127182503216,34.3567251461988,3.49534261735682,5.77563865235098,2.66567937800815,0.113564668769716,2.96186597556461,0.122605363984674,1.23139128836611,0.624885131409667,0.026835043409629,0.588127182503216,0.0256,0.0262216924910607,0.123006833712984,0.0406091370558375,8.91380260981437,22.6061385774674,4.13526925197574,4.77853335783863,12.2955339092079,4.94394412791766,1.10273846719353,0.220547693438706,0.0183789744532255,1.17625436500643,0.149333333333333,0.515700483091787,8.25954135954136,26.0310344827586,7.70079029590149,0.253019323671498,0.701670644391408,0.289115646258503,10.2554677448998,0.33695652173913,0.507168458781362,4.48446976658703,0.147342995169082,0.491803278688525,0.191666666666667,0.0081967213114754,0.275684616798383,0.0090579710144927,0.333333333333333,0.333333333333333,1.0,7.71916927035472,0.376190476190476,419,0.37708830548926
Bub Carrington,WAS,2.74212368728121,1.71139634383508,1.84681181959565,0.0388953714507973,2.13924542979385,120.967741935484,0.408083948698018,1.04935872522347,15.6942823803967,6.63166083236095,0.475073313782991,7.91520809023726,0.339901477832512,1.34189031505251,3.03383897316219,3.26721120186698,5.36756126021004,2.68378063010502,0.481481481481481,0.484472049689441,0.666666666666667,0.544117647058824,0.514407171581769,0.49331550802139,0.513427109974425,0.0388953714507973,15.9212571231221,3.31454121306376,5.98523124757093,2.05985231247571,0.0868140868140868,3.7116206762534,0.156429156429156,0.641773628938156,0.213924542979385,0.009075907590759,0.408401400233372,0.0160060975609756,0.0126782884310618,0.0846560846560846,0.0102301790281329,7.07895760404512,17.1917541812524,4.04511863088293,3.03383897316219,1.65305328665889,0.563982886036562,0.175029171528588,0.0388953714507973,0.0194476857253986,0.252819914430183,0.0403120936280884,0.665775401069519,10.4856304985337,26.2796068796069,1.76973940101128,0.121657754010695,0.538461538461538,0.673469387755102,2.46985608712563,0.169786096256685,0.425196850393701,2.39206534422404,0.164438502673797,0.479674796747968,0.508474576271186,0.0,1.22520420070012,0.0842245989304812,0.333333333333333,0.333333333333333,1.0,6.69000388953715,0.340116279069767,343,0.341107871720117
Cade Cunningham,DET,6.05407523510972,4.48667711598746,1.91552062868369,0.0587774294670846,5.46630094043887,114.342001576044,1.0441292356186,1.39873916469661,35.8542319749216,20.3565830721003,0.514918190567854,8.18965517241379,0.359903381642512,6.13244514106583,4.78056426332288,16.1833855799373,4.99608150470219,3.76175548589342,0.22803738317757,0.231939163498099,0.570469798657718,0.286890871654084,0.507561845730028,0.520590253946465,0.562732919254658,0.352664576802508,33.0060292850991,4.17485265225933,7.26950354609929,3.66430260047281,0.161739130434783,3.27029156816391,0.139028475711893,1.09717868338558,0.666144200626959,0.0272873194221508,0.352664576802508,0.0171591992373689,0.0226579520697167,0.14404432132964,0.0288888888888888,12.5,29.6042319749216,7.89576802507837,4.60423197492163,7.24921630094044,3.15438871473354,0.7641065830721,0.0783699059561128,0.0,0.528996865203762,0.104232469993683,0.533973919011668,7.05553416746872,26.4557416267943,7.05329153605016,0.247083047357584,0.572222222222222,0.266990291262136,10.5211598746082,0.36856554564173,0.48975791433892,2.78213166144201,0.0974605353466026,0.464788732394366,0.393939393939394,0.0,0.411442006269593,0.0144131777625257,0.380952380952381,0.380952380952381,1.0,7.7782131661442,0.355163727959698,393,0.358778625954198
Tyrese Haliburton,IND,2.36081054495377,1.45583316938816,0.90882149560407,0.019673421207948,3.44284871139091,116.230158730159,0.972222222222222,2.08333333333333,26.7361794216014,8.73499901632894,0.581081081081081,11.0564627188668,0.393501805054152,3.71827660830218,3.97403108400551,6.17745425929569,6.78733031674208,6.07908715325595,0.391472868217054,0.397637795275591,0.527522935779817,0.558648111332008,0.518505533199195,0.581510934393638,0.610502283105023,0.157387369663585,21.502313990744,2.54865158549837,4.28571428571429,2.06349206349206,0.084074373484236,2.14285714285714,0.0974729241877256,0.826283690733819,0.432815266574857,0.0200729927007299,0.393468424158961,0.0170648464163822,0.0185185185185185,0.0677618069815195,0.0161725067385444,13.240212472949,31.7529018296282,7.96773558921897,5.27247688373008,4.36749950816447,1.53452685421995,0.413141845366909,0.0786936848317922,0.0393468424158961,0.590202636238442,0.0769953051643192,0.687872763419483,9.34977477477478,27.1811387900356,2.55754475703325,0.129224652087475,0.715384615384615,0.354838709677419,3.79697029313398,0.191848906560636,0.549222797927461,2.38048396616172,0.120278330019881,0.487603305785124,0.338983050847458,0.0082644628099173,0.865630533149715,0.0437375745526839,0.431818181818182,0.452380952380952,0.68421052631579,10.1908321857171,0.384169884169884,510,0.390196078431373
Jamal Murray,DEN,2.77442702050663,2.09087253719341,1.28785592111882,0.0402090872537193,4.24205870526739,118.026183282981,0.664652567975831,1.83282980866062,28.8701246481705,14.5556895858464,0.517955801104972,7.98150381986329,0.396946564885496,4.38279051065541,5.34780860474467,9.73059911540008,5.79010856453559,3.61881785283474,0.354666666666667,0.364383561643836,0.615384615384615,0.354148082069581,0.508861324977619,0.543264942016057,0.579656862745098,0.402090872537193,24.0652135388978,2.63608008854009,4.3705941591138,1.93353474320242,0.0768,2.33635448136959,0.0996563573883161,0.904704463208685,0.60313630880579,0.0242130750605326,0.301568154402895,0.0163755458515283,0.0208816705336426,0.0778588807785888,0.0289855072463768,8.10213108162445,19.2601527945316,5.04624045034178,3.05589063128267,4.94571773220748,1.64857257740249,0.361881785283474,0.140731805388018,0.0,0.64334539605951,0.0746644295302013,0.543264942016057,9.79406077348066,26.0682619647355,4.26216324889425,0.189116859946476,0.641509433962264,0.477941176470588,5.28749497386409,0.234611953612846,0.479087452471483,5.00603136308806,0.222123104371097,0.453815261044177,0.256637168141593,0.0120481927710843,0.804181745074387,0.0356824264049955,0.375,0.375,0.933333333333333,7.1773220747889,0.394957983193277,353,0.39943342776204
Jalen Brunson,NYK,3.54594594594595,2.42162162162162,1.49577281595491,0.0432432432432432,8.86486486486487,117.62660291241,0.173875244512063,1.30406433384047,36.5405405405405,17.3621621621622,0.539227895392279,8.58378378378378,0.382871536523929,7.95675675675676,4.41081081081081,14.3135135135135,4.54054054054054,5.31891891891892,0.235565819861432,0.236658932714617,0.460526315789474,0.330833333333333,0.507055875,0.550833333333333,0.60310021629416,0.0864864864864864,29.5610687022901,2.02688055495339,3.47750489024125,1.54314279504456,0.0664172123479887,1.84742447294067,0.0834970530451866,0.583783783783784,0.216216216216216,0.0088652482269503,0.367567567567568,0.0182012847965738,0.013094083414161,0.0581395348837209,0.0072463768115942,10.2702702702703,23.7189189189189,7.09189189189189,3.17837837837838,9.68648648648649,3.54594594594595,0.908108108108108,0.302702702702703,0.0864864864864864,1.18918918918919,0.132982719759579,0.519166666666667,8.58742216687422,25.6345088161209,4.88648648648649,0.188333333333333,0.641592920353982,0.303448275862069,8.82162162162162,0.34,0.526960784313726,3.65405405405405,0.140833333333333,0.431952662721894,0.178082191780822,0.0118343195266272,1.27567567567568,0.0491666666666666,0.406779661016949,0.421052631578947,0.875,7.30810810810811,0.378698224852071,338,0.378698224852071
Darius Garland,CLE,3.9407839866555503,2.60633861551293,1.49472143827741,0.0,4.73311092577148,115.195975686439,0.23055963110459,1.90735694822888,32.1934945788157,13.4487072560467,0.530232558139535,11.0300250208507,0.401515151515152,4.67055879899917,4.71226021684737,9.54962468723937,7.56880733944954,5.69224353628023,0.330409356725146,0.335311572700297,0.570754716981132,0.450596252129472,0.533015177797051,0.562180579216354,0.599063962558502,0.208507089241034,27.0101195952162,2.23685585868088,3.50031439949696,1.61391741773213,0.0647603027754415,1.86543701530078,0.0809090909090909,0.979983319432861,0.417014178482068,0.0203045685279187,0.562969140950792,0.0238938053097345,0.0222222222222222,0.0650759219088937,0.0131233595800524,10.5504587155963,24.9791492910759,6.67222685571309,3.87823185988324,5.31693077564637,2.10592160133445,0.500417014178482,0.125104253544621,0.0208507089241034,0.542118432026689,0.0844621513944223,0.629471890971039,8.11720930232558,26.25,4.37864887406172,0.178875638841567,0.614285714285714,0.364341085271318,6.52627189324437,0.266609880749574,0.530351437699681,2.54378648874062,0.103918228279387,0.385245901639344,0.297872340425532,0.0081967213114754,1.73060884070058,0.0706984667802385,0.373493975903614,0.378048780487805,0.903225806451613,9.29941618015012,0.405829596412556,445,0.406741573033708
Chris Paul,SAS,2.73247193391231,1.9063757678458,1.60809371671991,0.0,1.80046600296547,117.819661597773,0.471192974941101,2.20603983722425,15.3145520016946,4.49057403092565,0.514150943396227,7.8585045541198895,0.37940379403794,1.80046600296547,1.01673374285109,3.60093200593095,4.38466426604533,4.51175598390172,0.220183486238532,0.222222222222222,0.492857142857143,0.636363636363636,0.513695320623917,0.547169811320755,0.570731707317073,0.0423639059521287,13.9992432841468,3.15228966986156,5.63289783679589,2.9128292996359,0.123524069028156,2.6343970871707,0.104502973661852,0.699004448210125,0.275365388688837,0.0132788559754851,0.423639059521288,0.0161420500403551,0.01487826871055,0.117021276595745,0.013550135501355,12.815081550519,31.1374708748147,7.30777377674222,5.50730777377674,1.94873967379792,0.169455623808515,0.0211819529760643,0.127091717856386,0.0423639059521287,0.444821012497352,0.0235690235690235,0.665523156089194,13.1132075471698,25.822102425876,0.360093200593095,0.0291595197255574,0.823529411764706,0.357142857142857,1.80046600296547,0.145797598627787,0.51764705882353,2.33001482736708,0.188679245283019,0.463636363636364,0.156862745098039,0.0181818181818181,1.03791569582716,0.0840480274442538,0.346938775510204,0.361702127659575,0.823529411764706,6.82058885829274,0.381987577639752,320,0.384375
