cluster,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,LongMidRangePctBlocked,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGA,NonHeaveArc3Accuracy
0,1.7699489384458518,1.0052453450839112,2.2190219600493517,0.04079003165503031,2.1991148686552493,111.91026918976416,0.8454329808158919,2.421224699856844,14.502546573260041,5.904717539311607,0.46729102878875467,7.184410720173058,0.3422428858031448,1.5991589210270345,3.6647374505116797,1.946421426623387,6.9649278701696185,0.3273009049283252,0.6628033338942921,0.7078653760315328,0.960446893493364,0.5516344262924804,0.5581262890369884,0.49441707420561715,0.5165558272568427,0.3940037753665711,13.827637246129095,3.3845955630805467,4.669467772768432,1.880308557379511,0.08549798583283705,2.4925566977927978,0.10616242551567966,2.0973246390219376,0.8281203545567601,0.035375348142415663,1.2037981684450119,0.047589546298266346,0.041867297339663954,0.07057875564427162,0.03433778947515356,3.5165674976429284,8.625138988881641,1.9245635040471447,1.5920039935957842,2.1745845520158134,0.9201253296042211,0.14397969801851376,0.035210207414541964,0.004234324022309882,0.1742135569756773,0.06751606328972433,0.8043511461214742,5.307766911729233,25.06755279121885,3.3341202246639083,0.2527167198289937,0.5978620459791991,0.687206637390792,2.082654566846471,0.1587056602590089,0.3083268827480738,0.4879427478012292,0.03694319361951695,0.24839575336307362,0.34256319811875363,0.024165731387953606,3.0020323880822506,0.23536669830533594,0.35518334372570437,0.3573433828890832,0.9821603194531632,4.1823783320908055,0.33264091682189467,68.11111111111111,0.33576590880640567
1,3.0094052766777177,1.7876516732806114,1.9111221281525785,0.05282310686219355,3.1822531224286763,114.06835800878378,0.5584150716045885,1.689883977593388,20.193110982802782,10.014484485026228,0.4881870795141204,7.782395959043047,0.3216642830829493,2.9427945898678134,4.740596179379379,5.006285925946463,6.575163701851313,0.9282705857578165,0.48761147733595867,0.5004240304266082,0.8817814316610639,0.4330066536135871,0.5279563324306269,0.48609059296136603,0.5165802414568333,0.25861344269597064,19.93011780060263,2.9133007583069266,4.521444569990105,1.8631087897767526,0.08348999286705285,2.4620569959183665,0.10350872695501083,1.304779582682408,0.5885513626995172,0.025420618506604927,0.6676437076669045,0.028120115885123313,0.0265090707944424,0.08242955764115648,0.03220567563844884,5.558895068019876,13.398440978490672,3.2782442255689515,2.2806508424509238,3.862288727316994,1.6519240284283754,0.2698177952804763,0.03157134776659844,0.00901097336528536,0.3588967647873713,0.08888910984132281,0.6673094901901381,6.870110155707042,25.674853165187976,4.057391088891629,0.23430283657655093,0.5983818297271105,0.5028327710820325,4.536646718570474,0.2526472297667953,0.42407320985139385,1.4204466775641196,0.08004328004306656,0.28089766037922953,0.32461825399612687,0.009253617755106795,2.0103601027045945,0.1123255785837931,0.3600034523983081,0.3638990150380195,0.9872653150430929,5.772035856338452,0.30982510838862953,85.70370370370371,0.3124505881487074
2,3.696609882984295,2.420060814154453,1.5810409135195989,0.08114992742796089,4.951248570731942,116.17202130067615,0.4291789136787111,1.634105564478126,30.691877214648756,13.394432918635744,0.5233429351108853,10.320623001520461,0.3738384832418125,5.17711618652458,5.244858315635854,8.740354696076368,7.681740265597986,3.8478077508139608,0.37295573861071407,0.3842907608494341,0.6753518536203439,0.43443407678128954,0.5273771951523277,0.5386248933701364,0.5803118260633352,0.4061336973918397,26.417545014395742,3.1447274840372796,5.133424418671945,2.1441549487613174,0.09010558103013522,2.804518963765372,0.120272722077403,1.1598149224874572,0.5785907754890757,0.025124201326278066,0.556602924479318,0.023978939766537793,0.024412740252935678,0.07973945688853351,0.025098778072536358,6.908220993825077,16.74790512414463,3.976757857330611,2.9314631364944677,6.186868264764045,2.5490273991261017,0.6156259282003121,0.21253392139494193,0.04105848793593373,0.48798081586732256,0.10608070051925454,0.6561541970448813,7.456535858372894,26.2598634898037,5.214515525566354,0.2217201202635917,0.6413527169268648,0.40286605550524696,5.74405446979914,0.2425489395918946,0.4429592515396177,2.4358629232702502,0.10129686336322428,0.42387553794441374,0.34689198202729804,0.02425691073452026,1.5188619821477352,0.06495567009236312,0.40440426922427974,0.41093034982242843,0.8896087344034794,8.801761019372714,0.3654407802090873,359.5,0.3684102395658684
3,2.35850039099567,1.509116706903083,1.889507941190818,0.049431622886093506,2.772018012535578,113.4616938051008,0.6776323204342349,1.8772238998271022,18.491055786916764,9.046672452982504,0.5625242972452363,5.847468331372433,0.32337440680597707,2.6494181787880975,6.607081725835194,3.593881209379262,5.144798384332884,0.4958762885813252,0.6461974139917728,0.7261806939728046,0.8639384878616293,0.39846610285400375,0.5744849947751645,0.5287451147897448,0.5582457182881445,1.0396196201712753,16.253710686270463,4.518388067949369,6.3236962483804025,2.6380314706743135,0.11307315952676818,3.251039419981839,0.13866771473186387,2.7089694756819127,1.3647324615523686,0.05771373046556033,1.245308795026123,0.052913474932254456,0.05516999675948772,0.1054712954067405,0.06734281753853268,4.533033398354011,11.144018234213675,2.455081960848348,2.077951437505662,3.399973865858822,1.6434096679798782,0.3628097338336084,0.01933009179610201,0.0,0.20045723931203663,0.09646131677293361,0.7817502387846248,4.2091411233617295,24.96198946444015,5.693241799354045,0.383284135930621,0.650429029486871,0.6465358485773404,2.9134102229314007,0.1888988035195245,0.3901174628327622,0.44002043069706187,0.029350957695850808,0.23226860858439813,0.39254385964912286,0.016746411483253586,2.475426977412995,0.17262805521929964,0.3514104758378905,0.35393163293178254,0.9128916013383279,3.372041353959437,0.2917043245415899,69.47368421052632,0.2942314942528043
4,1.785925766306396,1.1159574212457106,1.66735253399146,0.034080148210091823,2.3493213488457982,114.40891181856173,0.5311079266339619,1.5943892967504347,20.15939671494325,5.851778121438818,0.5100206009867202,10.77515131407865,0.3808854144851607,2.045694477605937,3.8215691247702845,2.131752981796574,11.044399356482131,1.1159807742883168,0.6521196502856897,0.6789745960379214,0.9077657790614924,0.6499745122152398,0.5368703891633081,0.5491353095537534,0.5730611051547316,0.24972815256104133,17.08386457635694,2.7817857562571047,4.476070577863862,1.8229886659091679,0.07792469477912004,2.4465280312018653,0.10336402695584848,1.0909305866235393,0.4204632173189006,0.018439355570121423,0.650970768408354,0.02616879065149059,0.02264210188544792,0.07302590539228128,0.02104835269862958,3.905927579002576,9.467411768484439,2.250370968523288,1.655556610479288,2.4852139063451606,0.8553581185623663,0.197554908739578,0.1509080156921053,0.032091732507934685,0.2461382279263463,0.057932358029399784,0.7836356804173523,7.939946449102035,25.519791866039032,2.2313675281590744,0.1336611682021124,0.6431784734868945,0.6601843377497769,2.3575272044353928,0.14089184215623007,0.43341710234446185,1.26288338884435,0.07547247742641772,0.39484199268532477,0.6750040857204469,0.012703319157177822,2.9098737095725005,0.1797984152522518,0.421475740714586,0.4257172158043942,0.952151887143202,7.865277604506149,0.3625079962540279,228.13513513513513,0.3644093577700166
