Name,TeamAbbreviation,Turnovers,LiveBallTurnovers,Fouls,Charge Fouls,FoulsDrawn,OnDefRtg,Blocks,Steals,Points,FG2A,Fg2Pct,FG3A,NonHeaveFg3Pct,FtPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,FG3APct,ShotQualityAvg,EfgPct,TsPct,PtsPutbacks,Usage,Rebounds,DefRebounds,DefTwoPtRebounds,DefTwoPtReboundPct,DefThreePtRebounds,DefThreePtReboundPct,OffRebounds,OffTwoPtRebounds,OffTwoPtReboundPct,OffThreePtRebounds,OffThreePtReboundPct,OffFGReboundPct,DefAtRimReboundPct,OffAtRimReboundPct,Assists,AssistPoints,TwoPtAssists,ThreePtAssists,FTA,TwoPtShootingFoulsDrawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,3pt And 1 Free Throw Trips,NonShootingFoulsDrawn,ShootingFoulsDrawnPct,AtRimFG3AFrequency,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGA,AtRimFrequency,AtRimAccuracy,AtRimPctAssisted,AtRimPctBlocked,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeAccuracy,ShortMidRangePctBlocked,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3FGA,Arc3Accuracy,NonHeaveArc3FGM,NonHeaveArc3FGA,NonHeaveArc3Accuracy,Pos
Stephen Curry,GSW,4.282407407407410,2.430555555555560,1.676300578034680,0.0,7.638888888888890,115.24249422632800,0.5773672055427250,2.3094688221709000,42.013888888888900,11.689814814814800,0.5742574257425740,17.24537037037040,0.3892617449664430,8.449074074074070,6.481481481481480,6.944444444444450,14.23611111111110,5.902777777777780,0.4827586206896550,0.4827586206896550,0.7068965517241380,0.596,0.5373006048387100,0.58,0.6387900355871890,0.0,33.09053069719040,2.7167630057803500,5.080831408775980,2.540415704387990,0.1202185792349730,2.540415704387990,0.1083743842364530,0.3472222222222220,0.1157407407407410,0.0065359477124183,0.2314814814814810,0.0090497737556561,0.0080213903743315,0.074074074074074,0.0140845070422535,6.13425925925926,15.162037037037000,3.240740740740740,2.8935185185185200,9.25925925925926,2.662037037037040,0.5787037037037040,0.925925925925926,0.2314814814814810,0.8101851851851850,0.1131386861313870,0.784,7.197029702970300,26.81006711409400,5.439814814814820,0.188,0.6595744680851060,0.4516129032258060,0.0851063829787234,3.8194444444444400,0.132,0.5757575757575760,0.0303030303030303,2.430555555555560,0.084,0.3809523809523810,0.5,1.5046296296296300,0.052,0.4615384615384620,0.4615384615384620,1.0,15.74074074074070,0.3823529411764710,52,136,0.3823529411764710,PG
Jrue Holiday,POR,4.055619930475090,3.1286210892236400,1.391304347826090,0.0,2.433371958285050,116.12529002320200,0.3480278422273780,2.2041763341067300,23.17497103128620,9.385863267670920,0.5308641975308640,9.84936268829664,0.3647058823529410,2.433371958285050,3.707995365005790,6.257242178447280,4.866743916570100,5.909617612977980,0.3720930232558140,0.3902439024390240,0.4516129032258060,0.5120481927710840,0.5362027108433740,0.5391566265060240,0.5621468926553670,0.4634994206257240,21.178821178821200,3.652173913043480,5.452436194895590,3.132250580046400,0.1370558375634520,2.0881670533642700,0.0978260869565217,1.853997682502900,0.6952491309385860,0.0357142857142857,1.1587485515643100,0.042016806722689,0.0394088669950738,0.131578947368421,0.0263157894736842,11.471610660486700,27.230590961761300,7.184241019698730,4.287369640787950,2.8968713789107800,0.9269988412514480,0.115874855156431,0.0,0.0,0.4634994206257240,0.0462427745664739,0.7108433734939760,6.939506172839510,25.651764705882400,3.8238702201622200,0.1987951807228920,0.696969696969697,0.391304347826087,0.1515151515151520,4.287369640787950,0.2228915662650600,0.4054054054054050,0.027027027027027,1.2746234067207400,0.0662650602409638,0.4545454545454550,0.2,1.2746234067207400,0.0662650602409638,0.4545454545454550,0.4545454545454550,0.8,8.574739281575900,0.3513513513513510,26,74,0.3513513513513510,PG
Shaedon Sharpe,POR,4.534883720930230,3.255813953488370,1.740139211136890,0.2325581395348840,7.441860465116280,115.9722222222220,0.3472222222222220,2.314814814814820,36.74418604651160,19.186046511627900,0.5454545454545450,11.27906976744190,0.2577319587628870,7.093023255813950,10.0,10.930232558139500,6.27906976744186,2.441860465116280,0.4777777777777780,0.4777777777777780,0.72,0.3702290076335880,0.5594700381679390,0.4866412213740460,0.541095890410959,0.0,32.19844357976650,4.060324825986080,5.902777777777780,2.8935185185185200,0.1237623762376240,3.009259259259260,0.1444444444444440,2.2093023255814000,0.4651162790697670,0.0210526315789473,1.744186046511630,0.0632911392405063,0.0444964871194379,0.074074074074074,0.0106382978723404,3.372093023255810,8.604651162790700,1.5116279069767400,1.8604651162790700,8.837209302325580,4.767441860465120,1.8604651162790700,0.0,0.0,0.5813953488372090,0.1428571428571430,0.7022900763358780,6.88,26.12061855670100,10.116279069767400,0.3320610687022900,0.6436781609195400,0.5892857142857140,0.0919540229885057,4.418604651162790,0.1450381679389310,0.5,0.131578947368421,4.651162790697680,0.1526717557251910,0.375,0.2666666666666670,1.0465116279069800,0.0343511450381679,0.2222222222222220,0.2222222222222220,1.0,10.232558139534900,0.2613636363636360,23,88,0.2613636363636360,SG
Cedric Coward,MEM,2.331002331002330,1.7482517482517500,1.627906976744190,0.0,3.7296037296037300,114.50116009280700,0.6960556844547560,1.3921113689095100,25.058275058275100,9.324009324009320,0.5375,8.041958041958040,0.4057971014492750,5.244755244755250,6.526806526806530,3.4965034965035000,9.090909090909090,0.6993006993006990,0.6511627906976750,0.7,0.9285714285714290,0.4630872483221480,0.5550506711409400,0.5704697986577180,0.6213872832369940,0.6993006993006990,19.65376782077390,5.5813953488372100,8.236658932714620,2.668213457076570,0.1263736263736260,4.756380510440840,0.1933962264150940,2.913752913752910,1.2820512820512800,0.0558375634517766,1.3986013986014000,0.0555555555555555,0.0556900726392251,0.14,0.03125,5.011655011655010,11.538461538461500,3.4965034965035000,1.5151515151515200,5.827505827505830,2.5641025641025600,0.1165501165501170,0.1165501165501170,0.0,0.2331002331002330,0.1345029239766080,0.7449664429530200,5.3950000000000000,24.842028985507200,4.895104895104900,0.2818791946308720,0.6904761904761910,0.6896551724137930,0.119047619047619,4.07925407925408,0.2348993288590600,0.3428571428571430,0.0857142857142857,0.3496503496503500,0.0201342281879194,0.6666666666666670,0.0,2.331002331002330,0.1342281879194630,0.25,0.2631578947368420,1.0,5.710955710955710,0.4693877551020410,23,49,0.4693877551020410,SG
Russell Westbrook,SAC,5.214368482039400,3.2444959443800700,1.7411491584445700,0.115874855156431,3.939745075318660,121.39534883720900,0.2325581395348840,1.627906976744190,23.290845886442600,10.312862108922400,0.4606741573033710,8.574739281575900,0.4054054054054050,3.3603707995365000,3.0127462340672100,6.488991888760140,7.995365005793740,2.433371958285050,0.3170731707317070,0.3421052631578950,0.7666666666666670,0.4539877300613500,0.5257644171779140,0.5276073619631900,0.5491803278688530,0.6952491309385860,23.60248447204970,5.339524085896690,7.906976744186050,3.13953488372093,0.1551724137931030,3.8372093023255800,0.175531914893617,2.7809965237543500,1.969872537659330,0.0729613733905579,0.8111239860950170,0.0451612903225806,0.0618556701030927,0.0833333333333333,0.03125,10.428736964078800,24.21784472769410,7.068366164542300,3.3603707995365000,4.982618771726540,2.317497103128620,0.2317497103128620,0.115874855156431,0.0,0.115874855156431,0.1153846153846150,0.6993865030674850,6.319101123595510,25.16216216216220,4.634994206257240,0.2453987730061350,0.65,0.4230769230769230,0.125,4.519119351100810,0.2392638036809820,0.3333333333333330,0.1794871794871800,1.1587485515643100,0.0613496932515337,0.2,0.5,2.8968713789107800,0.1533742331288340,0.48,0.48,0.9166666666666670,5.677867902665120,0.3673469387755100,18,49,0.3673469387755100,SF
Naji Marshall,DAL,1.7814726840855100,1.187648456057010,1.824602707474990,0.0,4.038004750593820,113.06884480746800,0.0,2.2170361726954500,19.95249406175770,9.026128266033250,0.5657894736842110,4.869358669833730,0.2682926829268290,5.819477434679340,5.463182897862230,4.750593824228030,3.5629453681710200,0.3562945368171020,0.5348837209302330,0.5609756097560980,0.9090909090909090,0.3504273504273500,0.5439905982905980,0.5085470085470090,0.5874125874125870,0.4750593824228030,16.666666666666700,4.2377869334902900,7.001166861143520,3.38389731621937,0.1283185840707960,3.267211201866980,0.1538461538461540,1.4251781472684100,0.831353919239905,0.037037037037037,0.5938242280285040,0.0260416666666666,0.0314960629921259,0.1351351351351350,0.044776119402985,4.038004750593820,10.21377672209030,1.9002375296912100,2.137767220902610,7.363420427553440,2.375296912114010,0.5938242280285040,0.5938242280285040,0.0,0.7125890736342040,0.1824817518248180,0.6581196581196580,6.36578947368421,24.339024390243900,4.275534441805230,0.3076923076923080,0.6944444444444440,0.52,0.0833333333333333,3.919239904988120,0.282051282051282,0.5151515151515150,0.1818181818181820,0.831353919239905,0.0598290598290598,0.1428571428571430,0.0,2.8503562945368200,0.2051282051282050,0.2916666666666670,0.3043478260869570,1.0,2.019002375296910,0.2352941176470590,4,17,0.2352941176470590,SF
Paolo Banchero,ORL,3.860072376357060,2.0506634499396900,1.7438364401683700,0.120627261761158,9.047044632086850,112.82973621103100,1.3189448441247000,1.079136690647480,31.363088057901100,16.164053075995200,0.5298507462686570,5.307599517490950,0.25,10.253317249698400,6.031363088057900,11.097708082026500,3.618817852834740,0.3618817852834740,0.352112676056338,0.3787878787878790,0.9090909090909090,0.247191011235955,0.530664606741573,0.4915730337078650,0.5752212389380530,1.20627261761158,27.35949098621420,6.253758268190020,11.151079136690600,5.635491606714630,0.2270531400966180,4.07673860911271,0.2023809523809520,1.3268998793727400,0.8443908323281060,0.0364583333333333,0.4825090470446320,0.0251572327044025,0.0313390313390313,0.234375,0.0555555555555555,5.910735826296740,14.837153196622400,2.8950542822677900,3.0156815440289500,13.38962605548850,6.7551266586248500,1.6887816646562100,0.0,0.0,0.7237635705669480,0.2545454545454550,0.5730337078651690,7.552985074626870,26.00454545454550,6.996381182147170,0.3258426966292140,0.6724137931034480,0.4102564102564100,0.1379310344827590,6.634499396863690,0.3089887640449440,0.4,0.1454545454545450,2.5331724969843200,0.1179775280898880,0.4761904761904760,0.2,0.4825090470446320,0.0224719101123595,0.0,0.0,0.0,4.82509047044632,0.275,11,40,0.275,PF
Santi Aldama,MEM,2.317073170731710,1.4634146341463400,1.3414634146341500,0.1219512195121950,3.5365853658536600,117.6829268292680,1.0975609756097600,1.951219512195120,22.804878048780500,11.341463414634100,0.5698924731182800,8.048780487804880,0.303030303030303,2.5609756097561000,10.48780487804880,2.4390243902439000,7.317073170731710,0.0,0.8113207547169810,0.9347826086956520,1.0,0.4150943396226420,0.5469657232704400,0.5220125786163520,0.5436046511627910,1.7073170731707300,20.427807486631000,6.219512195121950,9.51219512195122,3.7804878048780500,0.1823529411764710,4.512195121951220,0.1796116504854370,2.926829268292680,1.3414634146341500,0.0611111111111111,1.5853658536585400,0.0610328638497652,0.0610687022900763,0.0869565217391304,0.0847457627118644,4.390243902439030,10.853658536585400,2.317073170731710,2.073170731707320,4.2682926829268300,1.5853658536585400,0.7317073170731710,0.3658536585365850,0.1219512195121950,0.4878048780487810,0.0898203592814371,0.7044025157232700,5.972043010752690,25.20757575757580,5.609756097560980,0.2893081761006290,0.6956521739130440,0.75,0.0217391304347826,4.512195121951220,0.2327044025157230,0.4864864864864870,0.054054054054054,1.2195121951219500,0.0628930817610062,0.3,0.6666666666666670,1.951219512195120,0.10062893081761,0.5,0.5333333333333330,1.0,6.097560975609760,0.24,12,50,0.24,PF
CJ McCollum,WAS,2.294685990338160,1.8115942028985500,1.815980629539950,0.0,3.3816425120772900,125.0,0.3640776699029130,1.2135922330097100,25.60386473429950,10.869565217391300,0.4111111111111110,10.869565217391300,0.3777777777777780,4.3478260869565200,2.657004830917870,6.280193236714980,8.333333333333330,3.985507246376810,0.2972972972972970,0.3055555555555560,0.6764705882352940,0.5,0.5204511111111110,0.4888888888888890,0.5355329949238580,0.2415458937198070,23.003194888178900,2.542372881355930,4.004854368932040,1.941747572815530,0.0784313725490196,1.941747572815530,0.0879120879120879,1.0869565217391300,0.1207729468599030,0.0047169811320754,0.8454106280193240,0.0393258426966292,0.0205128205128205,0.0493827160493827,0.0,5.193236714975850,12.92270531400970,2.657004830917870,2.536231884057970,5.314009661835750,2.1739130434782600,0.6038647342995170,0.4830917874396140,0.1207729468599030,0.1207729468599030,0.1122448979591840,0.6555555555555560,8.557777777777780,26.004444444444400,3.3816425120772900,0.1555555555555560,0.5714285714285710,0.4375,0.1071428571428570,5.314009661835750,0.2444444444444440,0.3409090909090910,0.0909090909090909,2.1739130434782600,0.1,0.3333333333333330,0.1666666666666670,2.0531400966183600,0.0944444444444444,0.3529411764705880,0.3529411764705880,1.0,8.816425120772950,0.3835616438356160,28,73,0.3835616438356160,SG
Julian Champagnie,SAS,2.386934673366830,1.256281407035180,1.005656819610310,0.0,1.884422110552760,109.43396226415100,0.5031446540880500,1.8867924528301900,17.08542713567840,2.8894472361809000,0.5652173913043480,9.673366834170860,0.3766233766233770,2.8894472361809000,2.512562814070350,0.7537688442211060,10.552763819095500,0.3768844221105530,0.7692307692307690,0.9090909090909090,0.9655172413793100,0.77,0.588587,0.565,0.6071428571428570,0.5025125628140700,14.459161147902900,3.959773727215590,6.540880503144650,3.018867924528300,0.1121495327102800,2.893081761006290,0.1352941176470590,1.3819095477386900,0.7537688442211060,0.0375,0.628140703517588,0.027027027027027,0.0318840579710144,0.1038961038961040,0.032258064516129,2.010050251256280,5.025125628140700,1.0050251256281400,1.0050251256281400,3.768844221105530,1.0050251256281400,0.0,0.5025125628140700,0.1256281407035180,0.1256281407035180,0.1081081081081080,0.95,2.847826086956520,24.784415584415600,2.2613065326633200,0.18,0.7222222222222220,0.7692307692307690,0.1111111111111110,0.628140703517588,0.05,0.0,0.4,0.0,0.0,0.0,0.0,4.522613065326630,0.36,0.4444444444444440,0.4444444444444440,0.9375,5.150753768844220,0.3170731707317070,13,41,0.3170731707317070,SF
Jaylen Wells,MEM,1.518987341772150,1.139240506329110,1.8856065367693300,0.0,3.5443037974683500,119.97503121098600,0.0,1.2484394506866400,17.974683544303800,8.227848101265820,0.4769230769230770,9.873417721518990,0.282051282051282,1.7721518987341800,5.316455696202530,2.5316455696202500,7.594936708860760,0.759493670886076,0.6774193548387100,0.75,0.9090909090909090,0.5454545454545450,0.5335283216783220,0.4475524475524480,0.4701986754966890,0.759493670886076,17.841409691630000,3.2055311125078600,4.2446941323345800,1.49812734082397,0.0764331210191082,2.3720349563046200,0.0964467005076142,2.151898734177220,1.139240506329110,0.0452261306532663,1.0126582278481000,0.04,0.0426065162907268,0.073170731707317,0.0535714285714285,2.911392405063290,6.962025316455700,1.7721518987341800,1.139240506329110,2.6582278481012700,0.8860759493670890,0.379746835443038,0.2531645569620250,0.1265822784810130,0.379746835443038,0.0608108108108108,0.7062937062937060,8.846153846153850,24.878205128205100,2.911392405063290,0.1608391608391610,0.6521739130434780,0.6666666666666670,0.1739130434782610,3.037974683544300,0.1678321678321680,0.375,0.2083333333333330,2.278481012658230,0.1258741258741260,0.3888888888888890,0.7142857142857140,3.1645569620253200,0.1748251748251750,0.24,0.24,1.0,6.708860759493670,0.3018867924528300,16,53,0.3018867924528300,SG
Terance Mann,BKN,1.556420233463040,1.0376134889753600,2.9182879377431900,0.0,3.2425421530479900,125.810635538262,0.3891050583657590,1.4267185473411200,17.120622568093400,8.171206225680930,0.5396825396825400,5.447470817120620,0.3571428571428570,2.464332036316470,3.631647211413750,5.188067444876780,4.669260700389110,1.1673151750972800,0.4117647058823530,0.5185185185185190,0.8,0.4,0.5373447619047620,0.5380952380952380,0.5689655172413790,1.8158236057068700,14.41543700340520,2.853437094682230,2.9831387808041500,1.556420233463040,0.0774193548387096,1.297016861219200,0.0609756097560975,2.723735408560310,1.297016861219200,0.057471264367816,1.4267185473411200,0.0536585365853658,0.0554089709762532,0.0535714285714285,0.0303030303030303,6.22568093385214,15.82360570687420,2.853437094682230,3.372243839169910,2.9831387808041500,1.556420233463040,0.2594033722438390,0.0,0.0,0.1297016861219200,0.1043478260869570,0.7238095238095240,5.384126984126980,25.13809523809520,4.409857328145270,0.3238095238095240,0.6176470588235290,0.2857142857142860,0.1470588235294120,3.2425421530479900,0.238095238095238,0.44,0.12,0.5188067444876780,0.0380952380952381,0.5,1.0,1.8158236057068700,0.1333333333333330,0.2857142857142860,0.2857142857142860,1.0,3.631647211413750,0.3928571428571430,11,28,0.3928571428571430,SG
Josh Giddey,CHI,4.86284289276808,3.2418952618453900,1.3673088875077700,0.1246882793017460,5.7356608478803,117.22428748451100,0.6195786864931850,1.3630731102850100,29.925187032419000,16.708229426433900,0.5149253731343280,5.985037406483790,0.3541666666666670,6.359102244389030,6.234413965087280,10.972568578553600,5.236907730673320,1.1221945137157100,0.3623188405797100,0.3676470588235290,0.8235294117647060,0.2637362637362640,0.5442585164835160,0.5192307692307690,0.5584112149532710,0.2493765586034910,28.04878048780490,7.085146053449350,11.895910780669100,5.824039653035940,0.2126696832579190,4.83271375464684,0.217877094972067,2.244389027431420,1.2468827930174600,0.0543478260869565,0.9975062344139650,0.0462427745664739,0.0504201680672268,0.1333333333333330,0.0329670329670329,12.8428927680798,32.16957605985040,6.359102244389030,6.483790523690770,8.478802992518700,3.865336658354120,0.3740648379052370,0.0,0.0,0.4987531172069830,0.1476190476190480,0.6263736263736260,5.824626865671640,25.6125,8.229426433915210,0.3626373626373630,0.5909090909090910,0.4871794871794870,0.1363636363636360,7.107231920199500,0.3131868131868130,0.4912280701754390,0.0350877192982456,1.371571072319200,0.0604395604395604,0.1818181818181820,0.5,0.3740648379052370,0.0164835164835164,0.3333333333333330,0.3333333333333330,1.0,5.610972568578550,0.3555555555555560,16,45,0.3555555555555560,PG
Svi Mykhailiuk,UTA,1.2658227848101300,0.5063291139240510,1.266624445851810,0.0,1.0126582278481000,116.22306717363800,0.3802281368821290,0.8871989860583020,17.21518987341770,3.79746835443038,0.7333333333333330,9.49367088607595,0.3866666666666670,0.6329113924050630,4.050632911392410,1.518987341772150,10.253164556962000,0.759493670886076,0.7272727272727270,0.7272727272727270,0.9310344827586210,0.7142857142857140,0.5416409523809520,0.6238095238095240,0.6415094339622640,0.0,12.184873949579800,2.279924002533250,3.2953105196451200,1.0139416983523400,0.0451977401129943,1.9011406844106500,0.073170731707317,1.2658227848101300,0.5063291139240510,0.0210526315789473,0.759493670886076,0.0262008733624454,0.0238663484486873,0.0416666666666666,0.0576923076923076,3.5443037974683500,9.240506329113920,1.3924050632911400,2.151898734177220,0.759493670886076,0.379746835443038,0.2531645569620250,0.2531645569620250,0.2531645569620250,0.0,0.0471698113207547,0.8476190476190480,5.913333333333330,25.08533333333330,1.7721518987341800,0.1333333333333330,0.7142857142857140,0.9,0.0,1.7721518987341800,0.1333333333333330,0.7857142857142860,0.0714285714285714,0.2531645569620250,0.019047619047619,0.5,1.0,3.924050632911390,0.2952380952380950,0.4516129032258060,0.4516129032258060,1.0,5.569620253164560,0.3409090909090910,15,44,0.3409090909090910,SF
Matas Buzelis,CHI,3.082614056720100,2.096177558569670,2.639656230816450,0.1233045622688040,3.945745992601730,115.03667481662600,1.8337408312958400,1.2224938875305600,24.04438964241680,11.097410604192400,0.5222222222222220,7.398273736128240,0.4,3.5758323057953100,5.672009864364980,5.9186189889025900,8.508014796547470,0.3699136868064120,0.4893617021276600,0.5227272727272730,0.9583333333333330,0.4,0.5887063333333330,0.5533333333333330,0.5945121951219510,0.7398273736128240,20.58823529411770,4.419889502762430,6.845965770171150,3.7897310513447400,0.1476190476190480,2.93398533007335,0.1403508771929820,1.972872996300860,0.6165228113440200,0.0256410256410256,1.3563501849568400,0.0658682634730539,0.0441988950276243,0.1341463414634150,0.0272727272727272,1.972872996300860,4.808877928483350,1.1097410604192400,0.8631319358816280,4.192355117139330,1.8495684340320600,0.4932182490752160,0.2466091245376080,0.0,0.1233045622688040,0.0987654320987654,0.84,3.608888888888890,24.86,8.13810110974106,0.44,0.5909090909090910,0.4358974358974360,0.0757575757575757,2.466091245376080,0.1333333333333330,0.3,0.15,0.4932182490752160,0.0266666666666666,0.5,1.0,2.8360049321824900,0.1533333333333330,0.3478260869565220,0.3636363636363640,1.0,4.562268803945750,0.4324324324324320,16,37,0.4324324324324320,PF
Alex Sarr,WAS,3.934010152284260,2.918781725888330,1.7023959646910500,0.1269035532994920,4.949238578680200,124.31077694235600,3.508771929824560,1.1278195488721800,29.9492385786802,18.908629441624400,0.5637583892617450,5.076142131979700,0.35,3.299492385786800,15.228426395939100,6.091370558375630,5.32994923857868,0.0,0.7142857142857140,0.8450704225352110,1.0,0.2116402116402120,0.5207722222222220,0.5555555555555560,0.5756097560975610,3.299492385786800,26.6065388951522,6.683480453972260,9.398496240601510,4.636591478696740,0.1878172588832490,4.385964912280700,0.1871657754010700,3.934010152284260,3.4263959390862900,0.1391752577319590,0.5076142131979700,0.0242424242424242,0.0863509749303621,0.1794871794871800,0.1914893617021280,5.964467005076140,15.609137055837600,2.284263959390860,3.6802030456852800,4.568527918781730,2.1573604060913700,0.5076142131979700,0.0,0.0,0.3807106598984770,0.0841584158415841,0.5767195767195770,5.786577181208050,25.98,8.756345177664970,0.365079365079365,0.7681159420289860,0.7169811320754720,0.1159420289855070,8.756345177664970,0.365079365079365,0.3768115942028990,0.1304347826086960,1.3959390862944200,0.0582010582010582,0.4545454545454550,0.8,0.3807106598984770,0.0158730158730158,0.3333333333333330,0.5,1.0,4.695431472081220,0.3513513513513510,13,37,0.3513513513513510,C
Jalen Duren,DET,3.836317135549870,1.5345268542199500,2.816901408450700,0.0,8.823529411764710,109.74358974359000,1.794871794871800,1.794871794871800,34.271099744245500,18.414322250639400,0.6736111111111110,0.0,0.0,9.46291560102302,15.345268542199500,9.46291560102302,0.0,0.0,0.6185567010309280,0.759493670886076,0.0,0.0,0.5575520833333330,0.6736111111111110,0.7165775401069520,4.603580562659850,23.484848484848500,9.923175416133160,12.307692307692300,5.128205128205130,0.2150537634408600,5.256410256410260,0.211340206185567,7.544757033248080,4.987212276214830,0.1959798994974870,2.557544757033250,0.1257861635220130,0.164804469273743,0.1428571428571430,0.2682926829268290,3.0690537084399000,7.033248081841430,2.1739130434782600,0.8951406649616370,12.148337595907900,5.370843989769820,1.1508951406649600,0.0,0.0,1.278772378516620,0.2372881355932200,0.6875,3.396527777777780,0.0,12.659846547314600,0.6875,0.696969696969697,0.6666666666666670,0.0707070707070707,5.242966751918160,0.2847222222222220,0.6097560975609760,0.1219512195121950,0.5115089514066500,0.0277777777777777,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,C
Sion James,CHA,1.820546163849160,0.9102730819245770,1.4762516046213100,0.0,2.600780234070220,115.8428390367550,0.6337135614702160,1.394169835234470,13.784135240572200,4.031209362808840,0.4838709677419360,5.851755526658000,0.4444444444444440,2.080624187256180,2.080624187256180,1.820546163849160,7.802340702210660,0.0,0.5333333333333330,0.5714285714285710,1.0,0.5921052631578950,0.5815842105263160,0.5921052631578950,0.6309523809523810,0.2600780234070220,10.986547085201800,2.82413350449294,4.942965779467680,2.788339670468950,0.1105527638190950,1.6476552598225600,0.0833333333333333,0.6501950585175550,0.0,0.0,0.6501950585175550,0.0251256281407035,0.0139664804469273,0.16,0.0,2.730819245773730,6.8920676202860900,1.3003901170351100,1.4304291287386200,2.4707412223667100,1.0403120936280900,0.2600780234070220,0.130039011703511,0.0,0.130039011703511,0.108433734939759,0.9342105263157900,2.861290322580650,24.60222222222220,3.3810143042912900,0.3421052631578950,0.5384615384615380,0.5,0.1923076923076920,0.6501950585175550,0.0657894736842105,0.2,0.2,0.0,0.0,0.0,0.0,2.730819245773730,0.2763157894736840,0.3809523809523810,0.3809523809523810,1.0,3.120936280884270,0.5,12,24,0.5,SG
Jalen Brunson,NYK,3.821656050955410,2.4203821656051000,1.9157088122605400,0.0,8.789808917197450,113.82842509603100,0.0,1.1523687580025600,39.23566878980890,18.471337579617800,0.5241379310344830,10.70063694267520,0.369047619047619,8.02547770700637,5.350318471337580,14.012738853503200,6.496815286624200,5.350318471337580,0.2763157894736840,0.2763157894736840,0.5483870967741940,0.3668122270742360,0.5352458515283840,0.5349344978165940,0.5945945945945950,0.0,31.55021834061140,2.490421455938700,4.353393085787450,1.6645326504481400,0.0855263157894736,2.6888604353393100,0.1088082901554400,0.6369426751592360,0.2547770700636940,0.0108108108108108,0.3821656050955410,0.0147783251231527,0.0128865979381443,0.0757575757575757,0.0,9.171974522292990,23.18471337579620,4.3312101910828000,4.840764331210190,9.29936305732484,3.949044585987260,1.019108280254780,0.5095541401273890,0.1273885350318470,0.5095541401273890,0.1372549019607840,0.5982532751091700,7.89448275862069,25.78690476190480,6.751592356687900,0.2314410480349350,0.6226415094339620,0.303030303030303,0.0566037735849056,8.662420382165610,0.296943231441048,0.4411764705882350,0.0735294117647058,3.0573248407643300,0.1048034934497820,0.5416666666666670,0.1538461538461540,1.5286624203821700,0.0524017467248908,0.5,0.5,1.0,9.171974522292990,0.3472222222222220,25,72,0.3472222222222220,PG
OG Anunoby,NYK,2.82413350449294,1.925545571245190,1.7994858611825200,0.128369704749679,3.337612323491660,109.3951093951090,1.0296010296010300,2.9601029601029600,24.390243902439000,8.729139922978180,0.5735294117647060,10.141206675224600,0.3924050632911390,2.4390243902439000,6.161745827984600,3.851091142490370,11.553273427471100,0.3851091142490370,0.6153846153846150,0.7058823529411770,0.967741935483871,0.5374149659863950,0.6194972789115650,0.5816326530612250,0.6012658227848100,1.2836970474967900,19.672131147541000,4.305912596401030,6.177606177606180,2.702702702702700,0.1320754716981130,3.346203346203350,0.1354166666666670,2.4390243902439000,1.4120667522464700,0.0594594594594594,1.0269576379974300,0.0382775119617224,0.0482233502538071,0.0714285714285714,0.0714285714285714,3.337612323491660,8.34403080872914,1.668806161745830,1.668806161745830,3.209242618741980,1.1553273427471100,0.3851091142490370,0.0,0.0,0.6418485237483950,0.0588235294117647,0.9183673469387760,3.0426470588235300,24.82405063291140,7.188703465982030,0.3809523809523810,0.6607142857142860,0.5945945945945950,0.1428571428571430,1.2836970474967900,0.0680272108843537,0.1,0.1,0.2567394094993580,0.0136054421768707,0.5,1.0,5.006418485237480,0.2653061224489800,0.4871794871794870,0.5,1.0,5.134788189987160,0.3,12,40,0.3,PF
