Name,TeamAbbreviation,Points,Usage,EfgPct,TsPct,Assists,AssistPoints,Turnovers,FTA,FG3APct,Rebounds,DefRebounds,Blocks,Steals,AtRimFrequency,AtRimAccuracy,Avg2ptShotDistance,Avg3ptShotDistance
Tyrese Maxey,PHI,39.4957983193277,30.9542902967121,0.537459283387622,0.590909090909091,9.33706816059757,22.5957049486461,3.17460317460317,9.80392156862745,0.39413680781759,2.97812936249418,5.56586270871985,0.927643784786642,1.66975881261596,0.234527687296417,0.597222222222222,7.74301075268817,26.6636363636364
Cooper Flagg,DAL,21.8369259606373,20.9341117597998,0.497474747474747,0.534403669724771,4.40487347703843,11.0590440487348,3.09278350515464,4.31115276476101,0.292929292929293,4.41449814126394,7.28110599078341,1.01382488479263,1.75115207373272,0.287878787878788,0.631578947368421,7.4,25.2758620689655
Shai Gilgeous-Alexander,OKC,46.0134486071086,32.8205128205128,0.587458745874588,0.660614525139665,9.70220941402498,25.0720461095101,2.49759846301633,13.0643611911623,0.29042904290429,3.51468464130958,6.46718146718147,1.35135135135135,2.12355212355212,0.217821782178218,0.757575757575758,9.34697674418605,25.8670454545455
Payton Pritchard,BOS,25.7965056526208,20.81526452732,0.53960396039604,0.568493150684932,7.70811921891059,18.9105858170606,2.15827338129496,4.11099691675231,0.599009900990099,3.34362139917696,5.14933058702369,0.0,1.13285272914521,0.0891089108910891,0.611111111111111,10.7,26.7239669421488
Keyonte George,UTA,31.9761668321748,27.6831345826235,0.487179487179487,0.579136690647482,9.83118172790467,23.3366434955313,4.66732869910626,10.0297914597815,0.41025641025641,2.7363184079602,4.58624127617149,0.398803589232303,1.49551345962114,0.094017094017094,0.727272727272727,9.12536231884058,25.3916666666667
James Harden,LAC,35.6768100734523,29.5220243673852,0.539647577092511,0.633962264150943,11.8572927597062,27.5970619097587,5.24658971668416,10.8079748163694,0.550660792951542,4.30898581187599,7.789473684210529,0.736842105263158,1.26315789473684,0.193832599118943,0.681818181818182,5.7764705882353,27.0536
Ryan Rollins,MIL,27.3012552301255,23.0842005676443,0.607692307692308,0.6256038647343,8.36820083682008,20.397489539749,3.8702928870292896,3.24267782426778,0.41025641025641,2.91818655549766,4.67289719626168,0.311526479750779,2.59605399792316,0.328205128205128,0.6875,6.48086956521739,25.61875
Cade Cunningham,DET,35.6209150326797,31.5645013723696,0.477443609022556,0.538079470198676,12.962962962963,30.9368191721133,4.68409586056645,9.80392156862745,0.300751879699248,3.54997269251775,5.80503833515882,0.985761226725082,1.86199342825849,0.25187969924812,0.567164179104478,6.94784946236559,26.52375
Immanuel Quickley,TOR,24.1228070175439,20.4500978473581,0.565868263473054,0.597826086956522,9.32017543859649,22.3684210526316,2.74122807017544,4.49561403508772,0.526946107784431,3.59085963003264,6.26349892008639,0.0,1.9438444924406,0.173652694610778,0.724137931034483,7.29367088607595,26.0022727272727
Davion Mitchell,MIA,15.7782515991471,14.6859903381643,0.576923076923077,0.578125,11.1940298507463,28.0383795309169,2.66524520255864,2.45202558635394,0.376068376068376,2.12652844231792,3.60551431601273,0.106044538706257,2.01484623541888,0.282051282051282,0.696969696969697,5.94246575342466,25.5454545454545
Dennis Schröder,SAC,19.17502787068,19.8807157057654,0.469135802469136,0.497109826589595,9.25306577480491,22.1850613154961,3.01003344481605,2.89855072463768,0.395061728395062,2.82861896838602,5.18763796909492,0.33112582781457,1.65562913907285,0.17283950617284,0.642857142857143,8.43367346938776,25.91875
Stephon Castle,SAS,25.6912442396313,24.6450304259635,0.532467532467532,0.580729166666667,11.4055299539171,27.6497695852535,5.87557603686636,9.7926267281106,0.324675324675325,4.31530494821634,6.32183908045977,0.574712643678161,2.52873563218391,0.350649350649351,0.685185185185185,5.21057692307692,26.146
Jamal Murray,DEN,32.5882352941176,26.9072164948454,0.537383177570094,0.583690987124464,8.58823529411765,20.5882352941177,3.29411764705882,5.88235294117647,0.392523364485981,3.93885949441505,7.05052878965922,0.352526439482961,1.88014101057579,0.200934579439252,0.627906976744186,9.56461538461539,26.1083333333333
Luka Dončić,LAL,45.249406175772,36.986301369863,0.548387096774194,0.622549019607843,11.7577197149644,27.3159144893112,5.34441805225653,16.3895486935867,0.483870967741936,5.58858501783591,10.1190476190476,0.714285714285714,2.5,0.120967741935484,0.9,9.81953125,26.8875
Anthony Black,ORL,21.4896214896215,19.8924731182796,0.533088235294118,0.571428571428571,4.3956043956044,10.7448107448107,3.78510378510379,5.4945054945055,0.382352941176471,2.76774969915764,4.626334519572951,1.18623962040332,2.13523131672598,0.404411764705882,0.690909090909091,5.025,26.4557692307692
Stephen Curry,GSW,42.01388888888889,33.0905306971904,0.58,0.638790035587189,6.13425925925926,15.162037037037,4.28240740740741,9.25925925925926,0.596,2.71676300578035,5.08083140877598,0.577367205542725,2.3094688221709,0.188,0.659574468085106,7.1970297029703,26.810067114094
Jrue Holiday,POR,23.1749710312862,21.1788211788212,0.539156626506024,0.562146892655367,11.4716106604867,27.2305909617613,4.05561993047509,2.89687137891078,0.512048192771084,3.65217391304348,5.45243619489559,0.348027842227378,2.20417633410673,0.198795180722892,0.696969696969697,6.93950617283951,25.6517647058824
Josh Giddey,CHI,29.925187032419,28.0487804878049,0.519230769230769,0.558411214953271,12.8428927680798,32.1695760598504,4.86284289276808,8.4788029925187,0.263736263736264,7.08514605344935,11.8959107806691,0.619578686493185,1.36307311028501,0.362637362637363,0.590909090909091,5.82462686567164,25.6125
Jalen Brunson,NYK,39.2356687898089,31.5502183406114,0.534934497816594,0.594594594594595,9.17197452229299,23.1847133757962,3.82165605095541,9.29936305732484,0.366812227074236,2.4904214559387,4.35339308578745,0.0,1.15236875800256,0.231441048034935,0.622641509433962,7.89448275862069,25.7869047619048
Jeremiah Fears,NOP,28.2321899736148,26.6742338251986,0.494535519125683,0.537688442211055,5.14511873350924,12.532981530343,4.74934036939314,5.27704485488127,0.262295081967213,2.72063702720637,4.00534045393859,0.133511348464619,3.20427236315087,0.349726775956284,0.625,6.54296296296296,26.0395833333333
Collin Gillespie,PHX,21.0947930574099,18.6788154897494,0.533834586466165,0.560283687943262,10.2803738317757,25.3671562082777,3.07076101468625,2.67022696929239,0.691729323308271,4.08299866131191,6.1744966442953,0.805369127516779,2.01342281879195,0.0676691729323308,0.333333333333333,10.0365853658537,26.3163043478261
Kris Dunn,LAC,14.0472878998609,13.4495641344956,0.55,0.573863636363636,4.72878998609179,11.4047287899861,2.78164116828929,2.50347705146036,0.4125,2.42047026279391,3.1636863823934,0.550206327372765,2.88858321870702,0.2875,0.695652173913044,6.2,24.7393939393939
Bub Carrington,WAS,11.2010796221323,14.7342995169082,0.429411764705882,0.455555555555556,7.69230769230769,17.5438596491228,4.31848852901485,1.889338731444,0.458823529411765,3.5016835016835,6.58602150537634,0.268817204301075,1.20967741935484,0.0941176470588235,0.25,10.0413043478261,25.8666666666667
Ja Morant,MEM,28.7817938420348,31.8874560375147,0.384615384615385,0.473568281938326,12.1820615796519,29.3172690763052,6.02409638554217,9.23694779116466,0.307692307692308,2.81312793034159,4.82573726541555,0.134048257372654,1.60857908847185,0.194871794871795,0.552631578947369,8.56592592592593,25.83
D'Angelo Russell,DAL,25.792507204611,28.8860103626943,0.432515337423313,0.473404255319149,10.5187319884726,24.7838616714697,5.04322766570605,7.78097982708934,0.460122699386503,3.03030303030303,5.05780346820809,0.289017341040462,1.15606936416185,0.116564417177914,0.631578947368421,8.72954545454546,25.8293333333333
Tre Jones,CHI,20.709219858156,17.5810473815461,0.525773195876289,0.59349593495935,8.51063829787234,20.5673758865248,2.5531914893617,7.3758865248227,0.175257731958763,3.10515172900494,4.91573033707865,0.280898876404494,3.23033707865169,0.556701030927835,0.611111111111111,3.60875,25.0764705882353
Tre Mann,CHA,22.432859399684,24.1333333333333,0.439189189189189,0.461038961038961,6.79304897314376,16.9036334913112,4.2654028436019,2.05371248025276,0.486486486486487,3.46456692913386,5.33751962323391,0.313971742543171,1.72684458398744,0.189189189189189,0.5,7.26184210526316,26.1666666666667
Mike Conley,MIN,14.527027027027,12.0178041543027,0.581967213114754,0.619402985074627,8.27702702702703,19.5945945945946,2.36486486486487,2.53378378378378,0.672131147540984,2.35492010092515,3.85259631490787,0.50251256281407,1.84254606365159,0.19672131147541,0.416666666666667,5.42,24.990243902439
Lonzo Ball,CLE,12.5,14.8997134670487,0.472602739726027,0.493506493506494,10.5263157894737,25.1644736842105,4.44078947368421,1.64473684210526,0.808219178082192,4.07315045719036,5.88235294117647,0.336134453781513,2.18487394957983,0.10958904109589,0.5,5.64285714285714,25.9762711864407
