Name,TeamAbbreviation,Points,Usage,EfgPct,TsPct,Assists,AssistPoints,Turnovers,FTA,FG3APct,Rebounds,DefRebounds,Blocks,Steals,AtRimFrequency,AtRimAccuracy,Avg2ptShotDistance,Avg3ptShotDistance
Guerschon Yabusele,NYK,12.396694214876,12.9963898916968,0.435483870967742,0.441176470588235,1.65289256198347,4.13223140495868,0.826446280991736,2.47933884297521,0.709677419354839,6.14754098360656,7.31707317073171,0.40650406504065,0.813008130081301,0.225806451612903,0.428571428571429,2.97777777777778,24.9818181818182
Mitchell Robinson,NYK,11.7391304347826,9.45945945945946,0.590909090909091,0.586956521739131,3.04347826086957,8.26086956521739,2.17391304347826,1.30434782608696,0.0,13.6363636363636,9.91379310344828,3.01724137931034,1.72413793103448,1.0,0.590909090909091,0.431818181818182,0.0
Dwight Powell,DAL,10.6299212598425,8.60215053763441,0.5,0.642857142857143,3.1496062992126,7.08661417322835,1.96850393700787,7.08661417322835,0.0,5.11811023622047,5.51181102362205,0.78740157480315,1.5748031496063,1.0,0.5,2.63333333333333,0.0
Clint Capela,HOU,18.5185185185185,12.639405204461,0.64,0.666666666666667,1.85185185185185,5.55555555555556,1.85185185185185,4.62962962962963,0.0,11.3425925925926,10.1851851851852,2.77777777777778,1.38888888888889,0.8,0.75,2.12,0.0
Robert Williams III,POR,16.5178571428571,11.8773946360153,0.660714285714286,0.660714285714286,2.67857142857143,6.25,1.33928571428571,0.446428571428571,0.107142857142857,7.30088495575221,7.45614035087719,2.19298245614035,2.63157894736842,0.714285714285714,0.75,2.304,23.2
Trayce Jackson-Davis,GSW,18.4466019417476,16.25,0.535714285714286,0.59375,5.33980582524272,14.0776699029126,3.39805825242718,5.33980582524272,0.0,5.0,5.14018691588785,1.86915887850467,1.4018691588785,0.785714285714286,0.590909090909091,2.59285714285714,0.0
Kevon Looney,NOP,9.75609756097561,13.135593220339,0.369565217391304,0.384615384615385,5.36585365853659,14.1463414634146,2.4390243902439,2.92682926829268,0.260869565217391,6.58536585365854,6.82926829268293,1.95121951219512,0.975609756097561,0.521739130434783,0.583333333333333,5.04705882352941,25.35
Branden Carlson,OKC,18.4971098265896,18.5185185185185,0.5,0.5,2.89017341040462,7.51445086705202,1.73410404624277,2.3121387283237,0.5,5.91549295774648,8.24175824175824,3.2967032967033,1.0989010989011,0.4,0.666666666666667,3.13333333333333,25.58
Duop Reath,POR,23.5632183908046,12.5628140703518,0.854166666666667,0.854166666666667,2.29885057471264,6.32183908045977,0.574712643678161,0.0,0.916666666666667,1.71919770773639,2.85714285714286,0.571428571428571,0.0,0.0416666666666666,1.0,5.15,24.9181818181818
Dereck Lively II,DAL,12.7906976744186,12.8865979381443,0.642857142857143,0.647058823529412,5.81395348837209,12.7906976744186,4.65116279069768,3.48837209302326,0.0,6.64739884393064,9.77011494252874,4.02298850574713,1.72413793103448,0.857142857142857,0.666666666666667,2.20714285714286,0.0
Maxime Raynaud,SAC,15.6626506024096,18.0327868852459,0.391304347826087,0.481481481481481,2.40963855421687,6.02409638554217,3.6144578313253,5.42168674698795,0.130434782608696,6.60660660660661,8.98203592814371,1.19760479041916,1.19760479041916,0.260869565217391,0.5,6.205,26.5666666666667
Jericho Sims,MIL,7.48299319727891,7.18562874251497,0.666666666666667,0.6875,2.72108843537415,6.80272108843537,2.72108843537415,2.72108843537415,0.0,5.92105263157895,6.36942675159236,1.27388535031847,0.636942675159236,0.833333333333333,0.8,4.11666666666667,0.0
Xavier Tillman,BOS,16.0,13.013698630137,0.555555555555556,0.555555555555556,4.0,10.4,0.8,0.0,0.444444444444444,6.66666666666667,7.69230769230769,0.769230769230769,2.30769230769231,0.388888888888889,0.571428571428571,4.64,24.95
Thomas Bryant,CLE,16.1290322580645,16.0,0.434782608695652,0.434782608695652,0.806451612903226,1.61290322580645,0.806451612903226,2.41935483870968,0.478260869565217,6.74603174603175,9.375,2.34375,2.34375,0.391304347826087,0.888888888888889,3.6166666666666702,25.9090909090909
Tristan Vukcevic,WAS,23.2,21.5827338129496,0.522727272727273,0.538461538461538,3.2,7.2,4.0,8.0,0.454545454545455,3.55731225296443,6.25,3.125,0.78125,0.181818181818182,0.5,8.99166666666667,26.27
Ariel Hukporti,NYK,6.72268907563025,9.55882352941176,0.5,0.5,4.20168067226891,10.0840336134454,4.20168067226891,0.0,0.0,6.93877551020408,7.93650793650794,1.58730158730159,0.793650793650794,0.75,0.666666666666667,2.9,0.0
Kelly Olynyk,SAS,18.5840707964602,15.625,0.642857142857143,0.65625,14.1592920353982,33.6283185840708,3.53982300884956,3.53982300884956,0.357142857142857,7.04845814977974,9.64912280701755,0.0,1.75438596491228,0.571428571428571,0.625,2.24444444444444,25.28
Zach Edey,MEM,19.6261682242991,19.6850393700787,0.411764705882353,0.5,1.86915887850467,4.67289719626168,3.73831775700935,8.41121495327103,0.0588235294117647,8.45070422535211,10.377358490566,3.77358490566038,1.88679245283019,0.529411764705882,0.444444444444444,3.2375,24.7
Bismack Biyombo,SAS,2.24719101123596,4.04040404040404,0.5,0.5,2.24719101123596,6.74157303370787,2.24719101123596,0.0,0.0,3.27868852459016,4.25531914893617,1.06382978723404,3.19148936170213,1.0,0.5,1.6,0.0
Yang Hansen,POR,19.1489361702128,23.3644859813084,0.375,0.473684210526316,3.19148936170213,7.4468085106383,6.38297872340426,7.4468085106383,0.3125,4.73684210526316,5.20833333333333,3.125,0.0,0.5,0.75,4.7,26.6
Khaman Maluach,PHX,16.6666666666667,17.3913043478261,0.428571428571429,0.590909090909091,1.28205128205128,3.84615384615385,6.41025641025641,10.2564102564103,0.428571428571429,3.68098159509202,5.88235294117647,4.70588235294118,0.0,0.571428571428571,0.75,1.375,25.4333333333333
Dylan Cardwell,SAC,7.35294117647059,10.8433734939759,0.333333333333333,0.357142857142857,0.0,0.0,2.94117647058824,2.94117647058824,0.166666666666667,3.67647058823529,4.41176470588235,4.41176470588235,2.94117647058824,0.5,0.666666666666667,3.52,23.8
Charles Bassey,MEM,10.4477611940299,12.5,0.375,0.388888888888889,2.98507462686567,7.46268656716418,1.49253731343284,4.47761194029851,0.0,11.2781954887218,12.1212121212121,1.51515151515152,1.51515151515152,0.5,0.75,4.35,0.0
Mason Plumlee,CHA,9.52380952380952,8.33333333333333,1.0,0.75,3.17460317460317,9.52380952380952,3.17460317460317,6.34920634920635,0.0,3.81679389312977,5.88235294117647,0.0,0.0,1.0,1.0,1.8,0.0
Dario Šarić,SAC,8.92857142857143,11.864406779661,0.3,0.416666666666667,3.57142857142857,8.92857142857143,1.78571428571429,3.57142857142857,0.4,4.50450450450451,7.27272727272727,0.0,0.0,0.4,0.0,6.46666666666667,22.9
PJ Hall,MEM,21.3114754098361,15.7142857142857,0.611111111111111,0.65,3.27868852459016,6.55737704918033,1.63934426229508,4.91803278688525,0.333333333333333,7.08661417322835,9.09090909090909,3.03030303030303,0.0,0.444444444444444,0.75,4.23333333333333,25.6
DeAndre Jordan,NOP,21.4285714285714,11.7647058823529,0.8,0.9,0.0,0.0,2.38095238095238,4.76190476190476,0.0,11.7647058823529,13.953488372093,0.0,0.0,0.8,1.0,1.36,0.0
Yanic Konan Niederhäuser,LAC,44.1860465116279,26.530612244898,0.875,0.791666666666667,4.65116279069768,11.6279069767442,2.32558139534884,18.6046511627907,0.0,6.89655172413793,6.81818181818182,2.27272727272727,0.0,0.75,1.0,3.075,0.0
